occ,serialno,year,constit,wt14,male,age87,manual,fv,right,inflation,rl,party,rank,age,rldist,yr87,yr92
1577,3171,87,717,0.8694613,1,25,1,1,7.25,5,2.648171,2,3,2.5,21.17683,1,0
1578,3171,92,717,0.8694613,1,25,1,1,4.75,4,7.790695,1,1,3.0,9.245828,0,1
1578,3171,92,717,0.8694613,1,25,1,1,4.75,4,3.011912,2,2,3.0,3.0209496,0,1
1578,3171,92,717,0.8694613,1,25,1,1,4.75,4,4.477668,3,2,3.0,0.07416482,0,1
1579,3177,87,717,0.8576016,1,23,0,2,5.25,4,2.648171,2,1,2.3,6.7695146,1,0
1579,3177,87,717,0.8576016,1,23,0,2,5.25,4,4.626119,3,2,2.3,0.38922733,1,0
1579,3177,87,717,0.8576016,1,23,0,2,5.25,4,8.031557,1,3,2.3,7.7370596,1,0
1580,3177,92,717,0.8576016,1,23,0,2,4.0,4,3.011912,2,1,2.8,0.9763177,0,1
1580,3177,92,717,0.8576016,1,23,0,2,4.0,4,4.477668,3,2,2.8,0.22816654,0,1
1580,3177,92,717,0.8576016,1,23,0,2,4.0,4,7.790695,1,3,2.8,14.36937,0,1
1581,3178,87,717,0.780438,0,21,0,3,3.25,4,4.626119,3,1,2.1,1.8937039,1,0
1581,3178,87,717,0.780438,0,21,0,3,3.25,4,8.031557,1,2,2.1,22.863289,1,0
1581,3178,87,717,0.780438,0,21,0,3,3.25,4,2.648171,2,3,2.1,0.3621982,1,0
1582,3178,92,717,0.780438,0,21,0,1,4.5,4,7.790695,1,1,2.6,10.828675,0,1
1582,3178,92,717,0.780438,0,21,0,1,4.5,4,3.011912,2,2,2.6,2.2144055,0,1
1582,3178,92,717,0.780438,0,21,0,1,4.5,4,4.477668,3,2,2.6,0.0004987268,0,1
1583,3183,87,717,0.8694613,1,73,1,1,6.0,5,8.031557,1,1,7.3,4.127224,1,0
1583,3183,87,717,0.8694613,1,73,1,1,6.0,5,2.648171,2,2,7.3,11.234758,1,0
1583,3183,87,717,0.8694613,1,73,1,1,6.0,5,4.626119,3,2,7.3,1.8875487,1,0
1584,3183,92,717,0.8694613,1,73,1,1,6.0,5,7.790695,1,1,7.8,3.2065892,0,1
1584,3183,92,717,0.8694613,1,73,1,1,6.0,5,4.477668,3,2,7.8,2.3174953,0,1
1584,3183,92,717,0.8694613,1,73,1,1,6.0,5,3.011912,2,3,7.8,8.928669,0,1
1585,3190,87,717,0.8694613,0,30,1,1,5.5,4,8.031557,1,1,3.0,6.408781,1,0
1585,3190,87,717,0.8694613,0,30,1,1,5.5,4,4.626119,3,2,3.0,0.76366776,1,0
1585,3190,87,717,0.8694613,0,30,1,1,5.5,4,2.648171,2,3,3.0,8.132929,1,0
1586,3190,92,717,0.8694613,0,30,1,1,6.0,5,7.790695,1,1,3.5,3.2065892,0,1
1586,3190,92,717,0.8694613,0,30,1,1,6.0,5,4.477668,3,2,3.5,2.3174953,0,1
1586,3190,92,717,0.8694613,0,30,1,1,6.0,5,3.011912,2,3,3.5,8.928669,0,1
1587,3192,87,717,0.8694613,0,34,0,1,5.0,4,8.031557,1,1,3.4,9.190338,1,0
1587,3192,87,717,0.8694613,0,34,0,1,5.0,4,4.626119,3,2,3.4,0.1397869,1,0
1587,3192,87,717,0.8694613,0,34,0,1,5.0,4,2.648171,2,3,3.4,5.5311,1,0
1588,3192,92,717,0.8694613,0,34,0,1,6.0,5,7.790695,1,1,3.9,3.2065892,0,1
1588,3192,92,717,0.8694613,0,34,0,1,6.0,5,4.477668,3,2,3.9,2.3174953,0,1
1588,3192,92,717,0.8694613,0,34,0,1,6.0,5,3.011912,2,3,3.9,8.928669,0,1
1589,3197,87,718,0.8694613,1,27,0,1,6.0,5,8.031557,1,1,2.7,4.127224,1,0
1589,3197,87,718,0.8694613,1,27,0,1,6.0,5,4.626119,3,2,2.7,1.8875487,1,0
1589,3197,87,718,0.8694613,1,27,0,1,6.0,5,2.648171,2,3,2.7,11.234758,1,0
1590,3197,92,718,0.8694613,1,27,0,1,3.75,4,7.790695,1,1,3.2,16.327217,0,1
1590,3197,92,718,0.8694613,1,27,0,1,3.75,4,4.477668,3,2,3.2,0.5295004,0,1
1590,3197,92,718,0.8694613,1,27,0,1,3.75,4,3.011912,2,3,3.2,0.54477376,0,1
1591,3198,87,718,0.8694613,0,54,0,1,7.5,4,8.031557,1,1,5.4,0.28255293,1,0
1591,3198,87,718,0.8694613,0,54,0,1,7.5,4,4.626119,3,2,5.4,8.2591915,1,0
1591,3198,87,718,0.8694613,0,54,0,1,7.5,4,2.648171,2,3,5.4,23.540245,1,0
1592,3198,92,718,0.8694613,0,54,0,1,6.0,4,7.790695,1,1,5.9,3.2065892,0,1
1592,3198,92,718,0.8694613,0,54,0,1,6.0,4,4.477668,3,2,5.9,2.3174953,0,1
1592,3198,92,718,0.8694613,0,54,0,1,6.0,4,3.011912,2,3,5.9,8.928669,0,1
1593,3204,87,718,0.8694613,1,34,0,1,7.75,5,8.031557,1,1,3.4,0.07927439,1,0
1593,3204,87,718,0.8694613,1,34,0,1,7.75,5,4.626119,3,2,3.4,9.758632,1,0
1593,3204,87,718,0.8694613,1,34,0,1,7.75,5,2.648171,2,3,3.4,26.02866,1,0
1594,3204,92,718,0.8694613,1,34,0,3,6.25,5,4.477668,3,1,3.9,3.1411614,0,1
1594,3204,92,718,0.8694613,1,34,0,3,6.25,5,7.790695,1,2,3.9,2.3737416,0,1
1594,3204,92,718,0.8694613,1,34,0,3,6.25,5,3.011912,2,3,3.9,10.485213,0,1
1595,3216,87,718,0.8694613,0,39,1,1,6.75,4,8.031557,1,1,3.9,1.6423886,1,0
1595,3216,87,718,0.8694613,0,39,1,1,6.75,4,4.626119,3,2,3.9,4.51087,1,0
1595,3216,87,718,0.8694613,0,39,1,1,6.75,4,2.648171,2,3,3.9,16.825,1,0
1596,3216,92,718,0.8694613,0,39,1,1,6.25,3,7.790695,1,1,4.4,2.3737416,0,1
1596,3216,92,718,0.8694613,0,39,1,1,6.25,3,4.477668,3,2,4.4,3.1411614,0,1
1596,3216,92,718,0.8694613,0,39,1,1,6.25,3,3.011912,2,3,4.4,10.485213,0,1
1597,3219,87,719,0.780438,1,72,1,3,4.5,5,4.626119,3,1,7.2,0.015906036,1,0
1597,3219,87,719,0.780438,1,72,1,3,4.5,5,8.031557,1,2,7.2,12.471895,1,0
1597,3219,87,719,0.780438,1,72,1,3,4.5,5,2.648171,2,3,7.2,3.4292707,1,0
1598,3219,92,719,0.780438,1,72,1,3,4.25,5,4.477668,3,1,7.7,0.05183263,0,1
1598,3219,92,719,0.780438,1,72,1,3,4.25,5,7.790695,1,2,7.7,12.536523,0,1
1598,3219,92,719,0.780438,1,72,1,3,4.25,5,3.011912,2,3,7.7,1.5328616,0,1
1599,3221,87,719,0.8694613,0,53,1,1,7.75,5,8.031557,1,1,5.3,0.07927439,1,0
1599,3221,87,719,0.8694613,0,53,1,1,7.75,5,4.626119,3,2,5.3,9.758632,1,0
1599,3221,87,719,0.8694613,0,53,1,1,7.75,5,2.648171,2,3,5.3,26.02866,1,0
1600,3221,92,719,0.8694613,0,53,1,1,5.5,5,7.790695,1,1,5.8,5.2472844,0,1
1600,3221,92,719,0.8694613,0,53,1,1,5.5,5,4.477668,3,2,5.8,1.0451632,0,1
1600,3221,92,719,0.8694613,0,53,1,1,5.5,5,3.011912,2,3,5.8,6.1905813,0,1
1601,3224,87,719,0.8576016,0,22,0,2,3.75,4,2.648171,2,1,2.2,1.2140273,1,0
1601,3224,87,719,0.8576016,0,22,0,2,3.75,4,4.626119,3,2,2.2,0.76758474,1,0
1601,3224,87,719,0.8576016,0,22,0,2,3.75,4,8.031557,1,3,2.2,18.331732,1,0
1602,3224,92,719,0.8576016,0,22,0,2,4.0,5,3.011912,2,1,2.7,0.9763177,0,1
1602,3224,92,719,0.8576016,0,22,0,2,4.0,5,4.477668,3,2,2.7,0.22816654,0,1
1602,3224,92,719,0.8576016,0,22,0,2,4.0,5,7.790695,1,3,2.7,14.36937,0,1
1603,3225,87,719,0.8576016,0,24,1,2,2.25,4,2.648171,2,1,2.4,0.1585401,1,0
1603,3225,87,719,0.8576016,0,24,1,2,2.25,4,4.626119,3,2,2.4,5.645942,1,0
1603,3225,87,719,0.8576016,0,24,1,2,2.25,4,8.031557,1,3,2.4,33.426403,1,0
1604,3225,92,719,0.8576016,0,24,1,2,3.25,5,3.011912,2,1,2.9,0.056685846,0,1
1604,3225,92,719,0.8576016,0,24,1,2,3.25,5,4.477668,3,2,2.9,1.5071683,0,1
1604,3225,92,719,0.8576016,0,24,1,2,3.25,5,7.790695,1,3,2.9,20.617912,0,1
1605,3228,87,719,0.8576016,0,51,1,2,2.25,5,2.648171,2,1,5.1,0.1585401,1,0
1605,3228,87,719,0.8576016,0,51,1,2,2.25,5,4.626119,3,2,5.1,5.645942,1,0
1605,3228,87,719,0.8576016,0,51,1,2,2.25,5,8.031557,1,3,5.1,33.426403,1,0
1606,3228,92,719,0.8576016,0,51,1,2,1.5,5,3.011912,2,1,5.6,2.2858782,0,1
1606,3228,92,719,0.8576016,0,51,1,2,1.5,5,4.477668,3,2,5.6,8.866506,0,1
1606,3228,92,719,0.8576016,0,51,1,2,1.5,5,7.790695,1,3,5.6,39.572845,0,1
1607,3230,87,719,0.8576016,0,43,0,2,3.75,5,2.648171,2,1,4.3,1.2140273,1,0
1607,3230,87,719,0.8576016,0,43,0,2,3.75,5,4.626119,3,2,4.3,0.76758474,1,0
1607,3230,87,719,0.8576016,0,43,0,2,3.75,5,8.031557,1,3,4.3,18.331732,1,0
1608,3230,92,719,0.8576016,0,43,0,2,2.25,1,3.011912,2,1,4.8,0.5805101,0,1
1608,3230,92,719,0.8576016,0,43,0,2,2.25,1,4.477668,3,2,4.8,4.962504,0,1
1608,3230,92,719,0.8576016,0,43,0,2,2.25,1,7.790695,1,3,4.8,30.699303,0,1
1609,3235,87,719,0.8694613,1,19,1,1,3.0,4,8.031557,1,1,1.9,25.316566,1,0
1609,3235,87,719,0.8694613,1,19,1,1,3.0,4,4.626119,3,2,1.9,2.6442635,1,0
1609,3235,87,719,0.8694613,1,19,1,1,3.0,4,2.648171,2,2,1.9,0.123783685,1,0
1610,3235,92,719,0.8694613,1,19,1,3,2.0,4,4.477668,3,1,2.4,6.138838,0,1
1610,3235,92,719,0.8694613,1,19,1,3,2.0,4,3.011912,2,2,2.4,1.0239661,0,1
1610,3235,92,719,0.8694613,1,19,1,3,2.0,4,7.790695,1,3,2.4,33.53215,0,1
1611,3238,87,719,0.8694613,1,51,0,1,6.25,4,8.031557,1,1,5.1,3.1739457,1,0
1611,3238,87,719,0.8694613,1,51,0,1,6.25,4,4.626119,3,2,5.1,2.636989,1,0
1611,3238,87,719,0.8694613,1,51,0,1,6.25,4,2.648171,2,3,5.1,12.973172,1,0
1612,3238,92,719,0.8694613,1,51,0,1,4.666667,4,7.790695,1,1,5.6,9.759552,0,1
1612,3238,92,719,0.8694613,1,51,0,1,4.666667,4,4.477668,3,2,5.6,0.035720687,0,1
1612,3238,92,719,0.8694613,1,51,0,1,4.666667,4,3.011912,2,3,5.6,2.7382138,0,1
1613,3239,87,719,0.8694613,0,39,1,1,7.5,5,8.031557,1,1,3.9,0.28255293,1,0
1613,3239,87,719,0.8694613,0,39,1,1,7.5,5,4.626119,3,2,3.9,8.2591915,1,0
1613,3239,87,719,0.8694613,0,39,1,1,7.5,5,2.648171,2,3,3.9,23.540245,1,0
1614,3239,92,719,0.8694613,0,39,1,1,4.75,2,7.790695,1,1,4.4,9.245828,0,1
1614,3239,92,719,0.8694613,0,39,1,1,4.75,2,4.477668,3,2,4.4,0.07416482,0,1
1614,3239,92,719,0.8694613,0,39,1,1,4.75,2,3.011912,2,3,4.4,3.0209496,0,1
1615,3241,87,720,0.8576016,1,41,1,2,3.5,4,2.648171,2,1,4.1,0.72561276,1,0
1615,3241,87,720,0.8576016,1,41,1,2,3.5,4,4.626119,3,2,4.1,1.2681444,1,0
1615,3241,87,720,0.8576016,1,41,1,2,3.5,4,8.031557,1,3,4.1,20.53501,1,0
1616,3242,87,720,0.8694613,1,30,1,1,6.25,4,8.031557,1,1,3.0,3.1739457,1,0
1616,3242,87,720,0.8694613,1,30,1,1,6.25,4,4.626119,3,2,3.0,2.636989,1,0
1616,3242,87,720,0.8694613,1,30,1,1,6.25,4,2.648171,2,3,3.0,12.973172,1,0
1617,3242,92,720,0.8694613,1,30,1,3,4.0,5,4.477668,3,1,3.5,0.22816654,0,1
1617,3242,92,720,0.8694613,1,30,1,3,4.0,5,7.790695,1,2,3.5,14.36937,0,1
1617,3242,92,720,0.8694613,1,30,1,3,4.0,5,3.011912,2,3,3.5,0.9763177,0,1
1618,3243,87,720,0.8694613,1,19,0,1,6.0,4,8.031557,1,1,1.9,4.127224,1,0
1618,3243,87,720,0.8694613,1,19,0,1,6.0,4,4.626119,3,2,1.9,1.8875487,1,0
1618,3243,87,720,0.8694613,1,19,0,1,6.0,4,2.648171,2,3,1.9,11.234758,1,0
1619,3243,92,720,0.8694613,1,19,0,1,6.75,5,7.790695,1,1,2.4,1.0830464,0,1
1619,3243,92,720,0.8694613,1,19,0,1,6.75,5,4.477668,3,2,2.4,5.1634936,0,1
1619,3243,92,720,0.8694613,1,19,0,1,6.75,5,3.011912,2,3,2.4,13.973301,0,1
1620,3248,87,720,0.8694613,0,62,0,1,5.5,4,8.031557,1,1,6.2,6.408781,1,0
1620,3248,87,720,0.8694613,0,62,0,1,5.5,4,4.626119,3,2,6.2,0.76366776,1,0
1620,3248,87,720,0.8694613,0,62,0,1,5.5,4,2.648171,2,3,6.2,8.132929,1,0
1621,3248,92,720,0.8694613,0,62,0,1,7.25,5,7.790695,1,1,6.7,0.29235128,0,1
1621,3248,92,720,0.8694613,0,62,0,1,7.25,5,4.477668,3,2,6.7,7.685826,0,1
1621,3248,92,720,0.8694613,0,62,0,1,7.25,5,3.011912,2,3,6.7,17.96139,0,1
1622,3253,87,720,0.780438,0,41,1,3,6.0,5,4.626119,3,1,4.1,1.8875487,1,0
1622,3253,87,720,0.780438,0,41,1,3,6.0,5,8.031557,1,2,4.1,4.127224,1,0
1622,3253,87,720,0.780438,0,41,1,3,6.0,5,2.648171,2,3,4.1,11.234758,1,0
1623,3257,87,720,0.8694613,1,30,0,1,6.5,4,8.031557,1,1,3.0,2.3456671,1,0
1623,3257,87,720,0.8694613,1,30,0,1,6.5,4,4.626119,3,2,3.0,3.5114295,1,0
1623,3257,87,720,0.8694613,1,30,0,1,6.5,4,2.648171,2,3,3.0,14.836587,1,0
1624,3257,92,720,0.8694613,1,30,0,3,6.0,4,4.477668,3,1,3.5,2.3174953,0,1
1624,3257,92,720,0.8694613,1,30,0,3,6.0,4,7.790695,1,2,3.5,3.2065892,0,1
1624,3257,92,720,0.8694613,1,30,0,3,6.0,4,3.011912,2,3,3.5,8.928669,0,1
1625,3260,87,720,0.8694613,1,18,1,1,6.25,4,8.031557,1,1,1.8,3.1739457,1,0
1625,3260,87,720,0.8694613,1,18,1,1,6.25,4,4.626119,3,2,1.8,2.636989,1,0
1625,3260,87,720,0.8694613,1,18,1,1,6.25,4,2.648171,2,3,1.8,12.973172,1,0
1626,3260,92,720,0.8694613,1,18,1,1,7.5,5,7.790695,1,1,2.3,0.084503695,0,1
1626,3260,92,720,0.8694613,1,18,1,1,7.5,5,4.477668,3,2,2.3,9.134492,0,1
1626,3260,92,720,0.8694613,1,18,1,1,7.5,5,3.011912,2,3,2.3,20.142933,0,1
1627,3261,87,720,0.780438,1,32,1,3,4.5,5,4.626119,3,1,3.2,0.015906036,1,0
1627,3261,87,720,0.780438,1,32,1,3,4.5,5,8.031557,1,2,3.2,12.471895,1,0
1627,3261,87,720,0.780438,1,32,1,3,4.5,5,2.648171,2,3,3.2,3.4292707,1,0
1628,3261,92,720,0.780438,1,32,1,3,3.75,5,4.477668,3,1,3.7,0.5295004,0,1
1628,3261,92,720,0.780438,1,32,1,3,3.75,5,7.790695,1,2,3.7,16.327217,0,1
1628,3261,92,720,0.780438,1,32,1,3,3.75,5,3.011912,2,2,3.7,0.54477376,0,1
1629,3262,87,720,0.8694613,1,22,0,1,3.5,4,8.031557,1,1,2.2,20.53501,1,0
1629,3262,87,720,0.8694613,1,22,0,1,3.5,4,4.626119,3,2,2.2,1.2681444,1,0
1629,3262,87,720,0.8694613,1,22,0,1,3.5,4,2.648171,2,3,2.2,0.72561276,1,0
1630,3262,92,720,0.8694613,1,22,0,1,7.75,4,7.790695,1,1,2.7,0.0016560985,0,1
1630,3262,92,720,0.8694613,1,22,0,1,7.75,4,4.477668,3,2,2.7,10.708158,0,1
1630,3262,92,720,0.8694613,1,22,0,1,7.75,4,3.011912,2,3,2.7,22.449476,0,1
1631,3264,87,720,0.8694613,1,41,1,1,6.0,5,8.031557,1,1,4.1,4.127224,1,0
1631,3264,87,720,0.8694613,1,41,1,1,6.0,5,4.626119,3,2,4.1,1.8875487,1,0
1631,3264,87,720,0.8694613,1,41,1,1,6.0,5,2.648171,2,3,4.1,11.234758,1,0
1632,3267,87,801,1.020757,0,38,0,1,8.5,4,8.031557,1,1,3.8,0.21943876,1,0
1632,3267,87,801,1.020757,0,38,0,1,8.5,4,4.626119,3,2,3.8,15.006953,1,0
1632,3267,87,801,1.020757,0,38,0,1,8.5,4,2.648171,2,3,3.8,34.243904,1,0
1633,3267,92,801,1.020757,0,38,0,1,8.0,5,7.790695,1,1,4.3,0.043808505,0,1
1633,3267,92,801,1.020757,0,38,0,1,8.0,5,3.011912,2,2,4.3,24.881021,0,1
1633,3267,92,801,1.020757,0,38,0,1,8.0,5,4.477668,3,2,4.3,12.406824,0,1
1634,3269,87,801,0.916243,0,51,1,3,5.5,4,4.626119,3,1,5.1,0.76366776,1,0
1634,3269,87,801,0.916243,0,51,1,3,5.5,4,8.031557,1,2,5.1,6.408781,1,0
1634,3269,87,801,0.916243,0,51,1,3,5.5,4,2.648171,2,3,5.1,8.132929,1,0
1635,3269,92,801,0.916243,0,51,1,1,4.75,4,7.790695,1,1,5.6,9.245828,0,1
1635,3269,92,801,0.916243,0,51,1,1,4.75,4,4.477668,3,2,5.6,0.07416482,0,1
1635,3269,92,801,0.916243,0,51,1,1,4.75,4,3.011912,2,3,5.6,3.0209496,0,1
1636,3289,87,802,1.020757,0,27,1,1,6.75,1,8.031557,1,1,2.7,1.6423886,1,0
1636,3289,87,802,1.020757,0,27,1,1,6.75,1,4.626119,3,2,2.7,4.51087,1,0
1636,3289,87,802,1.020757,0,27,1,1,6.75,1,2.648171,2,3,2.7,16.825,1,0
1637,3289,92,802,1.020757,0,27,1,1,6.25,1,7.790695,1,1,3.2,2.3737416,0,1
1637,3289,92,802,1.020757,0,27,1,1,6.25,1,4.477668,3,2,3.2,3.1411614,0,1
1637,3289,92,802,1.020757,0,27,1,1,6.25,1,3.011912,2,3,3.2,10.485213,0,1
1638,3290,87,802,0.916243,1,72,1,3,3.5,5,4.626119,3,1,7.2,1.2681444,1,0
1638,3290,87,802,0.916243,1,72,1,3,3.5,5,8.031557,1,2,7.2,20.53501,1,0
1638,3290,87,802,0.916243,1,72,1,3,3.5,5,2.648171,2,3,7.2,0.72561276,1,0
1639,3293,87,802,1.020757,1,55,1,1,6.5,5,8.031557,1,1,5.5,2.3456671,1,0
1639,3293,87,802,1.020757,1,55,1,1,6.5,5,4.626119,3,2,5.5,3.5114295,1,0
1639,3293,87,802,1.020757,1,55,1,1,6.5,5,2.648171,2,3,5.5,14.836587,1,0
1640,3293,92,802,1.020757,1,55,1,1,5.75,5,7.790695,1,1,6.0,4.164437,0,1
1640,3293,92,802,1.020757,1,55,1,1,5.75,5,4.477668,3,2,6.0,1.6188293,0,1
1640,3293,92,802,1.020757,1,55,1,1,5.75,5,3.011912,2,3,6.0,7.497125,0,1
1641,3295,87,802,1.006834,0,37,1,2,5.5,4,2.648171,2,1,3.7,8.132929,1,0
1641,3295,87,802,1.006834,0,37,1,2,5.5,4,4.626119,3,2,3.7,0.76366776,1,0
1641,3295,87,802,1.006834,0,37,1,2,5.5,4,8.031557,1,2,3.7,6.408781,1,0
1644,3300,87,802,1.006834,0,18,1,2,2.75,5,2.648171,2,1,1.8,0.010369156,1,0
1644,3300,87,802,1.006834,0,18,1,2,2.75,5,4.626119,3,2,1.8,3.519823,1,0
1644,3300,87,802,1.006834,0,18,1,2,2.75,5,8.031557,1,3,1.8,27.894846,1,0
1645,3300,92,802,1.006834,0,18,1,2,2.75,4,3.011912,2,1,2.3,0.06859795,0,1
1645,3300,92,802,1.006834,0,18,1,2,2.75,4,4.477668,3,2,2.3,2.984836,0,1
1645,3300,92,802,1.006834,0,18,1,2,2.75,4,7.790695,1,3,2.3,25.408607,0,1
1646,3304,87,802,1.020757,0,35,0,1,8.5,4,8.031557,1,1,3.5,0.21943876,1,0
1646,3304,87,802,1.020757,0,35,0,1,8.5,4,4.626119,3,2,3.5,15.006953,1,0
1646,3304,87,802,1.020757,0,35,0,1,8.5,4,2.648171,2,3,3.5,34.243904,1,0
1647,3304,92,802,1.020757,0,35,0,1,6.5,5,7.790695,1,1,4.0,1.665894,0,1
1647,3304,92,802,1.020757,0,35,0,1,6.5,5,3.011912,2,2,4.0,12.166758,0,1
1647,3304,92,802,1.020757,0,35,0,1,6.5,5,4.477668,3,3,4.0,4.0898275,0,1
1648,3305,87,802,1.020757,1,42,1,1,4.25,5,8.031557,1,1,4.2,14.300174,1,0
1648,3305,87,802,1.020757,1,42,1,1,4.25,5,4.626119,3,2,4.2,0.1414656,1,0
1648,3305,87,802,1.020757,1,42,1,1,4.25,5,2.648171,2,3,4.2,2.5658562,1,0
1649,3305,92,802,1.020757,1,42,1,3,2.75,5,4.477668,3,1,4.7,2.984836,0,1
1649,3305,92,802,1.020757,1,42,1,3,2.75,5,3.011912,2,2,4.7,0.06859795,0,1
1649,3305,92,802,1.020757,1,42,1,3,2.75,5,7.790695,1,3,4.7,25.408607,0,1
1650,3311,92,802,1.424304,1,53,0,1,6.0,4,7.790695,1,1,5.8,3.2065892,0,1
1650,3311,92,802,1.424304,1,53,0,1,6.0,4,4.477668,3,2,5.8,2.3174953,0,1
1650,3311,92,802,1.424304,1,53,0,1,6.0,4,3.011912,2,3,5.8,8.928669,0,1
1653,3320,87,803,1.006834,0,39,1,2,3.5,5,2.648171,2,1,3.9,0.72561276,1,0
1653,3320,87,803,1.006834,0,39,1,2,3.5,5,4.626119,3,2,3.9,1.2681444,1,0
1653,3320,87,803,1.006834,0,39,1,2,3.5,5,8.031557,1,3,3.9,20.53501,1,0
1654,3320,92,803,1.006834,0,39,1,3,3.75,4,4.477668,3,1,4.4,0.5295004,0,1
1654,3320,92,803,1.006834,0,39,1,3,3.75,4,3.011912,2,2,4.4,0.54477376,0,1
1654,3320,92,803,1.006834,0,39,1,3,3.75,4,7.790695,1,3,4.4,16.327217,0,1
1655,3323,87,803,1.020757,0,73,1,1,6.0,5,8.031557,1,1,7.3,4.127224,1,0
1655,3323,87,803,1.020757,0,73,1,1,6.0,5,4.626119,3,2,7.3,1.8875487,1,0
1655,3323,87,803,1.020757,0,73,1,1,6.0,5,2.648171,2,3,7.3,11.234758,1,0
1656,3323,92,803,1.020757,0,73,1,1,4.0,5,7.790695,1,1,7.8,14.36937,0,1
1656,3323,92,803,1.020757,0,73,1,1,4.0,5,4.477668,3,2,7.8,0.22816654,0,1
1656,3323,92,803,1.020757,0,73,1,1,4.0,5,3.011912,2,3,7.8,0.9763177,0,1
1657,3325,87,803,1.020757,0,62,1,1,6.0,4,8.031557,1,1,6.2,4.127224,1,0
1657,3325,87,803,1.020757,0,62,1,1,6.0,4,4.626119,3,2,6.2,1.8875487,1,0
1657,3325,87,803,1.020757,0,62,1,1,6.0,4,2.648171,2,3,6.2,11.234758,1,0
1658,3325,92,803,1.020757,0,62,1,2,3.5,5,3.011912,2,1,6.7,0.2382298,0,1
1658,3325,92,803,1.020757,0,62,1,2,3.5,5,4.477668,3,2,6.7,0.9558343,0,1
1658,3325,92,803,1.020757,0,62,1,2,3.5,5,7.790695,1,3,6.7,18.410065,0,1
1659,3327,87,803,1.006834,1,18,1,2,2.0,5,2.648171,2,1,1.8,0.42012557,1,0
1659,3327,87,803,1.006834,1,18,1,2,2.0,5,4.626119,3,2,1.8,6.8965015,1,0
1659,3327,87,803,1.006834,1,18,1,2,2.0,5,8.031557,1,3,1.8,36.37968,1,0
1660,3327,92,803,1.006834,1,18,1,2,4.75,5,3.011912,2,1,2.3,3.0209496,0,1
1660,3327,92,803,1.006834,1,18,1,2,4.75,5,4.477668,3,2,2.3,0.07416482,0,1
1660,3327,92,803,1.006834,1,18,1,2,4.75,5,7.790695,1,3,2.3,9.245828,0,1
1661,3331,87,803,1.020757,0,33,0,1,8.75,4,8.031557,1,1,3.3,0.51616025,1,0
1661,3331,87,803,1.020757,0,33,0,1,8.75,4,4.626119,3,2,3.3,17.006393,1,0
1661,3331,87,803,1.020757,0,33,0,1,8.75,4,2.648171,2,3,3.3,37.23232,1,0
1662,3331,92,803,1.020757,0,33,0,1,9.0,5,7.790695,1,1,3.8,1.4624181,0,1
1662,3331,92,803,1.020757,0,33,0,1,9.0,5,4.477668,3,2,3.8,20.451488,0,1
1662,3331,92,803,1.020757,0,33,0,1,9.0,5,3.011912,2,3,3.8,35.857197,0,1
1663,3333,92,803,1.424304,1,19,0,3,4.0,4,4.477668,3,1,2.4,0.22816654,0,1
1663,3333,92,803,1.424304,1,19,0,3,4.0,4,7.790695,1,2,2.4,14.36937,0,1
1663,3333,92,803,1.424304,1,19,0,3,4.0,4,3.011912,2,2,2.4,0.9763177,0,1
1665,3335,87,803,1.006834,0,47,1,2,3.25,5,2.648171,2,1,4.7,0.3621982,1,0
1665,3335,87,803,1.006834,0,47,1,2,3.25,5,4.626119,3,2,4.7,1.8937039,1,0
1665,3335,87,803,1.006834,0,47,1,2,3.25,5,8.031557,1,3,4.7,22.863289,1,0
1666,3335,92,803,1.006834,0,47,1,2,2.25,5,3.011912,2,1,5.2,0.5805101,0,1
1666,3335,92,803,1.006834,0,47,1,2,2.25,5,4.477668,3,2,5.2,4.962504,0,1
1666,3335,92,803,1.006834,0,47,1,2,2.25,5,7.790695,1,3,5.2,30.699303,0,1
1667,3340,87,804,1.006834,1,57,0,2,3.5,5,2.648171,2,1,5.7,0.72561276,1,0
1667,3340,87,804,1.006834,1,57,0,2,3.5,5,4.626119,3,2,5.7,1.2681444,1,0
1667,3340,87,804,1.006834,1,57,0,2,3.5,5,8.031557,1,3,5.7,20.53501,1,0
1668,3340,92,804,1.006834,1,57,0,2,3.25,5,3.011912,2,1,6.2,0.056685846,0,1
1668,3340,92,804,1.006834,1,57,0,2,3.25,5,4.477668,3,2,6.2,1.5071683,0,1
1668,3340,92,804,1.006834,1,57,0,2,3.25,5,7.790695,1,3,6.2,20.617912,0,1
1669,3343,87,804,1.020757,0,22,1,1,7.25,3,8.031557,1,1,2.2,0.6108315,1,0
1669,3343,87,804,1.020757,0,22,1,1,7.25,3,4.626119,3,2,2.2,6.884751,1,0
1669,3343,87,804,1.020757,0,22,1,1,7.25,3,2.648171,2,3,2.2,21.17683,1,0
1670,3343,92,804,1.020757,0,22,1,1,6.0,4,7.790695,1,1,2.7,3.2065892,0,1
1670,3343,92,804,1.020757,0,22,1,1,6.0,4,4.477668,3,2,2.7,2.3174953,0,1
1670,3343,92,804,1.020757,0,22,1,1,6.0,4,3.011912,2,3,2.7,8.928669,0,1
1671,3344,87,804,1.006834,0,29,1,2,4.75,4,2.648171,2,1,2.9,4.4176855,1,0
1671,3344,87,804,1.006834,0,29,1,2,4.75,4,4.626119,3,2,2.9,0.015346468,1,0
