exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,nr,year
16,50,1,0,0,0,1,0,0,9,0,6.10702,374,1979
17,50,1,0,0,0,1,0,0,9,0,6.17379,374,1980
18,50,1,0,0,0,1,0,0,9,0,6.23245,374,1981
19,49,1,0,0,0,1,0,0,9,0,6.2672,374,1982
20,46,1,0,1,1,0,1,1,11,1,5.68358,375,1976
21,45,1,0,1,1,0,1,1,11,1,5.73334,375,1977
22,41,1,0,1,1,0,1,1,11,1,5.8861,375,1978
23,40,1,0,1,1,0,1,0,11,1,5.94542,375,1979
24,38,1,0,1,1,0,1,1,11,1,6.01372,375,1980
25,42,0,0,1,1,0,1,0,11,1,6.02345,375,1981
26,36,0,0,1,1,0,1,0,11,1,6.10702,375,1982
27,47,0,0,0,0,1,0,0,12,0,6.49224,376,1976
28,48,0,0,0,0,1,0,0,12,0,6.55108,376,1977
29,48,0,0,0,0,1,0,0,12,0,6.60665,376,1978
30,48,0,0,0,0,1,0,0,12,0,6.68461,376,1979
31,47,0,0,0,0,1,0,0,12,0,6.74524,376,1980
32,49,1,0,0,0,1,0,0,12,0,6.80239,376,1981
33,47,0,0,0,0,1,0,0,12,0,6.85646,376,1982
21,50,0,0,1,1,1,0,0,12,0,6.82979,377,1976
22,50,0,0,1,1,1,0,0,12,0,6.90575,377,1977
23,49,0,0,1,1,1,0,0,12,0,6.90776,377,1978
24,50,0,0,1,1,1,0,0,12,0,7.04752,377,1979
25,52,0,0,1,1,1,0,0,12,0,7.20786,377,1980
26,50,0,0,1,1,1,0,0,12,0,6.94986,377,1981
27,50,0,0,1,1,1,0,0,12,0,7.40853,377,1982
3,50,0,1,0,1,1,0,0,15,0,6.49224,378,1976
4,49,0,1,0,0,1,0,0,15,0,6.65929,378,1977
5,52,0,1,0,0,1,0,0,15,0,6.65673,378,1978
6,50,0,0,0,0,1,0,0,15,0,6.80239,378,1979
7,50,0,1,0,0,1,0,0,15,0,7.08171,378,1980
8,50,0,1,0,0,1,0,0,15,0,7.15929,378,1981
9,48,0,1,0,0,1,0,0,15,0,7.2724,378,1982
22,49,1,1,1,1,1,0,0,7,0,6.49224,379,1976
23,48,1,1,1,1,1,0,0,7,0,6.54391,379,1977
24,49,1,1,1,1,1,0,0,7,0,6.50728,379,1978
25,50,1,1,1,1,1,0,0,7,0,6.71538,379,1979
26,49,1,1,1,1,1,0,0,7,0,6.73934,379,1980
27,50,1,1,1,1,1,0,0,7,0,6.89264,379,1981
28,49,1,1,1,1,1,0,0,7,0,6.95177,379,1982
30,52,1,1,1,1,1,0,1,10,0,6.36303,380,1976
31,50,1,1,1,1,1,0,1,10,0,6.40523,380,1977
32,50,1,1,1,1,1,0,1,10,0,6.41346,380,1978
33,50,1,1,1,1,1,0,1,10,0,6.42162,380,1979
34,49,1,1,1,1,1,0,1,10,0,6.43775,380,1980
35,48,1,0,1,1,1,0,1,10,0,6.62007,380,1981
36,48,1,0,1,1,1,0,1,10,0,6.68461,380,1982
26,48,1,1,0,1,1,0,1,11,0,6.37161,381,1976
27,48,1,1,0,1,1,0,1,11,0,6.41673,381,1977
28,48,1,1,0,1,1,0,1,11,0,6.39693,381,1978
29,45,1,1,0,1,1,0,1,11,0,6.55108,381,1979
30,47,1,1,0,1,1,0,1,11,0,6.90776,381,1980
31,48,1,1,0,1,1,0,1,11,0,6.80239,381,1981
32,47,1,1,0,1,1,0,1,11,0,6.90776,381,1982
20,49,1,0,0,1,1,0,1,12,1,6.43775,382,1976
21,49,1,0,0,1,1,0,1,12,1,6.43775,382,1977
22,49,1,0,0,1,1,0,1,12,1,6.33683,382,1978
23,49,1,0,0,1,1,0,1,12,1,6.37673,382,1979
24,50,1,0,0,1,1,0,1,12,1,6.39359,382,1980
25,50,1,0,0,1,1,0,1,12,1,6.71538,382,1981
26,51,1,0,0,1,1,0,1,12,1,6.54391,382,1982
29,43,1,0,0,1,0,0,1,12,1,6.80239,383,1976
30,42,1,0,0,1,1,0,1,12,1,6.90575,383,1977
31,46,1,0,0,1,1,0,1,12,1,6.96602,383,1978
32,45,1,0,0,1,1,0,1,12,1,6.95655,383,1979
33,46,1,0,0,1,1,0,1,12,1,7.09008,383,1980
34,41,1,0,0,1,1,0,1,12,1,7.1309,383,1981
35,43,1,0,0,1,1,0,1,12,1,6.9613,383,1982
27,51,0,0,0,1,1,0,1,12,0,5.78383,384,1976
28,49,0,0,0,1,1,0,1,12,0,6.12249,384,1977
29,50,1,0,0,1,1,0,1,12,0,6.10925,384,1978
30,50,0,0,0,1,1,0,1,12,0,6.10925,384,1979
31,45,1,0,0,1,1,0,1,12,0,6.16331,384,1980
32,50,1,0,0,1,1,0,1,12,0,6.19236,384,1981
33,49,1,0,0,1,1,0,1,12,0,6.49677,384,1982
10,47,1,0,0,1,1,0,1,12,0,6.60665,385,1976
11,52,1,0,0,1,1,0,1,12,0,6.7334,385,1977
12,50,1,0,0,1,1,0,1,12,0,6.79122,385,1978
13,49,0,0,0,1,1,0,1,12,0,6.84588,385,1979
14,51,1,0,0,1,1,0,1,12,0,6.95559,385,1980
15,50,1,0,0,1,1,0,1,12,0,7.12287,385,1981
16,50,1,0,0,1,1,0,1,12,0,7.16549,385,1982
17,49,0,0,1,1,1,0,0,14,0,6.90575,386,1976
18,49,0,0,1,1,1,0,0,14,0,6.90575,386,1977
19,49,0,0,1,1,1,0,0,14,0,7.26193,386,1978
20,49,0,0,1,1,1,0,0,14,0,7.27932,386,1979
21,50,0,0,1,1,1,0,0,14,0,7.39326,386,1980
22,49,0,0,1,1,1,0,0,14,0,7.35947,386,1981
23,49,0,0,1,0,1,0,0,14,0,7.86327,386,1982
6,46,1,1,1,1,1,0,0,17,0,6.56526,387,1976
7,49,1,1,1,1,1,0,0,17,0,6.55108,387,1977
8,52,1,1,1,1,1,0,0,17,0,6.63332,387,1978
9,49,1,1,1,1,1,0,0,17,0,6.61607,387,1979
10,49,1,1,1,1,1,0,0,17,0,6.80461,387,1980
11,50,1,1,1,1,1,0,0,17,0,6.90776,387,1981
12,51,1,1,1,1,1,0,0,17,0,7.18539,387,1982
34,44,0,0,1,1,1,0,0,14,0,6.80239,388,1976
35,45,0,0,1,1,1,0,0,14,0,6.90575,388,1977
36,44,0,0,1,1,1,0,0,14,0,7.09008,388,1978
37,46,0,0,1,1,1,0,0,14,0,7.1309,388,1979
38,45,0,0,1,1,1,0,0,14,0,7.24423,388,1980
39,43,0,0,1,1,1,0,0,14,0,7.31322,388,1981
40,43,0,0,1,1,1,0,0,14,0,7.31322,388,1982
21,39,1,0,1,1,1,0,1,14,0,6.90575,389,1976
22,52,1,0,0,1,1,0,1,14,0,6.90575,389,1977
23,52,1,0,0,1,0,0,1,14,0,7.11151,389,1978
24,48,1,0,0,1,0,0,1,14,0,7.2717,389,1979
25,52,1,0,0,1,0,0,1,14,0,7.33889,389,1980
26,50,1,0,0,1,0,0,1,14,0,7.34601,389,1981
27,50,1,0,0,1,0,0,1,14,0,7.59287,389,1982
30,48,1,0,1,1,1,0,0,11,0,6.74759,390,1976
31,47,1,0,1,1,1,0,0,11,0,6.84268,390,1977
32,46,1,0,1,1,1,0,0,11,0,6.93731,390,1978
33,47,1,0,1,1,1,0,0,11,0,7.03878,390,1979
34,47,1,0,1,1,1,0,0,11,0,7.1309,390,1980
35,47,1,0,1,1,1,0,0,11,0,7.22621,390,1981
36,46,1,0,1,1,1,0,0,11,0,7.32317,390,1982
35,52,1,1,1,1,1,0,1,9,0,6.29527,391,1976
36,51,1,1,1,1,1,0,1,9,0,6.45047,391,1977
37,51,0,1,1,1,1,0,0,9,0,6.39192,391,1978
38,48,0,1,1,1,1,0,0,9,0,6.57786,391,1979
39,48,0,1,1,1,1,0,0,9,0,6.56103,391,1980
40,48,0,1,1,0,1,0,0,9,0,6.59715,391,1981
41,47,0,1,1,0,1,0,0,9,0,6.65673,391,1982
17,48,0,0,1,1,1,0,0,16,0,6.35957,392,1976
18,50,0,0,1,1,1,0,0,16,0,6.39693,392,1977
19,50,0,0,1,1,1,0,0,16,0,6.47697,392,1978
20,49,0,0,1,1,1,0,0,16,0,6.08677,392,1979
21,45,0,0,1,1,1,0,0,16,0,6.65929,392,1980
22,51,0,0,1,1,1,0,0,16,0,6.79122,392,1981
23,25,0,0,1,1,1,0,0,16,0,6.84055,392,1982
15,48,1,1,0,0,1,0,1,12,0,6.44413,393,1976
16,44,1,1,0,0,1,0,1,12,0,6.56808,393,1977
17,48,1,1,0,0,1,0,1,12,0,6.63463,393,1978
18,46,1,1,0,0,1,0,1,12,0,6.7334,393,1979
19,48,1,1,0,0,1,0,1,12,0,6.83411,393,1980
20,48,1,1,0,0,1,0,1,12,0,6.93537,393,1981
21,46,1,1,0,0,1,0,1,12,0,7.01661,393,1982
3,49,1,0,1,0,1,0,0,12,1,6.21461,394,1976
4,50,1,0,1,0,1,0,0,12,1,6.21461,394,1977
5,50,1,0,1,0,1,0,0,12,1,6.41346,394,1978
6,50,1,0,1,0,1,0,0,12,1,6.50728,394,1979
7,50,1,0,1,0,1,0,0,12,1,6.69703,394,1980
8,50,1,0,1,0,1,0,0,12,1,6.69703,394,1981
9,50,1,0,1,0,1,0,0,12,1,6.77422,394,1982
32,48,1,1,0,0,1,0,1,7,0,6.05912,395,1976
33,49,1,1,0,0,1,0,1,7,0,6.11147,395,1977
34,31,1,1,0,0,1,0,1,7,0,6.27288,395,1978
35,48,1,1,0,0,1,0,1,7,0,6.31173,395,1979
36,44,1,1,0,0,1,0,1,7,0,6.41836,395,1980
37,45,1,1,0,0,1,0,1,7,0,6.57925,395,1981
38,50,1,1,0,0,1,0,1,7,0,6.66058,395,1982
10,45,1,1,0,0,1,0,0,12,0,6.05209,396,1976
11,47,1,1,0,0,1,0,0,12,0,6.10925,396,1977
12,48,1,1,0,0,0,0,0,12,0,6.21461,396,1978
13,49,1,1,0,0,0,0,0,12,0,6.30992,396,1979
14,45,1,0,0,0,0,0,0,12,0,6.55108,396,1980
15,50,1,0,0,0,1,0,0,12,0,6.55108,396,1981
16,52,1,0,0,0,1,0,0,12,0,6.62007,396,1982
3,49,0,0,1,1,0,0,0,17,0,6.77992,397,1976
4,51,0,0,1,1,0,0,0,17,0,6.86693,397,1977
5,50,0,0,1,1,0,0,0,17,0,6.8977,397,1978
6,50,0,0,1,1,1,0,0,17,0,6.96885,397,1979
7,50,0,0,1,1,1,0,0,17,0,7.05876,397,1980
8,51,0,0,1,1,1,0,0,17,0,7.1309,397,1981
9,49,0,0,1,1,1,0,0,17,0,6.98472,397,1982
13,49,0,1,0,1,1,0,0,16,0,6.53669,398,1976
14,48,0,1,0,1,1,0,0,16,0,6.65929,398,1977
15,49,0,1,0,1,1,0,0,16,0,6.79122,398,1978
16,46,0,1,0,1,1,0,0,16,0,6.88755,398,1979
17,47,0,1,0,1,1,0,0,16,0,6.98472,398,1980
18,48,0,1,0,1,1,0,0,16,0,7.09008,398,1981
19,47,0,1,0,1,1,0,0,16,0,7.24423,398,1982
31,42,1,1,0,1,1,0,1,6,1,6.38012,399,1976
32,48,1,1,0,1,1,0,1,6,1,6.46147,399,1977
33,48,1,1,0,1,1,0,1,6,1,6.54822,399,1978
34,47,1,1,0,1,1,0,1,6,1,6.6733,399,1979
35,47,1,1,0,1,1,0,1,6,1,6.77194,399,1980
36,39,1,1,0,1,1,0,1,6,1,6.89467,399,1981
37,47,1,1,0,1,1,0,1,6,1,6.95655,399,1982
13,28,1,1,0,1,1,0,1,10,0,6.50877,400,1976
14,50,1,1,0,1,1,0,1,10,0,6.60259,400,1977
15,48,1,1,0,1,1,0,1,10,0,6.69332,400,1978
16,49,1,1,0,1,1,0,1,10,0,6.75344,400,1979
17,46,1,1,0,1,1,0,1,10,0,6.80128,400,1980
18,33,0,0,0,1,1,0,1,10,0,6.95559,400,1981
19,51,1,1,0,1,1,0,1,10,0,7.03351,400,1982
7,49,1,0,0,1,0,0,1,12,0,6.58617,401,1976
8,42,1,0,0,1,0,0,1,12,0,6.68586,401,1977
9,28,1,0,0,1,0,0,0,12,0,6.78559,401,1978
10,38,1,0,0,1,0,0,1,12,0,6.7334,401,1979
11,48,0,1,0,1,0,0,0,12,0,7.6009,401,1980
12,39,1,0,0,1,1,0,0,12,0,7.18311,401,1981
13,44,0,0,0,1,1,0,0,12,0,7.49554,401,1982
16,50,0,0,0,1,1,0,0,16,0,6.90575,402,1976
17,48,0,0,0,1,1,0,0,16,0,6.90575,402,1977
18,51,0,0,0,1,1,0,0,16,0,6.90776,402,1978
19,50,0,0,0,1,1,0,0,16,0,7.1309,402,1979
20,49,0,0,0,1,1,0,0,16,0,7.20786,402,1980
21,52,0,0,0,1,1,0,0,16,0,7.44659,402,1981
22,51,0,0,0,1,1,0,0,16,0,7.46737,402,1982
21,50,1,0,0,1,1,0,1,12,0,6.90575,403,1976
22,50,1,0,0,1,1,0,1,12,0,6.90575,403,1977
23,50,1,0,0,1,1,0,1,12,0,7.16627,403,1978
24,50,1,0,0,1,1,0,1,12,0,7.1309,403,1979
25,50,1,0,0,1,1,0,1,12,0,7.37776,403,1980
26,50,1,0,0,1,1,0,1,12,0,7.40853,403,1981
27,50,1,0,0,1,1,0,1,12,0,7.47591,403,1982
15,50,1,1,0,1,1,0,1,12,0,6.55108,404,1976
16,50,1,1,0,1,1,0,1,12,0,6.68461,404,1977
17,46,1,1,0,1,1,0,1,12,0,6.80239,404,1978
18,41,1,1,0,1,1,0,1,12,0,6.82437,404,1979
19,49,1,1,0,1,1,0,1,12,0,6.93245,404,1980
20,49,1,1,0,1,1,0,1,12,0,7.00307,404,1981
21,49,1,1,0,1,1,0,1,12,0,7.05186,404,1982
5,48,0,0,1,1,1,0,0,16,0,6.90575,405,1976
6,49,0,0,1,1,1,0,0,16,0,6.90575,405,1977
7,49,0,0,1,1,1,0,0,16,0,7.1309,405,1978
8,48,0,0,1,1,1,0,0,16,0,7.24423,405,1979
9,48,0,0,1,1,1,0,0,16,0,7.46737,405,1980
10,47,0,0,1,1,1,0,0,16,0,7.45008,405,1981
11,47,0,0,1,1,1,0,0,16,0,7.64969,405,1982
3,48,1,1,0,0,1,0,1,13,0,6.39693,406,1976
4,43,1,1,0,1,1,0,1,13,0,6.48004,406,1977
5,48,1,1,0,1,1,0,1,13,0,6.54965,406,1978
6,47,1,1,0,1,1,0,1,13,0,6.65415,406,1979
7,44,1,1,0,1,1,0,1,13,0,6.68461,406,1980
8,46,1,1,0,1,1,0,1,13,0,6.82979,406,1981
9,48,1,1,0,1,1,0,1,13,0,6.97541,406,1982
25,52,0,0,0,1,1,0,0,17,0,6.80239,407,1976
26,44,0,0,0,1,1,0,0,17,0,6.90575,407,1977
27,46,0,0,0,1,1,0,0,17,0,7.09506,407,1978
28,46,0,0,0,1,1,0,0,17,0,7.18007,407,1979
29,45,0,0,0,1,1,0,0,17,0,7.27932,407,1980
30,46,0,0,0,1,1,0,0,17,0,7.34601,407,1981
31,47,0,0,0,1,1,0,0,17,0,7.46737,407,1982
4,42,0,0,1,0,0,1,0,16,0,6.12249,408,1976
5,50,0,0,1,0,0,1,0,16,0,6.14847,408,1977
6,37,0,0,1,0,0,1,0,16,0,6.20658,408,1978
7,38,0,0,1,0,0,1,0,16,0,6.30992,408,1979
8,38,0,0,1,0,0,1,0,16,0,6.58341,408,1980
9,42,0,0,1,0,0,1,0,16,0,6.58617,408,1981
10,40,0,0,1,0,0,1,0,16,0,6.62672,408,1982
40,50,1,1,0,1,1,0,1,10,0,6.38856,409,1976
41,50,1,1,0,1,1,0,1,10,0,6.43775,409,1977
42,49,1,1,0,1,1,0,1,10,0,6.47697,409,1978
43,50,1,1,0,1,1,0,1,10,0,6.56386,409,1979
44,52,1,0,0,1,1,0,0,10,0,6.44572,409,1980
45,50,1,0,0,1,1,0,0,10,0,6.88244,409,1981
46,51,1,0,0,1,1,0,0,10,0,6.96602,409,1982
20,22,1,0,0,0,0,1,0,12,0,5.59842,410,1976
21,44,1,0,0,0,0,1,0,12,0,5.70378,410,1977
22,52,1,0,0,0,0,1,0,12,0,5.82895,410,1978
23,52,1,0,0,0,0,1,0,12,0,6.05209,410,1979
24,50,1,0,0,0,0,1,0,12,0,6.10925,410,1980
25,44,1,0,0,0,0,1,0,12,0,6.16331,410,1981
26,48,1,0,0,0,0,1,0,12,0,6.39693,410,1982
5,51,1,1,0,0,1,0,0,16,0,6.02102,411,1976
6,47,1,1,0,0,1,0,0,16,0,6.17379,411,1977
7,46,0,1,0,0,1,0,0,16,0,6.30992,411,1978
8,49,0,1,0,0,1,0,0,16,0,6.57925,411,1979
9,48,1,1,0,0,1,0,0,16,0,6.65673,411,1980
10,48,1,1,0,0,1,0,0,16,0,6.65028,411,1981
11,47,1,1,0,0,1,0,0,16,0,6.9256,411,1982
1,50,0,0,0,1,1,0,0,16,0,6.37161,412,1976
2,49,0,0,0,1,1,0,0,16,0,6.72143,412,1977
3,49,0,0,0,1,1,0,0,16,0,6.75344,412,1978
4,48,0,0,0,1,0,0,0,16,0,7.24423,412,1979
5,43,0,0,0,1,0,0,0,16,0,7.24423,412,1980
6,50,0,0,0,1,0,0,0,16,0,7.1107,412,1981
7,47,0,0,0,1,0,0,0,16,0,7.31322,412,1982
9,47,0,1,0,1,1,0,0,16,0,6.55108,413,1976
10,38,0,1,0,1,1,0,0,16,0,6.78672,413,1977
11,48,0,1,0,1,1,0,0,16,0,6.88038,413,1978
12,48,0,1,0,1,1,0,0,16,0,6.96885,413,1979
13,48,0,1,0,1,1,0,0,16,0,7.03703,413,1980
14,48,0,1,0,1,1,0,0,16,0,7.00125,413,1981
15,49,0,1,0,1,1,0,0,16,0,7.27932,413,1982
37,47,0,0,0,1,1,0,1,12,1,6.47697,414,1976
38,47,0,0,0,1,1,0,1,12,1,6.56526,414,1977
39,47,0,0,0,1,1,0,1,12,1,6.55108,414,1978
40,52,0,0,0,1,1,0,1,12,1,6.55108,414,1979
41,47,0,0,0,1,1,0,1,12,1,6.74524,414,1980
42,47,0,0,0,1,1,0,1,12,1,6.86171,414,1981
43,47,0,0,0,1,1,0,1,12,1,7.00307,414,1982
21,32,1,1,0,1,1,0,1,9,0,6.05912,415,1976
22,47,1,1,0,1,1,0,1,9,0,6.03548,415,1977
23,50,1,1,0,1,1,0,1,9,0,6.07993,415,1978
24,48,1,1,0,1,1,0,1,9,0,6.16121,415,1979
25,48,1,1,0,1,1,0,1,9,0,6.31897,415,1980
26,41,1,1,0,1,1,0,1,9,0,6.27099,415,1981
27,45,1,1,0,1,1,0,1,9,0,6.44413,415,1982
31,46,1,1,0,1,1,0,1,11,0,6.46459,416,1976
32,43,0,1,0,1,1,0,1,11,0,6.53233,416,1977
33,46,0,1,0,1,1,0,1,11,0,6.608,416,1978
34,46,0,1,0,1,1,0,1,11,0,6.60394,416,1979
35,46,1,1,0,1,1,0,1,11,0,6.80239,416,1980
36,46,0,1,0,1,1,0,1,11,0,6.90675,416,1981
37,46,0,1,0,1,1,0,1,11,0,7.0184,416,1982
5,47,1,0,1,0,1,0,0,12,0,5.61677,417,1976
6,51,1,1,1,0,1,0,0,12,0,6.00141,417,1977
7,38,1,1,1,0,1,0,0,12,0,6.12687,417,1978
8,38,1,1,1,0,1,0,0,12,0,6.1203,417,1979
9,45,1,1,1,0,1,0,0,12,0,6.23048,417,1980
10,48,1,1,1,0,1,0,0,12,0,6.30079,417,1981
11,43,1,1,1,0,1,0,0,12,0,6.36647,417,1982
28,47,1,1,0,1,1,0,1,12,0,6.49224,418,1976
29,47,1,1,0,1,1,0,1,12,0,6.62936,418,1977
30,47,1,1,0,1,1,0,1,12,0,6.66185,418,1978
31,46,1,1,0,1,1,0,1,12,0,6.65929,418,1979
32,46,1,1,0,1,1,0,1,12,0,6.75693,418,1980
33,45,1,1,0,1,1,0,1,12,0,6.82437,418,1981
34,46,1,1,0,1,1,0,1,12,0,6.90776,418,1982
7,27,0,0,0,0,1,0,0,17,0,6.55108,419,1976
8,52,0,0,0,0,1,0,0,17,0,6.63332,419,1977
9,50,0,0,0,0,1,0,0,17,0,6.70319,419,1978
10,52,0,0,0,0,1,0,0,17,0,6.79122,419,1979
11,50,0,0,0,0,1,0,0,17,0,6.85646,419,1980
12,50,0,0,0,0,1,0,0,17,0,7.06902,419,1981
13,50,0,0,0,0,1,0,0,17,0,7.37776,419,1982
8,50,0,0,0,1,0,1,0,14,0,6.39693,420,1976
9,50,0,0,0,1,0,1,0,14,0,6.39693,420,1977
10,50,0,0,0,1,0,1,0,14,0,6.47697,420,1978
11,47,0,0,0,1,0,1,0,14,0,6.62007,420,1979
12,50,0,0,0,1,0,1,0,14,0,6.74524,420,1980
13,49,0,0,0,1,0,1,0,14,0,6.7901,420,1981
14,49,0,0,0,1,0,1,0,14,0,6.88551,420,1982
14,36,0,0,1,1,0,1,0,16,0,5.96615,421,1976
15,39,0,0,1,1,0,1,0,16,0,6.10925,421,1977
16,36,0,0,1,1,0,1,0,16,0,6.30992,421,1978
17,38,0,0,1,1,0,1,0,16,0,6.39693,421,1979
18,36,0,0,1,1,0,1,0,16,0,6.46925,421,1980
19,37,0,0,1,1,0,1,0,16,0,6.51471,421,1981
20,38,0,0,1,1,0,1,0,16,0,6.62007,421,1982
10,49,1,1,0,0,1,0,1,12,0,6.2106,422,1976
11,48,1,1,0,0,1,0,1,12,0,6.29157,422,1977
12,49,1,1,0,0,1,0,1,12,0,6.41017,422,1978
13,49,1,1,0,0,1,0,1,12,0,6.47697,422,1979
14,49,1,1,0,0,1,0,1,12,0,6.57088,422,1980
15,47,1,1,0,0,1,0,1,12,0,6.67708,422,1981
16,44,1,1,0,0,1,0,1,12,0,6.77194,422,1982
15,50,1,0,0,1,1,0,1,10,0,6.64639,423,1976
16,48,1,0,0,1,1,0,1,10,0,6.69084,423,1977
17,42,1,0,0,1,1,0,1,10,0,6.69084,423,1978
18,40,1,0,0,1,1,0,1,10,0,6.86693,423,1979
19,48,1,0,0,1,1,0,0,10,0,6.30992,423,1980
20,36,1,0,0,1,1,0,0,10,0,6.81892,423,1981
21,50,1,0,0,1,1,0,0,10,0,7.02909,423,1982
3,37,0,0,0,1,1,0,0,17,0,6.82979,424,1976
4,36,0,0,0,1,1,0,1,17,0,6.85646,424,1977
5,38,0,0,0,1,1,0,1,17,0,6.90776,424,1978
6,42,0,0,0,1,1,0,0,17,0,6.95655,424,1979
7,46,0,0,0,1,1,0,1,17,0,7.00307,424,1980
8,45,0,0,0,1,1,0,1,17,0,7.09008,424,1981
9,38,0,0,0,1,1,0,1,17,0,7.18917,424,1982
3,50,0,0,0,0,1,0,1,13,0,6.05209,425,1976
4,48,1,0,0,0,0,0,1,13,0,6.62007,425,1977
5,49,1,0,0,0,0,0,1,13,0,6.76849,425,1978
6,48,1,0,0,0,1,0,1,13,0,6.77422,425,1979
7,48,1,0,0,0,1,0,1,13,0,6.88244,425,1980
8,48,1,0,0,0,1,0,1,13,0,6.97073,425,1981
9,48,1,0,0,0,1,0,1,13,0,7.06902,425,1982
4,49,1,1,1,1,0,0,1,12,0,6.4677,426,1976
5,52,1,1,1,1,0,0,1,12,0,6.55108,426,1977
6,50,1,1,1,1,0,0,1,12,0,6.55108,426,1978
7,48,1,1,1,1,0,0,1,12,0,6.65929,426,1979
8,46,1,1,1,1,0,0,1,12,0,6.68461,426,1980
9,47,1,1,1,1,0,0,1,12,0,6.74524,426,1981
10,47,1,1,1,1,0,0,1,12,0,6.86693,426,1982
27,46,0,0,0,1,1,0,0,17,0,6.90575,427,1976
28,45,0,0,0,1,1,0,0,17,0,6.90575,427,1977
29,50,0,0,0,1,1,0,0,17,0,7.31255,427,1978
30,46,0,0,0,1,1,0,0,17,0,7.31322,427,1979
31,50,0,0,0,1,1,0,0,17,0,7.40853,427,1980
32,51,0,0,0,1,1,0,0,17,0,7.39879,427,1981
33,48,0,0,0,1,1,0,0,17,0,7.6256,427,1982
30,37,0,0,1,0,1,0,0,17,0,6.10925,428,1976
31,48,0,0,1,0,1,0,0,17,0,6.19236,428,1977
32,36,0,0,1,0,1,0,0,17,0,6.25383,428,1978
33,37,0,0,1,0,1,0,0,17,0,6.25383,428,1979
34,36,0,0,1,0,1,0,0,17,0,6.42972,428,1980
35,37,0,0,1,0,1,0,0,17,0,6.47697,428,1981
36,36,0,0,1,0,1,0,0,17,0,6.55108,428,1982
12,29,0,1,0,1,1,0,1,12,0,6.28227,429,1976
13,44,0,1,0,1,1,0,1,12,0,6.54391,429,1977
14,39,0,1,0,1,1,0,1,12,0,6.4892,429,1978
15,48,1,0,0,1,1,0,1,12,0,6.58203,429,1979
16,45,1,0,0,1,1,0,1,12,0,6.80239,429,1980
17,28,1,0,0,1,1,0,1,12,0,6.88755,429,1981
18,47,1,0,0,1,1,0,1,12,0,6.82979,429,1982
10,49,1,0,1,0,1,0,0,4,0,5.4161,430,1976
11,40,1,0,1,0,1,0,0,4,0,5.52146,430,1977
12,39,1,0,1,0,1,0,0,4,0,5.61677,430,1978
13,47,1,1,1,0,1,0,0,4,0,5.94017,430,1979
14,51,1,1,1,0,1,0,0,4,0,6.06843,430,1980
15,49,1,1,1,0,1,0,0,4,0,6.17794,430,1981
16,48,1,1,1,0,1,0,0,4,0,6.2653,430,1982
8,51,1,1,1,0,1,0,0,12,0,5.68017,431,1976
9,52,0,1,1,0,1,0,0,12,0,5.81413,431,1977
10,52,1,1,1,0,1,0,0,12,0,5.72359,431,1978
11,41,1,1,1,0,1,0,1,12,0,6.21261,431,1979
12,51,1,1,1,0,1,0,1,12,0,6.37843,431,1980
13,50,1,1,1,0,1,0,1,12,0,6.4599,431,1981
14,48,1,1,1,0,1,0,1,12,0,6.56386,431,1982
27,50,1,0,1,1,1,0,1,12,0,6.90575,432,1976
28,49,1,0,1,1,1,0,1,12,0,6.90575,432,1977
29,52,1,0,1,1,1,0,1,12,0,7.03878,432,1978
30,50,1,0,1,1,1,0,1,12,0,7.10661,432,1979
31,50,1,0,1,1,1,0,1,12,0,7.21891,432,1980
32,50,1,0,1,1,1,0,1,12,0,7.27932,432,1981
33,50,1,0,1,1,1,0,1,12,0,7.31986,432,1982
24,49,0,0,0,1,1,0,0,14,0,6.42162,433,1976
25,49,0,0,0,1,1,0,0,14,0,6.42162,433,1977
26,49,0,0,0,1,1,0,0,14,0,6.46614,433,1978
27,49,0,0,0,1,1,0,0,14,0,6.84588,433,1979
28,49,0,0,0,1,1,0,0,14,0,6.62007,433,1980
29,49,0,0,0,1,1,0,0,14,0,6.62007,433,1981
30,49,0,0,0,1,1,0,0,14,0,6.80239,433,1982
6,12,1,1,0,0,1,0,1,12,0,6.54103,434,1976
7,30,1,1,0,0,1,0,1,12,0,6.57925,434,1977
8,25,1,1,0,0,1,0,1,12,0,6.64118,434,1978
9,52,1,1,0,0,1,0,1,12,0,6.74052,434,1979
10,50,1,1,0,0,1,0,1,12,0,6.85224,434,1980
11,46,1,1,0,0,1,0,1,12,0,6.95655,434,1981
12,46,1,1,0,0,1,0,1,12,0,7.06987,434,1982
13,47,1,0,0,0,1,0,1,9,0,6.61338,435,1976
14,41,1,0,0,0,1,0,1,9,0,6.6796,435,1977
15,39,1,0,0,0,1,0,1,9,0,6.71538,435,1978
16,46,1,0,0,0,1,0,1,9,0,6.86693,435,1979
17,50,1,0,0,0,1,0,1,9,0,6.93245,435,1980
18,48,1,0,0,0,1,0,1,9,0,7.00307,435,1981
19,45,1,0,0,0,1,0,1,9,0,7.09008,435,1982
8,52,0,0,0,1,1,0,0,12,0,6.47697,436,1976
9,52,0,0,0,1,1,0,0,12,0,6.47697,436,1977
10,48,0,0,0,1,1,0,0,12,0,6.55108,436,1978
11,49,0,0,0,1,1,0,0,12,0,6.53233,436,1979
12,50,0,0,0,1,1,0,0,12,0,6.62007,436,1980
