year,grade,math,retained,female,black,hispanic,size,lowinc,mobility,school,child
2.5,4,1.148,N,M,Y,N,588,93.6,41.9,AY,PN
-1.5,0,-2.162,N,M,Y,N,588,93.6,41.9,AY,PO
-0.5,1,-1.12,N,M,Y,N,588,93.6,41.9,AY,PO
0.5,2,0.114,N,M,Y,N,588,93.6,41.9,AY,PO
1.5,3,-0.032,N,M,Y,N,588,93.6,41.9,AY,PO
2.5,4,0.65,N,M,Y,N,588,93.6,41.9,AY,PO
-1.5,0,-2.535,N,M,Y,N,588,93.6,41.9,AY,PP
-0.5,1,-1.631,N,M,Y,N,588,93.6,41.9,AY,PP
0.5,2,-0.623,N,M,Y,N,588,93.6,41.9,AY,PP
1.5,3,0.632,N,M,Y,N,588,93.6,41.9,AY,PP
-1.5,0,-1.13,N,M,Y,N,588,93.6,41.9,AY,PQ
-0.5,1,-0.112,N,M,Y,N,588,93.6,41.9,AY,PQ
0.5,2,0.716,N,M,Y,N,588,93.6,41.9,AY,PQ
1.5,3,0.691,N,M,Y,N,588,93.6,41.9,AY,PQ
2.5,4,1.514,N,M,Y,N,588,93.6,41.9,AY,PQ
-2.5,0,-3.395,N,M,Y,N,588,93.6,41.9,AY,PR
-1.5,0,-2.718,Y,M,Y,N,588,93.6,41.9,AY,PR
-0.5,1,-1.819,N,M,Y,N,588,93.6,41.9,AY,PR
0.5,2,-1.665,N,M,Y,N,588,93.6,41.9,AY,PR
1.5,3,-1.55,N,M,Y,N,588,93.6,41.9,AY,PR
0.5,2,-0.211,N,M,Y,N,588,93.6,41.9,AY,PS
1.5,3,0.516,N,M,Y,N,588,93.6,41.9,AY,PS
2.5,4,1.354,N,M,Y,N,588,93.6,41.9,AY,PS
-1.5,0,-2.657,N,M,Y,N,588,93.6,41.9,AY,PT
-0.5,1,-0.351,N,M,Y,N,588,93.6,41.9,AY,PT
0.5,2,0.463,N,M,Y,N,588,93.6,41.9,AY,PT
1.5,3,0.237,N,M,Y,N,588,93.6,41.9,AY,PT
2.5,4,1.407,N,M,Y,N,588,93.6,41.9,AY,PT
0.5,2,-1.236,N,F,Y,N,588,93.6,41.9,AY,PU
1.5,3,-0.297,N,F,Y,N,588,93.6,41.9,AY,PU
2.5,4,-0.062,N,F,Y,N,588,93.6,41.9,AY,PU
-1.5,0,-2.162,N,F,Y,N,588,93.6,41.9,AY,PV
-0.5,1,-0.785,N,F,Y,N,588,93.6,41.9,AY,PV
0.5,2,0.463,N,F,Y,N,588,93.6,41.9,AY,PV
1.5,3,1.202,N,F,Y,N,588,93.6,41.9,AY,PV
-0.5,0,-2.351,Y,F,Y,N,588,93.6,41.9,AY,PW
0.5,1,-2.113,N,F,Y,N,588,93.6,41.9,AY,PW
1.5,2,-0.454,N,F,Y,N,588,93.6,41.9,AY,PW
0.5,1,-2.113,N,M,Y,N,588,93.6,41.9,AY,PX
2.5,3,-1.107,N,M,Y,N,588,93.6,41.9,AY,PX
-1.5,0,-2.718,N,F,Y,N,588,93.6,41.9,AY,PY
-0.5,1,-1.185,N,F,Y,N,588,93.6,41.9,AY,PY
0.5,2,-2.015,N,F,Y,N,588,93.6,41.9,AY,PY
1.5,3,-0.509,N,F,Y,N,588,93.6,41.9,AY,PY
2.5,4,0.749,N,F,Y,N,588,93.6,41.9,AY,PY
-1.5,0,-2.097,N,M,Y,N,588,93.6,41.9,AY,PZ
-0.5,1,-0.988,N,M,Y,N,588,93.6,41.9,AY,PZ
0.5,2,-0.316,N,M,Y,N,588,93.6,41.9,AY,PZ
1.5,3,1.001,N,M,Y,N,588,93.6,41.9,AY,PZ
2.5,4,0.699,N,M,Y,N,588,93.6,41.9,AY,PZ
-1.5,0,-3.068,N,F,Y,N,1052,75.7,62.3,AZ,Pa
-0.5,1,-2.899,N,F,Y,N,1052,75.7,62.3,AZ,Pa
0.5,2,-1.132,N,F,Y,N,1052,75.7,62.3,AZ,Pa
-1.5,0,-0.974,N,M,Y,N,1052,75.7,62.3,AZ,Pb
-0.5,1,-0.921,N,M,Y,N,1052,75.7,62.3,AZ,Pb
0.5,2,-0.419,N,M,Y,N,1052,75.7,62.3,AZ,Pb
-1.5,0,-3.395,N,M,Y,N,1052,75.7,62.3,AZ,Pc
-0.5,1,-3.082,N,M,Y,N,1052,75.7,62.3,AZ,Pc
0.5,1,-1.874,Y,M,Y,N,1052,75.7,62.3,AZ,Pc
-1.5,0,-1.538,N,F,Y,N,1052,75.7,62.3,AZ,Pd
-0.5,1,-0.351,N,F,Y,N,1052,75.7,62.3,AZ,Pd
0.5,2,-0.316,N,F,Y,N,1052,75.7,62.3,AZ,Pd
-2.5,0,-3.068,N,M,Y,N,1052,75.7,62.3,AZ,Pe
-1.5,0,-4.406,Y,M,Y,N,1052,75.7,62.3,AZ,Pe
-0.5,1,-2.351,N,M,Y,N,1052,75.7,62.3,AZ,Pe
-2.5,0,-3.887,N,F,N,Y,1052,75.7,62.3,AZ,Pf
-1.5,0,-1.772,Y,F,N,Y,1052,75.7,62.3,AZ,Pf
-0.5,1,-1.054,N,F,N,Y,1052,75.7,62.3,AZ,Pf
-1.5,0,-3.232,N,M,N,Y,1052,75.7,62.3,AZ,Pg
-0.5,1,-3.144,N,M,N,Y,1052,75.7,62.3,AZ,Pg
0.5,1,-2.235,Y,M,N,Y,1052,75.7,62.3,AZ,Pg
-2.5,0,-3.558,N,M,Y,N,1052,75.7,62.3,AZ,Ph
-1.5,0,-2.188,Y,M,Y,N,1052,75.7,62.3,AZ,Ph
-0.5,1,-1.384,N,M,Y,N,1052,75.7,62.3,AZ,Ph
-2.5,0,-3.232,N,M,Y,N,1052,75.7,62.3,AZ,Pi
-1.5,0,-2.188,Y,M,Y,N,1052,75.7,62.3,AZ,Pi
-0.5,1,-2.072,N,M,Y,N,1052,75.7,62.3,AZ,Pi
-1.5,0,-3.721,N,F,N,Y,1052,75.7,62.3,AZ,Pj
-0.5,1,-3.082,N,F,N,Y,1052,75.7,62.3,AZ,Pj
0.5,1,-1.525,Y,F,N,Y,1052,75.7,62.3,AZ,Pj
-2.5,0,-3.558,N,M,Y,N,1052,75.7,62.3,AZ,Pk
-1.5,0,-3.068,Y,M,Y,N,1052,75.7,62.3,AZ,Pk
-0.5,1,-2.839,N,M,Y,N,1052,75.7,62.3,AZ,Pk
-0.5,1,-1.898,N,M,Y,N,1052,75.7,62.3,AZ,Pl
0.5,2,-1.778,N,M,Y,N,1052,75.7,62.3,AZ,Pl
1.5,2,-1.063,Y,M,Y,N,1052,75.7,62.3,AZ,Pl
-1.5,0,-3.721,N,F,Y,N,1052,75.7,62.3,AZ,Pm
-0.5,1,-2.663,N,F,Y,N,1052,75.7,62.3,AZ,Pm
0.5,2,-1.446,N,F,Y,N,1052,75.7,62.3,AZ,Pm
-1.5,0,-3.558,N,M,Y,N,1052,75.7,62.3,AZ,Pn
-0.5,0,-1.538,Y,M,Y,N,1052,75.7,62.3,AZ,Pn
0.5,1,-1.004,N,M,Y,N,1052,75.7,62.3,AZ,Pn
-1.5,0,-3.068,N,F,Y,N,1052,75.7,62.3,AZ,Po
-0.5,1,-2.657,N,F,Y,N,1052,75.7,62.3,AZ,Po
0.5,1,-0.458,Y,F,Y,N,1052,75.7,62.3,AZ,Po
-1.5,0,-3.887,N,F,Y,N,1052,75.7,62.3,AZ,Pp
-0.5,1,-2.461,N,F,Y,N,1052,75.7,62.3,AZ,Pp
0.5,1,-1.757,Y,F,Y,N,1052,75.7,62.3,AZ,Pp
-1.5,0,-3.232,N,M,Y,N,1052,75.7,62.3,AZ,Pq
-0.5,1,-1.464,N,M,Y,N,1052,75.7,62.3,AZ,Pq
0.5,2,-0.928,N,M,Y,N,1052,75.7,62.3,AZ,Pq
-1.5,0,-3.887,N,M,Y,N,1052,75.7,62.3,AZ,Pr
-0.5,1,-2.839,N,M,Y,N,1052,75.7,62.3,AZ,Pr
0.5,1,-1.121,Y,M,Y,N,1052,75.7,62.3,AZ,Pr
1.5,2,-1.303,N,M,Y,N,1052,75.7,62.3,AZ,Pr
-2.5,0,-3.558,N,M,Y,N,1052,75.7,62.3,AZ,Ps
-1.5,0,-3.232,Y,M,Y,N,1052,75.7,62.3,AZ,Ps
-0.5,1,-3.331,N,M,Y,N,1052,75.7,62.3,AZ,Ps
-1.5,0,-1.538,N,F,Y,N,1052,75.7,62.3,AZ,Pt
-0.5,1,-1.441,N,F,Y,N,1052,75.7,62.3,AZ,Pt
0.5,2,0.003,N,F,Y,N,1052,75.7,62.3,AZ,Pt
-2.5,0,-3.721,N,M,Y,N,1052,75.7,62.3,AZ,Pu
-1.5,0,-2.732,Y,M,Y,N,1052,75.7,62.3,AZ,Pu
-0.5,1,-3.395,N,M,Y,N,1052,75.7,62.3,AZ,Pu
-1.5,0,-2.377,N,F,Y,N,1052,75.7,62.3,AZ,Pv
-0.5,1,-1.966,N,F,Y,N,1052,75.7,62.3,AZ,Pv
0.5,2,-1.132,N,F,Y,N,1052,75.7,62.3,AZ,Pv
-1.5,0,-3.232,N,F,Y,N,1052,75.7,62.3,AZ,Pw
-0.5,1,-2.413,N,F,Y,N,1052,75.7,62.3,AZ,Pw
0.5,2,-2.015,N,F,Y,N,1052,75.7,62.3,AZ,Pw
-0.5,0,-2.902,Y,F,Y,N,1052,75.7,62.3,AZ,Px
0.5,1,-1.816,N,F,Y,N,1052,75.7,62.3,AZ,Px
1.5,1,-0.807,Y,F,Y,N,1052,75.7,62.3,AZ,Px
-1.5,0,-0.126,N,F,N,Y,1052,75.7,62.3,AZ,Py
-0.5,1,0.148,N,F,N,Y,1052,75.7,62.3,AZ,Py
0.5,2,0.852,N,F,N,Y,1052,75.7,62.3,AZ,Py
-1.5,0,-3.232,N,F,Y,N,1052,75.7,62.3,AZ,Pz
-0.5,1,-3.395,N,F,Y,N,1052,75.7,62.3,AZ,Pz
0.5,1,-2.36,Y,F,Y,N,1052,75.7,62.3,AZ,Pz
-1.5,0,-0.608,N,M,Y,N,1052,75.7,62.3,AZ,Q0
-0.5,1,-1.314,N,M,Y,N,1052,75.7,62.3,AZ,Q0
0.5,2,-0.211,N,M,Y,N,1052,75.7,62.3,AZ,Q0
-1.5,0,-4.228,N,F,Y,N,1052,75.7,62.3,AZ,Q1
-0.5,1,-3.206,N,F,Y,N,1052,75.7,62.3,AZ,Q1
0.5,1,-2.618,Y,F,Y,N,1052,75.7,62.3,AZ,Q1
1.5,2,-2.056,N,F,Y,N,1052,75.7,62.3,AZ,Q1
-1.5,0,-1.538,N,F,N,N,1052,75.7,62.3,AZ,Q2
-0.5,1,-1.882,N,F,N,N,1052,75.7,62.3,AZ,Q2
0.5,1,-0.33,Y,F,N,N,1052,75.7,62.3,AZ,Q2
-1.5,0,-3.887,N,M,Y,N,1052,75.7,62.3,AZ,Q3
-0.5,1,-1.689,N,M,Y,N,1052,75.7,62.3,AZ,Q3
0.5,2,-0.316,N,M,Y,N,1052,75.7,62.3,AZ,Q3
-1.5,0,-2.377,N,M,N,Y,1052,75.7,62.3,AZ,Q4
-0.5,1,-2.839,N,M,N,Y,1052,75.7,62.3,AZ,Q4
0.5,1,-1.295,Y,M,N,Y,1052,75.7,62.3,AZ,Q4
-1.5,0,-1.538,N,M,Y,N,1052,75.7,62.3,AZ,Q5
-0.5,1,-0.785,N,M,Y,N,1052,75.7,62.3,AZ,Q5
0.5,2,0.114,N,M,Y,N,1052,75.7,62.3,AZ,Q5
-1.5,0,-0.974,N,F,Y,N,1052,75.7,62.3,AZ,Q6
-0.5,1,-1.631,N,F,Y,N,1052,75.7,62.3,AZ,Q6
0.5,2,-1.446,N,F,Y,N,1052,75.7,62.3,AZ,Q6
-1.5,0,-2.732,N,M,Y,N,1052,75.7,62.3,AZ,Q7
-0.5,1,-2.873,N,M,Y,N,1052,75.7,62.3,AZ,Q7
0.5,1,-1.816,Y,M,Y,N,1052,75.7,62.3,AZ,Q7
1.5,2,-1.67,N,M,Y,N,1052,75.7,62.3,AZ,Q7
-0.5,1,0.058,N,M,N,N,353,18.7,19.2,Aa,Q8
0.5,2,2.14,N,M,N,N,353,18.7,19.2,Aa,Q8
1.5,3,1.578,N,M,N,N,353,18.7,19.2,Aa,Q8
-1.5,0,-0.619,N,F,N,N,353,18.7,19.2,Aa,Q9
-0.5,1,-0.273,N,F,N,N,353,18.7,19.2,Aa,Q9
0.5,2,1.485,N,F,N,N,353,18.7,19.2,Aa,Q9
1.5,3,0.632,N,F,N,N,353,18.7,19.2,Aa,Q9
-1.5,0,-2.535,N,F,N,Y,353,18.7,19.2,Aa,QA
-0.5,1,-1.378,N,F,N,Y,353,18.7,19.2,Aa,QA
0.5,2,-1.132,N,F,N,Y,353,18.7,19.2,Aa,QA
1.5,3,-0.509,N,F,N,Y,353,18.7,19.2,Aa,QA
2.5,4,0.749,N,F,N,Y,353,18.7,19.2,Aa,QA
-1.5,0,-1.464,N,M,N,N,353,18.7,19.2,Aa,QB
-0.5,1,0.338,N,M,N,N,353,18.7,19.2,Aa,QB
0.5,2,0.587,N,M,N,N,353,18.7,19.2,Aa,QB
1.5,3,1.661,N,M,N,N,353,18.7,19.2,Aa,QB
2.5,4,1.623,N,M,N,N,353,18.7,19.2,Aa,QB
-1.5,0,-0.221,N,M,N,N,353,18.7,19.2,Aa,QC
-0.5,1,1.548,N,M,N,N,353,18.7,19.2,Aa,QC
0.5,2,1.146,N,M,N,N,353,18.7,19.2,Aa,QC
1.5,3,1.134,N,M,N,N,353,18.7,19.2,Aa,QC
2.5,4,1.407,N,M,N,N,353,18.7,19.2,Aa,QC
-1.5,0,-2.732,N,F,N,N,353,18.7,19.2,Aa,QD
-0.5,1,-1.12,N,F,N,N,353,18.7,19.2,Aa,QD
0.5,2,0.463,N,F,N,N,353,18.7,19.2,Aa,QD
1.5,3,0.632,N,F,N,N,353,18.7,19.2,Aa,QD
2.5,4,1.623,N,F,N,N,353,18.7,19.2,Aa,QD
-1.5,0,-1.987,N,F,N,N,353,18.7,19.2,Aa,QE
-0.5,1,-0.645,N,F,N,N,353,18.7,19.2,Aa,QE
0.5,2,0.227,N,F,N,N,353,18.7,19.2,Aa,QE
-1.5,0,0.12,N,F,N,N,353,18.7,19.2,Aa,QF
-0.5,1,1.36,N,F,N,N,353,18.7,19.2,Aa,QF
0.5,2,3.273,N,F,N,N,353,18.7,19.2,Aa,QF
1.5,3,3.458,N,F,N,N,353,18.7,19.2,Aa,QF
2.5,4,3.163,N,F,N,N,353,18.7,19.2,Aa,QF
0.5,2,-0.522,N,M,Y,N,353,18.7,19.2,Aa,QG
1.5,3,-0.509,N,M,Y,N,353,18.7,19.2,Aa,QG
2.5,4,-0.116,N,M,Y,N,353,18.7,19.2,Aa,QG
-1.5,0,-1.966,N,F,Y,N,247,51.8,31.7,Ab,QH
-0.5,1,-0.645,N,F,Y,N,247,51.8,31.7,Ab,QH
0.5,2,-0.316,N,F,Y,N,247,51.8,31.7,Ab,QH
1.5,3,0.347,N,F,Y,N,247,51.8,31.7,Ab,QH
2.5,4,1.098,N,F,Y,N,247,51.8,31.7,Ab,QH
-1.5,0,-3.082,N,F,N,Y,247,51.8,31.7,Ab,QI
-0.5,1,-1.694,N,F,N,Y,247,51.8,31.7,Ab,QI
0.5,2,0.343,N,F,N,Y,247,51.8,31.7,Ab,QI
1.5,3,-0.945,N,F,N,Y,247,51.8,31.7,Ab,QI
2.5,4,0.352,N,F,N,Y,247,51.8,31.7,Ab,QI
-1.5,0,-2.778,N,M,Y,N,247,51.8,31.7,Ab,QJ
-0.5,1,-2.009,N,M,Y,N,247,51.8,31.7,Ab,QJ
0.5,2,-0.826,N,M,Y,N,247,51.8,31.7,Ab,QJ
1.5,3,-0.725,N,M,Y,N,247,51.8,31.7,Ab,QJ
-1.5,0,-1.76,N,M,N,N,247,51.8,31.7,Ab,QK
-0.5,1,-0.785,N,M,N,N,247,51.8,31.7,Ab,QK
0.5,2,0.716,N,M,N,N,247,51.8,31.7,Ab,QK
1.5,3,0.811,N,M,N,N,247,51.8,31.7,Ab,QK
2.5,4,1.736,N,M,N,N,247,51.8,31.7,Ab,QK
-1.5,0,-0.942,N,M,N,N,247,51.8,31.7,Ab,QL
-0.5,1,0.777,N,M,N,N,247,51.8,31.7,Ab,QL
0.5,2,1.678,N,M,N,N,247,51.8,31.7,Ab,QL
1.5,3,1.934,N,M,N,N,247,51.8,31.7,Ab,QL
2.5,4,3.163,N,M,N,N,247,51.8,31.7,Ab,QL
-1.5,0,-2.596,N,F,Y,N,247,51.8,31.7,Ab,QM
-0.5,1,-1.568,N,F,Y,N,247,51.8,31.7,Ab,QM
0.5,2,-0.928,N,F,Y,N,247,51.8,31.7,Ab,QM
1.5,3,-0.779,N,F,Y,N,247,51.8,31.7,Ab,QM
2.5,4,0.251,N,F,Y,N,247,51.8,31.7,Ab,QM
-1.5,0,-2.778,N,F,N,N,247,51.8,31.7,Ab,QN
-0.5,1,-2.265,N,F,N,N,247,51.8,31.7,Ab,QN
0.5,2,-1.778,N,F,N,N,247,51.8,31.7,Ab,QN
1.5,3,-0.563,N,F,N,N,247,51.8,31.7,Ab,QN
2.5,4,1.199,N,F,N,N,247,51.8,31.7,Ab,QN
-1.5,0,-3.268,N,F,N,N,247,51.8,31.7,Ab,QO
-0.5,1,-0.921,N,F,N,N,247,51.8,31.7,Ab,QO
0.5,2,-0.522,N,F,N,N,247,51.8,31.7,Ab,QO
1.5,3,-0.779,N,F,N,N,247,51.8,31.7,Ab,QO
2.5,4,0.452,N,F,N,N,247,51.8,31.7,Ab,QO
-1.5,0,-1.303,N,F,N,N,247,51.8,31.7,Ab,QP
-0.5,1,0.241,N,F,N,N,247,51.8,31.7,Ab,QP
0.5,2,0.995,N,F,N,N,247,51.8,31.7,Ab,QP
1.5,3,1.001,N,F,N,N,247,51.8,31.7,Ab,QP
2.5,4,2.164,N,F,N,N,247,51.8,31.7,Ab,QP
-1.5,0,-1.966,N,M,Y,N,247,51.8,31.7,Ab,QQ
-0.5,1,-1.314,N,M,Y,N,247,51.8,31.7,Ab,QQ
0.5,2,-0.105,N,M,Y,N,247,51.8,31.7,Ab,QQ
1.5,3,0.021,N,M,Y,N,247,51.8,31.7,Ab,QQ
2.5,4,0.897,N,M,Y,N,247,51.8,31.7,Ab,QQ
-1.5,0,-2.413,N,F,N,N,247,51.8,31.7,Ab,QR
-0.5,1,-0.988,N,F,N,N,247,51.8,31.7,Ab,QR
0.5,2,-1.555,N,F,N,N,247,51.8,31.7,Ab,QR
-1.5,0,-1.966,N,M,N,Y,247,51.8,31.7,Ab,QS
-0.5,1,-1.882,N,M,N,Y,247,51.8,31.7,Ab,QS
0.5,2,-0.522,N,M,N,Y,247,51.8,31.7,Ab,QS
1.5,3,-0.834,N,M,N,Y,247,51.8,31.7,Ab,QS
2.5,4,0.601,N,M,N,Y,247,51.8,31.7,Ab,QS
-1.5,0,-1.616,N,F,Y,N,247,51.8,31.7,Ab,QT
-0.5,1,-0.988,N,F,Y,N,247,51.8,31.7,Ab,QT
0.5,2,-1.34,N,F,Y,N,247,51.8,31.7,Ab,QT
1.5,3,-0.509,N,F,Y,N,247,51.8,31.7,Ab,QT
2.5,4,0.551,N,F,Y,N,247,51.8,31.7,Ab,QT
-1.5,0,-2.097,N,M,N,N,247,51.8,31.7,Ab,QU
-0.5,1,-0.716,N,M,N,N,247,51.8,31.7,Ab,QU
0.5,2,-0.826,N,M,N,N,247,51.8,31.7,Ab,QU
1.5,3,0.459,N,M,N,N,247,51.8,31.7,Ab,QU
2.5,4,1.852,N,M,N,N,247,51.8,31.7,Ab,QU
0.5,2,0.716,N,M,Y,N,247,51.8,31.7,Ab,QV
1.5,3,1.421,N,M,Y,N,247,51.8,31.7,Ab,QV
2.5,4,2.371,N,M,Y,N,247,51.8,31.7,Ab,QV
-1.5,0,-3.525,N,F,N,N,247,51.8,31.7,Ab,QW
-0.5,1,-2.009,N,F,N,N,247,51.8,31.7,Ab,QW
0.5,2,-0.928,N,F,N,N,247,51.8,31.7,Ab,QW
-1.5,0,-2.097,N,M,N,N,247,51.8,31.7,Ab,QX
-0.5,1,-0.501,N,M,N,N,247,51.8,31.7,Ab,QX
0.5,2,0.716,N,M,N,N,247,51.8,31.7,Ab,QX
1.5,3,0.128,N,M,N,N,247,51.8,31.7,Ab,QX
2.5,4,0.749,N,M,N,N,247,51.8,31.7,Ab,QX
-2.5,0,-3.068,N,M,Y,N,1062,97.8,26.8,Ac,QY
-1.5,0,-2.188,Y,M,Y,N,1062,97.8,26.8,Ac,QY
-0.5,1,-1.898,N,M,Y,N,1062,97.8,26.8,Ac,QY
0.5,2,-1.894,N,M,Y,N,1062,97.8,26.8,Ac,QY
-1.5,0,-3.068,N,F,Y,N,1062,97.8,26.8,Ac,QZ
-0.5,1,-1.694,N,F,Y,N,1062,97.8,26.8,Ac,QZ
0.5,2,-0.522,N,F,Y,N,1062,97.8,26.8,Ac,QZ
-0.5,1,-0.84,N,F,Y,N,1062,97.8,26.8,Ac,Qa
0.5,2,0.114,N,F,Y,N,1062,97.8,26.8,Ac,Qa
1.5,3,1.134,N,F,Y,N,1062,97.8,26.8,Ac,Qa
2.5,4,1.25,N,F,Y,N,1062,97.8,26.8,Ac,Qa
0.5,1,-2.36,N,F,Y,N,1062,97.8,26.8,Ac,Qb
1.5,1,-2.001,Y,F,Y,N,1062,97.8,26.8,Ac,Qb
2.5,2,-1.651,N,F,Y,N,1062,97.8,26.8,Ac,Qb
-1.5,0,-2.902,N,F,Y,N,1062,97.8,26.8,Ac,Qc
-0.5,1,-0.942,N,F,Y,N,1062,97.8,26.8,Ac,Qc
0.5,2,-1.555,N,F,Y,N,1062,97.8,26.8,Ac,Qc
1.5,3,0.074,N,F,Y,N,1062,97.8,26.8,Ac,Qc
2.5,4,1.148,N,F,Y,N,1062,97.8,26.8,Ac,Qc
0.5,2,-2.14,N,M,Y,N,1062,97.8,26.8,Ac,Qd
1.5,3,-1.176,N,M,Y,N,1062,97.8,26.8,Ac,Qd
2.5,4,0.097,N,M,Y,N,1062,97.8,26.8,Ac,Qd
-0.5,1,-0.942,N,F,Y,N,1062,97.8,26.8,Ac,Qe
0.5,2,-2.14,N,F,Y,N,1062,97.8,26.8,Ac,Qe
1.5,3,-1.55,N,F,Y,N,1062,97.8,26.8,Ac,Qe
2.5,4,-0.576,N,F,Y,N,1062,97.8,26.8,Ac,Qe
-1.5,0,-2.188,N,F,Y,N,1062,97.8,26.8,Ac,Qf
-0.5,0,-3.068,Y,F,Y,N,1062,97.8,26.8,Ac,Qf
0.5,1,-2.113,N,F,Y,N,1062,97.8,26.8,Ac,Qf
1.5,2,-1.99,N,F,Y,N,1062,97.8,26.8,Ac,Qf
2.5,3,-1.691,N,F,Y,N,1062,97.8,26.8,Ac,Qf
0.5,2,-2.406,N,M,Y,N,1062,97.8,26.8,Ac,Qg
1.5,3,0.403,N,M,Y,N,1062,97.8,26.8,Ac,Qg
2.5,4,1.679,N,M,Y,N,1062,97.8,26.8,Ac,Qg
0.5,2,-1.03,N,M,Y,N,1062,97.8,26.8,Ac,Qh
1.5,3,-0.297,N,M,Y,N,1062,97.8,26.8,Ac,Qh
2.5,4,-0.396,N,M,Y,N,1062,97.8,26.8,Ac,Qh
0.5,2,-1.665,N,M,Y,N,1062,97.8,26.8,Ac,Qi
1.5,3,-1.002,N,M,Y,N,1062,97.8,26.8,Ac,Qi
2.5,4,-0.396,N,M,Y,N,1062,97.8,26.8,Ac,Qi
-0.5,1,-1.314,N,F,Y,N,1062,97.8,26.8,Ac,Qj
0.5,2,-1.34,N,F,Y,N,1062,97.8,26.8,Ac,Qj
1.5,3,-0.779,N,F,Y,N,1062,97.8,26.8,Ac,Qj
2.5,4,0.148,N,F,Y,N,1062,97.8,26.8,Ac,Qj
-1.5,0,-2.902,N,F,Y,N,1062,97.8,26.8,Ac,Qk
-0.5,1,-1.25,N,F,Y,N,1062,97.8,26.8,Ac,Qk
0.5,2,0.343,N,F,Y,N,1062,97.8,26.8,Ac,Qk
-1.5,0,-1.384,N,M,Y,N,1062,97.8,26.8,Ac,Ql
-0.5,1,1.194,N,M,Y,N,1062,97.8,26.8,Ac,Ql
0.5,2,0.995,N,M,Y,N,1062,97.8,26.8,Ac,Ql
1.5,3,1.273,N,M,Y,N,1062,97.8,26.8,Ac,Ql
2.5,4,3.163,N,M,Y,N,1062,97.8,26.8,Ac,Ql
-2.5,0,-4.055,N,F,Y,N,1062,97.8,26.8,Ac,Qm
-1.5,0,-3.395,Y,F,Y,N,1062,97.8,26.8,Ac,Qm
-0.5,1,-3.395,N,F,Y,N,1062,97.8,26.8,Ac,Qm
0.5,1,-1.641,Y,F,Y,N,1062,97.8,26.8,Ac,Qm
1.5,2,-2.263,N,F,Y,N,1062,97.8,26.8,Ac,Qm
2.5,3,-1.552,N,F,Y,N,1062,97.8,26.8,Ac,Qm
-1.5,0,-3.721,N,M,Y,N,1062,97.8,26.8,Ac,Qn
0.5,2,-1.665,N,M,Y,N,1062,97.8,26.8,Ac,Qn
1.5,3,0.237,N,M,Y,N,1062,97.8,26.8,Ac,Qn
2.5,4,1.047,N,M,Y,N,1062,97.8,26.8,Ac,Qn
-1.5,0,-1.898,N,F,Y,N,1062,97.8,26.8,Ac,Qo
-0.5,1,-0.645,N,F,Y,N,1062,97.8,26.8,Ac,Qo
0.5,2,0.003,N,F,Y,N,1062,97.8,26.8,Ac,Qo
1.5,3,-0.35,N,F,Y,N,1062,97.8,26.8,Ac,Qo
2.5,4,1.679,N,F,Y,N,1062,97.8,26.8,Ac,Qo
-2.5,0,-3.887,N,F,Y,N,1062,97.8,26.8,Ac,Qp
-1.5,0,-2.377,Y,F,Y,N,1062,97.8,26.8,Ac,Qp
-0.5,1,-0.84,N,F,Y,N,1062,97.8,26.8,Ac,Qp
0.5,1,-1.063,Y,F,Y,N,1062,97.8,26.8,Ac,Qp
1.5,2,-0.579,N,F,Y,N,1062,97.8,26.8,Ac,Qp
2.5,3,-1.048,N,F,Y,N,1062,97.8,26.8,Ac,Qp
-2.5,0,-3.232,N,M,Y,N,1062,97.8,26.8,Ac,Qq
-1.5,0,-1.987,Y,M,Y,N,1062,97.8,26.8,Ac,Qq
-0.5,1,-1.441,N,M,Y,N,1062,97.8,26.8,Ac,Qq
0.5,2,-2.551,N,M,Y,N,1062,97.8,26.8,Ac,Qq
1.5,3,-1.002,N,M,Y,N,1062,97.8,26.8,Ac,Qq
2.5,4,-0.338,N,M,Y,N,1062,97.8,26.8,Ac,Qq
-2.5,0,-4.055,N,M,Y,N,1062,97.8,26.8,Ac,Qr
-1.5,0,-2.902,Y,M,Y,N,1062,97.8,26.8,Ac,Qr
-0.5,1,-1.898,N,M,Y,N,1062,97.8,26.8,Ac,Qr
0.5,2,-1.132,N,M,Y,N,1062,97.8,26.8,Ac,Qr
1.5,3,-1.828,N,M,Y,N,1062,97.8,26.8,Ac,Qr
2.5,4,-1.763,N,M,Y,N,1062,97.8,26.8,Ac,Qr
-2.5,0,-2.188,N,M,Y,N,1062,97.8,26.8,Ac,Qs
-1.5,0,-2.778,Y,M,Y,N,1062,97.8,26.8,Ac,Qs
-0.5,1,-1.946,N,M,Y,N,1062,97.8,26.8,Ac,Qs
0.5,2,-1.03,N,M,Y,N,1062,97.8,26.8,Ac,Qs
1.5,3,-1.42,N,M,Y,N,1062,97.8,26.8,Ac,Qs
2.5,4,-0.702,N,M,Y,N,1062,97.8,26.8,Ac,Qs
-1.5,0,-3.021,N,F,Y,N,1062,97.8,26.8,Ac,Qt
-0.5,1,-1.757,N,F,Y,N,1062,97.8,26.8,Ac,Qt
0.5,2,-1.665,N,F,Y,N,1062,97.8,26.8,Ac,Qt
1.5,3,-0.086,N,F,Y,N,1062,97.8,26.8,Ac,Qt
