neighid,schid,attain,p7vrq,p7read,dadocc,dadunemp,daded,momed,male,deprive,dummy
27,20,-0.1325,3.972,-0.866,-3.454,0,0,1,0,0.147,4
40,20,-1.3276,-18.028,-25.866,-11.494,0,0,0,0,0.31,4
130,20,1.5177,18.972,28.134,16.196,0,0,0,1,-0.541,4
60,20,0.561,3.972,6.134,16.196,0,0,0,0,-0.264,4
126,20,-0.5812,-13.028,-2.866,-3.454,0,0,0,1,0.154,4
62,20,0.0293,-5.028,-2.866,-3.454,0,1,0,0,-0.4,4
56,20,-0.1325,1.972,6.134,-3.454,0,0,0,1,0.481,4
50,20,-1.3276,-13.028,-8.866,-11.494,0,0,1,1,1.262,4
49,20,-1.3276,-12.028,-25.866,-11.494,1,0,0,0,0.648,4
119,20,0.1582,-7.028,-8.866,-23.454,1,0,0,0,0.424,4
62,20,0.3917,8.972,9.134,16.196,0,1,0,1,-0.4,4
69,20,0.561,-7.028,-11.866,-3.454,0,0,0,1,0.077,4
121,20,2.4151,6.972,18.134,-3.454,0,0,0,1,0.092,4
67,20,2.4151,30.972,28.134,2.316,0,1,0,1,-0.586,4
70,20,-1.3276,-0.028,2.134,-3.454,1,0,1,1,0.813,4
60,20,0.9127,12.972,3.134,16.196,0,0,0,0,-0.264,4
26,20,0.561,2.972,6.134,2.316,0,0,0,0,-0.551,4
66,20,-0.5812,-18.028,-13.866,16.196,0,0,0,1,-0.212,4
51,20,-1.3276,-21.028,-24.866,-9.094,1,0,0,0,1.217,4
256,20,1.5177,0.972,8.134,16.196,0,0,0,0,0.83,4
61,20,0.0293,8.972,1.134,-3.454,0,0,0,1,0.09,4
29,20,-1.3276,-17.028,-23.866,-3.454,0,0,0,1,-0.083,4
54,20,-0.36,-5.028,13.134,-3.454,0,0,0,0,-0.07,4
57,20,-1.3276,-2.028,0.134,-9.094,0,1,1,1,0.017,4
33,20,-1.3276,-5.028,-3.866,-11.494,0,1,1,1,0.544,4
52,20,1.1405,2.972,-0.866,-3.454,0,0,0,1,0.2,4
62,20,-0.36,5.972,-0.866,-11.494,0,0,0,1,-0.4,4
32,20,0.0293,6.972,5.134,-3.454,0,0,0,1,-0.195,4
26,20,1.5177,1.972,11.134,-9.094,0,0,0,0,-0.551,4
40,20,0.0293,0.972,-10.866,-11.494,0,0,0,0,0.31,4
122,20,0.561,8.972,14.134,-9.094,0,0,1,0,0.363,4
68,20,-1.3276,2.972,13.134,-3.454,0,0,0,1,-0.198,4
38,20,0.735,11.972,21.134,-3.454,0,0,0,0,-0.349,4
26,20,-1.3276,-1.028,-0.866,-3.454,0,0,0,1,-0.551,4
39,20,-1.3276,-8.028,-26.866,-11.494,0,0,0,1,0.024,4
52,20,0.735,0.972,-4.866,2.316,0,0,0,0,0.2,4
37,20,-1.3276,-21.028,-15.866,-9.094,1,0,0,1,0.767,4
53,20,-1.3276,-8.028,-17.866,-3.454,0,0,1,1,-0.342,4
62,20,0.561,4.972,1.134,-9.094,1,0,0,1,-0.4,4
130,20,0.561,-1.028,-2.866,-11.494,0,1,1,0,-0.541,4
48,20,-1.3276,-21.028,-18.866,-11.494,0,0,0,0,-0.352,4
256,20,-1.3276,-8.028,-13.866,-3.454,0,0,0,0,0.83,4
36,20,0.2641,6.972,7.134,16.196,0,0,1,0,0.215,4
61,20,0.1582,10.972,-0.866,2.316,0,0,0,0,0.09,4
47,20,-0.36,-2.028,5.134,-11.494,0,0,1,1,0.202,4
57,20,-1.3276,-12.028,-16.866,-11.494,0,0,0,1,0.017,4
60,20,-1.3276,-11.028,-15.866,-3.454,0,1,1,1,-0.264,4
59,20,-1.3276,-18.028,-13.866,-3.454,0,0,0,0,-0.427,4
50,20,-1.3276,1.972,-3.866,-11.494,1,0,0,0,1.262,4
120,20,-1.3276,7.972,-1.866,-11.494,0,0,0,1,0.363,4
139,20,-0.1325,-2.028,3.134,-9.094,0,0,0,1,-0.168,4
69,20,0.9127,0.972,14.134,-9.094,0,0,0,0,0.077,4
126,20,1.5177,0.972,25.134,-9.094,0,1,0,1,0.154,4
52,20,-1.3276,-9.028,-8.866,-3.454,0,1,1,1,0.2,4
125,20,0.9127,4.972,-3.866,-3.454,0,0,0,1,-0.216,4
139,20,0.2641,-4.028,-2.866,16.196,0,0,0,1,-0.168,4
66,20,0.561,-4.028,-3.866,-9.094,0,0,0,1,-0.212,4
69,20,-1.3276,-10.028,-29.866,-9.094,0,0,0,0,0.077,4
140,20,1.1405,23.972,23.134,-11.494,0,0,0,0,0.528,4
38,20,-0.36,2.972,5.134,-9.094,0,0,0,1,-0.349,4
58,20,0.1582,7.972,7.134,29.226,0,1,1,1,0.63,4
32,20,-0.36,-0.028,2.134,-23.454,0,0,0,0,-0.195,4
67,20,-1.3276,-21.028,-19.866,29.226,0,0,0,0,-0.586,4
66,20,0.3917,10.972,11.134,-9.094,0,0,0,1,-0.212,4
124,20,0.0293,-0.028,22.134,-3.454,0,0,0,1,0.305,4
60,20,0.2641,-1.028,6.134,-3.454,0,0,1,1,-0.264,4
58,20,-0.5812,-9.028,-2.866,-11.494,0,0,0,1,0.63,4
36,20,0.735,-1.028,2.134,2.316,0,0,0,1,0.215,4
119,20,-1.3276,-6.028,4.134,-3.454,0,0,1,1,0.424,4
133,20,-0.1325,-4.028,0.134,-9.094,0,1,1,0,0.581,4
123,20,0.735,1.972,6.134,2.316,0,1,1,0,0.12,4
38,20,-0.1325,-6.028,-8.866,-3.454,0,0,0,1,-0.349,4
133,20,-1.3276,-20.028,-20.866,-3.454,0,0,0,1,0.581,4
30,20,-0.1325,-0.028,-0.866,-11.494,0,0,0,1,-0.274,4
126,20,-1.3276,-8.028,3.134,-9.094,0,0,0,1,0.154,4
56,20,-1.3276,-4.028,-8.866,16.196,0,0,0,0,0.481,4
64,20,0.3917,-4.028,-15.866,-3.454,1,0,0,1,0.31,4
50,20,-1.3276,-11.028,-7.866,-3.454,0,0,1,0,1.262,4
61,20,-0.36,-3.028,-4.866,-3.454,0,0,0,0,0.09,4
33,20,-0.36,-4.028,-6.866,-3.454,0,0,0,0,0.544,4
