id,spans,weight,marnum,censor,lower,upper,hiseduc,hereduc,heblack,sheblack,age,agediff,time1,numkid1,time2,numkid2,time3,numkid3,time4,numkid4,time5,numkid5,time6,numkid6,time7,numkid7,time8,numkid8,time9,numkid9,time10,numkid10,time11,numkid11,time12,numkid12,time13,numkid13,time14,numkid14,time15,numkid15,time16,numkid16,time17,numkid17
7772,1,31,2,1,6.001,6.001,5,8,0,0,59.589,20.52,6.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7774,1,29,1,1,40.219,40.219,2,2,0,0,16.498,2.352,40.219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7776,1,29,1,1,0.252,0.252,12,12,0,0,22.248,2.352,0.252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7779,1,29,1,1,0.252,0.252,12,12,0,0,20.246,2.352,0.252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7784,2,29,1,1,56.761,56.761,12,12,0,0,16.835,2.352,1.415,0,56.761,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7801,1,22,1,0,7.149,8.118,14,12,1,1,30.253,-3.518,8.118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7803,3,22,1,0,3.291,3.373,11,9,1,1,15.003,6.497,1.662,0,3.08,1,3.373,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7806,4,23,1,0,6.552,7.543,12,12,0,0,23.748,2.352,0.334,0,1.67,1,5.251,2,7.543,3,,,,,,,,,,,,,,,,,,,,,,,,,,
7806,1,23,2,1,21.013,21.013,12,12,0,0,42.749,2.352,21.013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7818,1,23,1,1,0.999,0.999,12,11,0,0,24.17,-5.916,0.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7822,3,23,1,0,23.792,23.869,12,17,0,0,22.089,1.336,4.663,0,7.499,1,23.869,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7828,3,26,1,0,6.297,6.379,12,11,0,0,20.999,1.832,1.336,0,5.169,1,6.379,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7839,2,26,1,1,3.904,3.904,13,11,0,0,22.084,-3.663,0.999,0,3.904,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7841,1,26,1,0,25.999,27.05,12,18,0,0,19.499,-3.91,27.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7841,1,26,2,1,0.764,0.764,12,14,0,0,46.735,11.001,0.764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7846,1,31,1,0,6.004,7.001,12,12,0,0,19.496,2.352,7.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7849,2,24,1,1,25.999,25.999,12,12,1,1,16.501,2.352,25.5,0,25.999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7852,1,22,1,1,17.793,17.793,12,12,0,0,25.372,2.352,17.793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7853,1,22,1,1,1.574,1.574,10,12,0,0,23.422,-1.498,1.574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7863,1,22,1,0,6.379,6.62,12,12,0,0,16.003,2.001,6.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7866,3,17,1,0,17.298,17.862,12,12,0,0,21.413,2.352,1.166,0,4.747,1,17.862,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7866,1,17,2,0,10.376,11.943,12,12,0,0,41.413,-21.665,11.943,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7882,5,17,1,0,29.749,29.826,14,14,0,0,17.213,2.352,0.287,0,2.289,1,4.287,2,10.289,3,29.826,4,,,,,,,,,,,,,,,,,,,,,,,,
7882,1,17,2,1,3.031,3.031,14,14,0,0,49.084,2.352,3.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7883,3,25,1,1,15.669,15.669,12,13,0,0,20.337,10.168,3.915,0,8.917,1,15.669,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7885,3,32,1,0,7.324,29.298,5,5,1,1,22.5,2.352,1.377,0,11.751,1,29.298,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7885,1,32,2,1,21.032,21.032,5,11,1,1,46.303,-2.916,21.032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7888,2,32,1,0,18.3,19.291,9,9,0,1,20.999,2.352,4.914,0,19.291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7888,1,32,2,1,25.084,25.084,9,9,0,1,45.166,2.352,25.084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7892,2,3,1,1,9.897,9.897,12,16,1,1,28.668,9.166,5.166,0,9.897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894,10,32,1,0,19.294,19.951,6,6,0,1,16.422,2.352,1.161,0,2.494,1,4.244,2,5.665,3,7.244,4,8.454,5,9.457,6,10.998,7,12.244,8,19.951,9,,,,,,,,,,,,,,
7894,1,32,2,1,2.795,2.795,6,6,0,1,40.085,2.352,2.795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905,1,24,1,0,0.378,0.46,12,12,0,0,17.665,2.352,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905,4,24,2,1,22.461,22.461,14,12,0,0,18.418,4.832,1.665,0,3.581,1,5.665,2,22.461,3,,,,,,,,,,,,,,,,,,,,,,,,,,
7907,1,24,1,0,6.294,25.177,9,9,0,0,23.499,2.352,25.177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7907,1,24,2,1,18.546,18.546,9,12,0,0,43.953,-4.849,18.546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911,1,28,1,1,2.973,2.973,10,16,0,0,23.25,1.503,2.973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912,1,28,1,1,2.973,2.973,12,9,0,0,21.747,23.581,2.973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915,1,23,1,0,9.739,9.788,9,9,0,0,20.0,2.352,9.788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915,2,23,2,1,38.251,38.251,9,13,0,0,36.917,3.105,2.251,0,38.251,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7918,1,23,1,1,14.749,14.749,11,11,0,0,44.501,2.352,14.749,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920,2,23,1,1,26.998,26.998,13,13,0,0,26.5,2.352,4.999,0,26.998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922,3,31,1,1,47.86,47.86,18,16,0,0,23.422,1.087,4.83,0,7.332,1,47.86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924,3,29,1,1,18.166,18.166,16,16,0,0,22.505,2.352,3.663,0,9.662,1,18.166,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7928,1,29,1,1,1.719,1.719,10,10,0,0,34.327,2.352,1.719,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934,4,24,1,1,18.598,18.598,12,12,0,0,22.664,0.496,1.832,0,4.917,1,8.665,2,18.598,3,,,,,,,,,,,,,,,,,,,,,,,,,,
7936,4,22,1,1,40.411,40.411,21,18,0,0,29.916,9.832,1.749,0,6.664,1,10.916,2,40.411,3,,,,,,,,,,,,,,,,,,,,,,,,,,
7940,3,22,1,1,20.925,20.925,17,16,0,0,23.748,4.167,3.587,0,7.671,1,20.925,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943,3,22,1,1,13.511,13.511,16,14,0,0,19.461,6.877,2.166,0,6.081,1,13.511,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944,3,22,1,1,18.505,18.505,8,8,0,0,24.999,2.352,2.335,0,5.503,1,18.505,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944,1,22,2,1,17.777,17.777,8,8,0,0,66.086,2.352,17.777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,3,17,1,0,3.146,9.421,16,16,0,0,21.997,2.352,0.767,0,4.836,1,9.421,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,1,17,2,1,2.522,2.522,16,16,0,0,31.422,2.352,2.522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,2,22,1,0,6.626,6.702,12,12,0,0,16.255,2.352,2.746,0,6.702,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,3,22,2,1,28.06,28.06,12,12,0,0,23.666,2.352,3.253,0,22.344,1,28.06,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953,3,22,1,1,14.327,14.327,12,12,0,0,18.839,-0.586,5.246,0,7.411,1,14.327,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955,3,22,1,1,33.999,33.999,12,12,0,0,23.499,7.138,5.637,0,15.138,1,33.999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958,3,22,1,1,32.819,32.819,12,12,0,0,17.681,2.352,4.457,0,13.958,1,32.819,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974,1,22,1,1,9.914,9.914,12,12,0,1,31.751,2.352,9.914,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976,1,23,1,1,49.99,49.99,8,8,0,0,22.5,1.191,49.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7979,1,23,1,1,49.99,49.99,8,8,0,0,21.309,2.352,49.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981,4,23,1,1,45.758,45.758,8,8,0,0,24.498,3.526,6.335,0,10.502,1,18.007,2,45.758,3,,,,,,,,,,,,,,,,,,,,,,,,,,
7981,1,23,2,1,2.656,2.656,8,8,0,0,74.171,2.352,2.656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984,1,23,1,0,27.461,27.537,8,8,0,0,21.919,2.352,27.537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987,3,23,1,1,28.936,28.936,12,12,0,0,20.583,2.352,5.914,0,8.663,1,28.936,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7992,1,23,1,0,6.631,7.622,17,16,0,0,27.499,4.671,7.622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998,1,23,1,1,0.846,0.846,17,16,0,0,39.003,-0.665,0.846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002,1,25,1,0,16.233,16.999,12,12,0,0,21.106,2.352,16.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010,3,26,1,1,16.104,16.104,14,12,0,0,23.587,4.589,0.583,0,3.581,1,16.104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019,1,26,1,0,4.876,4.953,8,12,0,0,24.583,13.238,4.953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019,2,26,2,0,6.899,8.301,12,12,0,0,33.087,-8.246,0.411,0,8.301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027,3,23,1,1,24.142,24.142,17,16,0,0,20.75,0.58,7.165,0,9.999,1,24.142,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,3,24,1,1,46.1,46.1,12,12,0,0,22.001,2.168,3.247,0,6.081,1,46.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036,4,24,1,0,22.505,24.986,12,12,0,0,19.086,-21.999,0.416,0,7.83,1,9.333,2,24.986,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8038,5,24,1,1,57.561,57.561,14,12,0,0,22.998,-0.164,1.67,0,4.167,1,6.42,2,15.838,3,57.561,4,,,,,,,,,,,,,,,,,,,,,,,,
8042,3,24,1,1,17.947,17.947,17,16,0,0,25.415,-0.663,6.248,0,10.248,1,17.947,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043,3,24,1,1,17.947,17.947,16,12,0,0,24.753,-39.663,6.248,0,10.248,1,17.947,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8045,1,29,1,1,50.103,50.103,13,12,0,0,19.499,1.985,50.103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048,1,29,1,1,50.103,50.103,12,12,0,0,15.316,2.352,50.103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,1,29,1,0,6.505,7.496,5,5,0,0,33.295,2.352,7.496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,2,29,2,1,36.0,36.0,5,8,0,0,41.295,7.551,3.997,0,36.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8053,4,24,1,1,28.997,28.997,9,9,0,0,18.355,2.352,0.999,0,9.856,1,18.713,2,28.997,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8058,3,24,1,1,8.52,8.52,14,12,0,0,21.979,-0.068,2.256,0,5.982,1,8.52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064,3,24,1,1,22.001,22.001,12,13,0,0,20.167,2.667,1.333,0,3.584,1,22.001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070,1,31,1,1,46.24,46.24,8,8,1,1,23.499,2.352,46.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073,3,24,1,1,60.882,60.882,14,14,0,0,20.167,2.352,4.419,0,13.999,1,60.882,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,4,24,1,0,8.709,8.786,19,19,0,0,28.917,2.352,2.582,0,3.748,1,5.081,2,8.786,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,1,24,2,0,13.711,13.788,19,17,0,0,38.168,-1.916,13.788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,2,24,3,1,12.925,12.925,19,13,0,0,52.917,22.998,7.184,0,12.925,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,1,24,1,1,4.865,4.865,13,16,0,0,29.002,4.334,4.865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087,3,24,1,1,17.177,17.177,12,12,0,0,22.919,0.0,2.081,0,6.585,1,17.177,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092,4,23,1,1,21.092,21.092,12,12,0,0,20.498,0.917,7.083,0,9.333,1,13.333,2,21.092,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,2,7,1,1,55.14,55.14,8,16,0,0,21.916,3.671,3.669,0,55.14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098,3,23,1,1,43.984,43.984,9,9,0,0,15.751,2.352,5.164,0,9.916,1,43.984,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101,1,23,1,1,49.142,49.142,8,8,0,0,19.592,2.352,49.142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,4,24,1,0,15.335,15.899,12,12,0,0,19.168,2.552,5.333,0,7.001,1,8.586,2,15.899,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,2,24,2,1,14.267,14.267,12,12,0,0,36.838,9.916,2.245,0,14.267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8107,4,24,1,1,17.722,17.722,14,12,0,0,22.672,4.085,0.999,0,3.748,1,8.0,2,17.722,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,3,24,1,1,32.419,32.419,12,12,0,0,26.497,2.352,4.668,0,7.083,1,32.419,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,1,23,1,0,1.506,2.497,9,9,0,0,15.296,2.352,2.497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,3,23,2,0,4.504,5.495,9,9,0,0,18.297,2.352,2.122,0,4.287,1,5.495,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,1,23,3,1,37.079,37.079,9,9,0,0,42.335,2.352,37.079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122,3,25,1,1,38.743,38.743,11,5,0,0,17.749,0.0,2.418,0,4.914,1,38.743,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124,1,22,1,1,50.24,50.24,4,4,0,0,18.5,2.352,50.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128,1,23,1,1,1.415,1.415,10,10,0,0,29.133,0.167,1.415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131,3,23,1,1,27.023,27.023,12,12,0,0,20.252,2.352,2.001,0,4.252,1,27.023,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8133,1,12,1,0,3.748,15.001,14,14,0,0,23.499,2.352,15.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8133,1,12,2,1,2.815,2.815,14,14,0,0,35.685,2.352,2.815,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138,1,22,1,0,3.962,4.038,12,9,0,0,18.001,10.415,4.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138,3,22,2,0,3.959,4.041,12,9,0,0,22.59,0.747,0.578,0,1.744,1,4.041,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8144,1,22,1,1,26.196,26.196,16,16,0,0,26.5,2.352,26.196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8146,2,22,1,1,14.001,14.001,12,13,0,0,22.497,0.126,7.641,0,14.001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,2,22,1,1,14.001,14.001,12,12,0,0,22.497,2.352,7.641,0,14.001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,2,3,1,0,22.541,22.623,11,11,0,1,15.836,2.352,0.331,0,22.623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,1,3,2,1,9.087,9.087,8,11,1,1,49.665,-2.995,9.087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157,3,26,1,1,23.351,23.351,13,12,0,0,22.166,-11.83,3.918,0,6.585,1,23.351,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161,1,21,1,0,11.496,12.35,10,10,0,0,22.149,2.352,12.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8172,3,1,1,0,5.963,6.954,12,12,0,1,16.422,2.352,1.328,0,3.244,1,6.954,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8183,3,24,1,1,9.259,9.259,12,12,0,0,27.499,23.083,0.501,0,2.836,1,9.259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186,6,24,1,1,42.097,42.097,12,12,0,0,18.086,2.352,0.914,0,3.162,1,13.415,2,15.997,3,22.828,4,42.097,5,,,,,,,,,,,,,,,,,,,,,,
8192,5,24,1,0,11.734,12.507,11,13,0,0,20.255,0.167,0.411,0,1.911,1,3.912,2,7.493,3,12.507,4,,,,,,,,,,,,,,,,,,,,,,,,
8198,3,24,1,1,7.009,7.009,13,12,0,0,20.085,1.002,2.587,0,4.586,1,7.009,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8210,1,25,1,0,10.084,10.16,12,12,1,0,24.46,2.352,10.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8210,2,25,2,1,12.498,12.498,12,12,1,1,36.17,13.415,4.413,0,12.498,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218,8,1,1,1,42.376,42.376,8,8,0,1,18.727,2.352,2.001,0,3.001,1,12.0,2,14.001,3,15.001,4,16.0,5,33.002,6,42.376,7,,,,,,,,,,,,,,,,,,
8221,2,22,1,1,23.042,23.042,13,12,0,0,22.664,2.245,0.917,0,23.042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8223,2,22,1,1,19.003,19.003,12,12,0,0,19.496,1.826,7.028,0,19.003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8225,1,23,1,1,13.999,13.999,16,12,0,0,21.5,0.999,13.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8228,1,23,1,1,13.999,13.999,12,12,0,0,20.501,2.352,13.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231,2,7,1,1,1.068,1.068,8,13,0,0,21.331,2.998,0.416,0,1.068,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8233,2,22,1,1,27.201,27.201,11,12,0,0,20.085,1.503,1.585,0,27.201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8244,1,24,1,0,0.876,0.958,11,17,0,0,24.329,-16.17,0.958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,2,24,1,0,2.127,2.209,17,17,0,0,33.834,2.352,1.084,0,2.209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,4,24,2,1,10.576,10.576,17,17,0,0,37.916,-11.754,0.416,0,2.084,1,8.331,2,10.576,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8247,2,24,1,0,8.542,8.624,14,11,0,0,18.166,-1.503,1.821,0,8.624,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8255,1,3,1,1,9.142,9.142,7,10,1,1,37.533,3.162,9.142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260,3,3,1,1,53.04,53.04,3,3,0,1,27.71,2.352,0.208,0,1.123,1,53.04,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,1,27,1,1,0.676,0.676,17,10,0,0,30.845,1.999,0.676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266,1,27,1,0,4.044,4.126,13,13,0,0,20.085,2.352,4.126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266,1,27,2,0,4.32,4.37,13,13,0,0,25.837,2.352,4.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8270,1,2,1,1,6.177,6.177,10,10,1,1,23.838,11.748,6.177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,2,24,1,1,6.661,6.661,13,17,0,0,28.419,-9.498,3.83,0,6.661,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8278,2,31,1,0,5.128,5.199,12,12,0,1,19.504,2.352,3.244,0,5.199,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8278,1,31,2,1,34.669,34.669,12,12,0,1,27.833,2.352,34.669,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8283,2,31,1,1,3.285,3.285,12,12,1,1,23.214,-20.227,1.821,0,3.285,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8288,6,31,1,0,12.964,13.621,16,16,0,0,26.168,2.352,0.914,0,2.251,1,3.083,2,5.333,3,8.668,4,13.621,5,,,,,,,,,,,,,,,,,,,,,,
8288,1,31,2,1,8.901,8.901,16,16,0,0,45.251,3.165,8.901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8292,1,31,1,0,12.545,12.627,17,16,0,0,24.583,0.107,12.627,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8292,1,31,2,1,9.413,9.413,17,16,0,0,39.086,0.107,9.413,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8294,1,31,1,1,5.002,5.002,10,10,0,0,23.496,2.352,5.002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8295,3,23,1,1,12.794,12.794,12,13,0,0,24.003,4.504,2.579,0,5.744,1,12.794,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8298,2,23,1,0,6.962,7.039,12,12,0,0,19.25,2.352,4.0,0,7.039,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,3,24,1,0,18.366,22.363,14,14,0,0,25.5,2.352,2.834,0,7.921,1,22.363,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,1,24,2,1,11.732,11.732,14,14,0,0,57.169,2.352,11.732,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8302,3,23,1,1,10.806,10.806,16,17,0,0,26.001,-19.086,3.332,0,7.502,1,10.806,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8307,1,23,1,1,5.043,5.043,16,16,0,0,24.246,1.087,5.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311,3,13,1,1,7.948,7.948,16,13,1,1,28.832,6.166,3.587,0,5.585,1,7.948,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314,2,13,1,0,10.47,11.461,12,12,1,0,21.41,2.352,0.575,0,11.461,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321,3,13,1,1,11.953,11.953,12,12,1,0,22.42,-0.082,2.166,0,3.663,1,11.953,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8335,1,13,1,1,3.77,3.77,12,12,0,1,24.422,2.352,3.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8340,1,32,1,1,2.001,2.001,14,14,0,1,19.496,2.352,2.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8348,2,32,1,1,7.94,7.94,12,15,1,1,28.835,4.917,2.746,0,7.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8350,1,3,1,1,20.0,20.0,5,5,1,1,36.498,2.352,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8353,1,3,1,1,20.0,20.0,12,12,1,1,30.5,2.352,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8358,3,24,1,1,6.207,6.207,17,17,0,0,28.583,0.419,2.418,0,3.666,1,6.207,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8364,1,24,1,1,1.799,1.799,12,12,0,0,31.77,-0.75,1.799,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8372,1,32,1,0,2.188,3.11,12,13,0,0,22.387,-6.001,3.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8376,1,23,1,1,56.999,56.999,8,8,0,0,23.499,2.352,56.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8380,2,23,1,1,11.502,11.502,5,12,0,0,17.498,0.83,1.331,0,11.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8385,4,23,1,1,27.496,27.496,11,11,0,0,19.748,0.0,0.252,0,3.083,1,12.747,2,27.496,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8390,2,23,1,1,11.502,11.502,6,11,0,0,16.668,36.334,1.331,0,11.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8396,2,20,1,1,2.502,2.502,16,12,0,0,22.995,-3.102,1.062,0,2.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8405,3,20,1,0,14.508,15.499,12,12,0,0,19.962,2.352,3.291,0,6.04,1,15.499,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8405,1,20,2,1,1.618,1.618,12,12,0,0,41.268,1.752,1.618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8419,1,19,1,1,0.567,0.567,16,16,0,0,24.931,2.352,0.567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8423,6,1,1,0,25.881,26.872,11,11,0,1,17.585,2.352,1.164,0,4.331,1,8.498,2,11.165,3,13.413,4,26.872,5,,,,,,,,,,,,,,,,,,,,,,
8423,1,1,2,1,7.937,7.937,10,11,1,1,58.42,7.496,7.937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
