schid,chapt1,frlnch,natvam,asian,black,hspanc,white,othrac,avgdat,stdntid,gender,race,birthmon,birthday,birthyea,classt,tchid,freelu,treads,tmaths,motivr,school,_merge,grade,class
203452,1,38,0,1,4,0,95,0,591,15125,2,3,4,7,1980,2,20345212,2,643,632,53,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,15126,1,3,4,7,1980,3,20345214,2,582,579,32,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,15451,2,1,5,17,1980,3,20345214,2,593,535,51,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,15453,2,1,5,23,1980,2,20345212,2,571,565,44,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,15454,2,1,5,25,1980,2,20345213,2,669,626,48,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,15481,1,1,5,1,1980,1,20345211,2,622,632,50,203452,3,2,498
203452,1,38,0,1,4,0,95,0,591,15482,2,1,5,18,1980,2,20345212,2,650,626,50,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,15484,2,1,5,19,1980,3,20345214,2,604,607,44,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,15485,2,1,5,28,1980,1,20345215,2,,,52,203452,3,2,502
203452,1,38,0,1,4,0,95,0,591,15805,1,1,6,21,1980,2,20345212,1,,,46,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,15838,2,1,6,6,1980,1,20345211,2,618,593,52,203452,3,2,498
203452,1,38,0,1,4,0,95,0,591,15839,1,1,6,9,1980,2,20345212,1,523,548,51,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,15841,1,1,6,17,1980,1,20345211,1,571,540,45,203452,3,2,498
203452,1,38,0,1,4,0,95,0,591,15850,1,1,6,13,1980,3,20345214,2,622,590,54,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,16175,1,1,7,15,1980,2,20345213,2,596,603,52,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,16216,2,1,7,21,1980,2,20345213,1,557,572,57,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,16218,2,1,7,30,1980,2,20345213,2,611,674,46,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,16230,1,1,7,3,1980,3,20345214,2,562,574,47,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,16567,2,1,8,21,1980,3,20345214,2,566,525,47,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,16569,2,1,8,23,1980,2,20345213,1,709,639,51,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,16597,1,1,8,3,1980,3,20345214,2,552,543,40,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,16598,1,1,8,11,1980,2,20345212,2,545,599,51,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,16600,1,1,8,11,1980,1,20345215,2,566,546,47,203452,3,2,502
203452,1,38,0,1,4,0,95,0,591,16624,1,1,8,27,1980,2,20345213,2,622,648,45,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,16954,2,1,9,3,1980,2,20345213,1,545,548,50,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,16955,2,2,9,15,1980,1,20345211,1,524,540,52,203452,3,2,498
203452,1,38,0,1,4,0,95,0,591,17294,2,1,4,11,1980,1,20345215,1,602,570,41,203452,3,2,502
203452,1,38,0,1,4,0,95,0,591,17386,1,1,9,12,1980,2,20345213,1,557,536,50,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,17661,1,1,8,14,1980,2,20345213,2,608,611,50,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,17696,2,,8,1,1980,3,20345214,1,,,49,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,17800,2,1,8,31,1980,1,20345211,2,577,659,53,203452,3,2,498
203452,1,38,0,1,4,0,95,0,591,17970,1,1,10,3,1978,2,20345212,,532,492,,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,18186,1,1,1,9,1980,3,20345214,1,618,607,36,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,18295,2,1,6,20,1980,3,20345214,2,684,674,44,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,18371,2,,10,1,1980,3,20345214,2,,,,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,18612,1,1,10,30,1979,2,20345212,1,566,587,51,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,19162,1,1,9,18,1978,3,20345214,1,502,517,45,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,19423,1,1,9,1,1979,2,20345213,2,659,699,,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,19471,2,2,7,24,1979,2,20345213,1,536,563,49,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,19557,2,1,10,3,1979,3,20345214,2,637,596,46,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,19827,1,1,9,10,1980,1,20345211,2,659,639,51,203452,3,2,498
203452,1,38,0,1,4,0,95,0,591,19986,2,1,11,1,1980,2,20345212,2,550,584,46,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,20437,1,1,1,4,1980,3,20345214,2,564,561,56,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,20540,1,1,8,27,1979,2,20345213,2,577,615,50,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,20699,1,1,10,7,1979,3,20345214,2,627,639,52,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,20856,1,2,10,12,1980,3,20345214,2,573,596,50,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,20880,1,2,1,1,1979,2,20345213,1,593,577,51,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,20912,2,,,,,3,20345214,1,,,,203452,3,2,501
203452,1,38,0,1,4,0,95,0,591,20916,2,1,4,27,1980,1,20345211,1,,,,203452,3,2,498
203452,1,38,0,1,4,0,95,0,591,20933,1,1,5,6,1980,1,20345215,1,569,514,47,203452,3,2,502
203452,1,38,0,1,4,0,95,0,591,21276,1,1,6,16,1980,2,20345213,2,593,648,51,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,21478,2,1,9,27,1980,2,20345212,1,562,626,50,203452,3,2,499
203452,1,38,0,1,4,0,95,0,591,21491,2,1,7,13,1980,2,20345213,2,582,546,47,203452,3,2,500
203452,1,38,0,1,4,0,95,0,591,21520,2,1,1,8,1981,2,20345212,2,614,632,45,203452,3,2,499
203452,1,31,0,0,5,0,95,0,588,10440,2,1,12,29,1980,1,20345220,2,650,659,,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,10852,1,1,4,28,1979,1,20345220,1,587,573,51,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,11151,1,1,8,22,1979,2,20345218,2,624,626,50,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,11206,1,1,12,12,1979,3,20345219,2,654,684,,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,11214,1,1,1,24,1979,2,20345218,2,614,594,49,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,11252,1,1,2,20,1979,1,20345220,2,693,726,46,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,11360,2,1,3,4,1979,2,20345218,1,578,549,48,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,11741,2,1,7,29,1979,2,20345218,2,600,610,54,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,11753,1,1,7,24,1979,2,20345216,1,523,574,53,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,11829,1,1,8,23,1979,3,20345219,2,702,711,38,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,11836,1,1,8,11,1979,2,20345218,2,572,574,48,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,11843,1,1,8,27,1979,1,20345217,1,587,601,50,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,11962,2,1,9,15,1979,3,20345219,1,555,531,48,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,12137,1,1,10,18,1979,1,20345220,2,675,672,50,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,12224,1,1,11,30,1979,1,20345217,1,572,601,47,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,12303,2,1,11,12,1979,1,20345220,2,686,667,56,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,12345,1,1,11,20,1979,2,20345218,2,647,659,53,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,12641,1,1,12,20,1979,3,20345219,2,606,651,51,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,12642,2,1,12,21,1979,1,20345217,2,650,614,52,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,12677,2,1,12,4,1979,2,20345218,2,608,558,48,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,12679,2,1,12,13,1979,1,20345220,1,550,571,54,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,12952,2,1,11,15,1979,2,20345216,2,641,651,49,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,13032,1,1,8,21,1979,1,20345220,2,587,597,,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,13352,1,1,4,3,1980,2,20345216,2,570,589,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,13367,2,1,1,11,1980,2,20345216,2,593,596,53,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,13368,2,1,1,12,1980,2,20345216,1,577,583,50,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,13424,1,1,1,14,1980,2,20345216,2,593,629,50,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,13425,1,1,1,22,1980,1,20345217,2,657,684,47,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,13479,1,1,1,13,1980,1,20345217,2,565,603,43,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,13482,2,1,1,18,1980,1,20345220,2,578,580,,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,13654,2,1,9,29,1980,2,20345216,,,,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,13736,1,1,9,16,1980,1,20345217,2,675,678,45,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,14011,1,1,2,8,1980,1,20345217,2,702,659,47,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,14017,1,1,2,25,1980,2,20345216,,,,50,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,14081,2,1,1,17,1980,1,20345220,2,633,642,46,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,14082,2,1,2,28,1980,2,20345216,1,612,620,55,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,14108,1,1,2,19,1980,1,20345217,2,654,659,45,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,14413,1,1,2,14,1980,3,20345219,1,641,663,44,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,14625,1,1,3,1,1980,2,20345216,2,583,589,51,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,14626,1,1,3,2,1980,2,20345216,1,702,700,46,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,14692,1,1,3,1,1980,1,20345220,2,614,631,52,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,14694,2,1,3,12,1980,2,20345216,2,577,586,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,14867,2,1,2,25,1980,1,20345220,2,680,700,50,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,15070,2,1,4,1,1980,3,20345219,2,641,636,51,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,15116,2,1,4,9,1980,2,20345216,1,622,589,50,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,15117,1,1,4,18,1980,2,20345218,2,650,591,50,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,15118,2,1,4,27,1980,3,20345219,2,592,603,50,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,15119,2,2,4,27,1980,2,20345218,1,577,594,52,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,15125,2,3,4,7,1980,2,20345216,2,639,655,50,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,15126,1,3,4,7,1980,3,20345219,2,590,610,37,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,15451,2,1,5,17,1980,3,20345219,2,604,618,49,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,15453,2,1,5,23,1980,2,20345216,2,608,588,52,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,15454,2,1,5,25,1980,2,20345218,2,665,634,49,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,15481,1,1,5,1,1980,1,20345217,2,629,678,54,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,15482,2,1,5,18,1980,2,20345216,2,670,726,53,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,15484,2,1,5,19,1980,3,20345219,2,610,663,50,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,15838,2,1,6,6,1980,1,20345217,2,670,672,52,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,15841,1,1,6,17,1980,1,20345217,1,585,577,48,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,15850,1,1,6,13,1980,3,20345219,2,654,610,46,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,16175,1,1,7,15,1980,2,20345218,2,614,614,51,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,16216,2,1,7,21,1980,2,20345218,1,595,564,,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,16218,2,1,7,30,1980,2,20345218,2,618,651,,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,16230,1,1,7,3,1980,3,20345219,2,606,597,44,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,16567,2,1,8,21,1980,3,20345219,2,580,588,44,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,16569,2,1,8,23,1980,2,20345218,1,686,663,50,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,16597,1,1,8,3,1980,3,20345219,2,555,577,41,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,16598,1,1,8,11,1980,2,20345216,2,593,624,45,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,16600,1,1,8,11,1980,1,20345220,1,631,606,54,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,16624,1,1,8,27,1980,2,20345218,2,618,606,42,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,16954,2,1,9,3,1980,2,20345218,2,608,591,49,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,16955,2,2,9,15,1980,1,20345217,1,588,559,42,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,17294,2,1,4,11,1980,1,20345220,1,614,614,40,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,17386,1,1,9,12,1980,2,20345218,1,593,624,50,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,17661,1,1,8,14,1980,2,20345218,2,633,616,49,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,17793,2,1,1,21,1981,1,20345217,2,693,684,53,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,17800,2,1,8,31,1980,1,20345217,,,,,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,17904,2,1,9,29,1979,3,20345219,2,622,626,,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,17970,1,1,10,3,1978,2,20345216,1,542,531,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,18186,1,1,1,9,1980,3,20345219,1,680,663,46,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,18295,2,1,6,20,1980,3,20345219,2,639,678,51,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,18451,2,1,2,22,1980,1,20345220,1,614,597,48,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,18552,2,2,5,29,1980,3,20345219,2,661,642,53,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,18612,1,1,10,30,1979,2,20345216,,,,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,19162,1,1,9,18,1978,3,20345219,1,,,,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,19242,2,1,3,12,1980,1,20345220,2,631,612,52,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,19412,1,1,7,6,1980,3,20345219,1,567,554,50,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,19423,1,1,9,1,1979,2,20345218,2,657,645,41,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,19471,2,2,7,24,1979,2,20345218,1,572,558,,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,19539,1,1,4,25,1980,2,20345218,2,610,616,45,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,19557,2,1,10,3,1979,3,20345219,2,657,610,44,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,19827,1,1,9,10,1980,1,20345217,2,670,672,49,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,19986,2,1,11,1,1980,2,20345216,2,616,629,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,20540,1,1,8,27,1979,2,20345218,2,590,610,46,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,20699,1,1,10,7,1979,3,20345219,2,654,678,49,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,20856,1,2,10,12,1980,3,20345219,2,585,612,52,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,20880,1,2,1,1,1979,2,20345218,1,610,618,45,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,20916,2,1,4,27,1980,2,20345216,,,,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,20933,1,1,5,6,1980,1,20345220,2,,,,203452,3,3,507
203452,1,31,0,0,5,0,95,0,588,21177,1,1,10,17,1979,3,20345219,2,693,648,50,203452,3,3,506
203452,1,31,0,0,5,0,95,0,588,21478,2,1,9,27,1980,2,20345216,2,595,645,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,21491,2,1,7,13,1980,2,20345218,2,602,594,45,203452,3,3,505
203452,1,31,0,0,5,0,95,0,588,21520,2,1,1,8,1981,2,20345216,2,680,655,46,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,21586,2,1,2,5,1980,1,20345217,2,620,651,,203452,3,3,504
203452,1,31,0,0,5,0,95,0,588,21587,2,1,1,1,1979,2,20345216,,641,629,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,21588,2,1,5,9,1980,2,20345216,,608,604,,203452,3,3,503
203452,1,31,0,0,5,0,95,0,588,21589,1,1,2,1,1980,2,20345216,,626,634,,203452,3,3,503
203452,1,35,,,4,,95,0,,11206,1,1,12,12,1979,2,20345205,2,460,602,26,203452,3,0,492
203452,1,35,,,4,,95,0,,11214,1,1,1,24,1979,3,20345204,2,439,449,,203452,3,0,491
203452,1,35,,,4,,95,0,,11613,2,1,5,23,1979,1,20345203,2,391,444,26,203452,3,0,490
203452,1,35,,,4,,95,0,,11829,1,1,8,23,1979,2,20345202,2,580,576,26,203452,3,0,489
203452,1,35,,,4,,95,0,,11843,1,1,8,27,1979,1,20345203,1,410,454,26,203452,3,0,490
203452,1,35,,,4,,95,0,,11962,2,1,9,15,1979,2,20345202,1,395,449,25,203452,3,0,489
203452,1,35,,,4,,95,0,,12137,1,1,10,18,1979,1,20345201,2,448,513,26,203452,3,0,488
203452,1,35,,,4,,95,0,,12303,2,1,11,12,1979,1,20345201,2,450,500,24,203452,3,0,488
203452,1,35,,,4,,95,0,,12306,2,1,11,16,1979,2,20345205,2,478,506,25,203452,3,0,492
203452,1,35,,,4,,95,0,,12333,2,1,11,25,1979,3,20345204,2,445,506,25,203452,3,0,491
203452,1,35,,,4,,95,0,,12345,1,1,11,20,1979,3,20345204,2,421,494,27,203452,3,0,491
203452,1,35,,,4,,95,0,,12367,1,1,11,16,1979,1,20345201,1,443,513,26,203452,3,0,488
203452,1,35,,,4,,95,0,,12372,1,1,10,16,1979,2,20345205,1,358,384,,203452,3,0,492
203452,1,35,,,4,,95,0,,12639,1,1,12,14,1979,2,20345202,1,400,399,25,203452,3,0,489
203452,1,35,,,4,,95,0,,12642,2,1,12,21,1979,1,20345203,2,453,449,26,203452,3,0,490
203452,1,35,,,4,,95,0,,12677,2,1,12,4,1979,2,20345205,2,425,489,28,203452,3,0,492
203452,1,35,,,4,,95,0,,12679,2,1,12,13,1979,1,20345203,1,445,494,27,203452,3,0,490
203452,1,35,,,4,,95,0,,12680,1,1,12,31,1979,2,20345205,2,419,500,26,203452,3,0,492
203452,1,35,,,4,,95,0,,13032,1,1,8,21,1979,1,20345201,,436,459,23,203452,3,0,488
203452,1,35,,,4,,95,0,,13352,1,1,4,3,1980,3,20345204,2,397,429,25,203452,3,0,491
203452,1,35,,,4,,95,0,,13367,2,1,1,11,1980,2,20345205,2,,454,26,203452,3,0,492
203452,1,35,,,4,,95,0,,13368,2,1,1,12,1980,2,20345205,1,400,399,28,203452,3,0,492
203452,1,35,,,4,,95,0,,13411,1,1,2,9,1980,1,20345201,1,442,444,22,203452,3,0,488
203452,1,35,,,4,,95,0,,13424,1,1,1,14,1980,2,20345205,1,451,478,27,203452,3,0,492
203452,1,35,,,4,,95,0,,13425,1,1,1,22,1980,1,20345203,2,,,26,203452,3,0,490
203452,1,35,,,4,,95,0,,13482,2,1,1,18,1980,1,20345201,1,,454,25,203452,3,0,488
203452,1,35,,,4,,95,0,,13654,2,1,9,29,1980,2,20345202,1,402,454,25,203452,3,0,489
203452,1,35,,,4,,95,0,,13656,1,1,7,26,1980,1,20345201,2,,,27,203452,3,0,488
203452,1,35,,,4,,95,0,,14010,1,1,2,7,1980,2,20345202,1,407,434,24,203452,3,0,489
203452,1,35,,,4,,95,0,,14017,1,1,2,25,1980,2,20345202,1,413,449,26,203452,3,0,489
203452,1,35,,,4,,95,0,,14081,2,1,1,17,1980,1,20345203,2,433,494,26,203452,3,0,490
203452,1,35,,,4,,95,0,,14082,2,1,2,28,1980,2,20345202,1,430,449,27,203452,3,0,489
203452,1,35,,,4,,95,0,,14108,1,1,2,19,1980,1,20345203,2,472,506,26,203452,3,0,490
203452,1,35,,,4,,95,0,,14413,1,1,2,14,1980,2,20345205,2,470,506,26,203452,3,0,492
203452,1,35,,,4,,95,0,,14625,1,1,3,1,1980,2,20345202,2,411,439,26,203452,3,0,489
203452,1,35,,,4,,95,0,,14692,1,1,3,1,1980,1,20345201,2,418,489,26,203452,3,0,488
203452,1,35,,,4,,95,0,,14694,2,1,3,12,1980,2,20345202,2,424,463,24,203452,3,0,489
203452,1,35,,,4,,95,0,,14728,1,1,3,20,1980,2,20345202,2,424,459,27,203452,3,0,489
203452,1,35,,,4,,95,0,,14867,2,1,2,25,1980,1,20345201,2,565,489,26,203452,3,0,488
203452,1,35,,,4,,95,0,,14933,2,1,3,16,1980,2,20345205,1,436,489,25,203452,3,0,492
203452,1,35,,,4,,95,0,,15070,2,1,4,1,1980,2,20345202,2,472,506,26,203452,3,0,489
203452,1,35,,,4,,95,0,,15073,2,1,4,18,1980,1,20345201,2,458,494,25,203452,3,0,488
203452,1,35,,,4,,95,0,,15115,2,1,4,1,1980,1,20345203,2,580,559,29,203452,3,0,490
203452,1,35,,,4,,95,0,,15117,1,1,4,18,1980,2,20345205,2,467,449,26,203452,3,0,492
203452,1,35,,,4,,95,0,,15118,2,1,4,27,1980,2,20345202,2,453,468,24,203452,3,0,489
203452,1,35,,,4,,95,0,,15119,2,2,4,27,1980,2,20345202,2,422,449,,203452,3,0,489
203452,1,35,,,4,,95,0,,15120,1,1,4,28,1980,3,20345204,2,,,28,203452,3,0,491
203452,1,35,,,4,,95,0,,15125,2,3,4,7,1980,2,20345202,2,451,468,25,203452,3,0,489
203452,1,35,,,4,,95,0,,15126,1,3,4,7,1980,2,20345205,2,428,459,32,203452,3,0,492
203452,1,35,,,4,,95,0,,15292,1,1,3,29,1980,3,20345204,2,522,459,28,203452,3,0,491
203452,1,35,,,4,,95,0,,15317,2,1,4,14,1980,1,20345201,1,439,459,26,203452,3,0,488
203452,1,35,,,4,,95,0,,15451,2,1,5,17,1980,3,20345204,1,428,449,22,203452,3,0,491
203452,1,35,,,4,,95,0,,15453,2,1,5,23,1980,3,20345204,1,414,423,24,203452,3,0,491
203452,1,35,,,4,,95,0,,15456,1,1,5,30,1980,2,20345202,2,450,484,25,203452,3,0,489
203452,1,35,,,4,,95,0,,15481,1,1,5,1,1980,1,20345203,2,470,536,32,203452,3,0,490
203452,1,35,,,4,,95,0,,15482,2,1,5,18,1980,2,20345202,2,497,576,,203452,3,0,489
203452,1,35,,,4,,95,0,,15484,2,1,5,19,1980,2,20345202,2,443,494,27,203452,3,0,489
203452,1,35,,,4,,95,0,,15485,2,1,5,28,1980,1,20345203,2,463,513,26,203452,3,0,490
203452,1,35,,,4,,95,0,,15490,2,1,5,5,1980,1,20345201,1,430,473,26,203452,3,0,488
203452,1,35,,,4,,95,0,,15805,1,1,6,21,1980,3,20345204,1,437,489,25,203452,3,0,491
203452,1,35,,,4,,95,0,,15838,2,1,6,6,1980,1,20345203,2,554,513,26,203452,3,0,490
203452,1,35,,,4,,95,0,,15839,1,1,6,9,1980,3,20345204,1,419,444,26,203452,3,0,491
203452,1,35,,,4,,95,0,,15841,1,1,6,17,1980,1,20345201,1,398,454,23,203452,3,0,488
203452,1,35,,,4,,95,0,,15850,1,1,6,13,1980,3,20345204,2,,459,26,203452,3,0,491
203452,1,35,,,4,,95,0,,16175,1,1,7,15,1980,3,20345204,2,447,473,24,203452,3,0,491
203452,1,35,,,4,,95,0,,16213,2,1,7,6,1980,1,20345203,1,442,459,27,203452,3,0,490
203452,1,35,,,4,,95,0,,16214,2,1,7,13,1980,1,20345203,2,440,459,30,203452,3,0,490
203452,1,35,,,4,,95,0,,16215,2,1,7,16,1980,2,20345205,1,,,,203452,3,0,492
203452,1,35,,,4,,95,0,,16216,2,1,7,21,1980,2,20345205,1,403,418,25,203452,3,0,492
203452,1,35,,,4,,95,0,,16218,2,1,7,30,1980,2,20345205,2,443,463,26,203452,3,0,492
203452,1,35,,,4,,95,0,,16230,1,1,7,3,1980,3,20345204,2,419,468,27,203452,3,0,491
203452,1,35,,,4,,95,0,,16567,2,1,8,21,1980,3,20345204,2,428,434,,203452,3,0,491
203452,1,35,,,4,,95,0,,16569,2,1,8,23,1980,2,20345202,2,455,489,26,203452,3,0,489
203452,1,35,,,4,,95,0,,16598,1,1,8,11,1980,3,20345204,2,410,468,26,203452,3,0,491
203452,1,35,,,4,,95,0,,16600,1,1,8,11,1980,1,20345203,1,436,473,31,203452,3,0,490
203452,1,35,,,4,,95,0,,16624,1,1,8,27,1980,2,20345202,2,455,494,23,203452,3,0,489
203452,1,35,,,4,,95,0,,16954,2,1,9,3,1980,3,20345204,2,433,444,25,203452,3,0,491
203452,1,35,,,4,,95,0,,16955,2,2,9,15,1980,1,20345201,1,410,468,27,203452,3,0,488
203452,1,35,,,4,,95,0,,16956,1,1,9,28,1980,1,20345201,1,400,429,24,203457,3,0,488
203452,1,35,,,4,,95,0,,17315,2,1,7,14,1980,2,20345202,1,427,444,24,203452,3,0,489
203452,1,35,,,4,,95,0,,17386,1,1,9,12,1980,3,20345204,1,407,459,26,203452,3,0,491
203452,1,35,,,4,,95,0,,17405,1,1,7,26,1980,3,20345204,2,419,429,,203452,3,0,491
203452,1,35,,,4,,95,0,,17440,1,1,1,12,1980,1,20345201,1,380,384,19,203452,3,0,488
203452,1,35,,,4,,95,0,,17661,1,1,8,14,1980,3,20345204,2,439,473,26,203452,3,0,491
203452,1,35,,,4,,95,0,,18148,2,1,10,30,1979,2,20345202,1,443,489,25,203452,3,0,489
203452,1,35,,,4,,95,0,,18186,1,1,1,9,1980,2,20345205,1,463,602,28,203452,3,0,492
203452,1,35,,,4,,95,0,,18295,2,1,6,20,1980,2,20345205,2,460,520,29,203452,3,0,492
