grp,cohes,lead,hrs,wbeing
B6,4.0,3.1666667,8,2.0
B6,3.125,3.4545455,10,3.0
B6,2.125,3.6,9,1.3888888
B6,4.0,3.2727273,8,2.3333333
B6,3.1666667,3.6666667,8,3.5555556
B6,3.25,4.090909,8,3.6111112
B6,2.0,4.1666665,14,3.8333333
B6,3.25,3.5454545,10,3.0555556
B6,1.25,2.0,10,1.8888888
B6,3.375,3.6363637,11,3.2222223
B6,2.25,3.2727273,8,1.8888888
B6,3.75,4.0,9,3.3888888
B6,3.625,3.909091,7,3.2222223
B6,2.5,5.0,10,3.8333333
B6,3.375,3.0,9,2.6666667
B6,4.375,3.2727273,11,4.1666665
B6,1.0,3.75,12,2.7777777
B6,3.7142856,3.7272727,9,2.4444444
B6,2.625,3.1818182,9,2.6111112
B6,3.125,3.8181818,8,3.9444444
B6,2.0,2.5454545,9,2.8888888
B6,3.625,3.8181818,8,2.3888888
B6,3.25,3.7272727,8,3.5
B6,4.0,3.1666667,9,2.7777777
B6,4.0,3.8333333,12,4.2777777
B6,4.0,4.0,9,4.0555553
B6,3.625,3.7272727,8,2.6111112
B6,3.875,4.0,10,3.4444444
B7,2.0,3.8333333,9,3.8333333
B7,3.875,2.909091,8,3.2222223
B7,4.0,3.909091,9,2.9444444
B7,3.75,3.3636363,8,4.3333335
B7,2.375,2.6363637,11,2.6666667
B7,2.5,2.8181818,10,2.1111112
B7,4.0,4.1666665,10,4.5
B7,2.5,3.6666667,12,2.8888888
B7,2.0,1.9090909,15,2.8888888
B7,2.0,3.6666667,11,2.3888888
B7,3.0,3.1666667,12,2.6666667
B7,3.375,3.090909,10,1.9444444
B7,3.0,3.909091,10,4.3333335
B7,3.0,3.7272727,8,3.6111112
B7,4.0,4.1666665,10,2.9444444
B7,3.0,3.4545455,10,3.0
B7,3.75,3.0,11,2.7222223
B7,3.75,3.6666667,9,3.8333333
B7,1.5,4.0,9,4.1666665
B7,2.25,3.1818182,14,2.2222223
B7,2.0,3.5,12,3.5555556
B7,4.0,4.3636365,8,3.3333333
B7,2.875,1.9090909,13,1.0
B7,2.875,3.2727273,10,3.4444444
B7,4.25,3.1818182,10,2.2777777
B7,3.0,1.8181819,13,1.0555556
B7,4.25,2.8181818,12,2.4444444
B7,3.5,1.2727273,12,2.6111112
B7,4.0,3.7272727,9,4.3333335
B7,2.125,2.1818182,12,0.8333333
B7,3.125,2.5454545,12,2.3333333
B7,3.125,2.3636363,11,1.9411764
B7,1.625,2.090909,12,2.9444444
B7,3.375,1.7272727,9,2.1666667
B7,2.0,3.0,13,2.7777777
B7,2.4285715,2.2727273,11,3.5
B7,2.25,2.2727273,11,2.5555556
B7,3.375,2.909091,14,1.3333334
B7,4.0,3.6363637,12,2.6111112
B7,1.5,1.2727273,12,3.9444444
B7,3.125,3.0,12,3.9444444
B7,2.625,2.090909,10,2.6111112
B7,3.25,3.6363637,11,2.3888888
B7,4.0,3.5,11,3.7777777
B7,4.25,3.3636363,11,2.9444444
B7,2.875,2.909091,12,3.8888888
B7,3.25,3.8181818,9,2.5555556
B7,3.625,3.090909,10,2.8888888
B7,4.25,4.090909,12,3.5
B7,3.5,3.0,12,3.8333333
B7,3.0,3.5454545,11,1.2777778
B7,2.375,2.0,12,2.5555556
B7,3.142857,3.8181818,11,4.3333335
B7,3.125,3.5454545,13,3.6470587
B7,3.0,3.0,11,3.0555556
B7,3.5,4.090909,12,2.1666667
B7,3.0,2.6363637,12,3.2777777
B7,3.875,2.8181818,10,2.8888888
B7,1.0,2.0,14,2.0
B7,2.375,3.3636363,8,3.6111112
B7,3.625,2.909091,11,2.3888888
B7,3.142857,2.4545455,11,3.1666667
B7,3.5,2.5454545,12,2.0555556
B7,2.25,2.3636363,11,3.1111112
B7,2.875,2.6363637,14,2.9444444
B7,3.625,2.7272727,10,4.388889
B7,3.875,2.6363637,13,1.3333334
B7,4.0,2.6666667,14,1.3333334
B7,3.75,2.4545455,15,2.4444444
B7,1.375,2.4545455,12,2.6111112
B7,3.25,1.2727273,1,2.0
B7,3.0,2.3333333,9,2.3333333
B7,3.375,2.5454545,13,2.4444444
B7,3.375,1.9090909,10,1.7222222
B7,2.0,3.2727273,11,1.7777778
B7,2.0,4.6363635,16,3.2777777
B7,4.0,2.7272727,11,2.6111112
B7,2.25,2.0,12,3.1666667
B7,4.125,3.7272727,11,3.4444444
B7,3.875,2.3636363,11,3.5
B7,3.125,2.7272727,15,2.4444444
B7,3.625,1.7272727,12,2.2777777
B7,4.25,3.5454545,11,4.0
B7,2.625,3.090909,12,2.6111112
B7,4.0,3.8333333,12,3.5
B7,1.625,2.1818182,11,1.7777778
B7,1.75,1.7272727,12,2.3333333
B7,2.875,3.1818182,12,3.4444444
B7,2.75,2.8181818,11,3.5
B7,4.0,3.5,12,3.1111112
B7,3.5,3.8181818,12,3.9444444
B7,2.5,2.5454545,13,3.1666667
B7,3.0,2.1666667,12,1.2777778
B7,4.0,2.0,12,1.0
B7,1.25,1.1818181,12,3.2777777
B7,3.0,1.0,14,1.0555556
B7,4.0,4.0,12,3.2941177
B7,2.625,3.090909,12,1.0555556
B7,2.125,2.1818182,12,2.1666667
B7,4.5,2.1666667,12,1.5
B8,3.5,2.909091,10,4.0
B8,2.125,2.2,17,3.4444444
B8,3.25,1.6363636,10,2.5
B8,3.0,3.1818182,13,4.0
B8,3.5,3.8181818,12,3.2777777
B8,3.75,2.0,12,1.9444444
B8,3.375,2.4545455,12,2.4444444
B8,4.0,4.0,13,3.1111112
B8,3.0,2.4545455,12,2.7222223
B8,3.875,3.5454545,13,1.5
B8,3.25,3.8181818,12,3.7222223
B8,3.0,3.1818182,11,3.1666667
B8,3.875,3.6363637,12,2.1666667
B8,3.375,3.2727273,12,2.3888888
B8,3.75,3.090909,9,3.2222223
B8,4.5,4.2727275,12,2.7222223
B8,3.375,3.3636363,10,2.9444444
B8,4.125,4.2727275,12,2.2222223
B8,2.25,2.6363637,12,2.0
B8,3.625,2.5454545,11,3.3888888
B8,3.857143,3.4545455,13,3.0
B8,3.75,2.909091,12,2.6666667
B8,3.75,3.5454545,13,2.8333333
B8,3.625,3.4545455,12,4.111111
B8,3.875,2.909091,13,4.1666665
B8,1.625,1.7272727,13,2.3333333
B8,2.75,2.090909,12,2.4444444
B8,2.125,2.2727273,14,3.6666667
B8,3.75,3.6363637,9,3.2222223
B8,2.875,2.2727273,12,2.5
B8,2.7142856,2.1818182,11,2.3333333
B8,2.5,2.909091,11,4.0
B8,3.375,3.6363637,14,3.0
B8,2.75,2.4545455,12,2.0555556
B8,3.125,3.0,12,3.2777777
B8,2.25,2.5454545,11,2.1111112
B8,2.625,1.9090909,10,2.1666667
B8,3.125,2.909091,12,3.6111112
B8,2.5,2.6363637,8,2.9444444
B8,3.75,4.181818,11,3.8333333
B8,2.625,2.090909,12,1.8333334
B8,3.25,2.8181818,12,3.1111112
B8,3.25,3.3636363,10,2.6111112
B8,4.0,4.0,10,3.7777777
B8,3.125,3.2727273,12,3.8888888
B8,1.0,1.0,16,1.5
B8,2.0,4.0,12,1.8333334
B8,3.375,3.3636363,12,2.2777777
B8,2.5,2.6363637,12,3.8333333
B8,3.75,3.6363637,13,4.0
B8,1.75,1.6,12,0.6666667
B8,3.375,4.0,12,2.5555556
B8,3.375,3.5454545,13,3.2777777
B8,1.75,2.1818182,12,2.5555556
B8,2.25,3.0,12,3.1666667
B8,3.875,3.090909,12,3.3333333
B8,3.875,2.4545455,11,3.1111112
B8,3.375,2.8181818,12,3.5555556
B8,3.0,2.5454545,12,2.6111112
B8,3.375,1.6363636,11,1.7222222
B8,2.625,1.6363636,13,2.1666667
B8,3.25,3.2727273,12,4.1666665
B8,2.25,2.5454545,12,2.7777777
B8,4.125,3.7272727,10,3.4444444
B8,3.875,3.5454545,11,4.388889
B8,2.75,2.6,14,3.5
B8,3.5,3.5454545,12,2.6111112
B8,4.125,3.3636363,8,3.2777777
B8,4.0,4.3636365,20,3.8888888
B8,3.0,2.6363637,13,1.8888888
B8,4.5,2.909091,12,3.6666667
B8,3.25,3.1818182,11,2.6111112
B8,4.0,3.3333333,16,4.117647
B8,2.0,2.8333333,16,2.3333333
B8,3.375,1.7272727,12,0.3888889
B8,3.625,2.5454545,10,2.9444444
B8,4.0,2.3333333,12,1.8888888
B8,3.0,3.4545455,12,3.4444444
B8,3.125,3.3636363,10,3.3333333
B8,4.125,2.7272727,12,2.3333333
B8,2.0,3.6666667,12,3.5555556
B9,3.125,3.5454545,12,1.9444444
B9,2.0,4.1666665,14,4.9444447
B9,3.0,3.5,11,4.0588236
B9,3.0,2.6666667,10,3.1764705
B9,3.625,1.7272727,12,0.8333333
B9,3.625,2.6,10,2.3888888
B9,3.25,2.6363637,10,0.5555556
B9,3.8,3.2222223,10,1.8888888
B9,3.75,3.4545455,8,3.3888888
B9,3.125,3.5454545,12,3.7222223
B9,3.5,2.6363637,14,2.6111112
B9,3.0,2.3333333,13,1.7777778
B9,2.0,3.1666667,13,2.8333333
B9,3.25,3.090909,14,3.3888888
B9,3.625,2.7272727,14,3.0555556
BA,3.0,2.5454545,12,1.4444444
BA,4.5,4.3636365,8,3.1666667
BA,3.375,3.090909,10,2.8888888
BA,4.0,4.4545455,10,3.6111112
BA,4.0,3.7272727,12,4.2777777
BA,3.5,2.6363637,11,2.9444444
BA,2.25,2.4545455,9,2.5
BA,3.0,3.5,12,2.2777777
BA,3.25,3.4545455,10,2.9444444
BA,3.125,2.7272727,8,2.5
BA,2.0,4.0,10,2.4444444
BA,5.0,5.0,10,4.3333335
BA,3.375,3.5454545,8,1.8888888
BA,4.5,4.0,12,2.6666667
BA,3.0,3.3333333,12,2.8333333
BA,3.875,3.8181818,7,3.2222223
BA,3.4285715,2.5,13,3.2307692
BA,2.375,3.2727273,12,2.5555556
BA,2.0,3.0,11,2.1111112
BA,3.0,2.0,12,3.1666667
BA,2.625,2.5454545,10,2.4444444
BA,2.625,2.4545455,11,2.5
BA,3.125,3.0,12,2.1111112
BA,3.625,3.5454545,11,3.2222223
BA,2.0,4.5,8,4.111111
BA,4.0,2.5,15,2.8888888
BA,2.875,2.7272727,8,3.0555556
BA,2.0,1.9090909,10,2.5
BA,4.0,2.5454545,8,2.4444444
BA,3.5,3.6666667,12,3.3333333
BA,2.5,2.909091,9,2.8888888
BA,3.5,3.4545455,8,2.7777777
BA,3.5,3.8181818,8,1.8888888
BA,4.0,3.5,8,3.7222223
BA,3.0,3.6363637,11,2.8888888
BA,2.0,3.3333333,12,3.1666667
BA,2.0,3.1666667,12,3.6111112
BA,1.0,1.0,11,2.0
BA,4.0,3.3333333,12,3.3333333
BA,3.625,2.5454545,8,2.9444444
BA,3.0,2.8181818,12,2.7222223
BB,2.5,3.6666667,11,1.8333334
BB,3.875,4.090909,11,2.3888888
BB,4.125,2.909091,9,3.4444444
BB,3.0,2.3333333,10,3.7222223
BB,2.875,2.8181818,11,2.6111112
BB,1.75,2.5454545,12,3.6111112
BB,2.875,2.090909,12,2.1666667
BB,3.75,3.090909,10,2.9444444
BB,2.5,2.0,11,0.8888889
BB,2.625,2.3636363,8,1.0555556
BB,3.375,3.8181818,9,4.5
BB,2.75,2.8181818,8,3.0
BB,3.625,3.6363637,10,4.0
BB,3.5,3.0,10,1.6111112
BB,3.375,3.090909,9,3.1666667
BB,2.0,3.1666667,12,4.1666665
BB,3.0,3.3333333,9,2.6111112
BB,3.125,2.3636363,10,2.4444444
BB,1.0,3.3333333,9,2.8888888
BB,3.0,2.8333333,9,1.7777778
BB,2.0,2.0,10,3.1111112
BB,4.0,3.3333333,10,3.9444444
BB,2.75,2.909091,10,2.1111112
BB,1.0,3.5,12,2.7777777
BB,3.375,2.5454545,8,3.1666667
BB,3.5,2.3333333,10,2.8888888
BB,3.0,3.1818182,10,2.1111112
BB,4.375,3.4545455,10,2.3333333
BB,4.0,4.0,10,3.1666667
BB,2.6666667,3.0,10,2.1666667
BB,3.5,2.909091,11,4.7222223
BB,4.0,3.3333333,9,4.2777777
BB,4.0,3.8333333,8,2.5555556
BB,3.5,3.3636363,12,3.6111112
BB,4.0,3.4545455,7,4.3333335
BB,4.375,2.8181818,7,3.3888888
BB,4.25,4.2727275,10,3.3333333
BB,1.25,1.4545455,9,4.611111
BB,2.0,3.3333333,12,3.9444444
BB,2.0,2.5,8,1.9444444
BB,1.625,2.4545455,10,3.6666667
BB,3.375,3.9,9,2.9444444
BB,4.0,3.2727273,9,3.0555556
BB,3.0,3.090909,8,3.6111112
BB,3.0,3.3333333,16,3.5555556
BB,3.75,3.5454545,9,3.5
BB,3.625,2.909091,10,2.7777777
BB,2.5,4.0,9,2.5
BB,3.0,4.1666665,9,0.33333334
BB,1.5,3.0,13,1.8333334
BB,1.75,2.3636363,9,2.1666667
BB,2.75,3.4545455,12,2.4444444
BB,2.75,3.0,10,1.9444444
BB,2.5,2.3636363,9,4.111111
BB,3.5,3.3333333,9,3.0555556
BB,3.375,3.1818182,12,3.8888888
BB,1.5,3.0,12,2.9444444
BB,3.0,2.909091,12,3.3888888
BB,3.125,2.8181818,12,2.5
BB,2.5,2.1666667,10,2.2777777
BB,5.0,1.8333334,12,1.0
BB,4.5,4.0,8,3.5
BB,3.875,2.4545455,12,3.5555556
BB,3.0,3.6666667,10,1.5
BB,5.0,4.8333335,12,2.9444444
BB,2.0,2.090909,12,2.1666667
BB,3.125,3.8,12,3.5
BB,3.0,3.4545455,9,2.7777777
BB,3.0,2.5,12,2.2777777
BB,2.5,2.0,12,3.1111112
BC,2.875,2.8181818,11,2.8888888
BC,3.0,2.4545455,12,2.4444444
BC,3.5,3.090909,14,2.3888888
BC,3.5,3.090909,10,4.2222223
BC,3.0,2.7272727,10,2.0555556
BC,2.0,1.0,11,1.2222222
BC,4.0,2.7272727,11,2.5
BC,1.875,1.1818181,0,3.1666667
BC,3.5,2.8888888,13,5.0
BC,3.125,2.2727273,13,2.0
BC,3.75,2.909091,13,2.5
BC,2.5,2.1666667,14,1.8888888
BC,3.0,3.0,14,4.0555553
BC,2.125,1.7272727,13,1.8333334
BC,4.25,3.0,15,2.2222223
BC,2.25,1.3636364,16,0.0
BC,2.75,3.0,10,2.7222223
BC,3.0,4.3333335,14,3.7222223
BC,4.0,2.1818182,12,3.3333333
BC,5.0,1.1666666,11,2.5555556
BC,4.375,3.8181818,8,4.7222223
BC,3.5714285,2.8181818,13,2.3888888
BC,3.875,2.909091,11,3.8333333
BC,3.25,2.6363637,12,2.7222223
BC,4.25,2.8181818,11,3.5555556
BC,3.25,2.2727273,11,3.0
BC,3.75,3.1818182,12,2.3333333
BC,4.5,2.75,12,4.3333335
BC,3.5,2.5454545,10,3.5
BC,3.0,3.0,11,2.2777777
BC,3.25,2.909091,10,2.8888888
BC,3.25,2.0,13,3.0
BC,1.75,1.0909091,11,3.5555556
BC,1.5,2.3333333,11,2.7777777
BC,2.5,2.2727273,8,3.6470587
BC,2.875,2.909091,12,2.6666667
BC,4.0,2.1818182,11,1.9444444
BC,1.0,1.0,4,2.2777777
BC,3.5,2.4545455,11,2.0555556
BC,3.125,3.3,8,3.2777777
BC,2.375,1.9090909,10,2.7222223
BC,3.0,3.0,12,0.6111111
BC,2.75,1.3636364,10,2.8888888
BC,3.625,2.6363637,11,1.4444444
BC,4.25,3.0,10,4.5555553
BC,4.0,3.25,11,2.7777777
BC,3.0,2.4545455,12,1.8888888
BC,1.0,2.3333333,14,3.4444444
BC,3.375,3.1818182,12,3.1666667
BC,4.0,3.3636363,11,3.3888888
BC,3.75,3.4545455,10,3.0
BC,4.0,2.1818182,12,3.0
BC,2.5,1.1818181,12,0.7777778
BC,2.875,1.1818181,12,3.0555556
BC,1.875,2.2727273,11,2.9444444
BC,1.75,2.3636363,13,2.5555556
BC,3.375,2.7272727,4,2.4444444
BC,4.0,3.5454545,12,2.3888888
BC,1.5,3.6666667,12,4.388889
BD,3.5,3.1666667,12,3.8888888
BD,3.142857,2.3636363,12,2.9444444
BD,3.0,2.8333333,12,1.5
BD,2.125,2.7272727,10,2.1666667
BD,3.25,2.4545455,9,1.2777778
BD,4.25,2.909091,12,4.0
BD,3.75,2.090909,11,1.5
BD,4.625,2.4545455,12,3.6666667
BD,1.75,3.6363637,13,1.0
BD,3.375,2.6363637,12,1.8888888
BD,4.75,4.090909,11,2.5
BD,3.5,2.6363637,11,1.8888888
BD,4.125,3.0,8,3.5
BD,4.375,3.1818182,11,1.7777778
BD,2.375,2.6363637,8,3.0
BD,2.375,1.6363636,10,2.1111112
BD,3.75,3.4545455,8,3.5555556
BD,4.25,3.8181818,9,3.8333333
BD,4.75,3.1818182,9,3.0
BD,4.125,3.2727273,11,2.3888888
BD,4.25,3.3636363,12,3.0555556
BD,2.0,3.0,10,3.3888888
BD,3.0,2.0,13,2.1111112
BD,4.5,3.5454545,12,3.7777777
BD,2.2,3.1666667,9,2.5
BD,3.25,3.0,8,3.7222223
BD,4.75,2.4545455,11,3.7777777
BD,3.5,3.5454545,9,3.5555556
BD,3.25,2.7272727,12,2.2222223
BD,4.0,3.5,12,3.3333333
BD,3.0,2.4545455,9,3.8333333
BD,3.25,2.7272727,11,2.6111112
BD,3.25,1.4545455,4,0.6666667
BD,2.5,1.0909091,11,2.5555556
BD,2.0,2.6666667,11,2.3333333
BD,4.5,1.0,8,4.1666665
BD,3.5,2.1818182,11,2.8888888
BD,3.875,1.0909091,11,2.2777777
BD,2.25,2.090909,10,3.5
BD,4.0,3.1818182,12,3.7777777
BD,3.125,2.090909,13,3.0555556
BD,3.125,3.6363637,10,3.8333333
BD,2.625,3.1818182,12,2.9444444
BD,3.5,3.090909,10,2.5
BD,3.5,3.2727273,11,3.4444444
BD,3.625,3.1818182,11,4.0
BD,2.625,2.090909,11,2.5555556
BD,2.125,1.2727273,10,1.8333334
BD,2.75,3.3636363,10,2.1111112
BD,3.875,2.909091,11,2.6666667
BD,3.25,3.1818182,11,1.7222222
BD,3.6666667,3.1111112,9,1.8888888
BD,3.625,2.6363637,11,2.7222223
BD,4.125,3.090909,11,4.0555553
BD,3.75,2.8181818,11,4.0555553
BD,3.375,3.0,11,2.3888888
BD,4.25,3.3636363,12,2.5
BD,3.875,3.4545455,9,2.9444444
BD,4.625,3.2727273,9,3.0
BD,3.25,3.5454545,9,2.2222223
BD,3.75,3.0,9,3.9444444
BD,3.375,3.4,10,1.8888888
BD,3.25,3.090909,11,2.3333333
BD,4.125,4.111111,12,3.4117646
BD,2.0,4.0,11,2.8888888
BD,5.0,2.3636363,10,3.7222223
BD,4.0,2.1818182,10,3.4444444
BD,4.375,1.9090909,10,1.8888888
BD,2.0,3.5,13,2.3888888
BD,1.0,2.8333333,10,2.8333333
BD,3.125,2.3636363,9,3.2222223
BD,3.75,1.6363636,11,2.6111112
BD,4.25,2.0,13,2.8888888
BD,3.375,3.0,10,3.1111112
BD,2.5,2.0,11,2.7777777
BD,3.125,3.1818182,10,3.5555556
BD,3.5,2.909091,12,3.1111112
BD,4.0,3.1818182,11,2.5
BD,2.125,1.4545455,12,0.44444445
BD,2.5,2.4545455,12,0.8888889
BD,3.0,3.3333333,12,2.2222223
BD,2.5,1.0,9,2.3888888
BD,2.875,2.909091,11,2.4444444
BD,4.375,3.7,12,4.111111
BD,3.25,3.6363637,12,3.7222223
BD,3.5,3.0,12,2.2777777
BE,3.5,3.5,11,2.2777777
BE,3.25,3.5454545,12,2.6111112
BE,4.0,1.7272727,12,2.6111112
BE,3.375,3.909091,10,3.0555556
BE,3.25,3.5454545,10,2.9444444
BE,4.75,4.4545455,12,2.75
BE,3.125,3.2727273,14,2.1666667
BE,2.0,4.0,11,4.0
BE,3.0,2.6363637,11,3.6666667
BE,2.0,2.6666667,11,1.8333334
BE,2.0,2.9,12,2.9444444
BE,3.125,3.5454545,12,2.0555556
BE,3.0,3.0,11,2.8235295
BE,3.25,2.4545455,11,3.2777777
BE,4.125,3.5454545,10,4.0
BE,4.5,2.6666667,13,2.6666667
BE,1.0,3.1666667,12,3.1111112
BE,4.125,3.6363637,10,4.2777777
BE,3.0,2.6363637,12,2.4444444
BE,3.875,3.7272727,8,4.4444447
BE,4.125,4.090909,9,2.2222223
BE,2.625,2.8181818,9,2.9444444
BE,2.0,3.6,10,2.9444444
BE,4.75,4.090909,9,4.4444447
BE,2.75,2.8181818,10,1.7222222
BE,3.5,3.7272727,11,3.2777777
BE,3.25,3.8181818,11,2.6111112
BE,3.25,3.090909,12,2.3888888
BE,3.5,3.5454545,10,3.5555556
BE,2.875,4.2727275,16,4.611111
BE,4.0,5.0,8,4.8333335
BE,3.125,2.090909,12,3.1666667
BE,4.142857,4.9,10,4.111111
BE,3.0,3.1818182,12,3.0
BE,4.5,5.0,12,4.611111
BE,3.875,2.7272727,9,2.7222223
BE,1.75,2.8,14,2.3333333
BE,3.142857,2.3636363,9,3.9444444
BE,2.625,3.2727273,10,2.2777777
BE,4.625,3.4545455,12,3.4444444
BE,4.0,3.1818182,10,3.8333333
BE,3.25,3.1818182,8,3.6666667
BE,2.0,2.7272727,9,3.8888888
BE,3.25,3.909091,12,1.9333333
BE,3.125,3.1818182,12,3.0555556
BE,4.0,3.0,13,3.6111112
BE,2.5,2.7272727,10,3.5
BE,3.75,3.090909,9,3.2777777
BF,4.0,3.0,8,2.9444444
BF,2.875,2.8181818,14,2.2941177
BF,2.125,1.1818181,12,1.6666666
BF,2.125,2.909091,12,3.0555556
BF,4.0,3.1818182,9,2.7777777
BF,2.875,3.1818182,11,3.0555556
BF,3.5,3.3333333,12,2.6666667
BF,3.625,2.5454545,12,3.0555556
BF,2.75,2.090909,12,2.4444444
BF,2.75,2.2727273,8,2.5
BF,2.5,2.090909,10,3.6666667
BF,2.5,2.8333333,10,3.0
BF,2.625,3.3636363,11,3.8888888
BF,2.75,2.6363637,10,2.3333333
BF,1.5,1.7272727,11,3.7222223
BF,3.5,3.090909,12,3.5
BF,2.25,1.5454545,10,1.6111112
BF,2.875,2.090909,12,2.8888888
BF,2.625,1.8181819,10,2.5555556
BF,2.875,1.2727273,10,0.8888889
BF,2.75,1.8181819,11,2.3333333
BF,2.25,2.5454545,8,2.6111112
BF,3.75,1.7272727,11,3.7222223
BF,2.125,2.090909,10,1.8333334
BF,2.5,3.1666667,9,2.5
BF,2.5,1.3636364,12,1.2777778
BF,2.25,1.1818181,12,2.4705882
BF,2.0,1.7272727,12,1.2777778
BF,3.25,1.2727273,12,2.8333333
BF,3.0,3.0,18,2.8333333
BF,4.125,2.7272727,12,3.1111112
BF,2.125,2.090909,15,1.9444444
BF,3.0,3.1666667,14,3.9444444
BF,3.375,2.7272727,20,4.0555553
BF,2.5,3.1818182,12,2.6666667
BF,2.75,2.1818182,13,2.1666667
BF,3.0,1.7272727,8,0.44444445
BF,3.875,4.4545455,9,3.3888888
BF,3.125,2.8181818,7,1.7777778
BF,4.0,2.5,10,1.7777778
BF,2.0,2.1666667,8,1.7777778
BF,3.75,1.4545455,12,0.7777778
BF,2.875,2.8181818,12,3.764706
BF,3.375,2.6,9,3.7222223
BF,2.75,2.909091,11,1.8888888
BF,4.375,3.3636363,11,4.6666665
BF,3.125,3.0,10,2.5555556
BF,2.75,1.5454545,10,3.2222223
BF,3.0,2.7272727,10,2.6666667
BF,2.0,3.0,9,3.1666667
BF,5.0,4.3333335,11,2.6470587
BF,3.75,3.0,10,3.2777777
BF,1.875,2.4545455,7,3.9444444
BF,1.0,2.6666667,12,3.4375
BF,3.0,3.2727273,12,3.1111112
BF,2.0,3.5,12,1.8888888
BF,4.0,2.4545455,12,2.1111112
BF,1.75,2.7272727,10,3.4444444
BF,1.0,1.3636364,16,2.3333333
BF,4.125,2.4545455,12,3.1666667
BF,4.25,1.4545455,10,2.1666667
BF,2.0,3.3333333,11,3.1111112
BF,2.0,2.3333333,12,2.8888888
BF,3.125,1.0,12,3.7777777
BF,2.875,2.2727273,10,2.7777777
BF,4.0,2.8333333,13,2.4444444
BF,1.375,2.0,12,1.3333334
BG,4.125,2.1818182,12,3.1666667
BG,2.25,2.2727273,12,1.4444444
BG,2.375,3.142857,13,2.7058823
BG,3.25,3.090909,7,1.8888888
BG,1.0,3.5,11,2.7222223
BG,4.0,3.090909,12,3.0555556
BG,3.625,2.8181818,13,1.4444444
BG,2.875,1.9090909,14,2.6666667
BG,3.0,3.6666667,14,3.8333333
BG,2.75,3.2,13,3.1666667
BG,4.0,3.7272727,11,1.5
BG,3.75,1.0,10,1.0555556
BG,3.0,3.8333333,11,2.7222223
BG,1.5,2.5,12,2.2222223
BG,2.75,2.909091,12,2.6111112
BG,4.6666665,4.3333335,9,3.5
BG,3.25,3.7272727,12,4.0555553
BG,4.5,4.0,8,3.8888888
BG,2.875,3.090909,11,2.7777777
BG,4.0,2.3636363,5,2.4444444
BG,1.875,1.1818181,10,1.6111112
BG,2.5,2.8333333,11,2.9444444
BG,4.0,3.7272727,11,4.3333335
BG,3.125,1.3636364,8,3.9444444
BG,3.625,2.2727273,8,1.6111112
BG,3.0,3.2727273,11,2.9444444
BG,2.375,2.090909,8,2.6666667
BG,3.25,3.2727273,11,3.1111112
BG,1.75,2.909091,12,1.9444444
BG,3.25,2.3636363,12,3.1666667
BG,2.625,3.0,11,2.2777777
BG,3.5,2.7272727,13,2.6666667
BG,3.0,2.1666667,9,4.0
BG,3.5,3.909091,11,2.5555556
BG,4.0,1.5454545,12,3.5
BG,1.5,4.5,12,3.1111112
BG,4.0,3.5,12,2.2222223
BG,3.25,3.6363637,12,3.8888888
BG,3.7142856,2.3636363,10,3.1176472
BG,4.125,4.0,12,4.3333335
BG,2.5,3.4545455,12,3.5
BG,2.875,1.6363636,8,3.0
BG,3.875,2.4444444,10,3.2777777
BG,3.75,3.7272727,8,4.2222223
BG,4.0,3.909091,12,2.4705882
BG,3.625,3.0,10,3.6111112
BG,3.4285715,3.5454545,8,3.2777777
BG,4.375,3.1818182,11,2.6111112
BG,4.625,4.0,9,4.6666665
BG,1.0,1.3636364,10,2.0555556
BG,4.285714,4.4545455,8,4.0555553
BG,4.25,2.4545455,11,1.2222222
BG,2.5,2.8181818,8,3.4444444
BG,2.5,2.1818182,10,3.3888888
BG,1.375,1.3636364,8,3.3888888
BG,4.0,1.7272727,10,3.8888888
BG,3.3333333,3.8,12,2.6111112
BH,2.5,2.0,14,2.5
BH,2.125,2.090909,12,2.1666667
BH,1.75,2.2727273,12,1.0
BH,2.0,2.8333333,12,3.8888888
BH,1.0,1.2727273,14,1.8888888
BH,3.375,2.2727273,12,2.6666667
BH,2.625,3.3636363,12,3.6666667
BH,3.625,1.0909091,9,1.6666666
BH,2.125,1.5454545,11,0.8888889
BH,2.5,3.3636363,12,3.3888888
BH,1.3333334,1.3333334,11,2.8888888
BH,3.875,2.090909,12,2.8333333
BH,3.75,1.7272727,16,2.6111112
BH,3.0,3.1666667,12,2.0
BH,1.375,2.8181818,14,2.2777777
BH,2.0,2.1666667,12,1.3333334
BH,1.5,2.3333333,18,3.0
BH,1.75,2.2727273,12,1.8333334
BH,2.875,1.0,10,0.9444444
BH,3.25,2.909091,11,2.2222223
BH,3.0,3.0,11,3.8333333
BH,1.0,1.6666666,14,1.2222222
BH,2.375,1.5454545,9,2.7222223
BH,2.625,2.6363637,9,0.33333334
BH,3.875,3.4545455,8,3.1666667
BH,1.0,2.1666667,9,3.3888888
BH,2.0,3.0,12,3.9166667
BH,1.875,1.4545455,8,2.8333333
BH,3.0,1.7272727,11,2.4444444
BH,3.375,2.4545455,12,3.8333333
BH,1.0,3.0,12,3.0555556
BH,2.0,1.9090909,12,3.0555556
BH,3.625,2.909091,8,3.5
BH,2.375,2.2727273,9,2.3333333
BH,3.125,2.3636363,10,2.0
BH,2.125,1.8181819,11,3.8888888
BH,2.25,1.9090909,14,2.9444444
