nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
5435,1983,0,0,0,0,0,5,0,0,0,2190,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.2038728,0,0,1,0,0,0,0,25
5435,1984,0,0,0,0,0,6,0,0,0,2088,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,1.3993243,0,0,0,1,0,0,0,36
5435,1985,0,0,0,0,0,7,0,0,0,2416,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,0,1,0,1.290794,0,0,0,0,1,0,0,49
5435,1986,0,0,0,0,0,8,0,0,0,2576,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,1.2807099,0,0,0,0,0,1,0,64
5435,1987,0,0,0,0,0,9,0,0,0,2600,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1.3014631,0,0,0,0,0,0,1,81
5437,1980,1,0,0,0,0,2,0,0,0,1928,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,1.562143,0,0,0,0,0,0,0,4
5437,1981,1,0,0,0,0,3,0,0,0,2064,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,1.4685707,1,0,0,0,0,0,0,9
5437,1982,1,0,0,0,0,4,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,1.2974608,0,1,0,0,0,0,0,16
5437,1983,0,0,0,0,0,5,0,0,0,2315,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,1.2967846,0,0,1,0,0,0,0,25
5437,1984,1,0,0,0,0,6,0,0,0,3065,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1.4508015,0,0,0,1,0,0,0,36
5437,1985,1,0,0,0,0,7,0,0,0,2905,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,1.5221431,0,0,0,0,1,0,0,49
5437,1986,0,0,0,0,0,8,0,0,0,2860,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,1.614381,0,0,0,0,0,1,0,64
5437,1987,0,0,0,0,0,9,0,0,0,2705,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.8309672,0,0,0,0,0,0,1,81
5497,1980,0,0,0,0,0,2,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.3395231,0,0,0,0,0,0,0,4
5497,1981,0,0,0,0,0,3,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.4868356,1,0,0,0,0,0,0,9
5497,1982,0,0,0,0,0,4,0,0,0,2300,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.5209693,0,1,0,0,0,0,0,16
5497,1983,0,0,0,0,0,5,0,0,0,2555,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.4073966,0,0,1,0,0,0,0,25
5497,1984,0,0,0,0,0,6,0,0,0,3030,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.324928,0,0,0,1,0,0,0,36
5497,1985,0,0,0,0,0,7,0,0,0,3120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.3878956,0,0,0,0,1,0,0,49
5497,1986,0,0,0,0,0,8,0,0,0,2520,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.6237365,0,0,0,0,0,1,0,64
5497,1987,0,0,0,0,0,9,0,0,0,3330,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.3904746,0,0,0,0,0,0,1,81
5525,1980,0,0,0,0,0,5,0,0,0,2265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,1,0,1.0936052,0,0,0,0,0,0,0,25
5525,1981,0,0,0,0,0,6,0,0,0,1753,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8,0,0,0,1.4127524,1,0,0,0,0,0,0,36
5525,1982,1,0,0,0,0,7,0,0,0,1530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.2354635,0,1,0,0,0,0,0,49
5525,1983,0,0,0,0,0,8,0,0,0,2090,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.2994004,0,0,1,0,0,0,0,64
5525,1984,0,0,1,0,0,9,0,0,0,2860,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.0338509,0,0,0,1,0,0,0,81
5525,1985,0,0,1,0,0,10,0,0,0,2645,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.3231343,0,0,0,0,1,0,0,100
5525,1986,0,0,1,0,0,11,0,0,0,2600,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,1.5501497,0,0,0,0,0,1,0,121
5525,1987,0,0,1,0,0,12,0,0,0,2600,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.5638274,0,0,0,0,0,0,1,144
5529,1980,0,0,0,0,0,4,0,0,0,2000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,0,0,0,1.2640767,0,0,0,0,0,0,0,16
5529,1981,0,0,0,0,0,5,0,0,0,2725,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,0,0,0,1.3393373,1,0,0,0,0,0,0,25
5529,1982,0,0,0,0,0,6,0,0,0,1875,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10,0,0,0,1.7252697,0,1,0,0,0,0,0,36
5529,1983,0,0,0,0,0,7,0,0,0,1920,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,0,0,0,1.5978135,0,0,1,0,0,0,0,49
5529,1984,0,0,0,0,0,8,0,0,0,1920,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,0,0,0,1.6980506,0,0,0,1,0,0,0,64
5529,1985,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,0,0,0,1.7659618,0,0,0,0,1,0,0,81
5529,1986,0,0,0,0,0,10,0,0,0,1784,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,0,0,0,2.0047646,0,0,0,0,0,1,0,100
5529,1987,0,0,0,0,0,11,0,0,0,1912,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,0,0,0,2.0362687,0,0,0,0,0,0,1,121
5531,1980,0,0,0,0,0,5,0,0,0,2128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.6483284,0,0,0,0,0,0,0,25
5531,1981,0,0,0,0,0,6,0,0,0,2240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.5353299,1,0,0,0,0,0,0,36
5531,1982,0,0,0,0,0,7,0,0,0,2522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.5306089,0,1,0,0,0,0,0,49
5531,1983,0,0,0,0,0,8,0,0,0,2810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.8300586,0,0,1,0,0,0,0,64
5531,1984,0,0,0,0,0,9,0,0,0,2680,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,2.057706,0,0,0,1,0,0,0,81
5531,1985,0,0,0,0,0,10,0,0,0,2600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,2.2359655,0,0,0,0,1,0,0,100
5531,1986,0,0,0,0,0,11,0,0,0,2600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,2.393579,0,0,0,0,0,1,0,121
5531,1987,0,0,0,0,0,12,0,0,0,2600,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,2.1769319,0,0,0,0,0,0,1,144
5579,1980,0,0,0,0,0,2,0,0,0,1220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,10,0,0,0,1.2883694,0,0,0,0,0,0,0,4
5579,1981,0,0,0,1,0,3,0,0,0,2115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,0,0,0,1.5127083,1,0,0,0,0,0,0,9
5579,1982,0,0,0,1,0,4,0,0,0,2120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,0,0,0,1.26599,0,1,0,0,0,0,0,16
5579,1983,0,0,0,1,0,5,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,0,0,0,1.3507166,0,0,1,0,0,0,0,25
5579,1984,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,0,0,0,1.474907,0,0,0,1,0,0,0,36
5579,1985,0,0,0,1,0,7,0,0,0,2040,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,0,0,0,1.4827721,0,0,0,0,1,0,0,49
5579,1986,0,0,0,1,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,1.5635726,0,0,0,0,0,1,0,64
5579,1987,0,0,0,1,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,1.6283659,0,0,0,0,0,0,1,81
5588,1980,0,0,0,0,0,8,0,0,0,1940,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9,1,0,0,1.412319,0,0,0,0,0,0,0,64
5588,1981,0,0,0,0,0,9,0,0,0,2200,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,0,0,0,1.9841313,1,0,0,0,0,0,0,81
5588,1982,0,0,0,0,0,10,0,0,0,3965,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,0,0,0,1.6695197,0,1,0,0,0,0,0,100
5588,1983,1,0,0,0,0,11,0,0,0,3973,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,0,0,0,1.1388811,0,0,1,0,0,0,0,121
5588,1984,1,0,0,0,0,12,0,0,0,3900,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,0,0,0,1.4742914,0,0,0,1,0,0,0,144
5588,1985,0,0,0,0,0,13,0,0,0,1743,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,1,0,0,1.4771528,0,0,0,0,1,0,0,169
5588,1986,0,0,0,0,0,14,0,0,1,630,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,1,0,0,2.6889832,0,0,0,0,0,1,0,196
5588,1987,0,0,0,0,0,15,0,0,0,3080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,1,0,1,1.3684337,0,0,0,0,0,0,1,225
5599,1980,0,0,0,0,0,2,0,0,0,1920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,14,0,0,0,1.9980459,0,0,0,0,0,0,0,4
5599,1981,0,0,0,0,0,3,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0,0,0,1.609438,1,0,0,0,0,0,0,9
5599,1982,0,0,0,0,0,4,0,0,0,1870,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,14,0,0,0,1.6915723,0,1,0,0,0,0,0,16
5599,1983,0,0,0,0,0,5,0,0,0,1902,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0,0,0,1.8754966,0,0,1,0,0,0,0,25
5599,1984,0,0,0,0,0,6,0,0,0,2044,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,1.7781234,0,0,0,1,0,0,0,36
5599,1985,0,0,0,0,0,7,0,0,0,1870,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0,0,0,1.8723912,0,0,0,0,1,0,0,49
5599,1986,0,0,0,0,0,8,0,0,0,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,14,0,0,0,1.782618,0,0,0,0,0,1,0,64
5599,1987,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,1.822239,0,0,0,0,0,0,1,81
5650,1980,0,0,0,0,0,2,0,0,0,1634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,1,0,1.1785108,0,0,0,0,0,0,0,4
5650,1981,0,0,0,0,0,3,0,0,0,1920,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,1,1.4271164,1,0,0,0,0,0,0,9
5650,1982,0,0,0,0,0,4,0,0,0,1895,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1.4269775,0,1,0,0,0,0,0,16
5650,1983,0,0,0,0,0,5,0,0,0,2508,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,1,1.6560754,0,0,1,0,0,0,0,25
5650,1984,0,0,0,0,0,6,0,0,0,2242,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,1.8794796,0,0,0,1,0,0,0,36
5650,1985,0,0,0,0,0,7,0,0,0,2112,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,1.6329113,0,0,0,0,1,0,0,49
5650,1986,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1.7840459,0,0,0,0,0,1,0,64
5650,1987,0,0,0,0,0,9,0,0,0,2620,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,1,1.5814823,0,0,0,0,0,0,1,81
5660,1980,0,0,0,0,0,2,0,0,0,2448,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,1,0,1.8456829,0,0,0,0,0,0,0,4
5660,1981,0,0,0,0,0,3,0,0,0,2395,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7854767,1,0,0,0,0,0,0,9
5660,1982,0,0,0,0,0,4,1,0,0,2629,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2.006314,0,1,0,0,0,0,0,16
5660,1983,0,0,0,0,0,5,1,0,0,2390,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.94939,0,0,1,0,0,0,0,25
5660,1984,0,0,0,0,0,6,1,0,0,2140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2.017014,0,0,0,1,0,0,0,36
5660,1985,0,0,0,0,0,7,1,0,0,2470,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.9579055,0,0,0,0,1,0,0,49
5660,1986,0,0,0,0,0,8,1,0,0,2415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.9833359,0,0,0,0,0,1,0,64
5660,1987,0,0,0,0,0,9,1,0,0,2340,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2.030978,0,0,0,0,0,0,1,81
5665,1980,0,0,0,0,0,3,0,0,0,2203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1.4297681,0,0,0,0,0,0,0,9
5665,1981,0,0,0,0,0,4,0,0,0,1864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1.2941979,1,0,0,0,0,0,0,16
5665,1982,0,0,0,0,0,5,0,0,0,2080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1.5851429,0,1,0,0,0,0,0,25
5665,1983,0,0,0,0,0,6,0,0,0,2480,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,1,1.3418801,0,0,1,0,0,0,0,36
5665,1984,0,0,0,0,0,7,0,0,0,2190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,1,1.2563193,0,0,0,1,0,0,0,49
5665,1985,0,0,0,0,0,8,0,0,0,2490,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1.1805818,0,0,0,0,1,0,0,64
5665,1986,0,0,0,0,0,9,0,0,0,2478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1.1653452,0,0,0,0,0,1,0,81
5665,1987,0,0,1,0,0,10,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,0,0,1,1.2761453,0,0,0,0,0,0,1,100
5666,1980,1,0,0,0,0,1,0,0,0,1490,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,0,0,0,1.6762308,0,0,0,0,0,0,0,1
5666,1981,1,0,0,0,0,2,0,0,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,1.5009573,1,0,0,0,0,0,0,4
5666,1982,0,0,0,0,0,3,1,0,0,2080,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.6905034,0,1,0,0,0,0,0,9
5666,1983,0,0,0,0,0,4,1,0,0,2200,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.6693206,0,0,1,0,0,0,0,16
5666,1984,0,0,0,0,0,5,1,0,0,2600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,1.6825464,0,0,0,1,0,0,0,25
5666,1985,0,0,0,0,0,6,1,0,0,2600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,1.910543,0,0,0,0,1,0,0,36
5666,1986,0,0,0,0,0,7,1,0,0,2415,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.8842449,0,0,0,0,0,1,0,49
5666,1987,0,0,0,0,0,8,1,0,0,2495,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.1899836,0,0,0,0,0,0,1,64
5698,1980,0,0,0,1,0,4,0,0,0,1915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.7129714,0,0,0,0,0,0,0,16
5698,1981,0,0,0,0,0,5,0,0,0,1440,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.8101087,1,0,0,0,0,0,0,25
5698,1982,0,0,0,0,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,1.4673598,0,1,0,0,0,0,0,36
5698,1983,0,0,0,0,0,7,0,0,0,1920,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,1.7409142,0,0,1,0,0,0,0,49
5698,1984,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,1.713318,0,0,0,1,0,0,0,64
5698,1985,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,2.1336865,0,0,0,0,1,0,0,81
5698,1986,0,0,0,0,0,10,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,2.0743983,0,0,0,0,0,1,0,100
5698,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,1,2.1123934,0,0,0,0,0,0,1,121
5699,1980,0,0,0,0,0,2,0,0,0,2272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.8297106,0,0,0,0,0,0,0,4
5699,1981,0,0,1,0,0,3,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,1.9348603,1,0,0,0,0,0,0,9
5699,1982,0,0,0,0,0,4,0,0,0,1400,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1.8632555,0,1,0,0,0,0,0,16
5699,1983,0,0,0,0,0,5,0,0,0,1227,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1.5600586,0,0,1,0,0,0,0,25
5699,1984,0,0,0,0,0,6,0,0,0,2236,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1.9286795,0,0,0,1,0,0,0,36
5699,1985,0,0,0,0,0,7,0,0,0,2236,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1.9813232,0,0,0,0,1,0,0,49
5699,1986,0,0,0,0,1,8,0,0,0,2113,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.0586574,0,0,0,0,0,1,0,64
5699,1987,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,2.148761,0,0,0,0,0,0,1,81
5731,1980,0,0,0,0,0,3,0,1,0,2098,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,1,1,1.2049257,0,0,0,0,0,0,0,9
5731,1981,0,0,0,0,0,4,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,1,0,1.0185696,1,0,0,0,0,0,0,16
5731,1982,0,0,0,0,0,5,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,1,0,1.314597,0,1,0,0,0,0,0,25
5731,1983,0,0,0,0,0,6,0,1,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.4705179,0,0,1,0,0,0,0,36
5731,1984,0,0,0,0,0,7,0,1,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.4454782,0,0,0,1,0,0,0,49
5731,1985,0,0,0,0,0,8,0,1,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.7088034,0,0,0,0,1,0,0,64
5731,1986,0,0,0,0,0,9,0,1,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,2.381883,0,0,0,0,0,1,0,81
5731,1987,0,0,0,0,0,10,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1.5891452,0,0,0,0,0,0,1,100
5750,1980,0,0,0,0,0,5,0,1,0,1240,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,1,1.0489653,0,0,0,0,0,0,0,25
5750,1981,0,0,0,0,0,6,1,1,0,2674,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1.2781876,1,0,0,0,0,0,0,36
5750,1982,0,0,0,0,0,7,1,1,0,2136,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.6639364,0,1,0,0,0,0,0,49
5750,1983,0,0,0,0,0,8,1,1,0,2272,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1.6371175,0,0,1,0,0,0,0,64
5750,1984,0,0,0,0,0,9,1,1,0,2100,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1.8448272,0,0,0,1,0,0,0,81
5750,1985,0,0,0,0,0,10,1,1,0,2080,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.9201125,0,0,0,0,1,0,0,100
5750,1986,0,0,0,0,0,11,1,1,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.3212583,0,0,0,0,0,1,0,121
5750,1987,0,0,0,0,0,12,1,1,0,2080,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.074653,0,0,0,0,0,0,1,144
5755,1980,0,0,0,0,0,4,0,1,0,1924,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,0,1,1.3028176,0,0,0,0,0,0,0,16
5755,1981,0,0,0,0,0,5,0,1,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,0,0,1.3862944,1,0,0,0,0,0,0,25
5755,1982,0,0,0,0,0,6,0,1,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,0,0,0,1.1342154,0,1,0,0,0,0,0,36
5755,1983,0,0,0,0,0,7,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1,0,0,1.8431932,0,0,1,0,0,0,0,49
5755,1984,0,0,0,0,0,8,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,0,0,1.95448,0,0,0,1,0,0,0,64
5755,1985,0,0,0,0,0,9,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1,0,0,1.9201125,0,0,0,0,1,0,0,81
5755,1986,0,0,0,0,0,10,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,0,1,1.9235754,0,0,0,0,0,1,0,100
5755,1987,0,0,0,0,0,11,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1,0,0,1.907599,0,0,0,0,0,0,1,121
5772,1980,0,0,0,0,0,4,0,1,0,3870,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,-0.8876855,0,0,0,0,0,0,0,16
5772,1981,0,0,0,0,0,5,0,1,0,2800,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,1.2321436,1,0,0,0,0,0,0,25
5772,1982,0,0,0,1,0,6,0,1,0,3315,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,1.3495768,0,1,0,0,0,0,0,36
5772,1983,0,0,0,0,0,7,0,1,0,2588,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,1.6246756,0,0,1,0,0,0,0,49
5772,1984,0,0,0,0,0,8,0,1,0,2604,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,1.6297158,0,0,0,1,0,0,0,64
