y,price,contract,local,known,tod,seasonal,experiment,id
1,0,0,0,1,0,1,1156,97
0,9,1,1,0,0,0,1156,97
0,7,5,0,0,0,0,1156,97
0,0,5,0,1,1,0,1156,97
1,7,0,0,1,0,0,1157,97
0,0,5,0,1,1,0,1157,97
0,9,1,1,0,0,0,1157,97
0,0,1,0,0,0,1,1157,97
0,0,5,1,0,1,0,1158,97
0,9,1,0,1,0,0,1158,97
0,7,0,0,0,0,0,1158,97
1,0,0,0,1,0,1,1158,97
0,0,1,0,1,1,0,1159,97
0,9,5,0,1,0,0,1159,97
1,7,0,1,0,0,0,1159,97
0,0,1,0,1,0,1,1159,97
0,9,5,0,0,0,0,1160,98
0,0,0,0,1,0,1,1160,98
0,0,1,1,0,1,0,1160,98
1,7,5,0,1,0,0,1160,98
0,0,0,0,1,0,1,1161,98
0,0,5,0,0,1,0,1161,98
0,9,5,0,0,0,0,1161,98
1,7,1,0,1,0,0,1161,98
0,0,1,0,1,1,0,1162,98
0,9,5,1,0,0,0,1162,98
0,0,5,0,1,0,1,1162,98
1,7,0,0,0,0,0,1162,98
0,9,0,0,1,0,0,1163,98
0,0,1,0,0,0,1,1163,98
0,0,1,0,1,1,0,1163,98
1,7,5,0,0,0,0,1163,98
0,0,5,0,0,0,1,1164,98
0,0,0,0,0,1,0,1164,98
0,9,1,0,1,0,0,1164,98
1,7,1,0,1,0,0,1164,98
1,7,5,0,0,0,0,1165,98
0,0,1,0,1,1,0,1165,98
0,0,0,0,1,0,1,1165,98
0,9,1,0,0,0,0,1165,98
0,9,5,0,0,0,0,1166,98
0,0,1,0,0,1,0,1166,98
1,7,5,0,1,0,0,1166,98
0,0,0,1,0,0,1,1166,98
0,9,5,0,0,0,0,1167,98
1,7,0,0,0,0,0,1167,98
0,0,0,0,1,1,0,1167,98
0,0,1,0,1,0,1,1167,98
0,0,0,0,1,0,1,1168,98
0,9,1,1,0,0,0,1168,98
1,7,5,0,0,0,0,1168,98
0,0,5,0,1,1,0,1168,98
1,7,0,0,1,0,0,1169,98
0,0,5,0,1,1,0,1169,98
0,9,1,1,0,0,0,1169,98
0,0,1,0,0,0,1,1169,98
0,0,5,1,0,1,0,1170,98
0,9,1,0,1,0,0,1170,98
1,7,0,0,0,0,0,1170,98
0,0,0,0,1,0,1,1170,98
0,0,1,0,1,1,0,1171,98
0,9,5,0,1,0,0,1171,98
1,7,0,1,0,0,0,1171,98
0,0,1,0,1,0,1,1171,98
0,9,0,0,0,0,0,1172,99
0,0,0,0,1,0,1,1172,99
0,0,1,1,0,1,0,1172,99
1,7,5,0,1,0,0,1172,99
0,0,0,0,0,1,0,1173,99
0,7,5,0,0,0,0,1173,99
0,0,0,1,0,0,1,1173,99
1,9,1,0,1,0,0,1173,99
0,0,1,0,0,1,0,1174,99
0,9,5,0,1,0,0,1174,99
0,0,5,0,1,0,1,1174,99
1,7,0,0,0,0,0,1174,99
0,9,0,1,0,0,0,1175,99
1,7,5,0,0,0,0,1175,99
0,0,1,0,1,0,1,1175,99
0,0,1,0,0,1,0,1175,99
0,0,0,1,0,1,0,1176,99
1,7,1,0,0,0,0,1176,99
0,9,5,0,1,0,0,1176,99
0,0,5,0,1,0,1,1176,99
0,9,5,0,1,0,0,1177,99
0,0,0,0,0,0,1,1177,99
1,7,1,0,0,0,0,1177,99
0,0,0,1,0,1,0,1177,99
1,7,0,0,0,0,0,1178,99
0,0,0,0,1,1,0,1178,99
0,0,5,0,1,0,1,1178,99
0,9,1,0,0,0,0,1178,99
0,7,5,1,0,0,0,1179,99
0,0,1,0,0,0,1,1179,99
0,0,5,0,0,1,0,1179,99
1,9,0,0,1,0,0,1179,99
0,0,0,0,1,0,1,1180,99
0,0,1,0,0,1,0,1180,99
1,9,0,0,1,0,0,1180,99
0,7,5,1,0,0,0,1180,99
0,0,5,0,0,0,1,1181,99
0,0,1,0,0,1,0,1181,99
0,9,5,1,0,0,0,1181,99
1,7,0,0,1,0,0,1181,99
0,9,5,0,1,0,0,1182,99
0,0,0,0,1,1,0,1182,99
0,0,5,1,0,0,1,1182,99
1,7,1,0,0,0,0,1182,99
0,9,1,0,1,0,0,1183,99
1,7,0,1,0,0,0,1183,99
0,0,5,0,1,1,0,1183,99
0,0,0,0,0,0,1,1183,99
1,0,0,1,0,0,1,1184,100
0,7,5,0,1,0,0,1184,100
0,0,1,0,0,1,0,1184,100
0,9,1,0,1,0,0,1184,100
0,7,5,0,0,0,0,1185,100
1,0,1,0,1,1,0,1185,100
0,0,0,0,1,0,1,1185,100
0,9,5,1,0,0,0,1185,100
0,9,1,0,0,0,0,1186,100
0,0,1,0,0,1,0,1186,100
0,7,5,0,1,0,0,1186,100
1,0,0,1,0,0,1,1186,100
0,7,5,0,1,0,0,1187,100
0,9,1,0,0,0,0,1187,100
0,0,0,0,1,1,0,1187,100
1,0,1,1,0,0,1,1187,100
0,7,5,0,1,0,0,1188,100
0,9,1,1,0,0,0,1188,100
1,0,0,0,0,0,1,1188,100
0,0,5,0,1,1,0,1188,100
0,7,0,0,1,0,0,1189,100
0,9,5,0,1,0,0,1189,100
1,0,1,1,0,1,0,1189,100
0,0,5,0,0,0,1,1189,100
0,9,5,0,0,0,0,1190,100
0,7,1,0,1,0,0,1190,100
1,0,0,0,1,1,0,1190,100
0,0,0,1,0,0,1,1190,100
0,0,1,0,1,0,1,1191,100
0,9,1,0,0,0,0,1191,100
1,7,0,1,0,0,0,1191,100
0,0,5,0,1,1,0,1191,100
1,0,0,1,0,1,0,1192,100
0,9,1,0,1,0,0,1192,100
0,0,0,0,0,0,1,1192,100
0,7,5,0,1,0,0,1192,100
0,0,0,0,0,0,1,1193,100
0,9,0,0,0,0,0,1193,100
1,0,1,1,0,1,0,1193,100
0,7,5,0,1,0,0,1193,100
0,0,5,0,1,0,1,1194,100
0,9,0,0,0,0,0,1194,100
0,0,1,0,0,1,0,1194,100
1,7,5,1,0,0,0,1194,100
0,9,0,0,1,0,0,1195,100
0,7,1,0,0,0,0,1195,100
1,0,1,1,0,0,1,1195,100
0,0,5,0,0,1,0,1195,100
