obsno,year,cusip,ardssic,scisect,logk,sumpat,pat,pat1,pat2,pat3,pat4,logr,logr1,logr2,logr3,logr4,logr5
279,4,829302,13,0,6.12915,1004,136,111,123,124,101,2.8934,2.77925,2.6925,2.73492,3.46199,3.51311
279,5,829302,13,0,6.12915,1004,141,136,111,123,124,2.94008,2.8934,2.77925,2.6925,2.73492,3.46199
280,1,831865,15,0,4.78141,48,6,11,7,5,10,1.88931,2.294,2.47957,2.54944,2.5299,2.65594
280,2,831865,15,0,4.78141,48,6,6,11,7,5,2.01417,1.88931,2.294,2.47957,2.54944,2.5299
280,3,831865,15,0,4.78141,48,6,6,6,11,7,2.17169,2.01417,1.88931,2.294,2.47957,2.54944
280,4,831865,15,0,4.78141,48,3,6,6,6,11,2.27917,2.17169,2.01417,1.88931,2.294,2.47957
280,5,831865,15,0,4.78141,48,4,3,6,6,6,2.35193,2.27917,2.17169,2.01417,1.88931,2.294
281,1,832110,10,0,3.35401,190,29,17,16,2,9,1.24573,0.93358,0.88498,-0.07688,0.18476,0.74057
281,2,832110,10,0,3.35401,190,21,29,17,16,2,1.42662,1.24573,0.93358,0.88498,-0.07688,0.18476
281,3,832110,10,0,3.35401,190,39,21,29,17,16,1.4601,1.42662,1.24573,0.93358,0.88498,-0.07688
281,4,832110,10,0,3.35401,190,33,39,21,29,17,1.63863,1.4601,1.42662,1.24573,0.93358,0.88498
281,5,832110,10,0,3.35401,190,33,33,39,21,29,1.85555,1.63863,1.4601,1.42662,1.24573,0.93358
282,1,832377,4,1,4.8363,724,135,101,87,58,55,3.70683,3.69529,3.63268,3.64769,3.6026,3.54275
282,2,832377,4,1,4.8363,724,112,135,101,87,58,3.69468,3.70683,3.69529,3.63268,3.64769,3.6026
282,3,832377,4,1,4.8363,724,116,112,135,101,87,3.74578,3.69468,3.70683,3.69529,3.63268,3.64769
282,4,832377,4,1,4.8363,724,69,116,112,135,101,3.89488,3.74578,3.69468,3.70683,3.69529,3.63268
282,5,832377,4,1,4.8363,724,46,69,116,112,135,4.03673,3.89488,3.74578,3.69468,3.70683,3.69529
283,1,833034,9,0,2.73777,14,1,0,2,0,3,0.1587,0.31612,0.18717,0.04402,-0.11283,-0.31529
283,2,833034,9,0,2.73777,14,2,1,0,2,0,0.38443,0.1587,0.31612,0.18717,0.04402,-0.11283
283,3,833034,9,0,2.73777,14,5,2,1,0,2,0.46812,0.38443,0.1587,0.31612,0.18717,0.04402
283,4,833034,9,0,2.73777,14,1,5,2,1,0,0.54249,0.46812,0.38443,0.1587,0.31612,0.18717
283,5,833034,9,0,2.73777,14,3,1,5,2,1,0.77068,0.54249,0.46812,0.38443,0.1587,0.31612
284,1,835438,19,0,3.62538,0,0,0,0,0,0,-2.55334,-2.45959,-2.36462,-2.30258,-2.42011,-2.36639
284,2,835438,19,0,3.62538,0,0,0,0,0,0,-2.51549,-2.55334,-2.45959,-2.36462,-2.30258,-2.42011
284,3,835438,19,0,3.62538,0,0,0,0,0,0,-2.38767,-2.51549,-2.55334,-2.45959,-2.36462,-2.30258
284,4,835438,19,0,3.62538,0,0,0,0,0,0,-2.28557,-2.38767,-2.51549,-2.55334,-2.45959,-2.36462
284,5,835438,19,0,3.62538,0,0,0,0,0,0,-2.30725,-2.28557,-2.38767,-2.51549,-2.55334,-2.45959
285,1,835852,18,0,2.85586,0,0,0,0,0,1,-0.9952,-1.97101,-2.20762,-2.28278,-1.3413,-1.26778
285,2,835852,18,0,2.85586,0,0,0,0,0,0,-0.93558,-0.9952,-1.97101,-2.20762,-2.28278,-1.3413
285,3,835852,18,0,2.85586,0,0,0,0,0,0,-0.89359,-0.93558,-0.9952,-1.97101,-2.20762,-2.28278
285,4,835852,18,0,2.85586,0,0,0,0,0,0,-0.82841,-0.89359,-0.93558,-0.9952,-1.97101,-2.20762
285,5,835852,18,0,2.85586,0,0,0,0,0,0,-0.81166,-0.82841,-0.89359,-0.93558,-0.9952,-1.97101
286,1,848355,11,1,6.45379,1175,154,151,135,144,181,4.81774,4.93968,4.9968,4.84962,4.66146,4.64143
286,2,848355,11,1,6.45379,1175,160,154,151,135,144,4.81779,4.81774,4.93968,4.9968,4.84962,4.66146
286,3,848355,11,1,6.45379,1175,133,160,154,151,135,4.8963,4.81779,4.81774,4.93968,4.9968,4.84962
286,4,848355,11,1,6.45379,1175,140,133,160,154,151,5.01968,4.8963,4.81779,4.81774,4.93968,4.9968
286,5,848355,11,1,6.45379,1175,158,140,133,160,154,5.09301,5.01968,4.8963,4.81779,4.81774,4.93968
287,1,852206,13,0,4.11736,209,24,37,30,26,35,1.82442,1.95539,1.92639,1.85034,1.82451,1.87587
287,2,852206,13,0,4.11736,209,24,24,37,30,26,1.888,1.82442,1.95539,1.92639,1.85034,1.82451
287,3,852206,13,0,4.11736,209,22,24,24,37,30,1.92823,1.888,1.82442,1.95539,1.92639,1.85034
287,4,852206,13,0,4.11736,209,26,22,24,24,37,2.09003,1.92823,1.888,1.82442,1.95539,1.92639
287,5,852206,13,0,4.11736,209,20,26,22,24,24,2.20937,2.09003,1.92823,1.888,1.82442,1.95539
288,1,852245,4,1,5.94433,867,121,115,87,107,76,3.63851,3.64857,3.62098,3.56942,3.54417,3.49339
288,2,852245,4,1,5.94433,867,115,121,115,87,107,3.5969,3.63851,3.64857,3.62098,3.56942,3.54417
288,3,852245,4,1,5.94433,867,106,115,121,115,87,3.62043,3.5969,3.63851,3.64857,3.62098,3.56942
288,4,852245,4,1,5.94433,867,148,106,115,121,115,3.6714,3.62043,3.5969,3.63851,3.64857,3.62098
288,5,852245,4,1,5.94433,867,68,148,106,115,121,3.68675,3.6714,3.62043,3.5969,3.63851,3.64857
289,1,852864,10,0,3.69727,54,12,4,5,6,4,0.05599,0.60707,0.63809,0.42134,0.19342,0.39882
289,2,852864,10,0,3.69727,54,6,12,4,5,6,0.27734,0.05599,0.60707,0.63809,0.42134,0.19342
289,3,852864,10,0,3.69727,54,10,6,12,4,5,0.15991,0.27734,0.05599,0.60707,0.63809,0.42134
289,4,852864,10,0,3.69727,54,6,10,6,12,4,0.1225,0.15991,0.27734,0.05599,0.60707,0.63809
289,5,852864,10,0,3.69727,54,5,6,10,6,12,0.18764,0.1225,0.15991,0.27734,0.05599,0.60707
290,1,853037,8,0,2.07581,4,1,0,1,0,2,-1.91677,-2.16692,-1.29304,-1.19073,-0.87631,-1.37096
290,2,853037,8,0,2.07581,4,1,1,0,1,0,-1.9637,-1.91677,-2.16692,-1.29304,-1.19073,-0.87631
290,3,853037,8,0,2.07581,4,1,1,1,0,1,-1.76405,-1.9637,-1.91677,-2.16692,-1.29304,-1.19073
290,4,853037,8,0,2.07581,4,0,1,1,1,0,-1.46359,-1.76405,-1.9637,-1.91677,-2.16692,-1.29304
290,5,853037,8,0,2.07581,4,0,0,1,1,1,-0.83285,-1.46359,-1.76405,-1.9637,-1.91677,-2.16692
291,1,853683,5,0,8.67698,1023,128,136,142,126,114,3.99287,3.97468,3.90161,3.8697,3.84497,3.86303
291,2,853683,5,0,8.67698,1023,129,128,136,142,126,4.02379,3.99287,3.97468,3.90161,3.8697,3.84497
291,3,853683,5,0,8.67698,1023,115,129,128,136,142,4.04448,4.02379,3.99287,3.97468,3.90161,3.8697
291,4,853683,5,0,8.67698,1023,150,115,129,128,136,4.0439,4.04448,4.02379,3.99287,3.97468,3.90161
291,5,853683,5,0,8.67698,1023,97,150,115,129,128,4.13297,4.0439,4.04448,4.02379,3.99287,3.97468
292,1,853734,5,0,7.34351,42,7,7,3,2,1,1.97624,1.83361,1.95287,2.0149,2.0599,2.11362
292,2,853734,5,0,7.34351,42,3,7,7,3,2,2.04296,1.97624,1.83361,1.95287,2.0149,2.0599
292,3,853734,5,0,7.34351,42,7,3,7,7,3,2.08261,2.04296,1.97624,1.83361,1.95287,2.0149
292,4,853734,5,0,7.34351,42,10,7,3,7,7,2.25853,2.08261,2.04296,1.97624,1.83361,1.95287
292,5,853734,5,0,7.34351,42,3,10,7,3,7,2.51279,2.25853,2.08261,2.04296,1.97624,1.83361
293,1,854616,9,0,4.69284,137,15,20,27,25,8,0.99166,1.60051,1.61056,1.56172,1.5343,1.55033
293,2,854616,9,0,4.69284,137,13,15,20,27,25,1.12257,0.99166,1.60051,1.61056,1.56172,1.5343
293,3,854616,9,0,4.69284,137,13,13,15,20,27,1.22908,1.12257,0.99166,1.60051,1.61056,1.56172
293,4,854616,9,0,4.69284,137,10,13,13,15,20,1.14316,1.22908,1.12257,0.99166,1.60051,1.61056
293,5,854616,9,0,4.69284,137,14,10,13,13,15,1.19579,1.14316,1.22908,1.12257,0.99166,1.60051
294,1,857721,3,1,5.91147,873,134,131,96,80,108,2.91972,2.84312,2.74869,2.66486,2.69393,2.72491
294,2,857721,3,1,5.91147,873,116,134,131,96,80,3.05555,2.91972,2.84312,2.74869,2.66486,2.69393
294,3,857721,3,1,5.91147,873,130,116,134,131,96,3.1038,3.05555,2.91972,2.84312,2.74869,2.66486
294,4,857721,3,1,5.91147,873,89,130,116,134,131,3.06041,3.1038,3.05555,2.91972,2.84312,2.74869
294,5,857721,3,1,5.91147,873,97,89,130,116,134,3.06876,3.06041,3.1038,3.05555,2.91972,2.84312
295,1,858586,3,1,3.10626,16,0,3,2,2,5,0.60663,0.62324,0.56604,0.54407,0.46107,0.45289
295,2,858586,3,1,3.10626,16,3,0,3,2,2,0.67386,0.60663,0.62324,0.56604,0.54407,0.46107
295,3,858586,3,1,3.10626,16,1,3,0,3,2,0.8006,0.67386,0.60663,0.62324,0.56604,0.54407
295,4,858586,3,1,3.10626,16,3,1,3,0,3,0.89949,0.8006,0.67386,0.60663,0.62324,0.56604
295,5,858586,3,1,3.10626,16,2,3,1,3,0,0.91139,0.89949,0.8006,0.67386,0.60663,0.62324
296,1,859264,3,1,4.97659,397,60,44,60,28,39,3.19222,3.30366,3.26548,3.2249,3.1753,3.09445
296,2,859264,3,1,4.97659,397,48,60,44,60,28,3.28266,3.19222,3.30366,3.26548,3.2249,3.1753
296,3,859264,3,1,4.97659,397,51,48,60,44,60,3.28619,3.28266,3.19222,3.30366,3.26548,3.2249
296,4,859264,3,1,4.97659,397,51,51,48,60,44,3.28744,3.28619,3.28266,3.19222,3.30366,3.26548
296,5,859264,3,1,4.97659,397,55,51,51,48,60,3.34868,3.28744,3.28619,3.28266,3.19222,3.30366
297,1,866645,3,1,3.95536,90,12,15,17,7,21,1.37848,1.80309,1.67843,0.87838,2.03779,0.97418
297,2,866645,3,1,3.95536,90,11,12,15,17,7,1.39653,1.37848,1.80309,1.67843,0.87838,2.03779
297,3,866645,3,1,3.95536,90,13,11,12,15,17,1.52436,1.39653,1.37848,1.80309,1.67843,0.87838
297,4,866645,3,1,3.95536,90,10,13,11,12,15,1.53489,1.52436,1.39653,1.37848,1.80309,1.67843
297,5,866645,3,1,3.95536,90,5,10,13,11,12,1.67804,1.53489,1.52436,1.39653,1.37848,1.80309
298,1,867068,13,0,4.58973,201,25,31,18,33,26,2.23056,2.24198,2.17963,2.00714,2.01908,2.0728
298,2,867068,13,0,4.58973,201,23,25,31,18,33,2.38877,2.23056,2.24198,2.17963,2.00714,2.01908
298,3,867068,13,0,4.58973,201,37,23,25,31,18,2.3934,2.38877,2.23056,2.24198,2.17963,2.00714
298,4,867068,13,0,4.58973,201,20,37,23,25,31,2.42969,2.3934,2.38877,2.23056,2.24198,2.17963
298,5,867068,13,0,4.58973,201,14,20,37,23,25,2.49973,2.42969,2.3934,2.38877,2.23056,2.24198
299,1,867323,12,0,5.08732,185,37,16,19,12,24,2.86422,2.9097,2.71629,2.7343,2.83616,2.83833
299,2,867323,12,0,5.08732,185,30,37,16,19,12,2.89465,2.86422,2.9097,2.71629,2.7343,2.83616
299,3,867323,12,0,5.08732,185,34,30,37,16,19,2.74896,2.89465,2.86422,2.9097,2.71629,2.7343
299,4,867323,12,0,5.08732,185,25,34,30,37,16,2.72448,2.74896,2.89465,2.86422,2.9097,2.71629
299,5,867323,12,0,5.08732,185,12,25,34,30,37,2.49013,2.72448,2.74896,2.89465,2.86422,2.9097
300,1,868154,14,1,2.26606,41,7,11,0,5,7,-0.36505,-0.22421,-0.21286,-0.30111,-0.24268,-0.00664
300,2,868154,14,1,2.26606,41,4,7,11,0,5,-0.63951,-0.36505,-0.22421,-0.21286,-0.30111,-0.24268
300,3,868154,14,1,2.26606,41,6,4,7,11,0,-0.78422,-0.63951,-0.36505,-0.22421,-0.21286,-0.30111
300,4,868154,14,1,2.26606,41,6,6,4,7,11,-0.6551,-0.78422,-0.63951,-0.36505,-0.22421,-0.21286
300,5,868154,14,1,2.26606,41,2,6,6,4,7,-0.65965,-0.6551,-0.78422,-0.63951,-0.36505,-0.22421
301,1,871140,4,1,4.4736,195,20,31,31,39,37,2.6365,2.61602,2.61349,2.55218,2.5866,2.46896
301,2,871140,4,1,4.4736,195,15,20,31,31,39,2.61596,2.6365,2.61602,2.61349,2.55218,2.5866
301,3,871140,4,1,4.4736,195,15,15,20,31,31,2.57705,2.61596,2.6365,2.61602,2.61349,2.55218
301,4,871140,4,1,4.4736,195,23,15,15,20,31,2.48708,2.57705,2.61596,2.6365,2.61602,2.61349
301,5,871140,4,1,4.4736,195,21,23,15,15,20,2.5507,2.48708,2.57705,2.61596,2.6365,2.61602
302,1,871565,9,0,2.09873,2,0,0,0,2,1,-2.84103,-2.68273,-2.06452,-1.44817,-1.73879,-2.9804
302,2,871565,9,0,2.09873,2,0,0,0,0,2,-2.95329,-2.84103,-2.68273,-2.06452,-1.44817,-1.73879
302,3,871565,9,0,2.09873,2,0,0,0,0,0,-2.7857,-2.95329,-2.84103,-2.68273,-2.06452,-1.44817
302,4,871565,9,0,2.09873,2,0,0,0,0,0,-2.99129,-2.7857,-2.95329,-2.84103,-2.68273,-2.06452
302,5,871565,9,0,2.09873,2,0,0,0,0,0,-2.98301,-2.99129,-2.7857,-2.95329,-2.84103,-2.68273
303,1,871616,4,1,4.12299,451,86,57,49,58,42,2.78058,2.72472,2.66856,2.61674,2.49531,2.47195
303,2,871616,4,1,4.12299,451,69,86,57,49,58,2.86243,2.78058,2.72472,2.66856,2.61674,2.49531
303,3,871616,4,1,4.12299,451,36,69,86,57,49,2.9418,2.86243,2.78058,2.72472,2.66856,2.61674
303,4,871616,4,1,4.12299,451,45,36,69,86,57,3.07534,2.9418,2.86243,2.78058,2.72472,2.66856
303,5,871616,4,1,4.12299,451,51,45,36,69,86,3.19805,3.07534,2.9418,2.86243,2.78058,2.72472
304,1,872005,11,1,1.74114,1,0,0,0,1,0,0.54585,0.48169,0.09326,0.22554,1.30431,0.55614
304,2,872005,11,1,1.74114,1,0,0,0,0,1,0.51552,0.54585,0.48169,0.09326,0.22554,1.30431
304,3,872005,11,1,1.74114,1,0,0,0,0,0,0.94053,0.51552,0.54585,0.48169,0.09326,0.22554
304,4,872005,11,1,1.74114,1,0,0,0,0,0,1.17252,0.94053,0.51552,0.54585,0.48169,0.09326
304,5,872005,11,1,1.74114,1,0,0,0,0,0,1.36705,1.17252,0.94053,0.51552,0.54585,0.48169
305,1,878308,14,0,0.55707,0,0,0,0,0,1,-3.24649,-2.80208,-1.71229,-0.90387,-2.16228,-0.06734
305,2,878308,14,0,0.55707,0,0,0,0,0,0,-1.94298,-3.24649,-2.80208,-1.71229,-0.90387,-2.16228
305,3,878308,14,0,0.55707,0,0,0,0,0,0,-1.88283,-1.94298,-3.24649,-2.80208,-1.71229,-0.90387
305,4,878308,14,0,0.55707,0,0,0,0,0,0,-3.2832,-1.88283,-1.94298,-3.24649,-2.80208,-1.71229
305,5,878308,14,0,0.55707,0,0,0,0,0,0,-3.38847,-3.2832,-1.88283,-1.94298,-3.24649,-2.80208
306,1,878895,12,0,4.01786,70,6,8,7,4,3,1.071,1.09576,1.10111,1.1314,1.10971,1.12833
306,2,878895,12,0,4.01786,70,13,6,8,7,4,1.1354,1.071,1.09576,1.10111,1.1314,1.10971
306,3,878895,12,0,4.01786,70,8,13,6,8,7,1.27071,1.1354,1.071,1.09576,1.10111,1.1314
306,4,878895,12,0,4.01786,70,12,8,13,6,8,1.19644,1.27071,1.1354,1.071,1.09576,1.10111
306,5,878895,12,0,4.01786,70,12,12,8,13,6,1.33002,1.19644,1.27071,1.1354,1.071,1.09576
307,1,879131,17,1,4.08789,230,15,24,27,17,42,3.14052,3.18681,3.05472,2.89597,2.93214,2.77286
307,2,879131,17,1,4.08789,230,29,15,24,27,17,3.34651,3.14052,3.18681,3.05472,2.89597,2.93214
307,3,879131,17,1,4.08789,230,39,29,15,24,27,3.5309,3.34651,3.14052,3.18681,3.05472,2.89597
307,4,879131,17,1,4.08789,230,32,39,29,15,24,3.65067,3.5309,3.34651,3.14052,3.18681,3.05472
307,5,879131,17,1,4.08789,230,47,32,39,29,15,3.81294,3.65067,3.5309,3.34651,3.14052,3.18681
308,1,879573,11,1,3.692,37,1,7,5,6,9,0.50958,0.51798,1.519,1.66468,1.60545,1.18221
308,2,879573,11,1,3.692,37,0,1,7,5,6,0.72318,0.50958,0.51798,1.519,1.66468,1.60545
308,3,879573,11,1,3.692,37,4,0,1,7,5,1.25988,0.72318,0.50958,0.51798,1.519,1.66468
308,4,879573,11,1,3.692,37,9,4,0,1,7,1.57582,1.25988,0.72318,0.50958,0.51798,1.519
308,5,879573,11,1,3.692,37,5,9,4,0,1,1.64624,1.57582,1.25988,0.72318,0.50958,0.51798
309,1,881694,5,0,9.16443,1809,202,286,236,219,254,3.66126,3.50656,3.82978,3.8712,3.95702,3.99054
309,2,881694,5,0,9.16443,1809,243,202,286,236,219,3.64302,3.66126,3.50656,3.82978,3.8712,3.95702
309,3,881694,5,0,9.16443,1809,213,243,202,286,236,3.57349,3.64302,3.66126,3.50656,3.82978,3.8712
309,4,881694,5,0,9.16443,1809,235,213,243,202,286,3.49826,3.57349,3.64302,3.66126,3.50656,3.82978
309,5,881694,5,0,9.16443,1809,175,235,213,243,202,3.56971,3.49826,3.57349,3.64302,3.66126,3.50656
310,1,883084,14,1,-1.76965,4,0,0,0,0,0,-1.47493,-1.47377,-1.43246,-1.98777,-1.72696,-1.33677
310,2,883084,14,1,-1.76965,4,2,0,0,0,0,-1.33265,-1.47493,-1.47377,-1.43246,-1.98777,-1.72696
310,3,883084,14,1,-1.76965,4,0,2,0,0,0,-1.61563,-1.33265,-1.47493,-1.47377,-1.43246,-1.98777
310,4,883084,14,1,-1.76965,4,0,0,2,0,0,-1.52301,-1.61563,-1.33265,-1.47493,-1.47377,-1.43246
310,5,883084,14,1,-1.76965,4,2,0,0,2,0,-1.11357,-1.52301,-1.61563,-1.33265,-1.47493,-1.47377
311,1,883203,19,0,5.74785,490,68,55,68,78,67,3.6684,3.52628,3.56337,3.59465,3.54356,3.67238
311,2,883203,19,0,5.74785,490,60,68,55,68,78,3.67843,3.6684,3.52628,3.56337,3.59465,3.54356
311,3,883203,19,0,5.74785,490,56,60,68,55,68,3.74725,3.67843,3.6684,3.52628,3.56337,3.59465
311,4,883203,19,0,5.74785,490,55,56,60,68,55,4.02343,3.74725,3.67843,3.6684,3.52628,3.56337
311,5,883203,19,0,5.74785,490,50,55,56,60,68,4.05893,4.02343,3.74725,3.67843,3.6684,3.52628
312,1,884102,16,0,4.08701,442,44,63,65,44,59,1.41846,1.46298,1.38418,1.54756,1.65444,1.74737
312,2,884102,16,0,4.08701,442,47,44,63,65,44,1.60428,1.41846,1.46298,1.38418,1.54756,1.65444
312,3,884102,16,0,4.08701,442,62,47,44,63,65,1.78695,1.60428,1.41846,1.46298,1.38418,1.54756
312,4,884102,16,0,4.08701,442,42,62,47,44,63,1.64724,1.78695,1.60428,1.41846,1.46298,1.38418
312,5,884102,16,0,4.08701,442,75,42,62,47,44,1.6142,1.64724,1.78695,1.60428,1.41846,1.46298
313,1,884315,14,1,3.04568,138,19,26,13,17,25,1.26919,1.14428,1.21416,1.15531,1.12612,1.32161
313,2,884315,14,1,3.04568,138,14,19,26,13,17,1.42697,1.26919,1.14428,1.21416,1.15531,1.12612
313,3,884315,14,1,3.04568,138,12,14,19,26,13,1.62183,1.42697,1.26919,1.14428,1.21416,1.15531
313,4,884315,14,1,3.04568,138,6,12,14,19,26,1.71481,1.62183,1.42697,1.26919,1.14428,1.21416
313,5,884315,14,1,3.04568,138,31,6,12,14,19,1.80362,1.71481,1.62183,1.42697,1.26919,1.14428
314,1,884425,13,0,2.68762,22,4,5,3,6,11,0.15137,-0.34333,0.19416,0.33932,0.22732,0.16637
314,2,884425,13,0,2.68762,22,2,4,5,3,6,0.28068,0.15137,-0.34333,0.19416,0.33932,0.22732
314,3,884425,13,0,2.68762,22,0,2,4,5,3,0.3149,0.28068,0.15137,-0.34333,0.19416,0.33932
314,4,884425,13,0,2.68762,22,1,0,2,4,5,0.37119,0.3149,0.28068,0.15137,-0.34333,0.19416
314,5,884425,13,0,2.68762,22,1,1,0,2,4,0.3492,0.37119,0.3149,0.28068,0.15137,-0.34333
315,1,887389,12,0,5.71206,37,2,4,8,9,12,1.65329,1.49165,1.61786,1.6257,1.67227,1.58032
315,2,887389,12,0,5.71206,37,3,2,4,8,9,1.68348,1.65329,1.49165,1.61786,1.6257,1.67227
315,3,887389,12,0,5.71206,37,5,3,2,4,8,1.6867,1.68348,1.65329,1.49165,1.61786,1.6257
315,4,887389,12,0,5.71206,37,5,5,3,2,4,1.68708,1.6867,1.68348,1.65329,1.49165,1.61786
315,5,887389,12,0,5.71206,37,1,5,5,3,2,1.76532,1.68708,1.6867,1.68348,1.65329,1.49165
316,1,889073,12,0,2.02129,10,2,1,0,5,1,0.02536,0.03196,0.17462,0.17898,0.23727,0.13697
316,2,889073,12,0,2.02129,10,2,2,1,0,5,0.24048,0.02536,0.03196,0.17462,0.17898,0.23727
316,3,889073,12,0,2.02129,10,0,2,2,1,0,0.24712,0.24048,0.02536,0.03196,0.17462,0.17898
316,4,889073,12,0,2.02129,10,0,0,2,2,1,0.4137,0.24712,0.24048,0.02536,0.03196,0.17462
316,5,889073,12,0,2.02129,10,0,0,0,2,2,0.55478,0.4137,0.24712,0.24048,0.02536,0.03196
317,1,890278,19,0,2.86378,32,3,4,2,9,6,0.12218,0.07648,0.06987,-0.04709,-0.24536,-0.30475
317,2,890278,19,0,2.86378,32,3,3,4,2,9,-0.09958,0.12218,0.07648,0.06987,-0.04709,-0.24536
317,3,890278,19,0,2.86378,32,8,3,3,4,2,0.10529,-0.09958,0.12218,0.07648,0.06987,-0.04709
317,4,890278,19,0,2.86378,32,1,8,3,3,4,0.24813,0.10529,-0.09958,0.12218,0.07648,0.06987
317,5,890278,19,0,2.86378,32,2,1,8,3,3,0.31877,0.24813,0.10529,-0.09958,0.12218,0.07648
318,1,891067,12,0,2.69822,15,5,4,2,0,0,0.33703,0.48485,0.57982,0.58779,0.38147,0.36108
318,2,891067,12,0,2.69822,15,3,5,4,2,0,0.43372,0.33703,0.48485,0.57982,0.58779,0.38147
318,3,891067,12,0,2.69822,15,0,3,5,4,2,0.53854,0.43372,0.33703,0.48485,0.57982,0.58779
318,4,891067,12,0,2.69822,15,0,0,3,5,4,0.46331,0.53854,0.43372,0.33703,0.48485,0.57982
318,5,891067,12,0,2.69822,15,1,0,0,3,5,0.48846,0.46331,0.53854,0.43372,0.33703,0.48485
319,1,892348,14,1,2.76237,31,2,4,1,4,3,0.74101,0.75327,0.77218,0.70161,0.69992,0.97418
319,2,892348,14,1,2.76237,31,6,2,4,1,4,0.75442,0.74101,0.75327,0.77218,0.70161,0.69992
319,3,892348,14,1,2.76237,31,6,6,2,4,1,0.88213,0.75442,0.74101,0.75327,0.77218,0.70161
319,4,892348,14,1,2.76237,31,6,6,6,2,4,1.07437,0.88213,0.75442,0.74101,0.75327,0.77218
319,5,892348,14,1,2.76237,31,2,6,6,6,2,1.27431,1.07437,0.88213,0.75442,0.74101,0.75327
320,1,892892,12,0,4.41954,56,4,7,2,8,8,1.73341,1.96968,1.99375,2.12823,1.99091,1.89048
320,2,892892,12,0,4.41954,56,5,4,7,2,8,1.81452,1.73341,1.96968,1.99375,2.12823,1.99091
320,3,892892,12,0,4.41954,56,6,5,4,7,2,1.82402,1.81452,1.73341,1.96968,1.99375,2.12823
320,4,892892,12,0,4.41954,56,17,6,5,4,7,1.83347,1.82402,1.81452,1.73341,1.96968,1.99375
320,5,892892,12,0,4.41954,56,7,17,6,5,4,1.94108,1.83347,1.82402,1.81452,1.73341,1.96968
321,1,895861,8,0,3.38575,32,3,9,2,7,5,0.22858,0.57632,0.57876,0.59167,0.37574,0.41644
321,2,895861,8,0,3.38575,32,0,3,9,2,7,0.25823,0.22858,0.57632,0.57876,0.59167,0.37574
321,3,895861,8,0,3.38575,32,2,0,3,9,2,0.26883,0.25823,0.22858,0.57632,0.57876,0.59167
321,4,895861,8,0,3.38575,32,4,2,0,3,9,0.28322,0.26883,0.25823,0.22858,0.57632,0.57876
321,5,895861,8,0,3.38575,32,5,4,2,0,3,0.38191,0.28322,0.26883,0.25823,0.22858,0.57632
322,1,904790,14,1,3.23765,5,0,1,0,0,6,-1.32078,-0.36526,-0.75518,0.74194,0.92047,0.88717
322,2,904790,14,1,3.23765,5,4,0,1,0,0,-1.65915,-1.32078,-0.36526,-0.75518,0.74194,0.92047
322,3,904790,14,1,3.23765,5,0,4,0,1,0,-2.15561,-1.65915,-1.32078,-0.36526,-0.75518,0.74194
322,4,904790,14,1,3.23765,5,0,0,4,0,1,-2.52446,-2.15561,-1.65915,-1.32078,-0.36526,-0.75518
322,5,904790,14,1,3.23765,5,0,0,0,4,0,-3.38847,-2.52446,-2.15561,-1.65915,-1.32078,-0.36526
323,1,905581,3,1,7.88346,1656,203,205,176,210,206,4.5384,4.38842,4.27917,4.24276,4.40522,4.45576
323,2,905581,3,1,7.88346,1656,231,203,205,176,210,4.65042,4.5384,4.38842,4.27917,4.24276,4.40522
323,3,905581,3,1,7.88346,1656,226,231,203,205,176,4.67082,4.65042,4.5384,4.38842,4.27917,4.24276
323,4,905581,3,1,7.88346,1656,197,226,231,203,205,4.59623,4.67082,4.65042,4.5384,4.38842,4.27917
323,5,905581,3,1,7.88346,1656,208,197,226,231,203,4.539,4.59623,4.67082,4.65042,4.5384,4.38842
324,1,907770,5,0,7.74323,313,41,20,40,47,44,2.61355,2.6584,2.60519,2.57261,2.5866,2.29594
324,2,907770,5,0,7.74323,313,57,41,20,40,47,2.4732,2.61355,2.6584,2.60519,2.57261,2.5866
324,3,907770,5,0,7.74323,313,43,57,41,20,40,2.46133,2.4732,2.61355,2.6584,2.60519,2.57261
324,4,907770,5,0,7.74323,313,43,43,57,41,20,2.46479,2.46133,2.4732,2.61355,2.6584,2.60519
324,5,907770,5,0,7.74323,313,22,43,43,57,41,2.52223,2.46479,2.46133,2.4732,2.61355,2.6584
325,1,909160,6,0,6.49812,475,70,88,84,74,69,3.79229,3.90344,3.9453,3.97029,3.95702,3.94886
325,2,909160,6,0,6.49812,475,53,70,88,84,74,3.76932,3.79229,3.90344,3.9453,3.97029,3.95702
325,3,909160,6,0,6.49812,475,45,53,70,88,84,3.8119,3.76932,3.79229,3.90344,3.9453,3.97029
325,4,909160,6,0,6.49812,475,32,45,53,70,88,3.35368,3.8119,3.76932,3.79229,3.90344,3.9453
325,5,909160,6,0,6.49812,475,29,32,45,53,70,3.19651,3.35368,3.8119,3.76932,3.79229,3.90344
326,1,915302,4,1,5.4676,1516,169,197,134,99,115,4.11141,4.05745,3.97309,3.91753,3.8596,3.83762
326,2,915302,4,1,5.4676,1516,211,169,197,134,99,4.21969,4.11141,4.05745,3.97309,3.91753,3.8596
326,3,915302,4,1,5.4676,1516,289,211,169,197,134,4.24973,4.21969,4.11141,4.05745,3.97309,3.91753
