school,student,gcse,lrt,girl,schgend,avslrt,schav,vrband
46,52,-1.9761001,2.8845,1,1,-1.4372001,2,2
46,53,-7.7611,5.3640995,1,1,-1.4372001,2,2
46,54,-0.62088,4.5376,1,1,-1.4372001,2,1
46,55,-2.6516,-4.5541,0,1,-1.4372001,2,2
46,56,-13.353,-20.258,0,1,-1.4372001,2,3
46,57,-4.198,-1.2479999,0,1,-1.4372001,2,2
46,58,-3.3884,7.8436,1,1,-1.4372001,2,2
46,59,-4.198,-6.2071,1,1,-1.4372001,2,2
46,60,0.73536,0.40499002,0,1,-1.4372001,2,2
46,61,2.6132,2.8845,0,1,-1.4372001,2,1
46,62,8.2199,2.058,0,1,-1.4372001,2,2
46,63,-9.3938,-0.42152,1,1,-1.4372001,2,2
46,64,-6.9951,-3.7276,1,1,-1.4372001,2,1
46,65,-18.367,-1.2479999,1,1,-1.4372001,2,3
46,66,0.043218,1.2315,0,1,-1.4372001,2,2
46,67,1.9415,9.4967,0,1,-1.4372001,2,1
46,68,-12.195,-9.5132,1,1,-1.4372001,2,3
46,69,-6.2304997,-10.34,1,1,-1.4372001,2,3
46,70,-12.195,-20.258,0,1,-1.4372001,2,3
46,71,0.043218,2.8845,1,1,-1.4372001,2,2
46,72,1.9415,-3.7276,0,1,-1.4372001,2,2
46,73,-10.290999,-6.2071,0,1,-1.4372001,2,2
46,74,-22.917,-20.258,0,1,-1.4372001,2,3
46,75,-5.5511,-16.125,0,1,-1.4372001,2,3
46,76,-2.6516,-5.3806,0,1,-1.4372001,2,2
46,77,-5.5511,-11.166,1,1,-1.4372001,2,2
46,78,-17.239,-20.258,0,1,-1.4372001,2,3
46,79,7.4723,6.1906,0,1,-1.4372001,2,1
46,80,-13.353,-1.2479999,1,1,-1.4372001,2,2
46,81,-7.7611,-10.34,1,1,-1.4372001,2,2
46,82,-8.5267,-1.2479999,1,1,-1.4372001,2,2
46,83,-8.5267,-11.166,0,1,-1.4372001,2,3
47,1,-18.367,-12.819,0,1,-1.3992,2,2
47,2,-3.3884,8.6701,0,1,-1.3992,2,2
47,3,0.043218,-3.7276,0,1,-1.3992,2,2
47,4,18.138,6.1906,0,1,-1.3992,2,1
47,5,1.9415,2.058,0,1,-1.3992,2,1
47,6,-1.2908,2.058,0,1,-1.3992,2,2
47,7,-12.195,-16.125,0,1,-1.3992,2,2
47,8,-1.2908,5.3640995,0,1,-1.3992,2,1
47,9,1.3406999,-4.5541,0,1,-1.3992,2,2
47,10,3.2807002,0.40499002,0,1,-1.3992,2,2
47,11,6.7876,3.711,0,1,-1.3992,2,1
47,12,2.6132,-6.2071,0,1,-1.3992,2,1
47,13,4.0267,8.6701,1,1,-1.3992,2,1
47,14,6.1073,2.058,0,1,-1.3992,2,2
47,15,-1.9761001,-7.8602,0,1,-1.3992,2,2
47,16,-1.9761001,-11.166,0,1,-1.3992,2,2
47,17,-4.198,-4.5541,0,1,-1.3992,2,2
47,18,-25.100998,-16.125,0,1,-1.3992,2,2
47,19,-6.9951,6.1906,0,1,-1.3992,2,2
47,20,-27.527,-21.084002,0,1,-1.3992,2,3
47,21,-0.62088,-7.8602,0,1,-1.3992,2,2
47,22,-1.9761001,-10.34,0,1,-1.3992,2,3
47,23,6.1073,2.058,0,1,-1.3992,2,2
47,24,15.061999,-10.34,0,1,-1.3992,2,2
47,25,-11.186,-21.084002,0,1,-1.3992,2,3
47,26,-8.5267,-5.3806,0,1,-1.3992,2,2
47,27,-4.9278,-9.5132,0,1,-1.3992,2,2
47,28,7.4723,1.2315,0,1,-1.3992,2,2
47,29,-4.9278,-20.258,0,1,-1.3992,2,2
47,30,4.0267,8.6701,0,1,-1.3992,2,2
47,31,8.2199,7.0171,0,1,-1.3992,2,2
47,32,-1.9761001,13.629,0,1,-1.3992,2,1
47,33,-1.2908,-8.6867,0,1,-1.3992,2,2
47,34,17.348999,11.15,0,1,-1.3992,2,1
47,35,5.4434004,16.109001,0,1,-1.3992,2,2
47,36,-3.3884,4.5376,0,1,-1.3992,2,1
47,37,-9.3938,-6.2071,0,1,-1.3992,2,2
47,38,-1.9761001,-4.5541,0,1,-1.3992,2,2
47,39,-14.386999,3.711,0,1,-1.3992,2,2
47,40,-6.2304997,5.3640995,0,1,-1.3992,2,2
47,41,-5.5511,-6.2071,0,1,-1.3992,2,2
47,42,-0.62088,9.4967,0,1,-1.3992,2,2
47,43,-6.9951,-2.0746,0,1,-1.3992,2,2
47,44,-1.2908,-4.5541,0,1,-1.3992,2,2
47,45,6.7876,10.323,0,1,-1.3992,2,2
47,46,0.043218,3.711,0,1,-1.3992,2,2
47,47,-21.085999,-11.993,0,1,-1.3992,2,3
47,48,-9.3938,-0.42152,0,1,-1.3992,2,3
47,49,-1.2908,6.1906,0,1,-1.3992,2,1
47,50,3.2807002,-6.2071,0,1,-1.3992,2,3
47,51,9.6758995,10.323,0,1,-1.3992,2,1
47,52,-6.2304997,-9.5132,0,1,-1.3992,2,3
47,53,8.2199,0.40499002,0,1,-1.3992,2,1
47,54,13.747,4.5376,0,1,-1.3992,2,1
47,55,-19.621,-8.6867,0,1,-1.3992,2,2
47,56,3.2807002,-7.0336003,0,1,-1.3992,2,2
47,57,12.405,19.414999,0,1,-1.3992,2,1
47,58,-19.621,-16.952,0,1,-1.3992,2,2
47,59,-5.5511,4.5376,0,1,-1.3992,2,2
47,60,-6.9951,-5.3806,0,1,-1.3992,2,2
47,61,-3.3884,0.40499002,0,1,-1.3992,2,2
47,62,8.2199,1.2315,0,1,-1.3992,2,2
47,63,-4.9278,0.40499002,0,1,-1.3992,2,2
47,64,10.396,-0.42152,0,1,-1.3992,2,2
47,65,0.73536,-4.5541,0,1,-1.3992,2,3
47,66,-14.386999,-7.0336003,0,1,-1.3992,2,2
47,67,12.405,-10.34,0,1,-1.3992,2,2
47,68,9.6758995,2.058,0,1,-1.3992,2,1
47,69,-10.290999,-5.3806,0,1,-1.3992,2,2
47,70,10.396,-0.42152,0,1,-1.3992,2,2
47,71,-11.186,-5.3806,0,1,-1.3992,2,2
47,72,16.618,14.456,0,1,-1.3992,2,1
47,73,4.0267,-4.5541,0,1,-1.3992,2,2
47,74,6.7876,-1.2479999,0,1,-1.3992,2,2
47,75,8.2199,4.5376,0,1,-1.3992,2,2
47,76,4.7819,7.8436,0,1,-1.3992,2,2
47,77,-4.9278,1.2315,0,1,-1.3992,2,2
47,78,10.396,2.058,0,1,-1.3992,2,1
47,79,-7.7611,-6.2071,0,1,-1.3992,2,2
47,80,-6.2304997,-0.42152,0,1,-1.3992,2,2
47,81,-6.2304997,-0.42152,0,1,-1.3992,2,1
47,82,-19.621,-2.9011,0,1,-1.3992,2,2
48,1,-6.9951,-3.7276,1,3,-4.1408,1,2
48,2,-1.2908,-4.5541,1,3,-4.1408,1,2
49,1,6.7876,5.3640995,1,3,-0.011924,2,2
49,2,-4.198,-12.819,1,3,-0.011924,2,3
49,3,4.0267,1.2315,1,3,-0.011924,2,1
49,4,11.757999,7.8436,1,3,-0.011924,2,2
49,5,6.7876,7.0171,1,3,-0.011924,2,1
49,6,-4.198,9.4967,1,3,-0.011924,2,1
49,7,14.3949995,7.8436,1,3,-0.011924,2,1
49,8,4.0267,-2.9011,1,3,-0.011924,2,1
49,9,-11.186,3.711,1,3,-0.011924,2,2
49,10,-6.9951,6.1906,1,3,-0.011924,2,2
49,11,11.757999,6.1906,1,3,-0.011924,2,1
49,12,1.9415,1.2315,1,3,-0.011924,2,2
49,13,-0.62088,6.1906,1,3,-0.011924,2,2
49,14,-9.3938,-1.2479999,1,3,-0.011924,2,2
49,15,9.6758995,7.8436,1,3,-0.011924,2,2
49,16,-9.3938,-11.993,1,3,-0.011924,2,2
49,17,-5.5511,2.058,1,3,-0.011924,2,3
49,18,0.73536,3.711,1,3,-0.011924,2,1
49,19,11.757999,1.2315,1,3,-0.011924,2,2
49,20,-0.62088,8.6701,1,3,-0.011924,2,2
49,21,-2.6516,0.40499002,1,3,-0.011924,2,2
49,22,8.2199,1.2315,1,3,-0.011924,2,2
49,23,-8.5267,-13.646,1,3,-0.011924,2,3
49,24,-1.2908,-0.42152,1,3,-0.011924,2,1
49,25,0.043218,-8.6867,1,3,-0.011924,2,2
49,26,-13.353,3.711,1,3,-0.011924,2,2
49,27,5.4434004,1.2315,1,3,-0.011924,2,2
49,28,-2.6516,1.2315,1,3,-0.011924,2,2
49,29,-1.9761001,-0.42152,1,3,-0.011924,2,2
49,30,0.043218,-4.5541,1,3,-0.011924,2,2
49,31,-12.195,-2.0746,1,3,-0.011924,2,2
49,32,6.1073,-5.3806,1,3,-0.011924,2,2
49,33,14.3949995,11.976,1,3,-0.011924,2,1
49,34,-2.6516,-7.8602,1,3,-0.011924,2,2
49,35,-15.267,2.8845,1,3,-0.011924,2,2
49,36,8.2199,9.4967,1,3,-0.011924,2,1
49,37,2.6132,3.711,1,3,-0.011924,2,2
49,38,7.4723,7.0171,1,3,-0.011924,2,2
49,39,-6.2304997,-6.2071,1,3,-0.011924,2,2
49,40,2.6132,2.058,1,3,-0.011924,2,2
49,41,-18.367,-18.605,1,3,-0.011924,2,2
49,42,0.73536,0.40499002,1,3,-0.011924,2,2
49,43,-1.9761001,14.456,1,3,-0.011924,2,1
49,44,-0.62088,-9.5132,1,3,-0.011924,2,2
49,45,-5.5511,3.711,1,3,-0.011924,2,2
49,46,-3.3884,-9.5132,1,3,-0.011924,2,2
49,47,6.1073,-17.778,1,3,-0.011924,2,2
49,48,-4.198,5.3640995,1,3,-0.011924,2,2
49,49,5.4434004,2.8845,1,3,-0.011924,2,1
49,50,-11.186,-18.605,1,3,-0.011924,2,3
49,51,4.7819,-11.993,1,3,-0.011924,2,2
49,52,4.7819,12.803,1,3,-0.011924,2,1
49,53,8.9657,7.0171,1,3,-0.011924,2,2
49,54,1.3406999,16.935001,1,3,-0.011924,2,1
49,55,6.1073,-7.0336003,1,3,-0.011924,2,2
49,56,11.757999,9.4967,1,3,-0.011924,2,2
49,57,5.4434004,4.5376,1,3,-0.011924,2,2
49,58,1.9415,13.629,1,3,-0.011924,2,2
49,59,-21.085999,-5.3806,1,3,-0.011924,2,2
49,60,16.618,16.935001,1,3,-0.011924,2,1
49,61,-9.3938,-0.42152,1,3,-0.011924,2,2
49,62,0.73536,5.3640995,1,3,-0.011924,2,2
49,63,-10.290999,-6.2071,1,3,-0.011924,2,2
49,64,4.0267,5.3640995,1,3,-0.011924,2,1
49,65,-14.386999,1.2315,1,3,-0.011924,2,1
49,66,-6.2304997,-16.952,1,3,-0.011924,2,2
49,67,0.73536,-3.7276,1,3,-0.011924,2,2
49,68,-4.9278,-16.125,1,3,-0.011924,2,3
49,69,-0.62088,3.711,1,3,-0.011924,2,1
49,70,4.0267,-8.6867,1,3,-0.011924,2,2
49,71,10.396,13.629,1,3,-0.011924,2,2
49,72,6.1073,11.15,1,3,-0.011924,2,1
49,73,-0.62088,-0.42152,1,3,-0.011924,2,2
49,74,1.9415,3.711,1,3,-0.011924,2,2
49,75,5.4434004,0.40499002,1,3,-0.011924,2,2
49,76,1.9415,3.711,1,3,-0.011924,2,2
49,77,-4.198,4.5376,1,3,-0.011924,2,2
49,78,5.4434004,7.8436,1,3,-0.011924,2,2
49,79,8.2199,7.8436,1,3,-0.011924,2,2
49,80,-4.198,-11.166,1,3,-0.011924,2,2
49,81,-1.9761001,-7.0336003,1,3,-0.011924,2,2
49,82,0.043218,6.1906,1,3,-0.011924,2,2
49,83,2.6132,-7.8602,1,3,-0.011924,2,2
49,84,4.0267,-3.7276,1,3,-0.011924,2,2
49,85,-6.9951,-9.5132,1,3,-0.011924,2,3
49,86,-13.353,-24.39,1,3,-0.011924,2,3
49,87,18.138,18.588001,1,3,-0.011924,2,1
49,88,-9.3938,-9.5132,1,3,-0.011924,2,3
49,89,-0.62088,-7.0336003,1,3,-0.011924,2,2
49,90,14.3949995,15.282001,1,3,-0.011924,2,1
49,91,7.4723,-6.2071,1,3,-0.011924,2,2
49,92,4.0267,-3.7276,1,3,-0.011924,2,2
49,93,11.094,9.4967,1,3,-0.011924,2,1
49,94,-10.290999,-9.5132,1,3,-0.011924,2,2
49,95,4.0267,-11.166,1,3,-0.011924,2,2
49,96,8.2199,9.4967,1,3,-0.011924,2,1
49,97,0.73536,7.0171,1,3,-0.011924,2,2
49,98,1.9415,5.3640995,1,3,-0.011924,2,2
49,99,-3.3884,-13.646,1,3,-0.011924,2,3
49,100,-6.9951,-4.5541,1,3,-0.011924,2,2
49,101,-1.9761001,-4.5541,1,3,-0.011924,2,2
49,102,1.9415,2.8845,1,3,-0.011924,2,1
49,103,0.043218,-7.0336003,1,3,-0.011924,2,2
49,104,8.2199,2.058,1,3,-0.011924,2,2
49,105,-7.7611,-8.6867,1,3,-0.011924,2,2
49,106,7.4723,11.15,1,3,-0.011924,2,1
49,107,5.4434004,-0.42152,1,3,-0.011924,2,2
49,108,13.101,11.976,1,3,-0.011924,2,1
49,109,-4.9278,-1.2479999,1,3,-0.011924,2,3
49,110,6.1073,-5.3806,1,3,-0.011924,2,2
49,111,-6.2304997,-1.2479999,1,3,-0.011924,2,2
49,112,-2.6516,-12.819,1,3,-0.011924,2,2
49,113,-11.186,-8.6867,1,3,-0.011924,2,3
50,1,-11.186,-8.6867,1,1,0.065326996,2,2
50,2,-11.186,-2.9011,0,1,0.065326996,2,2
50,3,0.73536,11.976,0,1,0.065326996,2,1
50,4,10.396,12.803,1,1,0.065326996,2,1
50,5,-5.5511,2.8845,1,1,0.065326996,2,2
50,6,1.9415,16.109001,0,1,0.065326996,2,1
50,7,12.405,11.15,0,1,0.065326996,2,1
50,8,-0.62088,6.1906,1,1,0.065326996,2,2
50,9,0.043218,12.803,1,1,0.065326996,2,2
50,10,-14.386999,-19.431,0,1,0.065326996,2,3
50,11,-17.239,-22.737,1,1,0.065326996,2,3
50,12,-6.2304997,-4.5541,1,1,0.065326996,2,2
50,13,4.7819,7.8436,1,1,0.065326996,2,1
50,14,-3.3884,7.8436,1,1,0.065326996,2,2
50,15,4.0267,7.8436,0,1,0.065326996,2,1
50,16,-9.3938,-18.605,0,1,0.065326996,2,3
50,17,-1.9761001,4.5376,1,1,0.065326996,2,2
50,18,-16.237,-8.6867,1,1,0.065326996,2,2
50,19,-2.6516,-2.9011,0,1,0.065326996,2,1
50,20,13.101,10.323,0,1,0.065326996,2,2
50,21,-6.9951,11.15,1,1,0.065326996,2,2
50,22,8.2199,15.282001,1,1,0.065326996,2,2
50,23,7.4723,3.711,0,1,0.065326996,2,2
50,24,-13.353,2.058,0,1,0.065326996,2,2
50,25,-11.186,-5.3806,1,1,0.065326996,2,2
50,26,1.9415,10.323,1,1,0.065326996,2,1
50,27,-11.186,-7.0336003,0,1,0.065326996,2,2
50,28,-4.9278,-4.5541,1,1,0.065326996,2,2
50,29,8.2199,11.976,0,1,0.065326996,2,1
50,30,-1.2908,-5.3806,0,1,0.065326996,2,2
50,31,2.6132,17.762001,0,1,0.065326996,2,2
50,32,-16.237,-20.258,0,1,0.065326996,2,3
50,33,6.1073,-8.6867,1,1,0.065326996,2,2
50,34,9.6758995,11.976,1,1,0.065326996,2,1
50,35,9.6758995,2.058,0,1,0.065326996,2,2
50,36,-8.5267,-7.0336003,0,1,0.065326996,2,3
50,37,1.9415,-4.5541,1,1,0.065326996,2,2
50,38,-22.917,-8.6867,0,1,0.065326996,2,3
50,39,7.4723,-2.9011,0,1,0.065326996,2,2
50,40,-16.237,-9.5132,0,1,0.065326996,2,3
50,41,-30.595,-11.166,0,1,0.065326996,2,3
50,42,1.3406999,3.711,0,1,0.065326996,2,2
50,43,8.9657,16.109001,1,1,0.065326996,2,1
50,44,11.757999,8.6701,0,1,0.065326996,2,1
50,45,-10.290999,-2.0746,0,1,0.065326996,2,2
50,46,-3.3884,-2.0746,0,1,0.065326996,2,2
50,47,-8.5267,-0.42152,1,1,0.065326996,2,2
50,48,4.7819,9.4967,1,1,0.065326996,2,1
50,49,-6.2304997,-2.9011,0,1,0.065326996,2,1
50,50,-3.3884,0.40499002,1,1,0.065326996,2,2
50,51,2.6132,-7.8602,1,1,0.065326996,2,2
50,52,-9.3938,1.2315,1,1,0.065326996,2,1
50,53,-13.353,-19.431,0,1,0.065326996,2,3
50,54,-4.9278,2.058,0,1,0.065326996,2,2
50,55,4.0267,9.4967,1,1,0.065326996,2,1
50,56,-5.5511,-0.42152,0,1,0.065326996,2,2
50,57,-8.5267,-14.471999,1,1,0.065326996,2,2
50,58,2.6132,-1.2479999,1,1,0.065326996,2,2
50,59,-21.085999,-11.993,1,1,0.065326996,2,2
50,60,0.73536,11.976,1,1,0.065326996,2,2
50,61,6.7876,8.6701,0,1,0.065326996,2,1
50,62,-7.7611,-5.3806,0,1,0.065326996,2,3
50,63,-1.2908,-4.5541,1,1,0.065326996,2,2
50,64,6.1073,11.976,1,1,0.065326996,2,1
50,65,-13.353,-17.778,1,1,0.065326996,2,3
50,66,-6.2304997,-9.5132,1,1,0.065326996,2,2
50,67,4.7819,10.323,1,1,0.065326996,2,1
50,68,-1.9761001,2.058,1,1,0.065326996,2,2
50,69,1.3406999,2.8845,0,1,0.065326996,2,2
50,70,-12.195,-3.7276,1,1,0.065326996,2,2
50,71,-4.9278,-0.42152,1,1,0.065326996,2,2
50,72,-9.3938,-4.5541,0,1,0.065326996,2,2
50,73,-6.2304997,-0.42152,0,1,0.065326996,2,2
51,1,3.2807002,3.711,1,1,-3.9698,1,2
51,2,-12.195,-6.2071,1,1,-3.9698,1,2
51,3,-4.198,5.3640995,0,1,-3.9698,1,1
51,4,15.061999,7.8436,1,1,-3.9698,1,2
51,5,0.043218,10.323,1,1,-3.9698,1,1
51,6,-14.386999,-26.87,0,1,-3.9698,1,3
51,7,-6.9951,-16.125,0,1,-3.9698,1,2
51,8,-2.6516,-11.993,0,1,-3.9698,1,2
51,9,-4.9278,1.2315,0,1,-3.9698,1,2
51,10,-9.3938,-22.737,1,1,-3.9698,1,3
51,11,-10.290999,-25.217,0,1,-3.9698,1,3
51,12,-14.386999,11.976,0,1,-3.9698,1,2
51,13,-1.2908,5.3640995,0,1,-3.9698,1,1
51,14,-19.621,-16.952,0,1,-3.9698,1,3
51,15,-9.3938,-4.5541,1,1,-3.9698,1,2
51,16,-3.3884,4.5376,1,1,-3.9698,1,2
51,17,4.0267,-4.5541,1,1,-3.9698,1,1
51,18,8.9657,-0.42152,1,1,-3.9698,1,1
51,19,-2.6516,-8.6867,1,1,-3.9698,1,2
51,20,-7.7611,-5.3806,0,1,-3.9698,1,2
51,21,-1.2908,-0.42152,0,1,-3.9698,1,1
51,22,0.73536,-22.737,0,1,-3.9698,1,2
51,23,-7.7611,-10.34,0,1,-3.9698,1,2
51,24,-6.9951,-8.6867,1,1,-3.9698,1,2
51,25,-8.5267,-7.0336003,0,1,-3.9698,1,2
51,26,5.4434004,-13.646,1,1,-3.9698,1,2
51,27,11.094,2.8845,1,1,-3.9698,1,1
51,28,6.1073,-7.0336003,0,1,-3.9698,1,2
51,29,-1.2908,6.1906,0,1,-3.9698,1,2
51,30,-8.5267,1.2315,0,1,-3.9698,1,1
51,31,-17.239,-23.564,0,1,-3.9698,1,3
51,32,-11.186,-24.39,0,1,-3.9698,1,3
51,33,0.043218,-9.5132,1,1,-3.9698,1,2
51,34,-4.198,-5.3806,1,1,-3.9698,1,1
51,35,-6.9951,-5.3806,1,1,-3.9698,1,2
51,36,-13.353,-3.7276,1,1,-3.9698,1,2
51,37,-6.9951,18.588001,0,1,-3.9698,1,1
51,38,4.7819,-1.2479999,1,1,-3.9698,1,1
51,39,-4.9278,-20.258,1,1,-3.9698,1,2
51,40,4.0267,-5.3806,0,1,-3.9698,1,1
51,41,-14.386999,-8.6867,0,1,-3.9698,1,2
51,42,9.6758995,14.456,1,1,-3.9698,1,1
51,43,2.6132,7.0171,1,1,-3.9698,1,1
51,44,-6.2304997,-2.9011,1,1,-3.9698,1,2
51,45,-2.6516,2.058,0,1,-3.9698,1,1
51,46,1.3406999,1.2315,1,1,-3.9698,1,2
51,47,2.6132,-3.7276,1,1,-3.9698,1,2
51,48,2.6132,17.762001,1,1,-3.9698,1,1
51,49,3.2807002,8.6701,0,1,-3.9698,1,1
51,50,-7.7611,-12.819,1,1,-3.9698,1,2
51,51,-7.7611,-11.166,0,1,-3.9698,1,3
51,52,-4.198,-3.7276,1,1,-3.9698,1,2
51,53,-0.62088,-17.778,1,1,-3.9698,1,2
51,54,8.2199,8.6701,0,1,-3.9698,1,1
51,55,-1.2908,-4.5541,1,1,-3.9698,1,2
51,56,11.094,11.15,1,1,-3.9698,1,1
51,57,-2.6516,-6.2071,1,1,-3.9698,1,2
51,58,4.0267,9.4967,1,1,-3.9698,1,2
52,1,9.6758995,16.109001,0,2,1.9632,2,1
52,2,4.0267,-18.605,0,2,1.9632,2,3
52,3,-5.5511,3.711,0,2,1.9632,2,2
52,4,10.396,0.40499002,0,2,1.9632,2,2
52,5,22.031,15.282001,0,2,1.9632,2,1
52,6,9.6758995,9.4967,0,2,1.9632,2,2
52,7,-16.237,-0.42152,0,2,1.9632,2,2
52,8,0.043218,-1.2479999,0,2,1.9632,2,1
52,9,-6.9951,-6.2071,0,2,1.9632,2,2
52,10,-5.5511,-15.299,0,2,1.9632,2,3
52,11,-5.5511,0.40499002,0,2,1.9632,2,2
52,12,4.0267,-4.5541,0,2,1.9632,2,3
52,13,11.094,2.058,0,2,1.9632,2,2
52,14,-1.9761001,3.711,0,2,1.9632,2,1
52,15,15.792,9.4967,0,2,1.9632,2,1
52,16,20.397,18.588001,0,2,1.9632,2,1
52,17,19.003,19.414999,0,2,1.9632,2,1
52,18,-4.198,-13.646,0,2,1.9632,2,3
52,19,9.6758995,2.8845,0,2,1.9632,2,2
52,20,7.4723,-0.42152,0,2,1.9632,2,2
52,21,-1.9761001,-3.7276,0,2,1.9632,2,2
52,22,-8.5267,-1.2479999,0,2,1.9632,2,2
52,23,19.003,12.803,0,2,1.9632,2,1
52,24,1.3406999,3.711,0,2,1.9632,2,2
52,25,-16.237,-11.166,0,2,1.9632,2,3
52,26,-21.085999,5.3640995,0,2,1.9632,2,2
52,27,-10.290999,-15.299,0,2,1.9632,2,3
52,28,10.396,-4.5541,0,2,1.9632,2,2
52,29,19.771,7.0171,0,2,1.9632,2,1
52,30,11.757999,-11.166,0,2,1.9632,2,2
52,31,-7.7611,-5.3806,0,2,1.9632,2,2
52,32,-1.2908,16.935001,0,2,1.9632,2,1
52,33,11.094,3.711,0,2,1.9632,2,2
52,34,11.757999,9.4967,0,2,1.9632,2,2
52,35,16.618,6.1906,0,2,1.9632,2,1
52,36,19.003,14.456,0,2,1.9632,2,1
52,37,-8.5267,-9.5132,0,2,1.9632,2,2
52,38,-1.9761001,-7.0336003,0,2,1.9632,2,3
52,39,6.1073,-2.0746,0,2,1.9632,2,2
52,40,2.6132,8.6701,0,2,1.9632,2,1
52,41,0.043218,-1.2479999,0,2,1.9632,2,2
52,42,13.747,6.1906,0,2,1.9632,2,2
52,43,10.396,6.1906,0,2,1.9632,2,2
52,44,-6.2304997,-3.7276,0,2,1.9632,2,2
52,45,10.396,7.0171,0,2,1.9632,2,1
52,46,-1.2908,-10.34,0,2,1.9632,2,2
52,47,8.2199,-3.7276,0,2,1.9632,2,2
52,48,13.101,7.8436,0,2,1.9632,2,1
52,49,-6.2304997,-19.431,0,2,1.9632,2,3
52,50,15.792,3.711,0,2,1.9632,2,2
52,51,-17.239,-6.2071,0,2,1.9632,2,3
52,52,13.101,5.3640995,0,2,1.9632,2,1
52,53,22.031,16.109001,0,2,1.9632,2,1
52,54,8.9657,7.0171,0,2,1.9632,2,2
52,55,13.747,0.40499002,0,2,1.9632,2,1
52,56,24.087,23.547,0,2,1.9632,2,1
52,57,4.0267,2.8845,0,2,1.9632,2,2
52,58,-4.9278,-19.431,0,2,1.9632,2,3
52,59,8.2199,3.711,0,2,1.9632,2,1
52,60,21.029999,15.282001,0,2,1.9632,2,1
52,61,25.324,20.241001,0,2,1.9632,2,1
53,1,-1.2908,0.40499002,1,3,3.8055,3,2
53,2,1.3406999,6.1906,1,3,3.8055,3,2
53,3,-11.186,-14.471999,1,3,3.8055,3,3
53,4,4.0267,6.1906,1,3,3.8055,3,2
53,5,24.087,12.803,1,3,3.8055,3,1
53,6,11.094,-0.42152,1,3,3.8055,3,2
53,7,1.9415,1.2315,1,3,3.8055,3,2
53,8,16.618,11.15,1,3,3.8055,3,1
53,9,18.138,7.0171,1,3,3.8055,3,1
53,10,0.73536,-8.6867,1,3,3.8055,3,2
53,11,1.3406999,-0.42152,1,3,3.8055,3,2
53,12,2.6132,-0.42152,1,3,3.8055,3,2
53,13,29.247,6.1906,1,3,3.8055,3,1
53,14,18.138,6.1906,1,3,3.8055,3,2
53,15,31.34,14.456,1,3,3.8055,3,1
53,16,15.061999,19.414999,1,3,3.8055,3,1
53,17,15.792,4.5376,1,3,3.8055,3,2
53,18,-3.3884,-7.0336003,1,3,3.8055,3,2
53,19,11.757999,3.711,1,3,3.8055,3,2
53,20,-3.3884,-6.2071,1,3,3.8055,3,2
53,21,-11.186,-15.299,1,3,3.8055,3,3
53,22,4.7819,1.2315,1,3,3.8055,3,2
53,23,9.6758995,-2.9011,1,3,3.8055,3,2
53,24,17.348999,17.762001,1,3,3.8055,3,1
53,25,33.747,20.241001,1,3,3.8055,3,1
53,26,7.4723,3.711,1,3,3.8055,3,2
53,27,27.018002,11.976,1,3,3.8055,3,2
53,28,24.087,10.323,1,3,3.8055,3,1
53,29,-1.9761001,-1.2479999,1,3,3.8055,3,2
53,30,21.029999,5.3640995,1,3,3.8055,3,1
53,31,19.003,18.588001,1,3,3.8055,3,1
53,32,-5.5511,4.5376,1,3,3.8055,3,2
53,33,9.6758995,-2.0746,1,3,3.8055,3,2
53,34,11.094,13.629,1,3,3.8055,3,2
53,35,16.618,14.456,1,3,3.8055,3,1
53,36,-11.186,-7.8602,1,3,3.8055,3,3
53,37,3.2807002,6.1906,1,3,3.8055,3,2
53,38,19.771,10.323,1,3,3.8055,3,1
53,39,6.1073,3.711,1,3,3.8055,3,2
53,40,12.405,7.8436,1,3,3.8055,3,2
53,41,16.618,1.2315,1,3,3.8055,3,2
53,42,-10.290999,-4.5541,1,3,3.8055,3,2
53,43,6.7876,-1.2479999,1,3,3.8055,3,2
53,44,-0.62088,3.711,1,3,3.8055,3,2
53,45,-19.621,-24.39,1,3,3.8055,3,3
53,46,-14.386999,-13.646,1,3,3.8055,3,3
53,47,-4.9278,-7.8602,1,3,3.8055,3,2
53,48,1.9415,4.5376,1,3,3.8055,3,2
53,49,11.757999,-3.7276,1,3,3.8055,3,1
53,50,18.138,9.4967,1,3,3.8055,3,1
53,51,22.031,9.4967,1,3,3.8055,3,2
53,52,16.618,8.6701,1,3,3.8055,3,1
53,53,24.087,0.40499002,1,3,3.8055,3,2
53,54,29.247,21.068,1,3,3.8055,3,1
53,55,-12.195,-17.778,1,3,3.8055,3,2
53,56,27.960999,16.935001,1,3,3.8055,3,1
53,57,8.2199,5.3640995,1,3,3.8055,3,2
53,58,6.1073,4.5376,1,3,3.8055,3,1
53,59,25.324,-3.7276,1,3,3.8055,3,2
53,60,2.6132,0.40499002,1,3,3.8055,3,2
53,61,5.4434004,11.976,1,3,3.8055,3,2
53,62,26.266998,9.4967,1,3,3.8055,3,1
53,63,22.031,9.4967,1,3,3.8055,3,2
53,64,-6.9951,-10.34,1,3,3.8055,3,3
53,65,11.757999,8.6701,1,3,3.8055,3,2
53,66,27.960999,15.282001,1,3,3.8055,3,1
53,67,7.4723,6.1906,1,3,3.8055,3,2
53,68,27.960999,7.8436,1,3,3.8055,3,1
53,69,25.324,8.6701,1,3,3.8055,3,1
