G,H,studage,lectage,A,I,Y
Aiv,Fm,2,1,Y,k,2
Aiv,Oj,2,2,Y,i,2
Aiv,Fn,2,2,Y,b,3
Aiv,GU,2,2,N,o,3
Aiv,GW,2,2,N,o,5
Aiv,Fq,2,1,Y,f,3
Aiv,Ah,2,2,Y,h,4
Aiv,MN,2,2,N,o,3
Aiv,Dm,2,1,Y,l,3
Aiv,Ge,2,2,N,o,2
Aiv,Aj,2,2,N,o,4
Aiv,Ex,2,2,Y,d,4
Aiv,Fz,2,2,Y,d,5
Aiv,JO,2,2,Y,g,3
Aiv,Ak,2,2,N,o,3
Aiv,FH,2,2,Y,d,2
Aiv,Mu,2,2,N,o,5
Aiv,MS,2,1,Y,l,3
Aiv,FL,2,1,Y,l,3
Aiv,GE,2,1,Y,d,2
Aiv,Ng,2,2,N,o,3
Aiv,Dy,2,1,Y,b,4
Aiv,FR,2,2,Y,l,2
Aiv,HA,2,2,N,o,4
Aiv,Rc,2,1,Y,f,3
Aiw,QS,8,6,N,e,5
Aiw,AE,8,5,N,e,2
Aiw,BU,8,1,N,e,3
Aiw,Fj,8,1,Y,h,5
Aiw,NU,8,1,N,e,2
Aiw,SA,8,1,N,e,3
Aiw,DP,8,1,N,e,4
Aiw,Te,8,5,N,e,1
Aiw,Ac,8,1,N,e,2
Aiw,AF,8,6,N,e,2
Aiw,CH,8,5,N,e,4
Aiw,NV,8,3,N,e,5
Aiw,QZ,8,6,N,e,5
Aiw,NW,8,6,N,e,1
Aiw,OV,8,5,N,e,1
Aiw,OW,8,6,N,e,1
Aiw,DT,8,6,N,e,3
Aiw,OX,8,6,N,e,2
Aiw,NX,8,3,N,e,2
Aiw,Qc,8,6,N,e,1
Aiw,Sd,8,5,Y,h,4
Aiw,Tz,8,5,N,e,2
Aiw,Tg,8,6,Y,h,2
Aiw,Hr,8,6,Y,h,4
Aiw,Ae,8,5,N,e,1
Aiw,NZ,8,3,N,e,3
Aix,DW,2,1,N,c,1
Aix,SE,2,1,N,c,3
Aix,EJ,2,2,Y,k,1
Aix,Da,2,1,N,c,3
Aix,EN,2,1,Y,k,4
Aix,Rd,2,2,N,c,5
Aix,Re,2,1,N,c,1
Aix,OC,2,1,Y,i,2
Aix,Rf,2,1,Y,f,1
Aix,Dh,2,2,N,c,2
Aix,EZ,2,1,N,c,5
Aix,Rg,2,1,Y,f,5
Aiy,KS,2,1,Y,f,1
Aiy,Ku,2,2,N,a,5
Aiy,Fq,2,1,Y,f,5
Aiy,RC,2,2,Y,l,2
Aiy,Qg,2,2,Y,k,5
Aiy,RD,2,1,N,a,3
Aiy,EN,2,1,Y,k,5
Aiy,Hm,2,1,Y,b,1
Aiy,Ky,2,2,N,a,3
Aiy,PH,2,2,N,a,4
Aiy,LE,2,2,N,a,5
Aiy,Qz,2,1,Y,k,4
Aiz,AU,4,3,N,b,1
Aiz,OK,4,3,Y,k,2
Aiz,Oh,4,3,Y,k,1
Aiz,BX,4,2,Y,k,4
Aiz,UC,4,1,Y,h,1
Aiz,Dn,4,1,Y,h,4
Aiz,BB,4,1,N,b,1
Aiz,Ou,4,4,Y,i,3
Aiz,AX,4,3,Y,k,5
Aiz,Bl,4,4,Y,k,5
Aiz,Aa,4,2,N,b,4
Aiz,Ho,4,1,Y,k,5
Aiz,Qv,4,1,N,b,2
AjA,GP,8,2,N,o,4
AjA,IZ,8,2,N,o,3
AjA,PU,8,2,N,o,4
AjA,DX,8,3,Y,a,4
AjA,Nn,8,2,N,o,2
AjA,MN,8,3,N,o,2
AjA,Sx,8,6,N,o,1
AjA,No,8,1,N,o,2
AjA,Dm,8,6,Y,l,4
AjA,Ge,8,4,N,o,2
AjA,Np,8,2,N,o,1
AjA,Aj,8,4,N,o,4
AjA,Ne,8,4,N,o,2
AjA,Nq,8,2,N,o,3
AjA,Nf,8,4,N,o,1
AjA,Ak,8,1,N,o,3
AjA,Nr,8,2,Y,a,3
AjA,Mt,8,4,N,o,3
AjA,Mu,8,1,N,o,1
AjA,Ns,8,1,N,o,5
AjA,EQ,8,3,Y,c,1
AjA,Ng,8,1,N,o,4
AjA,Dy,8,5,Y,b,4
AjA,PF,8,2,N,o,5
AjA,Nh,8,2,N,o,3
AjA,Ni,8,6,N,o,3
AjA,LE,8,3,Y,a,2
AjA,Nj,8,1,N,o,3
AjA,HA,8,2,N,o,4
AjA,Nu,8,1,N,o,4
AjA,Nk,8,2,N,o,2
AjA,Bi,8,6,Y,k,1
AjA,MW,8,4,Y,l,4
AjB,KI,6,6,N,n,4
AjB,AV,6,6,Y,k,5
AjB,Hb,6,6,Y,i,4
AjB,FU,6,1,Y,i,5
AjB,Cv,6,2,Y,a,1
AjB,OJ,6,6,N,n,1
AjB,FV,6,2,N,n,1
AjB,Hc,6,2,N,n,5
AjB,UE,6,1,N,n,1
AjB,FZ,6,2,Y,a,3
AjB,Qx,6,6,Y,k,1
AjB,UF,6,1,N,n,5
AjB,NR,6,6,Y,k,1
AjB,Qg,6,6,Y,k,1
AjB,HK,6,2,Y,a,3
AjB,Fd,6,1,N,n,3
AjB,CE,6,1,N,n,5
AjB,AA,6,6,Y,b,3
AjB,OR,6,6,Y,k,2
AjB,KX,6,4,Y,h,4
AjB,Qh,6,6,Y,c,4
AjB,OS,6,5,Y,k,5
AjB,Lp,6,5,N,n,1
AjB,Lq,6,5,N,n,4
AjB,KO,6,2,N,n,4
AjB,Nb,6,6,N,n,5
AjB,Lj,6,6,Y,i,3
AjB,Mn,6,6,N,n,4
AjB,Mo,6,1,N,n,3
AjB,By,6,1,N,n,5
AjB,Ls,6,5,Y,k,4
AjB,Hs,6,4,Y,h,2
AjC,QS,6,5,N,e,3
AjC,QT,6,6,N,e,5
AjC,AE,6,1,N,e,2
AjC,QU,6,6,N,e,4
AjC,DO,6,1,N,e,1
AjC,DP,6,1,N,e,4
AjC,Ac,6,1,N,e,1
AjC,QW,6,6,N,e,2
AjC,AF,6,2,N,e,2
AjC,CH,6,1,N,e,4
AjC,QZ,6,5,N,e,2
AjC,NW,6,5,N,e,3
AjC,OV,6,1,N,e,2
AjC,OW,6,5,N,e,2
AjC,DT,6,1,N,e,4
AjC,OX,6,5,N,e,1
AjC,NX,6,1,N,e,3
AjC,Qc,6,1,N,e,3
AjC,Tg,6,2,Y,h,4
AjC,NZ,6,6,N,e,4
AjD,Au,8,4,N,i,4
AjD,PR,8,6,N,i,4
AjD,Hc,8,6,Y,n,5
AjD,Bo,8,2,N,i,5
AjD,Hf,8,1,N,i,4
AjD,LV,8,5,N,i,2
AjD,LW,8,3,N,i,5
AjD,LX,8,6,Y,k,5
AjD,Hg,8,3,N,i,5
AjD,Fa,8,1,Y,n,3
AjD,LY,8,6,N,i,4
AjD,Fc,8,1,Y,n,4
AjD,Ba,8,3,N,i,4
AjD,KL,8,6,Y,n,5
AjD,LZ,8,6,N,i,4
AjD,KU,8,6,N,i,3
AjD,LJ,8,6,Y,b,2
AjD,Lc,8,4,N,i,4
AjD,Ld,8,5,N,i,4
AjD,Le,8,6,Y,n,2
AjD,CE,8,3,Y,n,4
AjD,PK,8,2,N,i,5
AjD,Fe,8,3,Y,a,4
AjD,Lf,8,2,Y,n,1
AjD,DH,8,6,N,i,4
AjD,Bl,8,6,Y,k,3
AjD,OE,8,1,N,i,3
AjD,SN,8,1,N,i,1
AjD,DJ,8,5,N,i,1
AjD,Lj,8,4,N,i,4
AjD,Lk,8,6,Y,k,4
AjD,PO,8,4,N,i,5
AjD,Ax,8,6,Y,k,2
AjD,Ll,8,5,N,i,5
AjD,Qe,8,3,Y,h,3
AjD,Hr,8,4,Y,h,4
AjD,By,8,4,Y,n,4
AjD,Hh,8,6,N,i,2
AjD,Ow,8,2,N,i,4
AjE,Hb,4,2,N,i,3
AjE,Hc,4,1,Y,n,5
AjE,Hf,4,1,N,i,1
AjE,LW,4,2,N,i,5
AjE,BZ,4,4,Y,k,1
AjE,LY,4,1,N,i,5
AjE,Ba,4,3,N,i,5
AjE,KL,4,2,Y,n,3
AjE,Qy,4,4,Y,k,1
AjE,LZ,4,4,N,i,4
AjE,BW,4,1,N,i,3
AjE,Le,4,2,Y,n,1
AjE,DH,4,3,N,i,4
AjE,DI,4,2,N,i,3
AjE,RP,4,1,N,i,3
AjE,PS,4,3,N,i,5
AjE,OE,4,1,N,i,3
AjE,Ho,4,3,Y,k,2
AjE,Ov,4,2,N,i,3
AjE,Lk,4,4,Y,k,2
AjE,Ll,4,4,N,i,2
AjE,Hh,4,2,N,i,3
AjE,Ow,4,1,N,i,5
AjE,PT,4,3,Y,b,1
AjF,DN,2,1,N,b,3
AjF,Hi,2,1,Y,k,3
AjF,Oh,2,1,Y,k,3
AjF,Ou,2,2,Y,i,1
AjF,Nz,2,1,Y,k,4
AjF,Op,2,2,N,b,1
AjF,NT,2,2,Y,k,1
AjG,EG,6,5,N,c,5
AjG,EH,6,5,N,c,3
AjG,DW,6,5,N,c,4
AjG,EI,6,1,N,c,1
AjG,CC,6,2,N,c,5
AjG,EK,6,5,Y,b,2
AjG,EL,6,5,N,c,3
AjG,Or,6,2,N,c,5
AjG,EM,6,5,N,c,3
AjG,CD,6,2,N,c,3
AjG,Fu,6,2,Y,h,4
AjG,Qh,6,1,N,c,2
AjG,SD,6,5,N,c,3
AjG,PA,6,2,Y,h,1
AjG,EO,6,1,N,c,4
AjG,NK,6,2,N,c,2
AjG,Lr,6,1,Y,h,5
AjG,DA,6,2,N,c,3
AjG,OL,6,6,Y,k,5
AjG,DB,6,2,N,c,4
AjG,EW,6,5,N,c,1
AjG,Pd,6,2,N,c,3
AjG,CJ,6,2,N,c,4
AjG,EZ,6,2,N,c,5
AjG,IT,6,2,N,c,5
AjG,Ot,6,5,Y,l,4
AjG,Nu,6,1,Y,o,3
AjG,IV,6,2,N,c,2
AjH,QT,6,5,Y,e,1
AjH,Fj,6,3,Y,h,1
AjH,QU,6,6,Y,e,2
AjH,Sh,6,2,N,j,3
AjH,FY,6,5,Y,a,4
AjH,BI,6,4,N,j,5
AjH,II,6,1,N,j,5
AjH,Si,6,1,N,j,3
AjH,Ox,6,2,N,j,1
AjH,AM,6,3,Y,i,5
AjH,QW,6,5,Y,e,5
AjH,BM,6,1,N,j,2
AjH,BO,6,2,N,j,5
AjH,AO,6,4,Y,i,5
AjH,TQ,6,2,N,j,4
AjH,QY,6,5,Y,l,2
AjH,QZ,6,3,Y,e,4
AjH,So,6,2,N,j,4
AjH,Sp,6,4,N,j,5
AjH,NW,6,5,Y,e,5
AjH,Tv,6,2,N,j,4
AjH,AP,6,4,Y,h,3
AjH,Cy,6,3,Y,h,4
AjH,OX,6,5,Y,e,4
AjH,Qd,6,5,Y,e,4
AjH,IS,6,4,N,j,1
AjH,BS,6,1,N,j,1
AjH,IE,6,3,N,j,1
AjH,DC,6,3,Y,h,3
AjI,BZ,2,2,Y,k,3
AjI,Ba,2,1,N,i,5
AjI,Qy,2,1,Y,k,5
AjI,LJ,2,1,Y,b,3
AjI,RQ,2,2,N,i,5
AjI,DH,2,1,N,i,5
AjI,PS,2,1,N,i,3
AjI,OE,2,2,N,i,2
AjI,Dv,2,2,Y,k,5
AjI,Lk,2,2,Y,k,1
AjI,Ll,2,2,N,i,2
AjJ,QS,6,3,N,e,5
AjJ,QT,6,6,N,e,4
AjJ,AE,6,1,N,e,5
AjJ,QU,6,6,N,e,3
AjJ,DP,6,1,N,e,3
AjJ,QW,6,2,N,e,3
AjJ,AF,6,3,N,e,5
AjJ,CH,6,1,N,e,3
AjJ,NV,6,6,N,e,5
AjJ,QZ,6,3,N,e,5
AjJ,NW,6,3,N,e,5
AjJ,Qa,6,6,N,e,4
AjJ,OV,6,1,N,e,4
AjJ,OW,6,3,N,e,4
AjJ,Tw,6,2,N,e,5
AjJ,OX,6,3,N,e,3
AjJ,NX,6,6,N,e,5
AjJ,Qc,6,3,N,e,5
AjJ,Ae,6,1,N,e,3
AjJ,NZ,6,2,N,e,4
AjK,UX,8,4,N,f,2
AjK,Ul,8,3,N,f,2
AjK,CN,8,2,N,f,2
AjK,Eg,8,3,N,f,1
AjK,Rj,8,4,N,f,2
AjK,VB,8,2,N,f,2
AjK,Pv,8,2,N,f,2
AjK,Ua,8,2,N,f,3
AjK,Pw,8,3,N,f,4
AjK,Px,8,3,N,f,2
AjK,Py,8,2,N,f,5
AjK,VC,8,2,N,f,1
AjK,Pz,8,3,N,f,4
AjK,VD,8,2,N,f,3
AjK,Uf,8,4,N,f,2
AjK,FD,8,3,N,f,3
AjK,Uh,8,3,N,f,2
AjK,FG,8,4,N,f,5
AjK,QA,8,4,N,f,2
AjK,QB,8,3,N,f,4
AjK,QC,8,3,N,f,3
AjK,QD,8,2,N,f,3
AjK,VE,8,2,N,f,1
AjK,FM,8,3,N,f,3
AjK,Ui,8,3,N,f,3
AjK,QE,8,2,N,f,5
AjK,QF,8,2,N,f,5
AjK,FS,8,3,N,f,5
AjK,QG,8,3,N,f,2
AjK,QH,8,2,N,f,2
AjK,Cr,8,4,N,f,2
AjK,QI,8,3,N,f,1
AjL,Fj,2,1,Y,h,4
AjL,NO,2,2,N,d,4
AjL,Dj,2,1,Y,l,4
AjL,Fm,2,1,Y,k,4
AjL,Oj,2,2,Y,i,3
AjL,Fn,2,2,Y,b,5
AjL,GU,2,2,Y,o,4
AjL,KS,2,1,Y,f,3
AjL,Eh,2,1,N,d,5
AjL,RV,2,2,N,d,5
AjL,Fq,2,1,Y,f,3
AjL,Ah,2,2,Y,h,1
AjL,TL,2,1,N,d,2
AjL,Dm,2,1,Y,l,4
AjL,Jj,2,2,N,d,5
AjL,Pk,2,1,Y,f,5
AjL,JO,2,2,Y,g,3
AjL,AB,2,1,Y,f,5
AjL,TM,2,1,N,d,4
AjL,FH,2,2,N,d,5
AjL,FL,2,1,Y,l,5
AjL,GE,2,1,N,d,5
AjL,Dy,2,1,Y,b,5
AjL,FR,2,2,Y,l,3
AjL,Rb,2,1,Y,g,4
AjL,Rc,2,1,Y,f,3
AjM,OK,8,6,Y,k,2
AjM,Uo,8,1,Y,j,5
AjM,Jh,8,6,Y,d,2
AjM,Hc,8,2,Y,n,5
AjM,Bo,8,1,N,i,5
AjM,Hf,8,6,N,i,1
AjM,LW,8,1,N,i,2
AjM,Ox,8,2,Y,j,3
AjM,Hg,8,2,N,i,3
AjM,LY,8,6,N,i,1
AjM,Ba,8,6,N,i,5
AjM,KL,8,6,Y,n,1
AjM,TQ,8,2,Y,j,5
AjM,LZ,8,6,N,i,1
AjM,KU,8,6,N,i,1
AjM,So,8,2,Y,j,1
AjM,Ld,8,5,N,i,1
AjM,Le,8,6,Y,n,2
AjM,CE,8,3,Y,n,3
AjM,Bc,8,3,N,i,3
AjM,KX,8,2,Y,h,3
AjM,DH,8,6,N,i,5
AjM,OE,8,1,N,i,4
AjM,MD,8,3,N,i,3
AjM,SN,8,1,N,i,2
AjM,EU,8,3,Y,h,3
AjM,DJ,8,2,N,i,1
AjM,Lj,8,2,N,i,3
AjM,Lk,8,6,Y,k,2
AjM,Ll,8,5,N,i,3
AjM,HS,8,2,Y,a,2
AjM,IE,8,1,Y,j,1
AjM,Hr,8,3,Y,h,5
AjM,Hh,8,3,N,i,5
AjM,Ow,8,5,N,i,3
AjM,PT,8,6,Y,b,3
AjN,CG,2,2,Y,o,4
AjN,Fj,2,1,Y,h,4
AjN,NO,2,2,N,d,5
AjN,Dj,2,1,Y,l,5
AjN,Fm,2,1,Y,k,4
AjN,Oj,2,2,Y,i,3
AjN,Fn,2,2,Y,b,5
AjN,GU,2,2,Y,o,1
AjN,RV,2,2,N,d,2
AjN,Fq,2,1,Y,f,4
AjN,Ah,2,2,Y,h,3
AjN,TL,2,1,N,d,5
AjN,Dm,2,1,Y,l,2
AjN,Jj,2,2,N,d,2
AjN,Ex,2,2,N,d,1
AjN,Pk,2,1,Y,f,3
AjN,Fz,2,2,N,d,3
AjN,JO,2,2,Y,g,4
AjN,TM,2,1,N,d,3
AjN,FH,2,2,N,d,1
AjN,MS,2,1,Y,l,2
AjN,FL,2,1,Y,l,3
AjN,GE,2,1,N,d,1
AjN,Ra,2,1,Y,f,5
AjN,Dy,2,1,Y,b,4
AjN,FR,2,2,Y,l,1
AjN,Rb,2,1,Y,g,4
AjN,Rc,2,1,Y,f,2
AjO,Ku,2,2,N,a,4
AjO,Fq,2,1,Y,f,3
AjO,RC,2,2,Y,l,1
AjO,Qg,2,2,Y,k,5
AjO,EN,2,1,Y,k,3
AjO,Hm,2,1,Y,b,2
AjO,PH,2,2,N,a,3
AjO,LE,2,2,N,a,3
AjO,Rc,2,1,Y,f,1
AjP,DW,2,1,N,c,2
AjP,SE,2,1,N,c,3
AjP,EJ,2,2,Y,k,1
AjP,Da,2,1,N,c,1
AjP,EN,2,1,Y,k,4
AjP,Rd,2,2,N,c,5
AjP,Re,2,1,N,c,1
AjP,OC,2,1,Y,i,1
AjP,Rf,2,1,Y,f,2
AjP,Dh,2,2,N,c,5
AjP,EZ,2,1,N,c,1
AjP,Rg,2,1,Y,f,1
AjQ,TO,6,6,N,j,3
AjQ,Kb,6,2,N,j,4
AjQ,AJ,6,4,N,j,4
AjQ,Fj,6,2,Y,h,3
AjQ,My,6,2,N,j,4
AjQ,Di,6,2,Y,l,1
AjQ,Kc,6,2,N,j,3
AjQ,Sg,6,5,N,j,2
AjQ,Ht,6,2,N,j,5
AjQ,BI,6,2,N,j,1
AjQ,II,6,1,N,j,3
AjQ,Kd,6,2,N,j,3
AjQ,Dl,6,2,Y,l,3
AjQ,Kf,6,2,N,j,1
AjQ,UO,6,3,N,j,3
AjQ,AO,6,6,Y,i,1
AjQ,Sk,6,6,Y,g,2
AjQ,Fu,6,4,Y,h,3
AjQ,Dm,6,2,Y,l,5
AjQ,Tb,6,1,N,j,4
AjQ,VF,6,1,Y,l,5
AjQ,LQ,6,2,Y,d,3
AjQ,AP,6,4,Y,h,5
AjQ,Kj,6,5,N,j,2
AjQ,NF,6,2,N,j,5
AjQ,Qh,6,5,Y,c,5
AjQ,TA,6,2,Y,o,4
AjQ,FI,6,2,Y,l,3
AjQ,Kl,6,2,Y,d,1
AjQ,TR,6,4,N,j,5
AjQ,IQ,6,2,N,j,5
AjQ,MG,6,5,Y,i,2
AjQ,NG,6,2,N,j,3
AjQ,Km,6,2,Y,d,3
AjQ,IS,6,2,N,j,3
AjQ,Bh,6,6,Y,k,3
AjQ,Gw,6,2,Y,d,5
AjQ,Rb,6,3,Y,g,4
AjQ,AR,6,1,N,j,5
AjQ,Rc,6,3,Y,f,2
AjQ,Bi,6,5,Y,k,5
AjQ,IU,6,2,N,j,3
AjQ,IW,6,4,Y,b,4
AjR,OK,8,6,Y,k,5
AjR,Au,8,1,N,i,4
AjR,MF,8,1,N,i,2
AjR,Hc,8,6,Y,n,2
AjR,Bo,8,2,N,i,2
AjR,CR,8,2,Y,k,4
AjR,KC,8,1,Y,h,2
AjR,He,8,2,N,i,5
AjR,Hf,8,6,N,i,1
AjR,LV,8,5,N,i,4
AjR,LW,8,4,N,i,4
AjR,Hg,8,2,N,i,3
AjR,LY,8,6,N,i,3
AjR,Ba,8,3,N,i,5
AjR,KL,8,6,Y,n,2
AjR,LZ,8,6,N,i,5
AjR,KU,8,6,N,i,1
AjR,Lc,8,4,N,i,2
AjR,Ld,8,5,N,i,4
AjR,Le,8,6,Y,n,1
AjR,Bc,8,1,N,i,4
AjR,KX,8,2,Y,h,4
AjR,Br,8,1,Y,n,1
AjR,DH,8,6,N,i,5
AjR,EP,8,1,Y,n,4
AjR,PS,8,2,N,i,4
AjR,Bt,8,1,Y,n,4
AjR,OE,8,5,N,i,1
AjR,MD,8,3,N,i,2
AjR,OC,8,4,N,i,4
AjR,OA,8,6,Y,k,4
AjR,EU,8,5,Y,h,2
AjR,Bg,8,6,Y,k,2
AjR,DJ,8,5,N,i,1
AjR,Lk,8,6,Y,k,3
AjR,PO,8,4,N,i,2
AjR,Ll,8,5,N,i,5
AjR,HS,8,2,Y,a,4
AjR,Hh,8,1,N,i,5
AjR,Ow,8,3,N,i,4
AjR,PT,8,6,Y,b,4
AjS,Iz,2,1,N,g,2
AjS,JC,2,1,N,g,2
AjS,Fj,2,1,Y,h,5
AjS,Dj,2,2,Y,l,4
AjS,Fm,2,1,Y,k,4
AjS,Oj,2,2,Y,i,1
AjS,KS,2,1,Y,f,5
AjS,JF,2,1,N,g,5
AjS,Fq,2,1,Y,f,4
AjS,Ah,2,2,Y,h,2
AjS,Dm,2,2,Y,l,5
AjS,JL,2,2,N,g,5
AjS,Ex,2,2,Y,d,2
AjS,Pk,2,1,Y,f,1
AjS,FH,2,2,Y,d,1
AjS,GE,2,1,Y,d,4
AjS,JW,2,2,N,g,5
AjS,Dy,2,1,Y,b,3
AjS,FR,2,2,Y,l,1
AjS,JZ,2,2,N,g,5
AjT,Iz,2,1,N,g,1
AjT,JC,2,1,N,g,4
AjT,Fj,2,1,Y,h,3
AjT,Dj,2,2,Y,l,3
AjT,Fm,2,1,Y,k,5
AjT,Oj,2,2,Y,i,1
AjT,KS,2,1,Y,f,4
AjT,JF,2,1,N,g,5
AjT,Fq,2,1,Y,f,5
AjT,Ah,2,2,Y,h,3
AjT,Dm,2,2,Y,l,4
AjT,JL,2,2,N,g,3
AjT,Ex,2,2,Y,d,3
AjT,FH,2,2,Y,d,2
AjT,GE,2,1,Y,d,3
AjT,JW,2,2,N,g,5
AjT,Dy,2,1,Y,b,2
AjT,FR,2,2,Y,l,5
AjT,JZ,2,2,N,g,3
AjT,Rb,2,1,N,g,3
AjT,Rc,2,1,Y,f,4
AjU,Lt,4,4,N,f,3
AjU,Dj,4,3,Y,l,2
AjU,BA,4,1,N,f,5
AjU,CV,4,2,N,f,4
AjU,KS,4,1,N,f,4
AjU,TT,4,2,N,f,2
AjU,JI,4,1,Y,b,3
AjU,Cc,4,1,N,f,4
AjU,Dm,4,3,Y,l,4
AjU,Cg,4,1,N,f,2
AjU,TU,4,1,N,f,3
AjU,Do,4,4,N,f,3
AjU,Dp,4,1,N,f,5
AjU,Dq,4,1,N,f,3
AjU,Dr,4,2,N,f,3
AjU,Rq,4,3,N,f,5
AjU,Dx,4,3,N,f,3
AjU,Cl,4,1,N,f,3
AjU,Bh,4,3,Y,k,2
AjU,Cn,4,1,N,f,2
AjU,Cp,4,1,N,f,5
AjU,Ax,4,3,Y,k,2
AjU,TW,4,1,N,f,1
AjU,Rc,4,3,N,f,5
AjU,TX,4,2,N,f,3
AjU,Ct,4,2,N,f,5
AjU,Bi,4,2,Y,k,2
AjU,EE,4,4,N,f,5
AjV,DW,2,1,N,c,2
AjV,SE,2,1,N,c,1
AjV,EJ,2,2,Y,k,1
AjV,Da,2,1,N,c,2
AjV,EN,2,1,Y,k,3
AjV,Rd,2,2,N,c,5
AjV,Re,2,1,N,c,3
AjV,OC,2,1,Y,i,2
AjV,Dh,2,2,N,c,2
AjV,EZ,2,1,N,c,5
AjV,Rg,2,1,Y,f,5
AjW,CG,2,2,N,o,2
AjW,Ea,2,1,N,o,5
AjW,Fj,2,1,Y,h,3
AjW,NO,2,2,Y,d,3
AjW,Dj,2,1,Y,l,5
AjW,Fm,2,1,Y,k,4
AjW,Oj,2,2,Y,i,4
AjW,Fn,2,2,Y,b,2
AjW,GU,2,2,N,o,5
AjW,Eh,2,1,Y,d,3
AjW,Fq,2,1,Y,f,2
AjW,Ah,2,2,Y,h,1
AjW,Dm,2,1,Y,l,4
AjW,Ex,2,2,Y,d,4
AjW,Fz,2,2,Y,d,5
AjW,Ak,2,2,N,o,2
AjW,FH,2,2,Y,d,1
AjW,FL,2,1,Y,l,5
AjW,Al,2,2,N,o,3
AjW,GE,2,1,Y,d,2
AjW,Dy,2,1,Y,b,3
AjW,FR,2,2,Y,l,4
AjW,Rb,2,1,Y,g,5
AjX,DN,2,1,N,b,3
AjX,Hi,2,1,Y,k,4
AjX,Oh,2,1,Y,k,3
AjX,Ou,2,2,Y,i,3
AjX,Nz,2,1,Y,k,1
AjY,DN,8,6,N,b,1
AjY,Hi,8,6,Y,k,2
AjY,Az,8,4,N,b,4
AjY,BX,8,6,Y,k,4
AjY,On,8,5,N,b,3
AjY,Hk,8,4,Y,k,3
AjY,Ao,8,5,N,b,5
AjY,Hl,8,6,N,b,1
AjY,Hm,8,6,N,b,2
AjY,AZ,8,3,N,b,4
AjY,Aa,8,4,N,b,4
AjY,Ho,8,6,Y,k,2
AjY,Ab,8,5,N,b,2
AjY,Be,8,3,Y,k,3
AjY,Bm,8,3,N,b,4
AjY,Hr,8,6,Y,h,2
AjZ,OF,2,2,N,c,3
AjZ,Kt,2,1,Y,j,5
AjZ,EI,2,2,N,c,4
AjZ,OG,2,2,N,c,3
AjZ,Ha,2,1,N,c,3
AjZ,ET,2,2,N,c,4
AjZ,DB,2,1,N,c,5
AjZ,EW,2,2,N,c,4
Aja,Ea,6,6,Y,o,2
Aja,CT,6,2,Y,l,2
Aja,Di,6,1,Y,l,4
Aja,Ee,6,5,N,f,1
Aja,Dj,6,1,Y,l,4
Aja,Oj,6,5,Y,i,1
Aja,CN,6,5,N,f,2
Aja,CO,6,2,Y,l,5
Aja,Ef,6,6,N,f,3
Aja,Eg,6,5,N,f,4
Aja,CX,6,5,Y,l,2
Aja,Pv,6,5,N,f,5
Aja,Ej,6,5,N,f,2
Aja,El,6,5,Y,o,3
Aja,Dl,6,1,Y,l,5
Aja,Pw,6,5,N,f,5
Aja,CY,6,5,Y,l,2
Aja,Eo,6,5,Y,l,2
Aja,Cb,6,2,Y,l,1
Aja,JI,6,1,Y,b,2
Aja,Er,6,2,Y,l,2
Aja,Dm,6,1,Y,l,3
Aja,Et,6,6,Y,l,5
Aja,Ev,6,6,Y,d,2
Aja,KW,6,2,N,f,3
Aja,Dn,6,2,Y,h,5
Aja,Ez,6,1,N,f,5
Aja,FB,6,6,N,f,4
Aja,Rp,6,6,N,f,2
Aja,FE,6,1,Y,l,1
Aja,Iu,6,5,Y,l,2
Aja,FG,6,2,N,f,2
Aja,Dt,6,1,Y,l,3
Aja,QD,6,5,N,f,4
Aja,Du,6,4,Y,k,4
Aja,HP,6,5,N,f,3
Aja,FJ,6,5,Y,l,5
Aja,FN,6,1,Y,l,1
Aja,Qq,6,6,Y,l,2
Aja,Cj,6,2,N,f,1
Aja,SI,6,1,N,f,1
Aja,Bf,6,5,Y,k,1
Aja,FQ,6,5,Y,l,2
Aja,LT,6,2,Y,k,1
Aja,EA,6,1,Y,l,2
Aja,Bh,6,5,Y,k,1
Aja,EB,6,1,Y,l,4
Aja,Co,6,2,Y,l,3
Aja,Lx,6,1,Y,l,3
Aja,FT,6,1,N,f,3
Aja,QH,6,5,N,f,4
Aja,Cr,6,5,N,f,4
Aja,Cs,6,2,N,f,1
Aja,EE,6,2,N,f,1
Ajb,CG,8,3,Y,o,5
Ajb,Fh,8,1,N,d,4
Ajb,Jg,8,5,Y,f,4
Ajb,LK,8,1,Y,c,5
Ajb,Eb,8,6,N,d,4
Ajb,Fi,8,5,N,d,5
Ajb,RS,8,6,N,d,5
Ajb,LL,8,3,N,d,5
Ajb,Jh,8,1,N,d,2
Ajb,GQ,8,4,N,d,5
Ajb,IG,8,6,N,d,4
Ajb,Fj,8,4,Y,h,3
Ajb,Fk,8,3,N,d,5
Ajb,Fl,8,6,N,d,4
Ajb,Fm,8,6,Y,k,2
Ajb,Oj,8,6,Y,i,5
Ajb,Fn,8,5,Y,b,4
Ajb,GU,8,4,Y,o,5
Ajb,Eh,8,6,N,d,5
Ajb,AM,8,6,Y,i,2
Ajb,LN,8,4,N,d,2
Ajb,RU,8,3,N,d,4
Ajb,RV,8,6,N,d,2
Ajb,Fq,8,6,Y,f,3
Ajb,Ji,8,3,N,d,5
