id,sch,gr,cltype,hdeg,clad,exp,trace,read,math,ses,schtype,sx,eth,birthq,birthy,yrs,tch
2105,26,2,reg+A,MS/MA/MEd,1,13,W,539,533,F,inner,M,B,1979:3,1979,2.0,442
2105,26,3,reg+A,MS/MA/MEd,2,13,B,531,562,F,inner,M,B,1979:3,1979,3.0,445
21053,58,1,reg+A,MS/MA/MEd,1,6,W,497,578,N,suburb,M,W,1980:2,1980,1.0,1002
21053,58,2,reg+A,MS/MA/MEd,1,9,W,577,593,N,suburb,M,W,1980:2,1980,2.0,1009
21053,58,3,reg+A,BS/BA,1,8,W,633,634,N,suburb,M,W,1980:2,1980,3.0,1014
21071,47,K,small,MS/MA/MEd,PEND,11,W,424,463,N,rural,M,W,1980:1,1980,0.0,775
21071,47,1,small,MS/MA/MEd,1,4,W,478,532,F,rural,M,W,1980:1,1980,1.0,781
21082,21,2,reg+A,BS/BA,1,10,B,614,587,F,suburb,M,W,1980:3,1980,2.0,344
21100,1,K,reg,MS/MA/MEd,1,10,W,398,449,N,rural,F,W,1980:2,1980,0.0,3
21100,1,1,reg+A,MS/MA/MEd,2,10,W,579,592,N,rural,F,W,1980:2,1980,1.0,9
21100,1,2,reg+A,BS/BA,1,13,W,631,632,N,rural,F,W,1980:2,1980,2.0,13
21100,1,3,reg+A,BS/BA,1,30,W,654,667,N,rural,F,W,1980:2,1980,3.0,18
21121,2,K,reg+A,BS/BA,1,17,W,419,500,N,urban,M,B,1980:1,1980,0.0,21
21121,2,1,small,BS/BA,1,12,W,544,520,F,urban,M,B,1980:1,1980,1.0,22
21121,2,2,small,MS/MA/MEd,1,16,W,593,552,F,urban,M,B,1980:1,1980,2.0,25
21121,2,3,small,MS/MA/MEd,1,9,W,604,589,F,urban,M,B,1980:1,1980,3.0,28
21131,72,K,reg+A,MS/MA/MEd,1,10,W,422,434,N,rural,M,W,1980:3,1980,0.0,1254
21131,72,1,reg,BS/BA,1,15,W,558,567,N,rural,M,W,1980:3,1980,1.0,1258
21131,72,2,reg,BS/BA,NOT,10,B,555,632,N,rural,M,W,1980:3,1980,2.0,1263
21131,72,3,reg,MS/MA/MEd,1,13,W,604,589,N,rural,M,W,1980:3,1980,3.0,1268
21149,14,3,reg+A,BS/BA,PROB,0,W,,,F,inner,F,B,1980:2,1980,3.0,227
21166,21,1,reg,MS/MA/MEd,1,23,W,483,515,F,suburb,F,W,1980:2,1980,1.0,337
21182,36,1,reg+A,Ed.D/Ph.D,1,11,W,521,505,N,suburb,F,W,1979:2,1979,1.0,629
21201,12,K,reg,BS/BA,1,20,W,428,528,F,rural,F,W,1980:1,1980,0.0,191
21201,12,1,reg+A,BS/BA,1,39,W,521,584,F,rural,F,W,1980:1,1980,1.0,195
21201,12,2,reg+A,BS/BA,1,9,W,611,639,F,rural,F,W,1980:1,1980,2.0,199
21201,12,3,reg+A,BS/BA,1,16,W,641,752,N,rural,F,W,1980:1,1980,3.0,203
21207,29,K,small,BS/BA,1,5,W,448,478,F,inner,M,B,1979:4,1979,0.0,502
21207,29,1,small,BS/BA,APPR,2,B,482,538,F,inner,M,B,1979:4,1979,1.0,505
21207,29,2,small,MS/MA/MEd,1,13,B,569,603,F,inner,M,B,1979:4,1979,2.0,508
21207,29,3,small,MS/MA/MEd,NOT,31,W,633,631,F,inner,M,B,1979:4,1979,3.0,512
2121,74,3,reg+A,MS/MA/MEd,1,36,W,608,672,N,rural,F,W,1979:3,1979,3.0,1302
21227,68,K,reg+A,BS/BA,1,10,W,458,500,F,rural,M,W,1980:3,1980,0.0,1179
21227,68,1,reg+A,BS/BA,1,9,W,604,612,F,rural,M,W,1980:3,1980,1.0,1185
21227,68,2,reg+A,BS/BA,1,23,W,709,699,N,rural,M,W,1980:3,1980,2.0,1193
21227,68,3,reg+A,MS/MA/MEd,1,19,W,693,663,N,rural,M,W,1980:3,1980,3.0,1199
21248,58,2,reg,BS/BA,PROB,3,W,593,572,N,suburb,F,W,1980:1,1980,2.0,1006
21248,58,3,reg,BS/BA,1,11,W,670,622,N,suburb,F,W,1980:1,1980,3.0,1012
21259,3,K,small,BS/BA,1,9,W,458,559,N,rural,M,W,1980:3,1980,0.0,31
21259,3,1,small,BS/BA,1,21,W,571,572,N,rural,M,W,1980:3,1980,1.0,37
21259,3,2,small,BS/BA,1,10,W,684,659,N,rural,M,W,1980:3,1980,2.0,42
21259,3,3,small,MS/MA/MEd,3,17,W,713,726,N,rural,M,W,1980:3,1980,3.0,48
21273,10,K,reg+A,MS/MA/MEd,1,12,W,450,506,N,urban,M,W,1980:3,1980,0.0,164
21273,10,1,reg,MS/MA/MEd,1,3,W,480,567,N,urban,M,W,1980:3,1980,1.0,166
21291,20,1,reg,BS/BA,1,4,W,480,461,F,suburb,F,B,1979:3,1979,1.0,316
21291,20,2,reg,BS/BA,NOT,4,B,541,530,N,suburb,F,B,1979:3,1979,2.0,321
21291,20,3,reg,BS/BA,1,7,B,580,568,F,suburb,F,B,1979:3,1979,3.0,327
21310,70,3,reg,MS/MA/MEd,1,14,W,,616,F,rural,F,W,1980:2,1980,3.0,1231
21326,52,K,small,BS/BA,1,14,W,460,506,N,suburb,M,W,1980:2,1980,0.0,892
21326,52,1,small,BS/BA,APPR,13,W,571,578,N,suburb,M,W,1980:2,1980,1.0,896
21326,52,2,small,BS/BA,APPR,2,W,599,563,N,suburb,M,W,1980:2,1980,2.0,900
21326,52,3,small,MS/MA/MEd,1,6,W,618,616,N,suburb,M,W,1980:2,1980,3.0,905
21335,79,1,reg,BS/BA,1,17,W,451,470,F,rural,M,W,1978:4,1978,1.0,1365
21350,59,2,reg+A,MS/MA/MEd,1,13,W,586,559,N,urban,M,,1980:4,1980,2.0,1029
2137,49,K,small,BS/BA,1,8,W,418,439,N,rural,M,W,1980:3,1980,0.0,814
2137,50,1,reg,BS/BA,NOT,12,W,475,497,F,rural,M,W,1980:3,1980,1.0,836
2137,50,2,reg,BS/BA,NOT,13,W,526,522,F,rural,M,W,1980:3,1980,2.0,842
2137,50,3,reg,MS/MA/MEd,1,8,W,577,585,F,rural,M,W,1980:3,1980,3.0,847
21371,22,K,reg+A,BS/BA,1,16,B,439,473,F,inner,M,B,1980:3,1980,0.0,356
21371,22,1,small,BS/BA,1,6,B,507,512,F,inner,M,B,1980:3,1980,1.0,358
21371,22,2,small,BS/BA,1,14,B,568,582,N,inner,M,B,1980:3,1980,2.0,366
21371,22,3,small,MS/MA/MEd,2,33,B,616,636,F,inner,M,B,1980:3,1980,3.0,374
21386,51,K,small,BS/BA,1,16,B,430,473,F,suburb,M,W,1980:3,1980,0.0,851
21386,51,1,small,BS/BA,NOT,23,W,456,449,N,suburb,M,W,1980:3,1980,1.0,859
21386,51,2,small,BS/BA,1,33,W,499,502,N,suburb,M,W,1980:3,1980,2.0,874
21398,28,K,small,MS/MA/MEd,1,6,W,,,N,inner,F,B,1979:4,1979,0.0,479
21398,28,1,small,BS/BA,PROB,2,B,495,510,N,inner,F,B,1979:4,1979,1.0,485
21398,28,2,small,MS/MA/MEd,1,8,B,573,596,N,inner,F,B,1979:4,1979,2.0,492
21398,28,3,small,MS/MA/MEd,1,14,B,593,629,N,inner,F,B,1979:4,1979,3.0,498
21420,56,K,small,BS/BA,1,21,W,400,423,N,rural,F,W,1980:2,1980,0.0,958
21420,56,1,small,MS/MA/MEd,1,4,W,471,484,N,rural,F,W,1980:2,1980,1.0,962
21420,56,2,small,MS/MA/MEd,NOT,29,B,562,568,N,rural,F,W,1980:2,1980,2.0,968
21420,56,3,small,MS/MA/MEd,1,11,W,595,588,N,rural,F,W,1980:2,1980,3.0,974
21431,51,K,reg+A,MA+,1,12,W,450,528,N,suburb,M,W,1979:4,1979,0.0,855
21431,51,1,reg+A,BS/BA,1,6,W,521,549,N,suburb,M,W,1979:4,1979,1.0,870
21431,51,2,reg+A,MS/MA/MEd,1,21,W,614,593,N,suburb,M,W,1979:4,1979,2.0,882
21431,51,3,reg+A,MS/MA/MEd,1,32,W,661,639,N,suburb,M,W,1979:4,1979,3.0,891
21449,21,1,reg,MS/MA/MEd,1,33,W,516,507,N,suburb,F,B,1980:3,1980,1.0,339
21449,21,2,small,BS/BA,1,25,B,618,572,N,suburb,F,B,1980:3,1980,2.0,342
21468,58,K,reg+A,BS/BA,1,17,W,485,576,N,suburb,M,W,1979:2,1979,0.0,998
21468,58,1,reg+A,MS/MA/MEd,1,6,W,558,612,N,suburb,M,W,1979:2,1979,1.0,1002
21468,58,2,reg+A,BS/BA,PROB,1,W,622,659,N,suburb,M,W,1979:2,1979,2.0,1008
21468,58,3,reg+A,MS/MA/MEd,1,16,W,686,678,N,suburb,M,W,1979:2,1979,3.0,1015
21481,25,K,reg,BS/BA,,18,B,391,405,N,suburb,M,B,1980:3,1980,0.0,419
21481,25,2,reg+A,MS/MA/MEd,1,18,W,535,536,N,suburb,M,B,1980:3,1980,2.0,428
21505,34,1,reg+A,MS/MA/MEd,1,15,W,480,495,F,rural,M,W,1980:1,1980,1.0,596
21513,24,K,reg,BS/BA,1,6,W,434,473,F,suburb,F,B,1980:3,1980,0.0,401
21513,24,1,reg,BS/BA,1,3,B,548,520,N,suburb,F,B,1980:3,1980,1.0,405
21513,24,2,reg,BS/BA,NOT,4,B,573,526,N,suburb,F,B,1980:3,1980,2.0,410
21513,24,3,reg,MS/MA/MEd,1,19,B,636,593,N,suburb,F,B,1980:3,1980,3.0,415
21527,36,K,small,MS/MA/MEd,1,7,W,,,N,suburb,F,W,1979:4,1979,0.0,622
21527,36,1,small,BS/BA,3,19,W,564,567,N,suburb,F,W,1979:4,1979,1.0,626
21527,36,2,small,MS/MA/MEd,1,17,W,627,620,N,suburb,F,W,1979:4,1979,2.0,630
21543,28,K,reg,BS/BA,,9,B,430,463,F,inner,M,B,1979:4,1979,0.0,482
21543,28,1,reg,BS/BA,PROB,1,B,,465,F,inner,M,B,1979:4,1979,1.0,487
21566,71,K,reg+A,BS/BA,,2,W,411,459,N,rural,F,W,1980:2,1980,0.0,1237
21566,71,1,reg+A,BS/BA,1,31,W,505,481,F,rural,F,W,1980:2,1980,1.0,1241
21566,71,2,reg+A,BS/BA,PROB,1,W,559,538,,rural,F,W,1980:2,1980,2.0,1245
21566,71,3,reg+A,BS/BA,1,12,W,606,583,N,rural,F,W,1980:2,1980,3.0,1249
21579,56,K,reg,MS/MA/MEd,1,13,W,382,423,N,rural,M,W,1980:3,1980,0.0,960
21579,56,1,reg+A,BS/BA,1,6,W,430,474,,rural,M,W,1980:3,1980,1.0,967
21590,22,1,small,BS/BA,1,3,B,485,493,F,inner,F,B,1978:4,1978,1.0,357
21590,22,2,small,MS/MA/MEd,1,14,W,566,554,F,inner,F,B,1978:4,1978,2.0,367
21590,22,3,small,MS/MA/MEd,1,19,B,572,549,F,inner,F,B,1978:4,1978,3.0,373
21607,3,K,reg+A,MS/MA/MEd,1,20,W,532,513,N,rural,F,W,1979:4,1979,0.0,35
21607,3,1,reg+A,BS/BA,1,9,W,651,676,N,rural,F,W,1979:4,1979,1.0,40
21607,3,2,reg+A,BS/BA,NOT,5,W,650,632,N,rural,F,W,1979:4,1979,2.0,45
21607,3,3,reg+A,BS/BA,PROB,3,W,728,639,N,rural,F,W,1979:4,1979,3.0,50
2161,7,K,reg,MS/MA/MEd,1,15,W,422,434,F,rural,F,B,1980:1,1980,0.0,88
21631,53,1,small,MS/MA/MEd,1,36,W,436,474,F,inner,M,B,1980:1,1980,1.0,914
21639,17,K,reg,BS/BA,1,0,W,443,513,N,suburb,M,W,1979:4,1979,0.0,268
21657,51,2,reg,MS/MA/MEd,1,17,B,,,,suburb,M,W,1980:3,1980,2.0,877
21675,36,K,reg+A,MS/MA/MEd,1,14,W,450,506,N,suburb,F,W,1980:3,1980,0.0,625
21675,36,1,reg,MS/MA/MEd,3,18,W,629,562,N,suburb,F,W,1980:3,1980,1.0,628
21675,36,2,reg,BS/BA,1,12,W,732,659,,suburb,F,W,1980:3,1980,2.0,631
21675,36,3,reg,BS/BA,PROB,22,B,675,684,N,suburb,F,W,1980:3,1980,3.0,636
2169,23,1,reg,BS/BA,APPR,2,W,460,493,N,suburb,M,B,1980:3,1980,1.0,387
2169,23,2,reg,BS/BA,3,22,W,515,525,N,suburb,M,B,1980:3,1980,2.0,392
21691,30,K,small,BS/BA,APPR,2,W,468,528,F,inner,M,B,1980:3,1980,0.0,516
21691,30,1,small,MS/MA/MEd,1,17,B,448,486,F,inner,M,B,1980:3,1980,1.0,519
21691,30,2,small,BS/BA,NOT,2,W,515,540,F,inner,M,B,1980:3,1980,2.0,523
21691,30,3,small,BS/BA,PROB,3,B,,,,inner,M,B,1980:3,1980,3.0,526
21706,10,3,small,BS/BA,1,36,W,583,642,F,urban,M,W,1979:3,1979,3.0,173
21722,75,1,small,Ed.S,1,17,W,478,512,N,rural,M,W,1980:3,1980,1.0,1308
21722,76,K,small,MS/MA/MEd,1,8,W,410,459,F,rural,M,W,1980:3,1980,0.0,1321
21739,43,K,reg+A,BS/BA,1,17,W,421,463,N,suburb,M,W,1979:3,1979,0.0,718
21753,28,K,reg+A,BS/BA,1,5,B,408,429,F,inner,M,B,1979:3,1979,0.0,483
21753,28,1,reg+A,BS/BA,APPR,5,W,431,458,F,inner,M,B,1979:3,1979,1.0,489
21766,31,1,reg,BS/BA,1,37,B,447,515,F,inner,M,B,1978:4,1978,1.0,534
21766,31,2,reg+A,BS/BA,NOT,0,W,,,F,inner,M,B,1978:4,1978,2.0,537
21766,31,3,reg+A,BS/BA,NOT,17,B,,,F,inner,M,B,1978:4,1978,3.0,540
21787,24,K,small,BS/BA,2,13,W,428,489,N,suburb,F,B,1980:3,1980,0.0,400
21787,24,1,small,MS/MA/MEd,3,23,B,533,572,N,suburb,F,B,1980:3,1980,1.0,403
21787,24,2,small,,,,,568,574,N,suburb,F,B,1980:3,1980,2.0,409
21787,24,3,small,MS/MA/MEd,1,24,B,,,,suburb,F,B,1980:3,1980,3.0,414
21804,24,3,small,MS/MA/MEd,1,24,B,675,678,N,suburb,F,B,1980:2,1980,3.0,414
21804,27,K,reg+A,BS/BA,1,10,B,460,576,F,inner,F,B,1980:2,1980,0.0,451
21822,73,1,reg+A,BS/BA,APPR,1,W,,500,F,rural,M,B,1978:2,1978,1.0,1277
21840,66,K,reg+A,BS/BA,1,3,W,410,478,F,rural,F,W,1980:1,1980,0.0,1141
21840,66,1,reg+A,BS/BA,1,4,W,499,518,F,rural,F,W,1980:1,1980,1.0,1148
21840,66,2,reg+A,MS/MA/MEd,1,14,W,591,593,F,rural,F,W,1980:1,1980,2.0,1155
21840,66,3,reg+A,MS/MA/MEd,1,4,W,602,626,F,rural,F,W,1980:1,1980,3.0,1161
21853,7,K,reg+A,BS/BA,1,3,W,410,489,F,rural,M,W,1980:2,1980,0.0,89
21853,7,1,reg,MS/MA/MEd,1,13,W,497,562,F,rural,M,W,1980:2,1980,1.0,94
21853,7,2,reg,BS/BA,1,18,W,557,587,N,rural,M,W,1980:2,1980,2.0,101
21853,7,3,reg,BS/BA,3,21,W,606,608,F,rural,M,W,1980:2,1980,3.0,106
21865,9,K,reg+A,BS/BA,1,14,W,416,429,N,urban,F,W,1980:3,1980,0.0,139
21882,47,K,reg+A,BS/BA,1,15,W,408,449,N,rural,F,W,1980:3,1980,0.0,777
21882,47,1,reg+A,BS/BA,APPR,2,W,497,484,N,rural,F,W,1980:3,1980,1.0,784
21882,47,2,reg+A,BS/BA,NOT,19,W,568,541,N,rural,F,W,1980:3,1980,2.0,788
21882,47,3,reg+A,BS/BA,PROB,0,W,624,603,N,rural,F,W,1980:3,1980,3.0,792
21899,2,2,reg+A,BS/BA,2,12,W,,,N,urban,M,W,1980:3,1980,2.0,27
21899,2,3,reg+A,MS/MA/MEd,1,19,W,620,624,N,urban,M,W,1980:3,1980,3.0,30
21918,51,1,small,BS/BA,NOT,23,W,533,502,N,suburb,F,B,1980:2,1980,1.0,859
2193,5,K,small,BS/BA,1,8,W,414,434,F,rural,F,B,1980:1,1980,0.0,67
2193,5,1,small,BS/BA,1,7,W,509,497,F,rural,F,B,1980:1,1980,1.0,70
2193,5,2,small,BS/BA,1,15,W,588,517,N,rural,F,B,1980:1,1980,2.0,75
2193,5,3,small,MS/MA/MEd,1,13,W,590,582,N,rural,F,B,1980:1,1980,3.0,78
21932,3,K,reg+A,MS/MA/MEd,1,20,W,419,489,F,rural,M,W,1980:2,1980,0.0,35
21950,61,K,small,BS/BA,1,11,W,434,454,N,suburb,M,W,1980:2,1980,0.0,1048
21950,61,1,small,MS/MA/MEd,1,12,W,507,507,N,suburb,M,W,1980:2,1980,1.0,1051
21950,61,2,small,MS/MA/MEd,2,11,W,618,574,N,suburb,M,W,1980:2,1980,2.0,1055
21965,8,K,small,BS/BA,1,8,W,465,528,N,rural,F,W,1980:2,1980,0.0,111
21981,78,K,reg,MS/MA/MEd,1,8,W,422,484,N,rural,M,W,1980:2,1980,0.0,1347
21998,59,3,small,BS/BA,1,13,W,,,F,urban,M,B,1979:2,1979,3.0,1031
22010,79,1,reg,BS/BA,1,17,W,469,518,F,rural,M,W,1980:3,1980,1.0,1365
22026,21,2,reg+A,BS/BA,1,10,B,573,556,N,suburb,F,W,1980:3,1980,2.0,344
22042,7,K,small,BS/BA,1,4,W,472,602,N,rural,M,W,1980:3,1980,0.0,85
22042,7,1,small,MS/MA/MEd,3,26,W,579,601,N,rural,M,W,1980:3,1980,1.0,92
22042,7,2,small,MS/MA/MEd,1,4,W,611,620,N,rural,M,W,1980:3,1980,2.0,98
22042,7,3,small,BS/BA,3,23,W,661,711,N,rural,M,W,1980:3,1980,3.0,105
2205,29,1,reg+A,BS/BA,APPR,1,B,466,493,F,inner,M,B,1980:2,1980,1.0,507
22060,28,3,reg+A,MS/MA/MEd,3,12,W,,,F,inner,M,B,1979:2,1979,3.0,501
22079,48,K,reg,MS/MA/MEd,1,4,W,450,513,N,urban,F,W,1980:1,1980,0.0,795
22079,48,2,reg,BS/BA,1,28,W,608,607,,urban,F,W,1980:1,1980,2.0,806
22079,48,3,reg,BS/BA,PROB,1,W,639,636,F,urban,F,W,1980:1,1980,3.0,811
22087,72,K,reg+A,MS/MA/MEd,1,10,W,395,439,F,rural,M,W,1979:4,1979,0.0,1254
22087,72,1,reg,BS/BA,1,8,W,482,486,F,rural,M,W,1979:4,1979,1.0,1257
22102,59,K,small,BS/BA,1,11,W,474,513,N,urban,F,W,1979:4,1979,0.0,1016
22102,59,1,small,BS/BA,1,5,W,629,584,N,urban,F,W,1979:4,1979,1.0,1021
22102,59,2,small,MS/MA/MEd,1,9,B,586,582,N,urban,F,W,1979:4,1979,2.0,1026
22102,59,3,small,BS/BA,1,13,W,639,629,N,urban,F,W,1979:4,1979,3.0,1031
22127,14,1,small,BS/BA,NOT,18,W,553,557,F,inner,M,B,1980:1,1980,1.0,218
22127,14,2,small,BS/BA,NOT,19,W,604,552,F,inner,M,B,1980:1,1980,2.0,222
22127,14,3,small,BS/BA,NOT,30,B,595,603,F,inner,M,B,1980:1,1980,3.0,226
22138,66,K,small,BS/BA,1,15,W,430,473,N,rural,F,W,1980:3,1980,0.0,1139
22138,66,1,small,BS/BA,1,4,W,516,532,N,rural,F,W,1980:3,1980,1.0,1143
22138,66,2,small,BS/BA,APPR,1,W,526,565,N,rural,F,W,1980:3,1980,2.0,1150
22138,66,3,small,BS/BA,NOT,24,W,614,645,N,rural,F,W,1980:3,1980,3.0,1158
22156,73,K,reg+A,BS/BA,1,14,W,442,494,N,rural,F,W,1980:2,1980,0.0,1274
22156,73,1,reg+A,MS/MA/MEd,1,11,W,571,562,F,rural,F,W,1980:2,1980,1.0,1278
22156,73,2,reg+A,BS/BA,APPR,2,W,643,593,F,rural,F,W,1980:2,1980,2.0,1281
22156,73,3,reg+A,MS/MA/MEd,1,15,W,670,622,F,rural,F,W,1980:2,1980,3.0,1285
22167,47,K,reg,MS/MA/MEd,1,5,W,430,528,F,rural,M,W,1979:4,1979,0.0,776
22167,56,1,reg+A,BS/BA,1,6,W,548,567,,rural,M,W,1979:4,1979,1.0,967
22167,56,2,reg+A,BS/BA,1,23,W,637,615,N,rural,M,W,1979:4,1979,2.0,971
22167,56,3,reg+A,MS/MA/MEd,1,15,W,680,642,N,rural,M,W,1979:4,1979,3.0,977
22187,17,K,small,BS/BA,,5,W,393,418,F,suburb,M,B,1979:3,1979,0.0,266
2219,9,2,reg+A,MS/MA/MEd,1,19,W,,,N,urban,M,W,1980:3,1980,2.0,154
2219,9,3,reg+A,MS/MA/MEd,1,16,W,572,599,F,urban,M,W,1980:3,1980,3.0,160
22199,4,K,reg+A,BS/BA,1,7,W,416,468,N,suburb,M,W,1979:4,1979,0.0,54
22199,4,1,reg,MS/MA/MEd,1,8,W,482,535,N,suburb,M,W,1979:4,1979,1.0,57
22199,4,2,reg,MS/MA/MEd,1,22,W,627,611,N,suburb,M,W,1979:4,1979,2.0,61
22199,4,3,reg,MS/MA/MEd,1,15,W,633,603,N,suburb,M,W,1979:4,1979,3.0,65
22216,56,1,reg,BS/BA,1,5,W,492,502,N,rural,M,W,1979:4,1979,1.0,965
22216,56,2,reg,BS/BA,1,15,W,573,557,N,rural,M,W,1979:4,1979,2.0,970
22216,56,3,reg,MS/MA/MEd,1,9,W,582,591,N,rural,M,W,1979:4,1979,3.0,975
22238,18,K,reg+A,MS/MA/MEd,1,11,W,448,528,N,inner,M,W,1980:2,1980,0.0,285
22253,56,K,reg,MS/MA/MEd,1,13,W,382,384,N,rural,M,W,1980:2,1980,0.0,960
22253,56,1,reg+A,BS/BA,PROB,2,W,434,451,N,rural,M,W,1980:2,1980,1.0,966
22270,23,1,small,MS/MA/MEd,1,12,B,530,532,N,suburb,F,B,1980:2,1980,1.0,385
22270,23,2,reg,MS/MA/MEd,1,13,W,529,536,N,suburb,F,B,1980:2,1980,2.0,391
22288,64,K,reg,BS/BA,1,11,W,430,449,F,rural,F,W,1980:1,1980,0.0,1104
22288,64,1,reg,BS/BA,1,4,W,533,538,F,rural,F,W,1980:1,1980,1.0,1110
22288,64,2,reg,MS/MA/MEd,1,19,W,596,582,,rural,F,W,1980:1,1980,2.0,1116
22288,64,3,reg,MS/MA/MEd,1,6,W,612,620,F,rural,F,W,1980:1,1980,3.0,1120
22301,20,3,reg,BS/BA,1,7,B,599,599,F,suburb,F,B,1979:2,1979,3.0,327
2231,37,K,reg+A,BS/BA,,11,W,433,454,F,urban,M,B,1979:4,1979,0.0,642
2231,37,1,reg,BS/BA,APPR,1,W,454,458,F,urban,M,B,1979:4,1979,1.0,645
22311,77,2,reg+A,BS/BA,1,16,W,,,,rural,M,W,1979:4,1979,2.0,1339
22328,21,2,small,BS/BA,1,25,B,,,F,suburb,M,W,1979:4,1979,2.0,342
22345,38,K,small,Ed.S,2,8,W,422,454,N,rural,M,W,1980:3,1980,0.0,649
22345,38,1,small,BS/BA,PROB,1,W,451,461,F,rural,M,W,1980:3,1980,1.0,652
22345,38,2,small,MS/MA/MEd,1,8,W,604,593,F,rural,M,W,1980:3,1980,2.0,655
22345,38,3,small,BS/BA,1,9,W,600,568,F,rural,M,W,1980:3,1980,3.0,658
22363,28,2,reg+A,MS/MA/MEd,NOT,13,W,545,554,F,inner,F,B,1979:3,1979,2.0,496
22363,28,3,reg+A,MS/MA/MEd,NOT,3,B,590,558,F,inner,F,B,1979:3,1979,3.0,500
22384,47,K,reg,MS/MA/MEd,1,5,W,424,439,F,rural,M,W,1980:1,1980,0.0,776
22384,47,1,small,BS/BA,APPR,0,W,442,481,N,rural,M,W,1980:1,1980,1.0,779
22390,64,K,reg,BS/BA,1,20,W,425,489,N,rural,F,W,1979:4,1979,0.0,1105
22390,64,1,reg,BS/BA,1,19,W,521,505,N,rural,F,W,1979:4,1979,1.0,1111
22390,64,2,reg,MS/MA/MEd,1,19,W,544,574,N,rural,F,W,1979:4,1979,2.0,1116
22390,64,3,reg,BS/BA,1,22,W,608,558,N,rural,F,W,1979:4,1979,3.0,1121
22411,15,3,small,MS/MA/MEd,1,21,B,647,651,F,inner,F,B,1980:3,1980,3.0,240
22423,20,1,reg,BS/BA,1,4,W,441,477,F,suburb,M,B,1978:4,1978,1.0,316
22438,44,K,small,BS/BA,1,3,W,487,520,F,suburb,M,B,1979:4,1979,0.0,730
22458,14,K,reg+A,BS/BA,APPR,1,B,419,434,F,inner,F,B,1980:3,1980,0.0,217
22458,14,1,reg+A,BS/BA,PROB,17,B,477,477,F,inner,F,B,1980:3,1980,1.0,221
22458,14,2,reg+A,BS/BA,1,10,B,544,520,F,inner,F,B,1980:3,1980,2.0,224
22476,69,K,small,BS/BA,1,6,W,,,N,rural,M,W,1979:2,1979,0.0,1200
22476,69,1,small,BS/BA,1,13,W,558,653,N,rural,M,W,1979:2,1979,1.0,1203
22476,69,2,small,BS/BA,NOT,14,W,573,584,N,rural,M,W,1979:2,1979,2.0,1207
22476,69,3,small,BS/BA,1,18,W,616,614,N,rural,M,W,1979:2,1979,3.0,1211
22493,7,K,small,MA+,1,6,W,405,405,F,rural,M,W,1980:2,1980,0.0,86
22507,14,2,reg+A,BS/BA,1,10,B,564,556,F,inner,F,B,1979:3,1979,2.0,224
22507,14,3,reg+A,BS/BA,PROB,0,W,592,582,F,inner,F,B,1979:3,1979,3.0,227
22527,26,K,reg,MS/MA/MEd,1,15,B,434,468,N,inner,F,B,1980:1,1980,0.0,434
22535,29,K,reg,BS/BA,1,5,W,433,506,F,inner,F,B,1979:4,1979,0.0,503
22550,40,K,small,BS/BA,1,4,W,460,576,N,rural,F,W,1979:4,1979,0.0,677
22550,40,1,small,BS/BA,APPR,2,W,480,549,N,rural,F,W,1979:4,1979,1.0,681
22550,40,2,small,MS/MA/MEd,2,28,W,547,584,N,rural,F,W,1979:4,1979,2.0,686
22550,40,3,small,BS/BA,1,36,W,569,616,N,rural,F,W,1979:4,1979,3.0,690
2257,50,1,small,BS/BA,NOT,6,W,544,572,N,rural,M,W,1979:1,1979,1.0,833
22575,42,K,small,BS/BA,,0,W,,418,N,suburb,M,W,1980:1,1980,0.0,711
22590,16,K,small,BS/BA,APPR,1,B,443,484,F,inner,M,B,1980:2,1980,0.0,242
22590,16,1,small,MS/MA/MEd,2,25,B,509,518,F,inner,M,B,1980:2,1980,1.0,248
22590,16,2,small,BS/BA,1,4,B,588,577,F,inner,M,B,1980:2,1980,2.0,254
22590,16,3,small,BS/BA,1,22,B,647,618,F,inner,M,B,1980:2,1980,3.0,260
22599,16,1,reg+A,MS/MA/MEd,2,33,B,,515,F,inner,M,B,1978:4,1978,1.0,253
22617,14,K,reg+A,BS/BA,APPR,1,B,458,494,F,inner,M,B,1980:3,1980,0.0,217
22631,52,1,reg,BS/BA,APPR,2,B,487,542,F,suburb,M,B,1979:4,1979,1.0,898
22631,52,2,reg+A,BS/BA,1,18,W,555,565,F,suburb,M,B,1979:4,1979,2.0,904
22631,52,3,reg+A,BS/BA,1,21,W,575,645,F,suburb,M,B,1979:4,1979,3.0,909
22652,9,K,small,BS/BA,1,13,W,445,489,N,urban,M,W,1980:2,1980,0.0,133
2267,25,3,reg,BS/BA,1,8,B,,,F,suburb,F,B,1980:3,1980,3.0,431
22674,17,K,reg,BS/BA,1,0,W,,,,suburb,M,W,NA:NA,,0.0,268
22687,32,1,reg,BS/BA,1,4,W,492,520,F,inner,M,B,1980:1,1980,1.0,551
22687,32,2,reg,BS/BA,1,7,B,566,,F,inner,M,B,1980:1,1980,2.0,557
22687,32,3,reg,MS/MA/MEd,3,25,B,587,608,F,inner,M,B,1980:1,1980,3.0,563
22701,65,K,reg+A,MS/MA/MEd,1,9,W,448,454,N,rural,M,W,1980:2,1980,0.0,1125
