H,G,U,Y,A,V
3610,Tm,-2.5,-3.068,F,1062
3610,Tm,-1.5,-2.188,F,1062
3610,Tm,-0.5,-1.898,F,1062
3610,Tm,0.5,-1.894,F,1062
3610,Tn,-1.5,-3.068,M,1062
3610,Tn,-0.5,-1.694,M,1062
3610,Tn,0.5,-0.522,M,1062
3610,To,-0.5,-0.84,M,1062
3610,To,0.5,0.114,M,1062
3610,To,1.5,1.134,M,1062
3610,To,2.5,1.25,M,1062
3610,Tp,0.5,-2.36,M,1062
3610,Tp,1.5,-2.001,M,1062
3610,Tp,2.5,-1.651,M,1062
3610,Tq,-1.5,-2.902,M,1062
3610,Tq,-0.5,-0.942,M,1062
3610,Tq,0.5,-1.555,M,1062
3610,Tq,1.5,0.074,M,1062
3610,Tq,2.5,1.148,M,1062
3610,Tr,0.5,-2.14,F,1062
3610,Tr,1.5,-1.176,F,1062
3610,Tr,2.5,0.097,F,1062
3610,Ts,-0.5,-0.942,M,1062
3610,Ts,0.5,-2.14,M,1062
3610,Ts,1.5,-1.55,M,1062
3610,Ts,2.5,-0.576,M,1062
3610,Tt,-1.5,-2.188,M,1062
3610,Tt,-0.5,-3.068,M,1062
3610,Tt,0.5,-2.113,M,1062
3610,Tt,1.5,-1.99,M,1062
3610,Tt,2.5,-1.691,M,1062
3610,Tu,0.5,-2.406,F,1062
3610,Tu,1.5,0.403,F,1062
3610,Tu,2.5,1.679,F,1062
3610,Tv,0.5,-1.03,F,1062
3610,Tv,1.5,-0.297,F,1062
3610,Tv,2.5,-0.396,F,1062
3610,Tw,0.5,-1.665,F,1062
3610,Tw,1.5,-1.002,F,1062
3610,Tw,2.5,-0.396,F,1062
3610,Tx,-0.5,-1.314,M,1062
3610,Tx,0.5,-1.34,M,1062
3610,Tx,1.5,-0.779,M,1062
3610,Tx,2.5,0.148,M,1062
3610,Ty,-1.5,-2.902,M,1062
3610,Ty,-0.5,-1.25,M,1062
3610,Ty,0.5,0.343,M,1062
3610,Tz,-1.5,-1.384,F,1062
3610,Tz,-0.5,1.194,F,1062
3610,Tz,0.5,0.995,F,1062
3610,Tz,1.5,1.273,F,1062
3610,Tz,2.5,3.163,F,1062
3610,UA,-2.5,-4.055,M,1062
3610,UA,-1.5,-3.395,M,1062
3610,UA,-0.5,-3.395,M,1062
3610,UA,0.5,-1.641,M,1062
3610,UA,1.5,-2.263,M,1062
3610,UA,2.5,-1.552,M,1062
3610,UB,-1.5,-3.721,F,1062
3610,UB,0.5,-1.665,F,1062
3610,UB,1.5,0.237,F,1062
3610,UB,2.5,1.047,F,1062
3610,UC,-1.5,-1.898,M,1062
3610,UC,-0.5,-0.645,M,1062
3610,UC,0.5,0.003,M,1062
3610,UC,1.5,-0.35,M,1062
3610,UC,2.5,1.679,M,1062
3610,UD,-2.5,-3.887,M,1062
3610,UD,-1.5,-2.377,M,1062
3610,UD,-0.5,-0.84,M,1062
3610,UD,0.5,-1.063,M,1062
3610,UD,1.5,-0.579,M,1062
3610,UD,2.5,-1.048,M,1062
3610,UE,-2.5,-3.232,F,1062
3610,UE,-1.5,-1.987,F,1062
3610,UE,-0.5,-1.441,F,1062
3610,UE,0.5,-2.551,F,1062
3610,UE,1.5,-1.002,F,1062
3610,UE,2.5,-0.338,F,1062
3610,UF,-2.5,-4.055,F,1062
3610,UF,-1.5,-2.902,F,1062
3610,UF,-0.5,-1.898,F,1062
3610,UF,0.5,-1.132,F,1062
3610,UF,1.5,-1.828,F,1062
3610,UF,2.5,-1.763,F,1062
3610,UG,-2.5,-2.188,F,1062
3610,UG,-1.5,-2.778,F,1062
3610,UG,-0.5,-1.946,F,1062
3610,UG,0.5,-1.03,F,1062
3610,UG,1.5,-1.42,F,1062
3610,UG,2.5,-0.702,F,1062
3610,UH,-1.5,-3.021,M,1062
3610,UH,-0.5,-1.757,M,1062
3610,UH,0.5,-1.665,M,1062
3610,UH,1.5,-0.086,M,1062
3610,UH,2.5,0.897,M,1062
3610,UI,-1.5,-1.464,F,1062
3610,UI,-0.5,0.058,F,1062
3610,UI,0.5,-0.928,F,1062
3610,UJ,-1.5,-1.83,M,1062
3610,UJ,-0.5,-1.185,M,1062
3610,UJ,0.5,-0.928,M,1062
3610,UJ,1.5,0.182,M,1062
3610,UJ,2.5,1.514,M,1062
3610,UK,-1.5,-1.772,F,1062
3610,UK,-0.5,-0.942,F,1062
3610,UK,0.5,-2.27,F,1062
3610,UK,1.5,-0.945,F,1062
3610,UK,2.5,-0.338,F,1062
3610,UL,-1.5,-3.721,F,1062
3610,UL,-0.5,-2.558,F,1062
3610,UL,0.5,-0.264,F,1062
3610,UL,1.5,-0.579,F,1062
3610,UL,2.5,-0.93,F,1062
3610,UM,-1.5,-2.902,M,1062
3610,UM,-0.5,-1.314,M,1062
3610,UM,0.5,-1.03,M,1062
3610,UM,1.5,0.021,M,1062
3610,UN,-1.5,-2.377,M,1062
3610,UN,0.5,-0.826,M,1062
3610,UN,1.5,-0.192,M,1062
3610,UN,2.5,0.551,M,1062
3610,UO,-1.5,-3.068,F,1062
3610,UO,-0.5,-2.528,F,1062
3610,UO,0.5,-1.132,F,1062
3610,UO,1.5,-0.244,F,1062
3610,UO,2.5,0.2,F,1062
3610,UP,-1.5,-4.406,M,1062
3610,UP,-0.5,-2.474,M,1062
3610,UP,0.5,-0.767,M,1062
3610,UP,1.5,-1.303,M,1062
3610,UP,2.5,-0.101,M,1062
3610,UQ,-1.5,-2.162,M,1062
3610,UQ,-0.5,-0.785,M,1062
3610,UQ,0.5,0.587,M,1062
3610,UQ,1.5,0.516,M,1062
3610,UQ,2.5,1.302,M,1062
3610,UR,0.5,-1.132,F,1062
3610,UR,1.5,1.498,F,1062
3610,UR,2.5,1.407,F,1062
3610,US,-1.5,-2.032,F,1062
3610,US,-0.5,-0.716,F,1062
3610,US,0.5,-0.826,F,1062
3610,US,1.5,-0.509,F,1062
3610,US,2.5,1.047,F,1062
3610,UT,-1.5,-2.558,M,1062
3610,UT,-0.5,-1.946,M,1062
3610,UT,0.5,-2.487,M,1062
3610,UT,1.5,-1.243,M,1062
3610,UT,2.5,-0.93,M,1062
3610,UU,-1.5,-3.232,F,1062
3610,UU,-0.5,-1.303,F,1062
3610,UU,0.5,-1.699,F,1062
3610,UU,1.5,-1.732,F,1062
3610,UU,2.5,-1.355,F,1062
3610,UV,-1.5,-2.902,M,1062
3610,UV,-0.5,-0.194,M,1062
3610,UV,0.5,1.146,M,1062
3610,UV,1.5,2.376,M,1062
3610,UV,2.5,1.514,M,1062
3610,UW,-1.5,-3.068,M,1062
3610,UW,-0.5,-1.378,M,1062
3610,UW,0.5,-1.03,M,1062
3610,UW,1.5,1.578,M,1062
3610,UW,2.5,1.148,M,1062
3610,UX,-1.5,-2.377,F,1062
3610,UX,-0.5,-1.689,F,1062
3610,UX,0.5,-1.004,F,1062
3610,UX,1.5,-0.823,F,1062
3610,UX,2.5,0.749,F,1062
3610,UY,-1.5,-2.732,M,1062
3610,UY,-0.5,-2.528,M,1062
3610,UY,0.5,-1.665,M,1062
3610,UY,1.5,-0.67,M,1062
3610,UY,2.5,-0.338,M,1062
3610,UZ,-1.5,-2.377,F,1062
3610,UZ,-0.5,-1.25,F,1062
3610,UZ,0.5,0.463,F,1062
3610,UZ,1.5,-0.086,F,1062
3610,UZ,2.5,0.798,F,1062
3610,Ua,-1.5,-3.395,M,1062
3610,Ua,-0.5,-1.541,M,1062
3610,Ua,0.5,-2.27,M,1062
3610,Ua,1.5,-1.176,M,1062
3610,Ua,2.5,-0.515,M,1062
3610,Ub,-1.5,-2.288,F,1062
3610,Ub,-0.5,-0.785,F,1062
3610,Ub,0.5,-0.826,F,1062
3610,Ub,1.5,-0.616,F,1062
3610,Ub,2.5,0.569,F,1062
3610,Uc,-1.5,-2.558,F,1062
3610,Uc,0.5,-1.446,F,1062
3610,Uc,1.5,0.516,F,1062
3610,Uc,2.5,0.699,F,1062
3610,Ud,-1.5,-2.558,M,1062
3610,Ud,0.5,-0.725,M,1062
3610,Ud,1.5,-0.725,M,1062
3610,Ud,2.5,0.044,M,1062
3610,Ue,-1.5,-3.395,M,1062
3610,Ue,-0.5,-1.218,M,1062
3610,Ue,0.5,-2.14,M,1062
3610,Ue,1.5,-1.117,M,1062
3610,Ue,2.5,0.097,M,1062
3610,Uf,-1.5,-1.772,F,1062
3610,Uf,0.5,-1.03,F,1062
3610,Uf,1.5,-0.403,F,1062
3610,Uf,2.5,0.501,F,1062
3610,Ug,0.5,-0.928,M,1062
3610,Ug,1.5,-0.297,M,1062
3610,Ug,2.5,0.452,M,1062
3610,Uh,-0.5,-1.694,F,1062
3610,Uh,0.5,0.852,F,1062
3610,Uh,1.5,0.074,F,1062
3610,Ui,-1.5,-3.232,F,1062
3610,Ui,-0.5,-1.631,F,1062
3610,Ui,0.5,-0.211,F,1062
3610,Ui,1.5,0.074,F,1062
3610,Ui,2.5,1.354,F,1062
3610,Uj,-1.5,-1.538,M,1062
3610,Uj,-0.5,-0.716,M,1062
3610,Uj,0.5,0.995,M,1062
3610,Uj,1.5,2.034,M,1062
3610,Uj,2.5,2.035,M,1062
3610,Uk,-0.5,-2.718,M,1062
3610,Uk,0.5,-1.03,M,1062
3610,Uk,1.5,-1.608,M,1062
3610,Ul,-2.5,-3.232,F,1062
3610,Ul,-1.5,-1.689,F,1062
3610,Ul,-0.5,-2.009,F,1062
3610,Ul,0.5,-0.522,F,1062
3610,Ul,1.5,-0.945,F,1062
3610,Ul,2.5,-0.17,F,1062
3610,Um,0.5,-1.641,F,1062
3610,Um,1.5,-1.99,F,1062
3610,Um,2.5,-1.291,F,1062
3610,Un,-1.5,-3.721,M,1062
3610,Un,-0.5,-1.83,M,1062
3610,Un,0.5,-1.778,M,1062
3610,Un,1.5,-1.484,M,1062
3610,Un,2.5,-0.835,M,1062
3610,Uo,-0.5,-1.384,M,1062
3610,Uo,0.5,-1.778,M,1062
3610,Uo,1.5,-2.061,M,1062
3610,Uo,2.5,-0.281,M,1062
3610,Up,0.5,-0.419,F,1062
3610,Up,1.5,0.459,F,1062
3610,Up,2.5,0.749,F,1062
3610,Uq,-1.5,-3.887,M,1062
3610,Uq,-0.5,-2.902,M,1062
3610,Uq,0.5,-2.053,M,1062
3610,Uq,1.5,-2.001,M,1062
3610,Uq,2.5,-2.063,M,1062
3610,Ur,-1.5,-3.395,M,1062
3610,Ur,-0.5,-1.819,M,1062
3610,Ur,0.5,-1.236,M,1062
3610,Ur,1.5,0.873,M,1062
3610,Ur,2.5,1.047,M,1062
3610,Us,-1.5,-1.76,M,1062
3610,Us,-0.5,-0.645,M,1062
3610,Us,0.5,-0.623,M,1062
3610,Us,1.5,-0.192,M,1062
3610,Ut,-0.5,0.329,M,1062
3610,Ut,0.5,0.587,M,1062
3610,Ut,1.5,0.128,M,1062
3610,Ut,2.5,1.25,M,1062
3610,Uu,0.5,-1.396,F,1062
3610,Uu,1.5,-0.454,F,1062
3610,Uu,2.5,-0.088,F,1062
3610,Uv,-0.5,-2.732,F,1062
3610,Uv,0.5,-2.297,F,1062
3610,Uv,1.5,-1.523,F,1062
3610,Uv,2.5,-1.638,F,1062
3610,Uw,-1.5,-3.395,M,1062
3610,Uw,-0.5,-1.819,M,1062
3610,Uw,0.5,-0.419,M,1062
3610,Uw,1.5,0.403,M,1062
3610,Uw,2.5,1.25,M,1062
3610,Ux,-0.5,-0.574,M,1062
3610,Ux,0.5,0.114,M,1062
3610,Ux,1.5,-0.244,M,1062
3610,Ux,2.5,1.302,M,1062
3610,Uy,-1.5,-1.987,F,1062
3610,Uy,-0.5,-0.574,F,1062
3610,Uy,0.5,-0.826,F,1062
3610,Uy,1.5,-0.67,F,1062
3610,Uy,2.5,1.514,F,1062
3610,Uz,-1.5,-2.902,F,1062
3610,Uz,-0.5,-1.218,F,1062
3610,Uz,0.5,-2.14,F,1062
3610,Uz,1.5,-2.722,F,1062
3610,Uz,2.5,-1.485,F,1062
3610,VA,-1.5,-2.558,F,1062
3610,VA,-0.5,-3.331,F,1062
3610,VA,0.5,-1.874,F,1062
3610,VB,-1.5,-3.558,M,1062
3610,VB,-0.5,-2.032,M,1062
3610,VB,0.5,-2.27,M,1062
3610,VC,-1.5,-2.902,F,1062
3610,VC,-0.5,-1.038,F,1062
3610,VC,0.5,-1.665,F,1062
3610,VC,1.5,-0.834,F,1062
3610,VC,2.5,0.65,F,1062
3610,VD,-1.5,-1.538,F,1062
3610,VD,-0.5,-0.06,F,1062
3610,VD,0.5,-1.555,F,1062
3610,VE,-1.5,-3.721,M,1062
3610,VE,-0.5,-3.558,M,1062
3610,VE,0.5,-2.174,M,1062
3610,VF,-1.5,-4.228,F,1062
3610,VF,0.5,-0.945,F,1062
3610,VG,-1.5,-2.902,M,1062
3610,VG,-0.5,-1.898,M,1062
3610,VG,0.5,-2.053,M,1062
3610,VH,-1.5,-3.232,F,1062
3610,VH,0.5,-0.211,F,1062
3610,VH,2.5,0.402,F,1062
3610,VI,-1.5,-3.068,F,1062
3610,VI,-0.5,-2.162,F,1062
3610,VI,0.5,-1.641,F,1062
3610,VI,1.5,-1.796,F,1062
3610,VI,2.5,-1.552,F,1062
3610,VJ,-1.5,-2.902,F,1062
3610,VJ,-0.5,-1.13,F,1062
3610,VJ,0.5,-1.236,F,1062
3610,VJ,1.5,-0.297,F,1062
3610,VJ,2.5,-0.17,F,1062
3610,VK,-1.5,-1.772,M,1062
3610,VK,0.5,-0.316,M,1062
3610,VK,1.5,1.202,M,1062
3610,VK,2.5,1.46,M,1062
3610,VL,-1.5,-2.377,F,1062
3610,VL,-0.5,-3.268,F,1062
3610,VL,0.5,-0.706,F,1062
3610,VM,-1.5,-3.232,M,1062
3610,VM,-0.5,-1.83,M,1062
3610,VM,0.5,-0.945,M,1062
3610,VM,1.5,0.006,M,1062
3610,VM,2.5,1.589,M,1062
3610,VN,0.5,-1.583,M,1062
3610,VN,1.5,-1.924,M,1062
3610,VN,2.5,-0.047,M,1062
3700,VO,0.5,0.463,M,441
3700,VO,1.5,1.934,M,441
3700,VO,2.5,2.164,M,441
3700,VP,-0.5,-1.882,M,441
3700,VP,0.5,-2.015,M,441
3700,VP,1.5,-0.67,M,441
3700,VQ,-1.5,-1.772,M,441
3700,VQ,-0.5,-0.574,M,441
3700,VQ,0.5,0.227,M,441
3700,VQ,1.5,0.811,M,441
3700,VR,-1.5,-1.13,M,441
3700,VR,-0.5,-0.854,M,441
3700,VR,0.5,0.114,M,441
3700,VS,0.5,-0.522,M,441
3700,VS,1.5,0.873,M,441
3700,VS,2.5,1.852,M,441
3700,VT,0.5,0.227,M,441
3700,VT,1.5,1.661,M,441
3700,VT,2.5,1.46,M,441
3700,VU,-2.5,-3.558,F,441
3700,VU,-1.5,-2.377,F,441
3700,VU,-0.5,-1.882,F,441
3700,VU,0.5,-1.179,F,441
3700,VU,1.5,-0.943,F,441
3700,VU,2.5,-0.482,F,441
3700,VV,-1.5,-0.608,F,441
3700,VV,-0.5,-1.12,F,441
3700,VV,0.5,-0.725,F,441
3700,VV,1.5,0.873,F,441
3700,VV,2.5,1.047,F,441
3700,VW,-1.5,-0.608,F,441
3700,VW,-0.5,0.777,F,441
3700,VW,0.5,0.227,F,441
3700,VW,1.5,0.873,F,441
3700,VW,2.5,1.568,F,441
3700,VX,-1.5,-1.276,F,441
3700,VX,-0.5,-0.716,F,441
3700,VX,0.5,0.114,F,441
3700,VX,1.5,0.237,F,441
3700,VX,2.5,0.501,F,441
3700,VY,-1.5,-2.188,F,441
3700,VY,-0.5,-0.854,F,441
3700,VY,0.5,-1.34,F,441
3700,VY,1.5,-0.35,F,441
3700,VY,2.5,1.148,F,441
3700,VZ,0.5,-0.826,F,441
3700,VZ,1.5,0.021,F,441
3700,VZ,2.5,1.568,F,441
3700,Va,-0.5,-2.528,F,441
3700,Va,0.5,-2.27,F,441
3700,Va,1.5,-1.484,F,441
3700,Vb,-1.5,-1.83,F,441
3700,Vb,-0.5,-1.757,F,441
3700,Vb,0.5,-0.826,F,441
3700,Vb,1.5,0.237,F,441
3700,Vb,2.5,1.098,F,441
3700,Vc,-2.5,-2.558,M,441
3700,Vc,-1.5,-0.974,M,441
3700,Vc,-0.5,-0.501,M,441
3700,Vd,-1.5,-1.276,F,441
3700,Vd,-0.5,-0.988,F,441
3700,Vd,0.5,-0.211,F,441
3700,Vd,1.5,-0.032,F,441
3700,Ve,-1.5,-2.558,F,441
3700,Ve,-0.5,-1.819,F,441
3700,Ve,0.5,-1.894,F,441
3700,Ve,1.5,-1.002,F,441
3700,Ve,2.5,-0.17,F,441
3700,Vf,-1.5,-1.276,F,441
3700,Vf,-0.5,-0.988,F,441
3700,Vf,0.5,-0.105,F,441
3700,Vf,1.5,0.403,F,441
3700,Vf,2.5,2.164,F,441
3700,Vg,-1.5,-2.558,M,441
3700,Vg,-0.5,-2.528,M,441
3700,Vg,0.5,-1.665,M,441
3700,Vg,1.5,0.128,M,441
3700,Vg,2.5,0.947,M,441
3700,Vh,-1.5,-2.188,M,441
3700,Vh,-0.5,-2.009,M,441
3700,Vh,0.5,-1.236,M,441
3700,Vh,1.5,0.237,M,441
3700,Vh,2.5,0.551,M,441
3720,Vi,-1.5,-4.432,M,736
3720,Vi,-0.5,-3.171,M,736
3720,Vi,0.5,-1.934,M,736
3720,Vj,0.5,-1.132,F,736
3720,Vj,1.5,-1.059,F,736
3720,Vj,2.5,-0.338,F,736
3720,Vk,0.5,1.485,M,736
3720,Vk,1.5,1.066,M,736
3720,Vk,2.5,1.736,M,736
3720,Vl,0.5,-2.685,F,736
3720,Vl,1.5,-2.56,F,736
3720,Vl,2.5,-1.291,F,736
3720,Vm,0.5,0.463,M,736
3720,Vm,1.5,0.811,M,736
3720,Vm,2.5,1.679,M,736
3720,Vn,-1.5,-3.943,M,736
3720,Vn,-0.5,-1.757,M,736
3720,Vn,0.5,-2.487,M,736
3720,Vn,1.5,-1.546,M,736
3720,Vn,2.5,-0.816,M,736
3720,Vo,-1.5,-1.464,M,736
3720,Vo,-0.5,-0.501,M,736
3720,Vo,0.5,0.114,M,736
3720,Vo,1.5,0.811,M,736
3720,Vp,-1.5,-2.899,F,736
3720,Vp,-0.5,-1.898,F,736
3720,Vp,0.5,-1.525,F,736
3720,Vp,1.5,-1.063,F,736
3720,Vp,2.5,-0.873,F,736
3720,Vq,-1.5,-1.384,F,736
3720,Vq,-0.5,-1.12,F,736
3720,Vq,0.5,-0.316,F,736
3720,Vq,1.5,-0.192,F,736
3720,Vq,2.5,1.514,F,736
3720,Vr,-1.5,-3.728,F,736
3720,Vr,-0.5,-2.33,F,736
3720,Vr,0.5,-1.236,F,736
3720,Vs,-2.5,-3.46,F,736
3720,Vs,-1.5,-2.535,F,736
3720,Vs,-0.5,-1.185,F,736
3720,Vs,0.5,0.227,F,736
3720,Vt,-2.5,-4.591,M,736
3720,Vt,-1.5,-3.659,M,736
3720,Vt,-0.5,-0.854,M,736
3720,Vt,0.5,-1.555,M,736
3720,Vt,1.5,-0.192,M,736
3720,Vt,2.5,0.2,M,736
3720,Vu,-1.5,-2.596,M,736
3720,Vu,-0.5,-0.988,M,736
3720,Vu,0.5,0.227,M,736
3720,Vv,-1.5,-1.464,F,736
3720,Vv,-0.5,0.777,F,736
3720,Vv,0.5,0.114,F,736
3720,Vw,-1.5,-2.162,M,736
3720,Vw,-0.5,-0.716,M,736
3720,Vw,0.5,-1.03,M,736
3720,Vw,1.5,1.066,M,736
3720,Vw,2.5,1.973,M,736
3720,Vx,-0.5,-1.898,F,736
3720,Vx,0.5,-1.295,F,736
3720,Vx,1.5,-1.546,F,736
3720,Vx,2.5,-1.048,F,736
3720,Vy,-1.5,-2.474,M,736
3720,Vy,-0.5,-1.054,M,736
3720,Vy,0.5,0.587,M,736
3720,Vy,1.5,-0.456,M,736
3720,Vy,2.5,0.997,M,736
3720,Vz,-1.5,-3.525,F,736
3720,Vz,-0.5,-2.351,F,736
3720,Vz,0.5,-1.583,F,736
3720,Vz,1.5,-1.303,F,736
3720,Vz,2.5,0.749,F,736
3720,WA,-1.5,-2.097,M,736
3720,WA,-0.5,-0.785,M,736
3720,WA,0.5,0.716,M,736
3720,WA,1.5,1.578,M,736
3720,WA,2.5,1.973,M,736
3720,WB,-1.5,-1.464,M,736
3720,WB,-0.5,0.148,M,736
3720,WB,0.5,1.309,M,736
3720,WC,-1.5,-2.778,M,736
3720,WC,-0.5,-1.314,M,736
3720,WC,0.5,-0.105,M,736
3720,WC,1.5,0.292,M,736
3720,WC,2.5,0.897,M,736
3720,WD,-1.5,-0.365,F,736
3720,WD,-0.5,0.241,F,736
3720,WD,0.5,0.463,F,736
3720,WE,-1.5,-1.616,M,736
3720,WE,-0.5,0.439,M,736
3720,WE,0.5,0.003,M,736
3720,WF,-1.5,-3.268,M,736
3720,WF,-0.5,-1.12,M,736
3720,WF,0.5,-1.665,M,736
3720,WF,1.5,-0.563,M,736
3720,WF,2.5,-0.008,M,736
3720,WG,-1.5,-2.288,M,736
3720,WG,-0.5,0.058,M,736
3720,WG,0.5,-0.725,M,736
3720,WH,-1.5,-2.899,M,736
3720,WH,-0.5,-1.568,M,736
3720,WH,0.5,0.463,M,736
3720,WI,-1.5,-3.395,M,736
3720,WI,-0.5,-0.645,M,736
3720,WI,0.5,-1.34,M,736
3720,WJ,-1.5,-4.018,F,736
3720,WJ,-0.5,-2.265,F,736
3720,WJ,0.5,-1.34,F,736
3720,WJ,1.5,-0.297,F,736
3720,WJ,2.5,1.302,F,736
3720,WK,-1.5,-3.798,M,736
3720,WK,-0.5,-2.395,M,736
3720,WK,0.5,-1.555,M,736
3720,WL,-1.5,0.329,M,736
3720,WL,-0.5,1.043,M,736
3720,WL,0.5,0.852,M,736
3720,WL,1.5,2.653,M,736
3720,WL,2.5,3.544,M,736
3720,WM,-1.5,-1.218,F,736
3720,WM,-0.5,-0.112,F,736
3720,WM,0.5,0.463,F,736
3720,WN,-1.5,-0.619,M,736
3720,WN,-0.5,-0.351,M,736
3720,WN,0.5,0.716,M,736
3720,WN,1.5,1.498,M,736
3720,WO,-1.5,-2.413,F,736
3720,WO,-0.5,-0.273,F,736
3720,WO,0.5,0.716,F,736
3720,WP,-1.5,-2.097,M,736
3720,WP,-0.5,-0.273,M,736
3720,WP,0.5,0.463,M,736
3720,WP,1.5,0.873,M,736
3720,WP,2.5,2.6,M,736
3720,WQ,-1.5,-3.728,M,736
3720,WQ,-0.5,-1.25,M,736
3720,WQ,0.5,-0.928,M,736
3720,WQ,1.5,-0.889,M,736
3720,WQ,2.5,0.301,M,736
3720,WR,-1.5,-3.87,F,736
3720,WR,-0.5,-0.988,F,736
3720,WR,0.5,-0.826,F,736
3720,WS,-1.5,-2.351,M,736
3720,WS,-0.5,-0.716,M,736
3720,WS,0.5,-0.419,M,736
3720,WS,1.5,-0.244,M,736
3720,WS,2.5,-0.116,M,736
3720,WT,-1.5,-2.839,M,736
3720,WT,-0.5,-0.645,M,736
3720,WT,0.5,-0.725,M,736
3720,WU,-1.5,-1.303,M,736
3720,WU,-0.5,-0.645,M,736
3720,WU,0.5,1.146,M,736
3720,WU,1.5,1.066,M,736
3720,WU,2.5,2.521,M,736
3720,WV,-1.5,-2.351,M,736
3720,WV,-0.5,-1.185,M,736
3720,WV,0.5,-0.105,M,736
3720,WV,1.5,0.347,M,736
3720,WV,2.5,0.848,M,736
3720,WW,-1.5,-3.268,F,736
3720,WW,-0.5,-2.288,F,736
3720,WW,0.5,-1.237,F,736
3720,WX,-1.5,-0.84,M,736
3720,WX,-0.5,-0.785,M,736
3720,WX,0.5,0.463,M,736
3720,WY,-1.5,-2.839,M,736
3720,WY,-0.5,-0.273,M,736
3720,WY,0.5,-0.725,M,736
3720,WY,1.5,0.751,M,736
3720,WY,2.5,0.897,M,736
3720,WZ,-1.5,-2.225,F,736
3720,WZ,-0.5,-0.501,F,736
3720,WZ,0.5,-0.211,F,736
3720,WZ,1.5,1.001,F,736
3720,WZ,2.5,1.912,F,736
3720,Wa,-1.5,-1.384,F,736
3720,Wa,-0.5,0.148,F,736
3720,Wa,0.5,0.114,F,736
3750,Wb,-0.5,-2.072,M,944
3750,Wb,0.5,-0.928,M,944
3750,Wb,1.5,-0.779,M,944
3750,Wb,2.5,0.044,M,944
3750,Wc,-0.5,-1.898,F,944
3750,Wc,0.5,-1.583,F,944
3750,Wc,1.5,-1.608,F,944
3750,Wc,2.5,-1.419,F,944
3750,Wd,-2.5,-2.413,F,944
3750,Wd,-1.5,-1.038,F,944
3750,Wd,-0.5,-0.988,F,944
3750,Wd,0.5,0.716,F,944
3750,Wd,1.5,-0.244,F,944
3750,We,-1.5,-3.798,F,944
3750,We,-0.5,-0.497,F,944
3750,We,0.5,-0.827,F,944
3750,We,1.5,-0.13,F,944
3750,We,2.5,0.339,F,944
3750,Wf,-2.5,-3.46,M,944
3750,Wf,-1.5,-2.097,M,944
3750,Wf,-0.5,-2.009,M,944
3750,Wf,0.5,-1.03,M,944
3750,Wg,-1.5,-2.351,M,944
3750,Wg,-0.5,-1.568,M,944
3750,Wg,0.5,-0.419,M,944
3750,Wh,-1.5,-1.898,F,944
3750,Wh,-0.5,0.148,F,944
3750,Wh,0.5,0.852,F,944
3750,Wh,1.5,0.691,F,944
3750,Wh,2.5,1.852,F,944
3750,Wi,-2.5,-3.082,M,944
3750,Wi,-1.5,-1.898,M,944
3750,Wi,-0.5,-1.378,M,944
3750,Wi,0.5,-2.015,M,944
3750,Wi,1.5,-0.725,M,944
3750,Wi,2.5,-0.225,M,944
3750,Wj,-1.5,-2.718,M,944
3750,Wj,-0.5,-0.619,M,944
3750,Wj,0.5,-0.584,M,944
3750,Wj,1.5,-0.13,M,944
3750,Wj,2.5,0.569,M,944
3750,Wk,-1.5,-2.032,F,944
3750,Wk,-0.5,-1.378,F,944
3750,Wk,0.5,-0.725,F,944
3750,Wl,-1.5,-1.13,F,944
3750,Wl,-0.5,-0.501,F,944
3750,Wl,0.5,0.852,F,944
3750,Wm,-1.5,-3.021,F,944
3750,Wm,-0.5,-2.33,F,944
3750,Wm,0.5,-2.14,F,944
3750,Wm,1.5,-1.059,F,944
3750,Wm,2.5,-0.576,F,944
3750,Wn,-1.5,-1.303,M,944
3750,Wn,-0.5,-0.273,M,944
3750,Wn,0.5,1.485,M,944
3750,Wn,1.5,0.811,M,944
3750,Wo,-1.5,-3.206,M,944
3750,Wo,-0.5,-2.802,M,944
3750,Wo,0.5,-1.34,M,944
3750,Wo,1.5,-0.67,M,944
3750,Wp,-1.5,0.329,F,944
3750,Wp,-0.5,-0.427,F,944
3750,Wp,0.5,1.894,F,944
3750,Wp,1.5,2.508,F,944
3750,Wp,2.5,2.859,F,944
3750,Wq,-1.5,-2.032,M,944
3750,Wq,-0.5,-1.314,M,944
3750,Wq,0.5,-0.623,M,944
3750,Wq,1.5,0.873,M,944
3750,Wq,2.5,1.302,M,944
3750,Wr,-1.5,-1.541,M,944
3750,Wr,-0.5,0.058,M,944
3750,Wr,0.5,-0.211,M,944
3750,Wr,1.5,0.691,M,944
3750,Wr,2.5,1.794,M,944
3750,Ws,-1.5,-1.038,M,944
3750,Ws,-0.5,0.241,M,944
3750,Ws,0.5,1.309,M,944
3750,Wt,-1.5,-2.288,F,944
3750,Wt,-0.5,-0.921,F,944
3750,Wt,0.5,-0.211,F,944
3750,Wu,-1.5,-2.839,M,944
3750,Wu,-0.5,-1.694,M,944
3750,Wu,0.5,-2.406,M,944
3750,Wu,1.5,-1.42,M,944
3750,Wu,2.5,-0.225,M,944
3750,Wv,-1.5,-2.899,M,944
3750,Wv,-0.5,-1.441,M,944
3750,Wv,0.5,-1.236,M,944
3750,Wv,1.5,-0.889,M,944
3750,Ww,-1.5,-1.689,M,944
