schoolNR,pupilNR,IQ_verb,IQ_perf,sex,Minority,repeatgr,aritPRET,classNR,aritPOST,langPRET,langPOST,ses,denomina,schoolSES,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz,IQ_ver_cen,avg_IQ_ver_cen,grpSiz_cen
161,1617007,10.5,12.33333,0,N,1,10.0,16180.0,25.0,27.0,28.0,20.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-1.3340620900743332,0.40787339379663456,12.89943156974202
161,1617008,11.5,10.0,0,N,0,10.0,16180.0,19.0,25.0,43.0,17.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-0.3340620900743332,0.40787339379663456,12.89943156974202
161,1617009,11.5,8.66667,1,N,0,15.0,16180.0,22.0,43.0,50.0,27.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-0.3340620900743332,0.40787339379663456,12.89943156974202
161,1617010,13.5,11.0,1,Y,0,14.0,16180.0,15.0,30.0,41.0,18.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,1.6659379099256668,0.40787339379663456,12.89943156974202
161,1617011,13.5,17.33333,0,N,0,16.0,16180.0,28.0,42.0,51.0,37.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,1.6659379099256668,0.40787339379663456,12.89943156974202
161,1617013,11.0,11.66667,1,N,0,10.0,16180.0,28.0,35.0,53.0,17.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-0.8340620900743332,0.40787339379663456,12.89943156974202
161,1617014,11.5,11.66667,1,N,1,15.0,16180.0,20.0,34.0,35.0,38.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-0.3340620900743332,0.40787339379663456,12.89943156974202
161,1617015,12.0,12.66667,1,N,0,12.0,16180.0,25.0,39.0,50.0,37.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,0.16593790992566682,0.40787339379663456,12.89943156974202
161,1617016,13.0,11.0,0,N,1,11.0,16180.0,21.0,42.0,41.0,37.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,1.1659379099256668,0.40787339379663456,12.89943156974202
161,1617017,12.0,10.66667,1,N,0,17.0,16180.0,27.0,44.0,55.0,40.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,0.16593790992566682,0.40787339379663456,12.89943156974202
161,1617018,10.5,13.0,0,N,1,10.0,16180.0,20.0,28.0,37.0,40.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-1.3340620900743332,0.40787339379663456,12.89943156974202
161,1617019,13.0,13.33333,0,N,0,9.0,16180.0,20.0,36.0,44.0,30.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,1.1659379099256668,0.40787339379663456,12.89943156974202
161,1617020,12.5,10.33333,1,N,0,12.0,16180.0,23.0,42.0,52.0,43.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,0.6659379099256668,0.40787339379663456,12.89943156974202
161,1617021,15.0,15.33333,0,N,0,15.0,16180.0,28.0,40.0,49.0,43.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,3.165937909925667,0.40787339379663456,12.89943156974202
161,1617022,13.5,10.0,1,N,1,13.0,16180.0,17.0,44.0,48.0,23.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,1.6659379099256668,0.40787339379663456,12.89943156974202
161,1617023,12.5,11.33333,0,N,0,16.0,16180.0,27.0,37.0,52.0,50.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,0.6659379099256668,0.40787339379663456,12.89943156974202
161,1617024,12.0,8.0,0,N,0,9.0,16180.0,22.0,37.0,43.0,20.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,0.16593790992566682,0.40787339379663456,12.89943156974202
161,1617025,11.5,12.0,0,N,0,13.0,16180.0,23.0,41.0,54.0,23.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-0.3340620900743332,0.40787339379663456,12.89943156974202
161,1617026,11.5,9.66667,1,N,0,9.0,16180.0,14.0,31.0,39.0,33.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-0.3340620900743332,0.40787339379663456,12.89943156974202
161,1617027,11.5,6.33333,1,N,0,8.0,16180.0,16.0,26.0,24.0,27.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-0.3340620900743332,0.40787339379663456,12.89943156974202
161,1617028,13.5,11.0,0,N,0,13.0,16180.0,25.0,40.0,50.0,30.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,1.6659379099256668,0.40787339379663456,12.89943156974202
161,1617030,8.0,12.0,1,N,0,13.0,16180.0,23.0,37.0,47.0,30.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-3.834062090074333,0.40787339379663456,12.89943156974202
161,1617032,13.5,11.33333,1,N,0,14.0,16180.0,26.0,37.0,48.0,43.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,1.6659379099256668,0.40787339379663456,12.89943156974202
161,1617033,11.0,11.66667,0,N,1,9.0,16180.0,21.0,33.0,40.0,20.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,-0.8340620900743332,0.40787339379663456,12.89943156974202
161,1617035,17.0,16.0,0,N,0,17.0,16180.0,30.0,48.0,58.0,43.0,1,25.0,3.71429,1,3.0,3.0,0,6.0,17.0,2.66667,36.0,36.0,5.165937909925667,0.40787339379663456,12.89943156974202
164,1647001,13.5,15.66667,0,N,0,16.0,16480.0,28.0,40.0,48.0,30.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,1.6659379099256668,-0.10489542340766651,1.8994315697420205
164,1647002,12.0,12.0,0,N,0,13.0,16480.0,21.0,33.0,40.0,18.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.16593790992566682,-0.10489542340766651,1.8994315697420205
164,1647003,11.0,9.0,1,N,0,10.0,16480.0,22.0,38.0,35.0,28.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,-0.8340620900743332,-0.10489542340766651,1.8994315697420205
164,1647004,12.0,11.66667,0,N,0,11.0,16480.0,26.0,30.0,42.0,20.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.16593790992566682,-0.10489542340766651,1.8994315697420205
164,1647005,9.0,11.0,1,N,0,9.0,16480.0,15.0,31.0,44.0,20.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,-2.834062090074333,-0.10489542340766651,1.8994315697420205
164,1647006,7.5,11.66667,0,N,1,12.0,16480.0,18.0,24.0,31.0,18.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,-4.334062090074333,-0.10489542340766651,1.8994315697420205
164,1647007,11.0,9.0,0,N,0,17.0,16480.0,25.0,31.0,35.0,18.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,-0.8340620900743332,-0.10489542340766651,1.8994315697420205
164,1647008,12.5,11.66667,0,N,0,14.0,16480.0,21.0,35.0,37.0,15.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.6659379099256668,-0.10489542340766651,1.8994315697420205
164,1647009,12.0,14.33333,1,N,0,11.0,16480.0,18.0,31.0,40.0,23.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.16593790992566682,-0.10489542340766651,1.8994315697420205
164,1647010,12.5,13.33333,0,N,0,12.0,16480.0,28.0,38.0,50.0,23.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.6659379099256668,-0.10489542340766651,1.8994315697420205
164,1647011,13.0,13.66667,0,N,0,14.0,16480.0,27.0,44.0,55.0,33.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,1.1659379099256668,-0.10489542340766651,1.8994315697420205
164,1647012,14.0,13.0,0,N,0,15.0,16480.0,26.0,43.0,50.0,23.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,2.165937909925667,-0.10489542340766651,1.8994315697420205
164,1647013,12.0,13.0,0,N,0,17.0,16480.0,28.0,34.0,39.0,15.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.16593790992566682,-0.10489542340766651,1.8994315697420205
164,1647015,11.0,9.66667,1,N,0,8.0,16480.0,14.0,39.0,43.0,23.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,-0.8340620900743332,-0.10489542340766651,1.8994315697420205
164,1647016,8.5,9.33333,1,N,0,13.0,16480.0,16.0,33.0,43.0,20.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,-3.334062090074333,-0.10489542340766651,1.8994315697420205
164,1647017,12.0,13.33333,0,N,0,15.0,16480.0,28.0,43.0,50.0,25.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.16593790992566682,-0.10489542340766651,1.8994315697420205
164,1647018,13.5,14.66667,0,N,0,15.0,16480.0,28.0,36.0,45.0,23.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,1.6659379099256668,-0.10489542340766651,1.8994315697420205
164,1647019,12.0,15.33333,0,N,0,18.0,16480.0,28.0,46.0,53.0,23.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.16593790992566682,-0.10489542340766651,1.8994315697420205
164,1647020,11.5,13.33333,0,N,0,17.0,16480.0,22.0,36.0,40.0,20.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,-0.3340620900743332,-0.10489542340766651,1.8994315697420205
164,1647021,12.0,9.33333,0,N,1,15.0,16480.0,26.0,45.0,48.0,20.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.16593790992566682,-0.10489542340766651,1.8994315697420205
164,1647022,12.5,12.66667,0,N,0,13.0,16480.0,28.0,41.0,51.0,23.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,0.6659379099256668,-0.10489542340766651,1.8994315697420205
164,1647023,11.0,12.0,1,N,0,12.0,16480.0,21.0,34.0,37.0,18.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,-0.8340620900743332,-0.10489542340766651,1.8994315697420205
164,1647024,11.5,9.0,1,N,0,11.0,16480.0,23.0,42.0,47.0,23.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,-0.3340620900743332,-0.10489542340766651,1.8994315697420205
164,1647025,14.0,17.33333,0,N,0,16.0,16480.0,29.0,42.0,54.0,25.0,2,15.0,3.57143,1,2.4,2.33333,0,0.0,15.0,2.33333,25.0,25.0,2.165937909925667,-0.10489542340766651,1.8994315697420205
167,1677001,10.5,12.33333,0,N,0,7.0,16780.0,10.0,26.0,26.0,45.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-1.3340620900743332,-0.7140620900743332,4.8994315697420205
167,1677002,13.0,12.33333,1,N,0,13.0,16780.0,26.0,40.0,48.0,40.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,1.1659379099256668,-0.7140620900743332,4.8994315697420205
167,1677003,9.0,10.66667,1,N,0,16.0,16780.0,19.0,38.0,42.0,35.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-2.834062090074333,-0.7140620900743332,4.8994315697420205
167,1677004,10.0,13.0,1,N,0,14.0,16780.0,25.0,38.0,41.0,47.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-1.8340620900743332,-0.7140620900743332,4.8994315697420205
167,1677005,8.0,10.33333,1,N,0,8.0,16780.0,14.0,33.0,41.0,35.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-3.834062090074333,-0.7140620900743332,4.8994315697420205
167,1677006,14.5,10.66667,1,N,0,14.0,16780.0,28.0,41.0,55.0,20.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,2.665937909925667,-0.7140620900743332,4.8994315697420205
167,1677008,13.0,10.66667,1,N,0,8.0,16780.0,21.0,38.0,52.0,50.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,1.1659379099256668,-0.7140620900743332,4.8994315697420205
167,1677009,11.5,12.33333,0,N,0,17.0,16780.0,27.0,42.0,53.0,50.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-0.3340620900743332,-0.7140620900743332,4.8994315697420205
167,1677010,11.5,13.66667,0,N,0,16.0,16780.0,28.0,37.0,47.0,35.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-0.3340620900743332,-0.7140620900743332,4.8994315697420205
167,1677011,8.5,7.0,1,N,0,7.0,16780.0,9.0,28.0,39.0,35.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-3.334062090074333,-0.7140620900743332,4.8994315697420205
167,1677012,9.5,11.33333,0,N,0,8.0,16780.0,24.0,26.0,41.0,35.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-2.334062090074333,-0.7140620900743332,4.8994315697420205
167,1677014,12.5,11.33333,0,N,0,7.0,16780.0,16.0,28.0,42.0,40.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,0.6659379099256668,-0.7140620900743332,4.8994315697420205
167,1677015,16.5,16.0,1,N,0,16.0,16780.0,30.0,41.0,57.0,40.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,4.665937909925667,-0.7140620900743332,4.8994315697420205
167,1677017,12.0,11.66667,1,N,0,9.0,16780.0,19.0,26.0,39.0,50.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,0.16593790992566682,-0.7140620900743332,4.8994315697420205
167,1677018,10.5,7.33333,0,N,0,6.0,16780.0,16.0,29.0,34.0,20.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-1.3340620900743332,-0.7140620900743332,4.8994315697420205
167,1677019,12.0,11.33333,0,N,0,10.0,16780.0,15.0,31.0,39.0,20.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,0.16593790992566682,-0.7140620900743332,4.8994315697420205
167,1677020,4.0,7.0,0,N,0,11.0,16780.0,16.0,33.0,37.0,35.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-7.834062090074333,-0.7140620900743332,4.8994315697420205
167,1677021,10.5,9.33333,0,N,0,12.0,16780.0,14.0,35.0,40.0,40.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-1.3340620900743332,-0.7140620900743332,4.8994315697420205
167,1677022,11.0,9.66667,0,N,0,11.0,16780.0,24.0,30.0,42.0,20.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-0.8340620900743332,-0.7140620900743332,4.8994315697420205
167,1677023,11.5,9.66667,0,N,1,10.0,16780.0,23.0,26.0,46.0,40.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-0.3340620900743332,-0.7140620900743332,4.8994315697420205
167,1677024,13.0,13.0,0,N,0,15.0,16780.0,27.0,35.0,50.0,40.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,1.1659379099256668,-0.7140620900743332,4.8994315697420205
167,1677025,10.5,7.66667,0,N,0,11.0,16780.0,18.0,25.0,27.0,20.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-1.3340620900743332,-0.7140620900743332,4.8994315697420205
167,1677026,13.0,14.0,1,N,0,14.0,16780.0,27.0,36.0,49.0,25.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,1.1659379099256668,-0.7140620900743332,4.8994315697420205
167,1677027,11.5,14.33333,0,N,0,17.0,16780.0,21.0,32.0,43.0,35.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-0.3340620900743332,-0.7140620900743332,4.8994315697420205
167,1677028,10.5,6.66667,1,N,1,7.0,16780.0,4.0,22.0,25.0,40.0,3,23.0,3.42857,1,1.7,1.33333,0,0.0,14.0,2.66667,28.0,28.0,-1.3340620900743332,-0.7140620900743332,4.8994315697420205
170,1707001,12.0,11.66667,0,N,0,12.0,17080.0,23.0,44.0,51.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,0.16593790992566682,-0.5071390131512563,3.8994315697420205
170,1707002,11.5,12.66667,1,N,0,12.0,17080.0,20.0,32.0,41.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-0.3340620900743332,-0.5071390131512563,3.8994315697420205
170,1707003,10.0,12.66667,1,N,0,9.0,17080.0,13.0,30.0,37.0,15.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-1.8340620900743332,-0.5071390131512563,3.8994315697420205
170,1707004,10.5,13.0,1,N,0,15.0,17080.0,17.0,36.0,34.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-1.3340620900743332,-0.5071390131512563,3.8994315697420205
170,1707005,10.5,10.33333,1,N,0,11.0,17080.0,21.0,32.0,34.0,15.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-1.3340620900743332,-0.5071390131512563,3.8994315697420205
170,1707006,11.0,8.66667,1,N,0,14.0,17080.0,25.0,36.0,51.0,15.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-0.8340620900743332,-0.5071390131512563,3.8994315697420205
170,1707007,13.5,11.33333,0,N,0,15.0,17080.0,22.0,40.0,53.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,1.6659379099256668,-0.5071390131512563,3.8994315697420205
170,1707008,13.5,12.33333,1,N,0,14.0,17080.0,29.0,45.0,57.0,50.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,1.6659379099256668,-0.5071390131512563,3.8994315697420205
170,1707009,12.0,11.66667,0,N,0,10.0,17080.0,21.0,36.0,49.0,15.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,0.16593790992566682,-0.5071390131512563,3.8994315697420205
170,1707010,7.0,12.66667,0,N,0,7.0,17080.0,13.0,24.0,21.0,10.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-4.834062090074333,-0.5071390131512563,3.8994315697420205
170,1707011,10.0,10.66667,0,N,0,12.0,17080.0,13.0,31.0,27.0,15.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-1.8340620900743332,-0.5071390131512563,3.8994315697420205
170,1707012,12.5,9.0,1,N,0,7.0,17080.0,15.0,33.0,39.0,47.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,0.6659379099256668,-0.5071390131512563,3.8994315697420205
170,1707013,14.5,13.33333,1,N,0,18.0,17080.0,24.0,42.0,50.0,15.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,2.665937909925667,-0.5071390131512563,3.8994315697420205
170,1707014,10.0,11.0,0,N,0,12.0,17080.0,24.0,36.0,38.0,15.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-1.8340620900743332,-0.5071390131512563,3.8994315697420205
170,1707015,12.0,12.66667,1,N,0,11.0,17080.0,14.0,43.0,42.0,15.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,0.16593790992566682,-0.5071390131512563,3.8994315697420205
170,1707016,14.5,10.33333,1,N,0,8.0,17080.0,21.0,42.0,54.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,2.665937909925667,-0.5071390131512563,3.8994315697420205
170,1707017,12.0,13.33333,0,N,0,14.0,17080.0,24.0,32.0,37.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,0.16593790992566682,-0.5071390131512563,3.8994315697420205
170,1707018,12.0,10.33333,0,N,0,8.0,17080.0,6.0,34.0,40.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,0.16593790992566682,-0.5071390131512563,3.8994315697420205
170,1707019,14.0,13.33333,1,N,0,18.0,17080.0,30.0,36.0,51.0,43.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,2.165937909925667,-0.5071390131512563,3.8994315697420205
170,1707020,8.5,10.66667,0,N,0,7.0,17080.0,11.0,25.0,25.0,13.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-3.334062090074333,-0.5071390131512563,3.8994315697420205
170,1707021,9.0,10.66667,0,N,0,11.0,17080.0,10.0,30.0,25.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-2.834062090074333,-0.5071390131512563,3.8994315697420205
170,1707022,11.5,12.0,1,N,0,9.0,17080.0,19.0,41.0,47.0,20.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-0.3340620900743332,-0.5071390131512563,3.8994315697420205
170,1707023,7.5,14.33333,1,N,0,5.0,17080.0,9.0,24.0,25.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-4.334062090074333,-0.5071390131512563,3.8994315697420205
170,1707024,11.0,9.33333,1,N,0,13.0,17080.0,24.0,33.0,52.0,28.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,-0.8340620900743332,-0.5071390131512563,3.8994315697420205
170,1707025,12.0,15.0,1,N,0,16.0,17080.0,28.0,42.0,50.0,18.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,0.16593790992566682,-0.5071390131512563,3.8994315697420205
170,1707027,12.0,15.33333,0,N,0,14.0,17080.0,27.0,40.0,47.0,15.0,2,12.0,3.57143,1,2.2,2.33333,0,0.0,10.0,1.33333,27.0,27.0,0.16593790992566682,-0.5071390131512563,3.8994315697420205
175,1757001,16.0,13.33333,0,N,0,19.0,17580.0,30.0,43.0,56.0,40.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,4.165937909925667,1.130223624211381,-9.10056843025798
175,1757003,16.0,12.0,1,N,0,17.0,17580.0,27.0,46.0,53.0,45.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,4.165937909925667,1.130223624211381,-9.10056843025798
175,1757004,10.5,11.66667,0,N,1,11.0,17580.0,19.0,28.0,37.0,30.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,-1.3340620900743332,1.130223624211381,-9.10056843025798
175,1757005,13.0,11.66667,0,Y,0,13.0,17580.0,26.0,43.0,53.0,30.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,1.1659379099256668,1.130223624211381,-9.10056843025798
175,1757006,11.0,9.33333,0,N,1,13.0,17580.0,23.0,26.0,42.0,23.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,-0.8340620900743332,1.130223624211381,-9.10056843025798
175,1757007,12.5,12.0,0,N,0,15.0,17580.0,26.0,34.0,42.0,33.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,0.6659379099256668,1.130223624211381,-9.10056843025798
175,1757008,15.0,14.0,0,N,0,14.0,17580.0,20.0,40.0,45.0,33.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,3.165937909925667,1.130223624211381,-9.10056843025798
175,1757009,15.5,13.33333,0,N,0,19.0,17580.0,28.0,42.0,54.0,45.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,3.665937909925667,1.130223624211381,-9.10056843025798
175,1757010,10.0,11.0,0,N,1,11.0,17580.0,13.0,27.0,23.0,17.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,-1.8340620900743332,1.130223624211381,-9.10056843025798
175,1757011,11.0,12.66667,0,N,0,18.0,17580.0,22.0,36.0,48.0,37.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,-0.8340620900743332,1.130223624211381,-9.10056843025798
175,1757012,12.5,15.66667,1,N,0,19.0,17580.0,30.0,41.0,54.0,50.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,0.6659379099256668,1.130223624211381,-9.10056843025798
175,1757013,12.0,13.0,0,N,0,15.0,17580.0,25.0,38.0,47.0,23.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,0.16593790992566682,1.130223624211381,-9.10056843025798
175,1757014,12.0,15.0,0,N,0,16.0,17580.0,29.0,37.0,46.0,50.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,0.16593790992566682,1.130223624211381,-9.10056843025798
175,1757015,14.5,11.0,1,N,0,15.0,17580.0,27.0,44.0,38.0,50.0,1,29.0,2.71429,1,2.3,2.33333,1,0.0,8.0,2.0,27.0,14.0,2.665937909925667,1.130223624211381,-9.10056843025798
176,1767001,7.0,9.0,0,N,1,11.0,17680.0,10.0,22.0,26.0,10.0,2,17.0,3.28571,1,2.1,1.83333,0,0.0,15.0,2.33333,24.0,24.0,-4.834062090074333,0.18767704036044944,0.8994315697420205
176,1767002,12.5,12.66667,1,N,0,16.0,17680.0,29.0,43.0,53.0,23.0,2,17.0,3.28571,1,2.1,1.83333,0,0.0,15.0,2.33333,24.0,24.0,0.6659379099256668,0.18767704036044944,0.8994315697420205
176,1767003,11.5,9.33333,0,N,0,5.0,17680.0,25.0,27.0,51.0,20.0,2,17.0,3.28571,1,2.1,1.83333,0,0.0,15.0,2.33333,24.0,24.0,-0.3340620900743332,0.18767704036044944,0.8994315697420205
