item,tar,dir,rt,subj,c1,c2,c3,srt,lrt,qrt,prt
5,sod,ver,276.9,40,0.25,-0.5,0.25,0.2769,5.623656430176916,16.640312497065672,10.867658312049883
65,sod,ver,420.2,40,0.25,-0.5,0.25,0.42019999999999996,6.0407307884109,20.498780451529306,12.971202540872989
75,sod,ver,304.4,40,0.25,-0.5,0.25,0.3044,5.718342625987531,17.44706279005151,11.313097353194506
111,sod,ver,328.6,40,0.25,-0.5,0.25,0.3286,5.794841205603168,18.127327436773463,11.686274374318808
112,sod,ver,292.0,40,0.25,-0.5,0.25,0.292,5.676753802268282,17.08800749063506,11.11524274497787
113,sod,ver,311.7,40,0.25,-0.5,0.25,0.3117,5.7420411867732915,17.655027612552747,11.427412076414027
128,sod,ver,265.3,40,0.25,-0.5,0.25,0.26530000000000004,5.580861261143694,16.28803241647069,10.672130775242255
160,sod,ver,336.1,40,0.25,-0.5,0.25,0.3361,5.81740873473106,18.33303030052588,11.798697174551313
278,sod,ver,266.5,40,0.25,-0.5,0.25,0.2665,5.585374243605899,16.32482771731451,10.69258317446809
312,sod,ver,288.8,40,0.25,-0.5,0.25,0.2888,5.665734407018671,16.994116628998402,11.063401475253356
318,sod,ver,253.5,40,0.25,-0.5,0.25,0.2535,5.535363823031238,15.921683328090658,10.468113414511874
337,sod,ver,310.8,40,0.25,-0.5,0.25,0.3108,5.739149618493492,17.62952069683121,11.413402382422506
338,sod,ver,234.3,40,0.25,-0.5,0.25,0.2343,5.45660234551375,15.30686120666154,10.124111866591944
372,sod,ver,369.5,40,0.25,-0.5,0.25,0.3695,5.912150740388256,19.222382786741086,12.282588057772633
376,sod,ver,369.0,40,0.25,-0.5,0.25,0.369,5.910796644040527,19.209372712298546,12.275534172737606
399,sod,ver,329.3,40,0.25,-0.5,0.25,0.32930000000000004,5.7969691893823185,18.14662503056698,11.696829273861782
405,sod,ver,289.7,40,0.25,-0.5,0.25,0.2897,5.668845904775305,17.020575783445164,11.078015118409192
414,sod,ver,256.8,40,0.25,-0.5,0.25,0.25680000000000003,5.548297571815806,16.024980499208105,10.525710239320437
436,sod,ver,344.9,40,0.25,-0.5,0.25,0.3449,5.843254519942795,18.571483516402235,11.928780195286013
449,sod,ver,450.8,40,0.25,-0.5,0.25,0.45080000000000003,6.1110237821656215,21.23205124334434,13.363845337973164
457,sod,ver,339.7,40,0.25,-0.5,0.25,0.3397,5.828062875166538,18.430952227163957,11.852147209570104
493,sod,ver,343.9,40,0.25,-0.5,0.25,0.3439,5.84035091743822,18.544540975715737,11.914095011065799
495,sod,ver,336.3,40,0.25,-0.5,0.25,0.3363,5.818003618746224,18.338484124921557,11.801675243985493
539,sod,ver,336.0,40,0.25,-0.5,0.25,0.336,5.817111159963204,18.33030277982336,11.797207757208561
6,val,hor,279.5,40,-0.75,-0.5,0.25,0.2795,5.633002292595154,16.718253497300488,10.910833105989667
13,val,hor,259.0,40,-0.75,-0.5,0.25,0.259,5.556828061699537,16.09347693943108,10.56387171279524
16,val,hor,183.8,40,-0.75,-0.5,0.25,0.18380000000000002,5.213848209921586,13.557285864065861,9.133357696967598
20,val,hor,320.1,40,-0.75,-0.5,0.25,0.3201,5.768633446975818,17.891338686638292,11.557060984353583
22,val,hor,236.3,40,-0.75,-0.5,0.25,0.2363,5.465102184192863,15.372052563011877,10.16068520005252
29,val,hor,282.0,40,-0.75,-0.5,0.25,0.282,5.641907070938114,16.792855623746664,10.952129799522805
30,val,hor,282.8,40,-0.75,-0.5,0.25,0.2828,5.644739934022418,16.816658407662327,10.965300195323106
38,val,hor,268.5,40,-0.75,-0.5,0.25,0.2685,5.5928509139489195,16.38596960817394,10.72655301329463
45,val,hor,335.8,40,-0.75,-0.5,0.25,0.3358,5.81651574464344,18.324846520503247,11.79422815667345
46,val,hor,303.9,40,-0.75,-0.5,0.25,0.3039,5.716698699922747,17.432727841620196,11.305210095459259
47,val,hor,345.0,40,-0.75,-0.5,0.25,0.345,5.84354441703136,18.57417562100671,11.930247364676971
53,val,hor,361.7,40,-0.75,-0.5,0.25,0.36169999999999997,5.890815138958052,19.018412131405714,12.171914359899988
54,val,hor,299.8,40,-0.75,-0.5,0.25,0.2998,5.703115585668497,17.314733610425545,11.2402508552043
55,val,hor,275.4,40,-0.75,-0.5,0.25,0.2754,5.618224586294555,16.595180023127195,10.842643536257077
59,val,hor,240.6,40,-0.75,-0.5,0.25,0.24059999999999998,5.483135803540579,15.51128621359299,10.238718850882426
60,val,hor,281.5,40,-0.75,-0.5,0.25,0.2815,5.640132447579745,16.777961735562517,10.94388737528379
62,val,hor,338.9,40,-0.75,-0.5,0.25,0.3389,5.825705078613006,18.409236811991963,11.840297714683066
63,val,hor,351.4,40,-0.75,-0.5,0.25,0.3514,5.861925175752996,18.745666165810164,12.023641785860613
64,val,hor,305.8,40,-0.75,-0.5,0.25,0.3058,5.722931293494962,17.487138130637614,11.335142072141283
66,val,hor,251.4,40,-0.75,-0.5,0.25,0.2514,5.527045296156147,15.855598380382874,10.43123583545559
67,val,hor,269.8,40,-0.75,-0.5,0.25,0.2698,5.597680943773655,16.425589791541732,10.748555344108468
68,val,hor,278.4,40,-0.75,-0.5,0.25,0.2784,5.629058928460265,16.685322891691367,10.892595189084373
81,val,hor,326.6,40,-0.75,-0.5,0.25,0.3266,5.788736180536365,18.072077910411963,11.656045992454485
90,val,hor,346.6,40,-0.75,-0.5,0.25,0.3466,5.848171377281505,18.61719635176038,11.953688853844826
91,val,hor,344.5,40,-0.75,-0.5,0.25,0.3445,5.842094090453713,18.560711193270585,11.922909067182024
93,val,hor,354.9,40,-0.75,-0.5,0.25,0.3549,5.871836059652451,18.83878977004627,12.074302979639562
97,val,hor,317.6,40,-0.75,-0.5,0.25,0.31760000000000005,5.760792729372981,17.82133552795637,11.518681885900783
98,val,hor,298.9,40,-0.75,-0.5,0.25,0.2989,5.700109069289892,17.288724649319857,11.225923161140726
99,val,hor,338.8,40,-0.75,-0.5,0.25,0.3388,5.8254099627779,18.40652058374966,11.838815395904248
101,val,hor,339.5,40,-0.75,-0.5,0.25,0.3395,5.827473946998751,18.425525772688278,11.84918634343715
108,val,hor,334.8,40,-0.75,-0.5,0.25,0.3348,5.81353333861532,18.297540818372287,11.779314805805212
114,val,hor,311.4,40,-0.75,-0.5,0.25,0.31139999999999995,5.741078259399898,17.64652940382329,11.422744769310139
118,val,hor,335.8,40,-0.75,-0.5,0.25,0.3358,5.81651574464344,18.324846520503247,11.79422815667345
122,val,hor,355.7,40,-0.75,-0.5,0.25,0.3557,5.874087678954409,18.86001060445089,12.085842244352284
124,val,hor,369.2,40,-0.75,-0.5,0.25,0.3692,5.911338502628697,19.21457779916072,12.278356386730488
126,val,hor,322.2,40,-0.75,-0.5,0.25,0.3222,5.7751724707428735,17.94993036198191,11.58916626835141
129,val,hor,326.4,40,-0.75,-0.5,0.25,0.32639999999999997,5.788123623089952,18.066543665017942,11.65301729907547
131,val,hor,325.6,40,-0.75,-0.5,0.25,0.3256,5.785669634128385,18.04438970982394,11.640891828323642
132,val,hor,312.3,40,-0.75,-0.5,0.25,0.3123,5.7439642642890325,17.67201177002777,11.436738937573473
135,val,hor,386.3,40,-0.75,-0.5,0.25,0.38630000000000003,5.956614269672236,19.65451602049768,12.51647718394497
137,val,hor,347.0,40,-0.75,-0.5,0.25,0.347,5.849324779946859,18.627936010197157,11.959539486336038
141,val,hor,355.4,40,-0.75,-0.5,0.25,0.3554,5.8732439157205505,18.852055590836773,12.081516772875844
142,val,hor,322.3,40,-0.75,-0.5,0.25,0.32230000000000003,5.775482788821392,17.952715672009067,11.590692082087799
143,val,hor,384.3,40,-0.75,-0.5,0.25,0.38430000000000003,5.951423497570798,19.60357110324545,12.488944431260826
145,val,hor,354.4,40,-0.75,-0.5,0.25,0.3544,5.870426218730926,18.825514601200148,12.06708333252061
152,val,hor,323.6,40,-0.75,-0.5,0.25,0.3236,5.779508185184337,17.988885457415087,11.610502907204134
166,val,hor,354.1,40,-0.75,-0.5,0.25,0.3541,5.869579359117858,18.81754500459611,12.062748728971513
178,val,hor,316.0,40,-0.75,-0.5,0.25,0.316,5.755742213586912,17.776388834631177,11.49402790851171
183,val,hor,267.5,40,-0.75,-0.5,0.25,0.2675,5.589119566336061,16.355427233796124,10.70958637281368
189,val,hor,282.5,40,-0.75,-0.5,0.25,0.2825,5.643678550586496,16.80773631397161,10.9603638137912
192,val,hor,310.4,40,-0.75,-0.5,0.25,0.31039999999999995,5.737861788309064,17.618172436436193,11.4071683543042
196,val,hor,340.3,40,-0.75,-0.5,0.25,0.3403,5.82982758150686,18.447222013083703,11.861023790657473
197,val,hor,252.4,40,-0.75,-0.5,0.25,0.2524,5.5310151306670585,15.8871016865884,10.44881861751372
198,val,hor,295.1,40,-0.75,-0.5,0.25,0.29510000000000003,5.687314281948894,17.178474903203718,11.16515296501391
204,val,hor,199.9,40,-0.75,-0.5,0.25,0.1999,5.297817241506355,14.13859964777276,9.464581632677262
206,val,hor,267.8,40,-0.75,-0.5,0.25,0.26780000000000004,5.5902404332570725,16.36459593146131,10.714680193742343
217,val,hor,249.3,40,-0.75,-0.5,0.25,0.24930000000000002,5.518656990529513,15.789236840328922,10.39418046624802
219,val,hor,318.6,40,-0.75,-0.5,0.25,0.31860000000000005,5.763936397475948,17.84936973677222,11.534054324630915
224,val,hor,313.1,40,-0.75,-0.5,0.25,0.31310000000000004,5.74652262833236,17.69463195435271,11.449158717983806
228,val,hor,332.1,40,-0.75,-0.5,0.25,0.3321,5.805436128382701,18.22361105818493,11.738920199499496
230,val,hor,320.2,40,-0.75,-0.5,0.25,0.3202,5.768945800562614,17.894133116750865,11.558592552548676
232,val,hor,303.8,40,-0.75,-0.5,0.25,0.3038,5.716369590161673,17.429859437184227,11.303631747532297
239,val,hor,326.1,40,-0.75,-0.5,0.25,0.3261,5.787204082795274,18.058239116813134,11.648472254890393
250,val,hor,522.5,40,-0.75,-0.5,0.25,0.5225,6.258624983838966,22.85825890132492,14.227426997443102
254,val,hor,252.9,40,-0.75,-0.5,0.25,0.2529,5.5329941536759195,15.902829936838286,10.457594969271732
263,val,hor,319.2,40,-0.75,-0.5,0.25,0.3192,5.765817865575654,17.866169147301836,11.543264456561923
266,val,hor,323.9,40,-0.75,-0.5,0.25,0.32389999999999997,5.7804348261772835,17.997222007854432,11.615068125714236
271,val,hor,293.8,40,-0.75,-0.5,0.25,0.2938,5.682899263739777,17.140595088852663,11.144259802765898
272,val,hor,272.5,40,-0.75,-0.5,0.25,0.2725,5.607638614103299,16.507574019219177,10.794058252438793
276,val,hor,204.6,40,-0.75,-0.5,0.25,0.2046,5.321056853517526,14.303845636750978,9.558356534329393
279,val,hor,270.2,40,-0.75,-0.5,0.25,0.2702,5.5991624255260986,16.437761404765553,10.755313007431019
282,val,hor,251.3,40,-0.75,-0.5,0.25,0.2513,5.526647444549546,15.852444606432158,10.42947534412319
284,val,hor,234.4,40,-0.75,-0.5,0.25,0.2344,5.457029057702858,15.31012736720371,10.125944792694812
290,val,hor,165.7,40,-0.75,-0.5,0.25,0.1657,5.1101789244325175,12.872451204024818,8.740370038384285
292,val,hor,197.3,40,-0.75,-0.5,0.25,0.1973,5.2847254130285695,14.046351839534706,9.412160078859133
301,val,hor,249.0,40,-0.75,-0.5,0.25,0.249,5.517452896464707,15.7797338380595,10.388872191293721
302,val,hor,197.9,40,-0.75,-0.5,0.25,0.1979,5.28776185260852,14.067693485429658,9.424292496898309
303,val,hor,204.9,40,-0.75,-0.5,0.25,0.2049,5.322522055244854,14.314328485821472,9.56429985680766
305,val,hor,281.8,40,-0.75,-0.5,0.25,0.2818,5.64119759946458,16.786899654194638,10.948833840340084
306,val,hor,287.6,40,-0.75,-0.5,0.25,0.2876,5.661570625846892,16.95877354056006,11.043875770968459
310,val,hor,265.3,40,-0.75,-0.5,0.25,0.26530000000000004,5.580861261143694,16.28803241647069,10.672130775242255
313,val,hor,497.3,40,-0.75,-0.5,0.25,0.4973,6.209193465720693,22.300224214119464,13.932171389460448
314,val,hor,369.0,40,-0.75,-0.5,0.25,0.369,5.910796644040527,19.209372712298546,12.275534172737606
321,val,hor,275.6,40,-0.75,-0.5,0.25,0.2756,5.618950539139504,16.601204775557708,10.845983364491195
322,val,hor,240.1,40,-0.75,-0.5,0.25,0.2401,5.481055503227208,15.49516053482506,10.229686647997426
328,val,hor,335.5,40,-0.75,-0.5,0.25,0.3355,5.815621956411737,18.3166590840142,11.789756839449147
334,val,hor,278.6,40,-0.75,-0.5,0.25,0.2786,5.629777061345705,16.69131510696506,10.89591425592449
339,val,hor,343.5,40,-0.75,-0.5,0.25,0.3435,5.839187111662404,18.533752992850637,11.908214053848617
341,val,hor,295.5,40,-0.75,-0.5,0.25,0.2955,5.688668836846153,17.190113437671084,11.171570965435071
343,val,hor,291.3,40,-0.75,-0.5,0.25,0.2913,5.674353663965389,17.06751299984857,11.10393052630418
348,val,hor,361.2,40,-0.75,-0.5,0.25,0.36119999999999997,5.88943182154283,19.00526242912736,12.164773229476433
356,val,hor,373.8,40,-0.75,-0.5,0.25,0.3738,5.923720895021463,19.33390803743516,12.343025910254118
362,val,hor,348.0,40,-0.75,-0.5,0.25,0.348,5.8522024797744745,18.65475810617763,11.974149100234204
363,val,hor,284.9,40,-0.75,-0.5,0.25,0.2849,5.652138241503862,16.878981011897608,10.999770751979703
366,val,hor,205.8,40,-0.75,-0.5,0.25,0.2058,5.326904823399949,14.345731072343439,9.582099822230598
367,val,hor,328.3,40,-0.75,-0.5,0.25,0.32830000000000004,5.793927824507547,18.1190507477627,11.68174688308447
369,val,hor,284.7,40,-0.75,-0.5,0.25,0.2847,5.651435994283992,16.87305544351704,10.99649415797254
371,val,hor,325.7,40,-0.75,-0.5,0.25,0.3257,5.785976712282188,18.047160441465575,11.64240844953355
373,val,hor,340.7,40,-0.75,-0.5,0.25,0.3407,5.831002324666921,18.45806056984319,11.866936506241363
374,val,hor,257.9,40,-0.75,-0.5,0.25,0.25789999999999996,5.552571912887299,16.059265238484603,10.544814404744578
379,val,hor,334.9,40,-0.75,-0.5,0.25,0.3349,5.813831979800159,18.30027322200409,11.780807293991082
382,val,hor,370.5,40,-0.75,-0.5,0.25,0.3705,5.914853444736141,19.248376554920156,12.29667935881637
383,val,hor,371.7,40,-0.75,-0.5,0.25,0.3717,5.918087077303206,19.279522815671555,12.313560045389638
385,val,hor,368.4,40,-0.75,-0.5,0.25,0.36839999999999995,5.909169304381152,19.193748982416125,12.267062242654053
388,val,hor,328.4,40,-0.75,-0.5,0.25,0.32839999999999997,5.794232377578273,18.121810064118872,11.683256311399996
390,val,hor,365.0,40,-0.75,-0.5,0.25,0.365,5.8998973535824915,19.1049731745428,12.218903907035719
391,val,hor,328.4,40,-0.75,-0.5,0.25,0.32839999999999997,5.794232377578273,18.121810064118872,11.683256311399996
395,val,hor,344.5,40,-0.75,-0.5,0.25,0.3445,5.842094090453713,18.560711193270585,11.922909067182024
396,val,hor,339.3,40,-0.75,-0.5,0.25,0.3393,5.826884671790184,18.420097719610503,11.846224472867302
398,val,hor,330.4,40,-0.75,-0.5,0.25,0.33039999999999997,5.800304041646823,18.17690842800282,11.713389477178726
406,val,hor,363.2,40,-0.75,-0.5,0.25,0.36319999999999997,5.894953646727139,19.05780679931455,12.193303712107141
409,val,hor,217.3,40,-0.75,-0.5,0.25,0.21730000000000002,5.381278887262384,14.741099009232657,9.805706554554627
410,val,hor,274.0,40,-0.75,-0.5,0.25,0.274,5.6131281063880705,16.55294535724685,10.819225539604924
411,val,hor,300.6,40,-0.75,-0.5,0.25,0.30060000000000003,5.705780477318874,17.337819932159867,11.252965807708526
413,val,hor,268.4,40,-0.75,-0.5,0.25,0.26839999999999997,5.592478405097527,16.382917933017914,10.7248579882262
423,val,hor,308.3,40,-0.75,-0.5,0.25,0.3083,5.731073334892105,17.558473737771173,11.37436357409074
428,val,hor,234.9,40,-0.75,-0.5,0.25,0.2349,5.459159891664867,15.326447729333761,10.135102676742855
431,val,hor,315.5,40,-0.75,-0.5,0.25,0.3155,5.754158681981268,17.76231966833161,11.486308806627878
432,val,hor,306.9,40,-0.75,-0.5,0.25,0.30689999999999995,5.72652196162569,17.51856158478772,11.352422190845106
438,val,hor,327.2,40,-0.75,-0.5,0.25,0.3272,5.790571604728592,18.088670487352022,11.66512567075337
440,val,hor,499.1,40,-0.75,-0.5,0.25,0.49910000000000004,6.2128064764755635,22.340546098965444,13.953542869925432
444,val,hor,292.5,40,-0.75,-0.5,0.25,0.2925,5.678464666671911,17.10263137648707,11.123313344977708
447,val,hor,333.7,40,-0.75,-0.5,0.25,0.3337,5.810242385757328,18.26745740380965,11.762880467826287
450,val,hor,311.8,40,-0.75,-0.5,0.25,0.3118,5.742361956623676,17.6578594399208,11.428967270665053
451,val,hor,308.6,40,-0.75,-0.5,0.25,0.30860000000000004,5.73204593992906,17.567014544310027,11.379057831325882
453,val,hor,282.3,40,-0.75,-0.5,0.25,0.2823,5.642970335259443,16.80178561939177,10.957071215777564
461,val,hor,349.2,40,-0.75,-0.5,0.25,0.3492,5.855644823965447,18.686893802876924,11.991648766760294
462,val,hor,340.5,40,-0.75,-0.5,0.25,0.3405,5.830415125589567,18.452642087245934,11.863980648345676
464,val,hor,349.5,40,-0.75,-0.5,0.25,0.3495,5.856503561673865,18.694919095839918,11.99601827141999
466,val,hor,336.1,40,-0.75,-0.5,0.25,0.3361,5.81740873473106,18.33303030052588,11.798697174551313
473,val,hor,359.1,40,-0.75,-0.5,0.25,0.35910000000000003,5.883600901232037,18.94993403682451,12.134718160154835
476,val,hor,333.4,40,-0.75,-0.5,0.25,0.3334,5.809342970316694,18.259244234085923,11.758392964018062
477,val,hor,352.1,40,-0.75,-0.5,0.25,0.3521,5.863915226161007,18.76432785899884,12.03379718763878
478,val,hor,310.4,40,-0.75,-0.5,0.25,0.31039999999999995,5.737861788309064,17.618172436436193,11.4071683543042
483,val,hor,380.7,40,-0.75,-0.5,0.25,0.3807,5.942011663388452,19.51153504981092,12.4391768076031
485,val,hor,300.5,40,-0.75,-0.5,0.25,0.3005,5.705447753975262,17.334935823359714,11.251377504982209
487,val,hor,324.5,40,-0.75,-0.5,0.25,0.3245,5.782285536144145,18.01388353465182,11.624191264693147
489,val,hor,291.4,40,-0.75,-0.5,0.25,0.2914,5.674696893761104,17.070442290696512,11.105547515056381
491,val,hor,304.9,40,-0.75,-0.5,0.25,0.3049,5.719983853994209,17.461385970191483,11.320977155266643
492,val,hor,332.9,40,-0.75,-0.5,0.25,0.3329,5.807842144580979,18.245547402037573,11.750908621635899
496,val,hor,353.0,40,-0.75,-0.5,0.25,0.353,5.8664680569332965,18.788294228055936,12.046837066930053
506,val,hor,342.8,40,-0.75,-0.5,0.25,0.3428,5.837147186723625,18.51485889765299,11.897912883451937
507,val,hor,373.1,40,-0.75,-0.5,0.25,0.37310000000000004,5.921846480227112,19.31579664419772,12.3332145699287
517,val,hor,336.0,40,-0.75,-0.5,0.25,0.336,5.817111159963204,18.33030277982336,11.797207757208561
519,val,hor,334.5,40,-0.75,-0.5,0.25,0.3345,5.8126368795682835,18.289341158171883,11.774835800645935
524,val,hor,289.8,40,-0.75,-0.5,0.25,0.2898,5.669191029886582,17.02351315093333,11.079637242107077
525,val,hor,297.0,40,-0.75,-0.5,0.25,0.297,5.6937321388027,17.233687939614086,11.195594022226595
530,val,hor,346.4,40,-0.75,-0.5,0.25,0.3464,5.84759417668828,18.611824198610947,11.950762079731161
531,val,hor,373.3,40,-0.75,-0.5,0.25,0.3733,5.922382385920538,19.32097306038182,12.336018890707692
535,val,hor,364.2,40,-0.75,-0.5,0.25,0.36419999999999997,5.897703167293508,19.0840247327444,12.20753503734847
547,val,hor,364.5,40,-0.75,-0.5,0.25,0.3645,5.898526551448713,19.091883092036785,12.211800046831685
551,val,hor,322.9,40,-0.75,-0.5,0.25,0.32289999999999996,5.77734267776423,17.969418465826877,11.59984124566405
553,val,hor,296.8,40,-0.75,-0.5,0.25,0.2968,5.693058511293225,17.227884373886425,11.19239499038786
556,val,hor,327.3,40,-0.75,-0.5,0.25,0.32730000000000004,5.790877181507135,18.0914344373242,11.66663801821771
560,val,hor,344.3,40,-0.75,-0.5,0.25,0.3443,5.841513370344478,18.555322686496186,11.919972031236595
562,val,hor,297.6,40,-0.75,-0.5,0.25,0.29760000000000003,5.6957503029589365,17.25108692227826,11.205183682549572
574,val,hor,455.3,40,-0.75,-0.5,0.25,0.45530000000000004,6.120956542340736,21.33775995740884,13.420277983312145
575,val,hor,313.3,40,-0.75,-0.5,0.25,0.3133,5.747161197958146,17.700282483621553,11.452260807477117
582,val,hor,359.2,40,-0.75,-0.5,0.25,0.35919999999999996,5.883879336428045,18.952572384771415,12.136151645105755
585,val,hor,321.0,40,-0.75,-0.5,0.25,0.321,5.771441123130016,17.916472867168917,11.570835196169567
588,val,hor,308.7,40,-0.75,-0.5,0.25,0.3087,5.732369931508114,17.569860557215588,11.38062199982745
589,val,hor,307.9,40,-0.75,-0.5,0.25,0.30789999999999995,5.729775054930455,17.547079529084034,11.36810047149877
594,val,hor,307.0,40,-0.75,-0.5,0.25,0.307,5.726847747587197,17.52141546793523,11.353991341253895
595,val,hor,259.7,40,-0.75,-0.5,0.25,0.2597,5.5595271186687025,16.11521020650987,10.575974837282004
597,val,hor,329.6,40,-0.75,-0.5,0.25,0.3296,5.797879798035317,18.15488914865635,11.701348847596073
599,val,hor,340.4,40,-0.75,-0.5,0.25,0.3404,5.830121396699219,18.4499322491981,11.862502344533485
2,val,ver,334.2,40,-0.75,-0.5,0.25,0.3342,5.811739616161293,18.281137820168635,11.770354482043222
3,val,ver,297.8,40,-0.75,-0.5,0.25,0.2978,5.696422120249909,17.25688268488837,11.20837776196765
7,val,ver,164.7,40,-0.75,-0.5,0.25,0.16469999999999999,5.104125637183595,12.833549781724463,8.717953051550406
9,val,ver,268.8,40,-0.75,-0.5,0.25,0.26880000000000004,5.5939676086489944,16.39512122553536,10.731635908749912
11,val,ver,290.3,40,-0.75,-0.5,0.25,0.2903,5.670914871030584,17.03819239238717,11.087743030463649
12,val,ver,260.1,40,-0.75,-0.5,0.25,0.2601,5.5610661724546055,16.127616066858735,10.582882476679893
